,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X000568.SZ,X000625.SZ,X002236.SZ,X600031.SH,X002475.SZ,X002241.SZ,X000338.SZ,X600066.SH,X002456.SZ,X601877.SH,X300124.SZ,X002085.SZ,X000100.SZ,X002508.SZ,X300003.SZ,X600271.SH,X600089.SH,X300136.SZ,X002294.SZ,X002008.SZ,X600522.SH,X600177.SH,X600487.SH,X000157.SZ,X002007.SZ,X600118.SH,X600867.SH,X600699.SH,X600372.SH,X600809.SH,X600566.SH,X000981.SZ,X000559.SZ,X000050.SZ,X600498.SH,X002074.SZ,X000623.SZ,X000581.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0.046186274583978,0,0,0.0233677137780359,0,0.23622900990037,0,0,0,0,0.0161323428266401,0,0,0,0,0,0,0,0,0,-0.0690405909765252,0.0696357150183426,0,0,0,-0.198315115552212,0,0.101078057559086,0,0,0,0,0,-0.00219199454992372,0.279172121937217,0,0,0,0,0,0,0,0,0,-0.000574809624194123,0,0,0,0,0,0,0
X600104.SH,0,0,0,0.210607146751369,0,0,0,0.0171831478339505,0,0.125659085872853,0,0.17073635036845,0,0.100747780399622,0.0157727101304279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.336816577539338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00941055861273587,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.2485886407688,0.132764523202299,0.0851014588554389,0,0,0,0,0,0,0,0.373467552169376,0,0,0,0,0,0,0,0,0,0,0.156557433570294,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000197776175255591,0,0,0,0,-0.0833979366852466,0,0,0,0,0,0,0,0.0214381921301201,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.246087308279399,0,0,0,0,0.0995327771222892,0,0,0,0,0.0802936045521764,0,0,0,0,0.114161890597042,0,0,0.0355140141478563,0,0,0.00716160139255633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000758561347708681,0,0,0,0,0.0155358115452578,0,0,0,-0.00103670977812672,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.701723531477385,0,0.0903320076605708,0,0,0,0,0,0,0.0220969664777153,0,0,0,0,0,0,0,0.00271447975915157,0,0,0,0,0,0,0,0,0,0,0,0.0666447210331735,0,0,0,0.023733591189301,0,0,0,0,0,0.00622153904795101,0,0,0,0,0,0,0
X000725.SZ,0,0,0.129397766621079,0,0,0,0,0,0.06224066344361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0860929031111487,0,0,0,0.635265412061366,0.200040267655544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536383549171417,0,0,0,0.00565932523596782,0,0.000341310366778415,0.0618122851542884,0,0,0,0,0,0
X600276.SH,0,0,0.148733484412515,0,0.0568077266657199,0,0,0,0,0,0,0.354630678402882,0,0,0,-0.142749361765432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0087225477218083,0,0,0,-0.208100009370021,0,0.019089711843971,0.0123266063796701,0,0,0,0,0,0
X002304.SZ,0.109894442106917,0,0,0,0.577306927527968,0,0,0,-0.146240722470763,0.0964702360241108,0,0.0171801345406689,0,0,0,0.0438950419950923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130858344791967,0,0,0,0,0,0,0,0,0,0,0.119585137070806,-0.0171605312420924,0,0,0.00525177173866945,0,0,0,0,0,-0.00732586394455467,-0.0246521658771755,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.0805873864206503,0,0,0,0,0.0710225043450756,0,0,0,0,0,0,0,0,0,0,0,0.151261297143311,0,0,0,0,0,0,0,0,0,0,0,0.0941123560196678,0,0,0,0,0.0536041451995619,0,0,0,0,0,0.153499920205481,0,0,0,0,0,-0.00519306310188386,-0.0243060423457251,0,0,0,0,0,0
X600690.SH,0,0.297019209510279,0,0.0792042481976581,0,0,0,0.0385495041827188,0,0,0,0.272855897314945,0,0,0.174352154130459,0,0,0,0,0,0,0,0,0,0,0,-0.150652738681343,0,0,0,0.014980579400044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00102752897759832,0,0,0,0,0,0.019730782447615,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.063029722550213,0,0,0.112304028264838,0,0,0,0,0,0.00678682938938508,0,0,0,0,0,0.10009990481808,0,0,0,0,0,0,0,0.00381999027255779,0,0,0,0,0,0.160981685298456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264122864173119,0.0171855419591254,0,0,0,0,0,0
X600741.SH,0,0.307680406667012,0,0,0,0,0,0.127009275082875,0,0.0909932984544379,0,0,0,0,0.144792545851786,0,0,0,0,0,0,-0.132012712500456,0,-0.033527078583446,0,0,0,0,0,-0.0259408872213998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148343461029522,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.774263869213315,0,0,0,0,0,-0.0163518708108045,0,0,0,-0.0266466259648445,0,0.043961162586964,0,0,0,0,0,0,0,0,0,0,0,0,0.0255833805999975,0,0,0.0523465279801242,0,0,0,0,0,0,0,0.0157488620932713,0,0,0,0,0,0,0,0,0,0,0,0.0330100750746836,0,0,0,0,0,0
X000625.SZ,0,0.158163319803717,0,0,0,0,0,0,0,0,0,0.153081596628629,0,0,0.0142272931001129,0,0,0,0.0929064724090994,0.0609524068959808,-0.186693607736815,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0402564245605701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230423229481722,0,-0.0157535961570875,0.0252503365763039,0,0,0,0,0,0
X002236.SZ,0,0,0.424935065538779,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194277421880878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118483768257525,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387874136155237,0,0.14043241813868,0,0,0,0.0142330100668183,0,0,0,0,0,0,0
X600031.SH,0,0.00119002204818479,0,0,0,0,0,0,0,0,0,0,0,0.0876469880242953,0,0,0,0,0,0,0,0.000191051341964579,0.0870855808721685,0,0,0,0,0,0,0,0,0,0,0,0,0.29579862441547,0,0,0,0,0,0,0.0354166436192527,0,0,0.0468821542753521,0,0,0,0.10214268363024,0,0.000293424712656077,-0.0217582198321742,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658270800012123,0,0,0.0555573842899394,0,0,0,0,0,0,0,0.0510403598931744,0,0,-0.0120797336349601,0.231024184303641,0,0.234884552369784,0,0,0,0,0,0,0,0,0,0,0,0,0.0970159542704396,0,0,0,0,0,0,0.0055476452653537,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0641497729863376,0.0194686745566345,-0.0891554784954233,0,0.277123117834876,0.41564938111315,-0.126543409076654,0,0,0,0,0,0,0.0141139168356004,0,0,0,0,0,0.0324527026675472,0,0,0,0,0,0.0219266791390675,-0.0191129745806401,-0.00637412408218892,0,0,0,0,0
X000338.SZ,0,-0.0371224955452151,0,0,0,0.1468558737343,0,0,0,0,0,0,0,0.395453764644263,0,0.129207931052563,0,0,0,0,0,0.144225201607418,0,0,0,0,0,0,0,0,0,0,0,0,0.00171929430197256,0.188015913178874,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.0262621952566971,0,0,0,0,0,-0.012678526713856,-0.00486943225298801,-0.237543096152303,0,0,0,0,0
X600066.SH,0,0,0,0.0192460950686475,0,0,0,0,0,0,0,0,0,0.218679799371001,0.126625473984476,0,-0.204350888386534,0,0,0,0,0,0,-0.0284490724342146,0,0.0425158368622345,0,0,0,0,0,0,0,0,-0.0549947355729386,0,0,0,0,0,0,0,0,0,0,-0.0517158006055119,0,0.0363869802074547,0,0,0,0.0198584231497972,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132384636546839,0,0,0.156547816579515,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337794002130666,0,0,0.206810909334645,0,0,0,0,0,0,0.0447972255944176,0,0,0,0,0,0,0,0,0,0,-0.00214698718920928,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.104851814923626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167868961302194,0,0,0.200531844677154,0,0,0,0,0.0484429857715328,0,0,0.0147588915769261,0,0.170931546446729,0,0.173079875644883,0,-0.00107430241305682,0.0189411898513979,0,0,0,0,0,0
X300124.SZ,0,0,0,0.460044785323278,0,0.0965263640340644,0,0,0.0821603932155248,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.000847793682723982,0,0,0,0.0252692680915575,0,0,0,0.0325105598511069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467960969359116,0,0,0,-0.025610662997609,0.011556415158731,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0.0756923314799588,0,0,0,0,0,0,0,0,0,-0.301206989999094,0,0.195939264334792,0,0,0,0,-0.239955391818654,0,0,0,0,0,-0.230545732416271,0,0,0,-0.233145429194216,0,0,0,0,0,0,0,0,0.193845489205861,0,0,0.109148461308241,0.0788960163936222,0,-0.162213918385558,0,0,0,-0.0163330918488111,-0.0292312292631007,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426759539985995,0,0,0,0,0,0.0176499132259363,-0.086553005503051,0,0,0,0,0,0
X002508.SZ,0,0,0.101153479724209,0.316667418997002,0.0464342915583941,0,0,0,0,0,0,0,0.00888355639431311,0,0,0,0.0213410550701286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367643176245165,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119359515013324,0,0,0,0,0,-0.00771725097710498,0,0,0,0,0,0,0
X300003.SZ,0,0.0961103627917881,0,0,0.106596520873137,0,0,0,0,0,0,0.0895601375131049,0,0,0,0,0,0,0,0,0,0,0.0338628460040077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293375333235566,0,0.0575642904561801,0,0,0,0,0.0474052855805935,0,0,0,0.0353944981221944,-0.045984460151872,-0.00929348628662868,0.0248386945190585,-0.0861322999330494,0,0,0,0,0
X600271.SH,0,0,0,0,0,0.095088804703001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781510321154329,0,0,0,0,0,0,0.304736841798342,0,0,0,0,0,0,0,0,0.0880255284227841,0,0,0.101785565972718,0,0,0,0.0311352486710128,0,0,0,0,0,0,-0.0174932925933907,0.0127598630737948,0,0,0,0,0,0
X600089.SH,0.448172440244752,0,0,0,0,0,0,0,0,0,0.0626285446705768,-0.236783763170957,0,0,0,0,-0.106148596812496,0,0,-0.0375581593925467,0,3.46944695195361e-18,0,0,0,0,0,0.258214838433545,0,0,0,0,0,0,0.282127555701418,0,0,0,0,0,0.157741670098254,-1.73472347597681e-18,0.120216215361558,0,0,0,0,0,0,0,0,-0.0223861952287069,-0.040900487260164,6.93889390390723e-18,0,0,0,0,0
X300136.SZ,0,0,0,0,0.103330884829066,0.0870352768950176,0,0,0,0,0,0,0.0930353660939384,0,0,0,0.0721976193020207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170518185513217,0,0,0,0,0,0,0,0,-0.0454916702117283,0,0,0,-0.148214800288744,0,0,0.137594373584802,0,0,0,0.0165743600556964,-0.0310182582156708,0,0,0,0,0,0
X002294.SZ,0,0,0.0928698212892837,0,0,0.00728491394620977,0.0428051156733104,0,0,0.18216926013579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0328699634967499,0,0,0,0,0,0,0,0,0,0,-0.100061715186388,0.0173679343518331,0,0,0,0,0.137224320365608,0,0,0,0,0,0.0109605718371634,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053462064387681,0,0.327630204227219,0.17760068672538,0,0,0.0851154793716072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00411059004604174,-0.00825523786659881,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123319875352401,0,0,0,0,0,0,0,0,0,0,0,0,0.0589748280333732,0,0,0,0,0.184674139467887,0,0,0,0,0,0.0374520674895234,0,0,0,0,-0.141123865404264,0.074025341783458,0,0,0,0,0.0108993513914879,-0.0819433069774018,0,0,0,0,0,0
X600177.SH,0,0,-0.0614412107526834,0,0,0.113926554913265,0,-0.124312856864141,0,0.127131618626233,0,0,0,0,0,0,0,0,0,0,0.0181326267049917,0,0,0,0,0,0,0,-0.0772930160625775,-0.0123132424062955,0,0,0.0813348357489508,0,-5.42101086242752e-20,0,0,0,0,0,0,-0.0468730461943652,0,0,0,0,0,0,0,0.130993201552246,0,0.0126348490711091,-0.00938624048475569,0,0,0,0,0,0
X600487.SH,0.105334305438111,0,0,0,0,0,0,0,0,0,0.0541317558650563,0,0,0,0,0,0,0,0,0,0.308080253880518,0.135710667940076,0,0,0,0,0,0,0,0.0355893337829569,0,0,0,0,0,0,0,0,0,0.0136980923870175,0,0,0,0,0,0.0528081293124197,0.305034938947412,0,0,0,0,0,-0.0592834842440111,0,0,0,0,0,0
X000157.SZ,0,0,0,-0.0338069550698808,0,0,0,0,0,0,0,0,0,0,0,0.348819707018387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492473742871246,0.0548681983560885,0,0.0303550686813316,0,0,0.0275267712125328,0,0.142366819233289,0,0,0,-0.00133384397591555,-0.0173006182698867,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.00650292065919034,0,0,0,0,0,0.0336696943126905,0,0,0,0.0708096103381968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217954504277561,0,0,0,0,0,0,0,0,0.0197208516187052,0,0.0246480855966162,0,0,0,0,0,0,0.070476296408407,0,-0.00508748830130864,0.00415670237104804,0,0,0,0,0,0
X600118.SH,0,0,0.0152585094987686,-0.0183586713785297,0,0.0515907888853142,0,0,0,0,0,0,0,0,0.0156707571147808,0,0,0.117223251013987,0,0,0,0.112495414745105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196325068092239,0.309600134120468,0,0,0,0,0.0166742495672607,0,0,0,0,0,-0.0165510913175409,0.0354219811602008,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,-0.0318302264059344,0,-0.0874344147266142,-0.140054588724083,0,0,-0.0200122077237949,0,0,0,0,0,2.16840434497101e-19,0,0.0616103778456672,0,0,0,0,0,-0.00747083190172921,0,0,0,0,0,-0.0580339787554235,0,0,0,0,0,0,0,0.233806380918141,0,0,0.100482429459159,0,0.0149895371316467,0,0,0,-0.0194159580726297,-0.0204698532898982,0,0,0,0,0,0
X600699.SH,0,0,0,-0.0503670691314317,0,0,0,-0.100476439205432,0.0464501295223298,-0.0341829118661746,0.0252805968980448,0,0,0,0,0,-0.113680147324942,0,0,0,0,0,0,0,0,0,0,0,0.0332361766649737,0,0,0,0.0730525593992323,0,0,0.0375873043716907,0,0.0654276720417728,0,0,0.144955007700136,0,0,0,0,0,0.577366062296481,0,0,0,0.194457409642511,0,0.0171775618706141,0,0,0,0,0,0
X600372.SH,0,0,-0.132194949336096,0,0,0.108746402527539,0,0,0,-0.0489281415308727,-0.180888106986288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271661819578295,0,0,0,0,0,0,0,0,0.373705296134014,0,0.0858354153401509,0,0,0,0,0,0.0586756254749546,0,0,0,0,0,-0.0233993288593463,0.0308769418752088,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.554229656004422,0,0,0,0,0,0,0,0,0,-0.021629772808639,0,0,0,0,0,0,0,0,0,0,0,0.0733665337961624,0,0,0,0,0,0.100929242698437,0,-0.113619725588404,0,0,0,0.0157018966876939,0,0.0253840742998362,0,0,0,0,0,0,0,0,0.2215543467739,0,-0.0161656025233016,0.0252931263294811,0,0,0,0,0,0
X600566.SH,0,0,0.0929125774810243,0.0887928976721203,0,0,0,0,0,0.19945985213303,0,0,0,0,0,0,0,-0.0360145174944263,0,0,0,0,0,0,0,0,0,0,0.022479000411354,0,0,0,0,0,0.00609074922858336,0,0,0,0,0,0,0,0,0,0,0.125936235011276,0,0.0478869167916425,0,0.0702227045749887,0,1.0842021724855e-19,0.014580912143537,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0270248994406964,0,0,-0.0294502530805092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247322062404374,0,0,0,-0.0113607399266456,0,0,0,-0.00411876077774474,0,0.0156787840616025,0.0053101245567202,0,0,0,0,0,0
X000559.SZ,0,0,-0.101282123692075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06982816299761,0,0.103088735044731,0,-0.0488457858552378,0,0,0.292459252465098,0,0,0,0,-0.123106948526314,0,0,0,0,0,0,0.230551346644489,0,0,0,0,0.0520421601668748,0,0,0,0,0.0775407877826846,0,0,0,0,0,-0.0153345821986595,-0.0203260017240275,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0.310305742046579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134084966372421,0,0,0,0.175202990015375,0.102992194104115,0.066908177434561,0,0,0,0.30076158139974,0,0.0360988056915704,0,0,0.213607299159487,0,0.0315313255422885,-0.0732805470972224,0,0,0,0,0,0
X600498.SH,-0.224362827096609,0,0,0,0,0.118458149087326,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0263358648078963,8.67361737988404e-19,0,0.0725323142497504,0,0.0222279265409928,0,0,0,0.0211668287187757,0.145375506905185,0,0.106192316577751,0,0,0,0.00144383088034282,0,0.00749811641556324,0,0,0,-0.0118996292136089,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,-0.028187514735589,0,0,0,0,0.0475361876539199,0,0,0,0.165969434686733,0.0997164860986776,0,0.0224557235478394,0,0,0,0,0.0770985876979053,0,0,0,0,0,0,0,0.104357969784555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350605576754888,0,-0.0391369483430252,0.0458385371085117,0,0,0,0,0,0
X000623.SZ,0,0,-0.0580789102309681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0843396516164039,0.0182334412683542,0,0,0,0,0,0,0,0.0234317520117987,0,0,0,0,0.0129780285014861,0,0,0,0,0,0.0169919540842625,0,0,0,0.00559645166228997,0,0,0.196475581335268,0,0,0,0.00581741085376102,-0.0221785065867405,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137765093167852,0,0.0523104798378187,0,0,0,0,0,0.01884859945301,0,0,0,0.00193229771288993,0,0,0.0289370783051193,0,0,0,0,0,0.384209710864279,0,0,0,0,0,0.183099006710624,0.139170585893124,0,0,-0.037377335383305,0,0.0331880301484079,0,0,0,0,0.00710789261213266,-0.00453292869834373,0,0,0,0,0,0
Change_TY3M,0,0,-0.0545346975274944,0,0,0,0,0,-2.16840434497101e-19,0,0,0.0668896435426146,0,0,0,0.0655590423831042,0,0,0,0,0,0.0276226611756214,0.00784094709439348,-0.0853515025607309,0,0,0,0,0,0,0,0,0,0,-0.0558696570173237,0,0,0,0,0,0,0.0394129224201267,0,0,0,0,0,0.0133206531688358,0,0,0,0.0512522879983151,-0.0317247105247799,0,0,0,0,0,0
Slope,0,0.0614846827046523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0294006162501594,0,0,0,0,0,-0.0999110745813818,0,0,0,0,0,0,0,0,0,-0.761778470894569,-0.489246828774255,0,0,0,0,0.963971609078028,0,-1.64417643882476,0.626500385449674,0,0,0,1.25516496778083,0,0,0,-8.84773480379952,0,0
TED,0,0,0,0,0,0,0,0,-0.138640198471365,0,0,-0.0440304452422562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0561425849378806,0,0,0,0,0,0,0,0,0,0.351617540896217,0,0.365064950012812,0,0,1.56128939511597,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0431664882946005,0,-0.140159214256404,0,0,-0.0969042446594508,0,0,0,0,0,0,0,0,0,0,-0.102417857668653,0,0,0,0,0,0,0,0.0549225351935679,0,0,-0.000202318653035108,0,0,0,0,0.0388488366287845,-0.017249499388734,0.024078495538153,0,0,0,0,0,0
