,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X002304.SZ,X600276.SH,X600690.SH,X000651.SZ,X600104.SH,X000725.SZ,X600031.SH,X300124.SZ,X300014.SZ,X003816.SZ,X002241.SZ,X000063.SZ,X002129.SZ,X000338.SZ,X002371.SZ,X000596.SZ,X600703.SH,X002049.SZ,X002179.SZ,X000625.SZ,X601877.SH,X600741.SH,X000100.SZ,X300142.SZ,X600089.SH,X600460.SH,X002180.SZ,X000661.SZ,X002074.SZ,X000157.SZ,X600702.SH,X002236.SZ,X000733.SZ,X600884.SH,X600522.SH,X000799.SZ,X002414.SZ,X600584.SH,X600779.SH,X002008.SZ,X002007.SZ,X300146.SZ,X000800.SZ,X601799.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.591212104755869,0,0,0,0,0.0248171970160132,0,0,0,0,0,0,0,0,0,0,0,0.0166990828641842,0,0.00410140350830705,0.0799516914354579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572587715139575,0,0,0,0,0,0,0,0.0224049793733083,0,0,0,0,0,0,-0.00529924991350525,-0.0114653943570699,0,0,0,0,0,0
X000858.SZ,0.216765650097733,0,0,0,0.165606502239619,0.0446801554996366,0.0447884509710949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900406146917352,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0806503304788433,0,0,0,-0.0162500977443191,0.071852190449031,0,0,0,0,0,0,0,0,0,0.0254906209913628,-0.0150196291830578,0,0,0,0.00792673049455386,0,0
X002415.SZ,0,0.0806544125571841,0,0,0,0.062279566303255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028359888499641,0,0,0.0347750024049935,0,0,0,0,0,-0.0723918268989076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016020214997102,0,0
X600809.SH,0,0,0,0,0.196428319222238,0,0.0104564235910756,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141367116155931,0.0686823126348444,0,0.110217055817747,0,-0.1663786974913,0,0,0,0,0,0,0,0,-0.0823503638882053,0,0.125604748799575,0,0,0,-0.0452150393121862,0,0,0,0.0281722734605793,0,0,0,0,0,0,0,0,0,0,0,0.0296710125040046,0,0
X000568.SZ,0.160865730677964,0.231740245283622,0,0.0813855001189877,0,0,0,0,0,0.0670315641284685,0,0,0,0,0,0,0,0,0,0,0,0.22264385598091,0,0,0,0,0,-0.0137789405453931,0,0,0,0,0,0.105216197929754,0,0,0.00281420291370227,0,0,0,-0.0595823473171146,0,-0.117554715932895,0,0.0986464538943846,0,0,0,0,0,0,0,0.0239587453791034,0,0,0,1.73472347597681e-18,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243454249640918,0,0,-0.0981421921592684,0.265607994733806,0,0.0714165839031496,0,0,0,0,0.0302536760373778,0,0,0,0,0,0,0,-0.0863605882539539,0,0,0,-0.0481290497507656,0.0207236148401211,0,0,0,0,0,0,0,0,0,0,-0.0779903953311522,0,0,0,0,-0.0657733525492684,0,0
X002304.SZ,0,0.137472358096062,0,0.0263457330001561,0,0,0,0,0.12479894989845,0,0,0,0,0,0,0,0,0,0,0,0.0866606586839733,0.115060850267062,0,0.0620077430631903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0802021758437443,0,0,0,0.0223362075737944,0,0,-0.0337689555129991,0,0,0,0.00672820150535694,0,0,0,0,0.00164685226186307,0,0
X600276.SH,0,0,0,0,0,0.132076703154302,0,0,0.296281389301139,0,0,0,0,0,-0.217032777604171,0,0,0,0,0,-0.00514976828530917,0,0,0,-0.000936569708438255,0,0,0,0,0.0741568432752965,0,0,0,0.147153836867184,-0.0744566212698843,0,0,0,0,-0.000969076894709365,0.0296329021690472,0,0,0,0,0,0,0.0931353710636686,0,0,0,-0.0564510279512076,0,0,0,0,-0.0650421149868105,0,0
X600690.SH,0,0.0812498841377061,0,0,0,0,0,0.0436511940277345,0,0.0449202149995382,0,0,0,0.000232098047237978,0,0,0,0,0,0.0660016373260145,0,0.0937772978919278,0,0,0,0,0,0,0,0,0,0,0,0,0.180239214950896,0,0,0,0,-0.0531285046065886,0.0364073515842466,0.0485873404164142,0,0,0,0,0,0,0,0,0,0,-0.0152494227117908,0,0,0,-8.67361737988404e-19,0,0
X000651.SZ,0,0,0,0,0.0733016922150229,0,0,0,0,0,0,0,0.126850549801136,0.270764056904048,-0.077682900407605,0,0,0,0,0.0435196183088013,0,0,0,0,-0.0248638450513999,0,0,0,0,-0.0251811803497327,0,0,0,0.0368978750474405,-0.00300387472622287,0,0,0,0,0,-0.0297424455510831,0,0,0,0,0,0,0,0,0,0,0.0041559461963976,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037212800255038,0,0,0,0,0,0,0,0,0,0,0,0.0342089406997063,0,0,0,-0.071347714677196,0.0366273948225099,0,0,0,0,0.225794925259139,0,0,0,0,0,0,0,0,0,0,0,0.0125440331093534,0,0,0,0,0.000198223213036565,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.0335419702983624,0,0,0.0830526312612052,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0295753257268426,0,0,0,0,0,0,0,0,0.213991801843137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0049111934751842,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.108591308489957,0,0,0,0.0981953540064002,0,0,0,0,0,0.262197048467391,0,0,0.00314175341297754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191045077859695,0,0,0,0.122024617254944,0,0,0,0,0,0,0,0,0,0.0603901491776148,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.38905071914851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630493302807465,0.208583429215157,0,-0.0602272482917378,0,0,0.10645817165515,0,0,0.0426831696773226,0,0,0.221563034952404,0,0,0,0,0,0,0,0,0,-0.0162163433449366,0,0,0,0,0,0
