,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X600690.SH,X600031.SH,X000063.SZ,X000100.SZ,X600276.SH,X000338.SZ,X000157.SZ,X600372.SH,X002241.SZ,X600703.SH,X600089.SH,X600741.SH,X002236.SZ,X600066.SH,X600271.SH,X601877.SH,X002129.SZ,X600177.SH,X600118.SH,X600582.SH,X000559.SZ,X000581.SZ,X000550.SZ,X002475.SZ,X000568.SZ,X300124.SZ,X000623.SZ,X300146.SZ,X000400.SZ,X000800.SZ,X600060.SH,X300003.SZ,X000050.SZ,X002294.SZ,X002292.SZ,X000977.SZ,X002465.SZ,X600839.SH,X002456.SZ,X000869.SZ,X600166.SH,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0.125891438501542,0,0,0,0.0701861098219428,0,0,0.130113526274064,0,0.0754156055604728,0,0.130608144937776,0,0,0,0.0857418785582012,0,0,0,0,0,0,0,0.037996647031155,0,0,0,0,0,0,0,0,0.0664587744764243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362293075805629,0,0,0,0,0,0,0
X000100.SZ,0.00473106273961973,0,0,0,0,0,0,0,0,0,0.0662984623967928,0,0,0.0788138595173753,0,0,0,0,0,0,0,0,0,0,0,0.146032573227614,0,0,0.0400044009906222,0.00386639169548803,0.0410290842245396,0,0,0,0.00805896939664331,0,0,0.0799599107122402,0.21989862072971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0270119377194152,0,0,0,0,0,0,0,0,0,0,0,0,0.0593481086661383,0,0,0.0184407766912007,0.199479531068778,0,-0.0862275506571598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108496713610576,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00881708483558519,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.0210624821829173,0.104341501068181,0,0,0.45822570024333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146453603940993,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0176937442788068,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0.0535110832359118,0,0,0,0,0,0,0.665137698538536,0,0,0,0.0347478400609169,0,0,0,0,0,0,0,0,0,0,0,0.00550713360083445,0,0,0,0,0,0,0.0793278151338732,0,1.73472347597681e-18,0,0,0,0.0500597447352956,0.0213183774959951,0.0934917373465537,0,0,0,0,0,0,0,0,0,0,0,0.0253418276498444,0,0,0,0,0,0
X600372.SH,0,0,0.0404223121892254,0.0230428447125333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27301763388778,0,0,0,0,0.131135829043119,0,0,1.35525271560688e-20,0,0,0.0641127632406296,0,0.0136894899393051,0,0.00179418624732672,0,0,0,0.015833973469532,0,0,0,0.059931117171562,0,0,-0.00185770282983775,0,0,0,0,0,0
X002241.SZ,0.152415667256859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188255674283659,0,0,0.285922837375346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0942444136937786,0,0,0,0,0,0,0,0,0,-0.018112499144428,0,0,0,0,0,0
X600703.SH,0.0675896371150864,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.155611673570687,0.058768460477271,0,0,0.0262411444296696,0,0,0,0.184642687103683,0,0,0,0,0,0,0,0,0,0,0,0.0515184886798954,0,0,0.156596795684291,0,0,0,1.73472347597681e-18,0,0,0.0132178050723502,0,0,0,0,0,0,0
X600089.SH,0.0936684905856387,0,0.00723275743274566,0.0874864174034436,0,0,0,0,0,0.0617248857980817,0,0,0,0.0963955837963959,0,0,0,0,0,0,0,0,0,0,0,0.0602351085050409,0.109202736829346,0,0,0.0612598204931574,0,0,0,0,0,0,0.354813253910334,0,0,0,0.0151190766502941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0.317871258980786,0,0,0,0,0.155504849597856,0,0,0,0.047332441391197,0,0,0,0,0,0,0,0.0764173317908599,0,0,0,0,0,-0.0323565968696308,0.029841725210358,0,0,0,0,0,0,0,0,0.130572516347667,0.077048415425659,-0.0192097553376714,0,0,0,0,-0.00960580779092293,0,0,0,0,0,0,0,0,0,0,0.00670410410429569,0.0244962375057704,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.250466013424158,0,0,0,0,0,0,0,0,0,0,0,0.0258350009744675,1.73472347597681e-18,0,0,0,0.0276406606882641,0.200775262749192,0,0,0,0,0,0.110966130402521,0,-0.0305510202401285,0.340593869629202,0,0,0,0.0923805160790652,0,-0.134703625332225,-0.0258086744670953,0,0,0,0.00680188852168002,0,0,-0.0122381086819467,0,0,0,0,0,0,-0.0221533560065722,0,0,0,0,0,0
X600066.SH,0.0233277350992153,0,0,0.256521784209917,0.0392298437050639,0,0.138367308764143,0,0,0.213253446944336,0,0,0,0,0,0,0,0,0.0172938005163771,0,0.01092436822446,0,0,0,0,0,0,0,0,0.0322232116665476,-1.38777878078145e-17,0,0,0,0.0259044502555992,0,0,0,0.0432585191931149,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000112076558368933,0,0,0,0,0,0
X600271.SH,0,0,0.116452200620987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164479073277752,0,0,0,0,0,0.13376204558602,0.0912915274595873,0,0.0521358328550861,0,0,0,0.0431095109520911,0,0.0272690586478212,0.105260443376367,0,0,0.100851533206699,0,0,0,0,0.25276921134992,0,0,0,0,0,0,0,0.031888172193541,0,0,0,0,0,0
X601877.SH,0,0,0,0.0378340097177766,0,0,0,0,0.0573506820668493,0,0,0,0,0,0,0,0,0,0,0,0.0630865362912582,0,0,0,0,-1.0842021724855e-19,0.0859569353599676,0,0,0,0,0,0.21528015152004,0.102289537449361,2.16840434497101e-19,0,0,0.0316793825935332,0,0,0,0,0,-0.0289512851808446,0,0,0,0,0.0334930330707777,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0.178074206385215,0,0,0,0,0,0,0,0,0,0,0,0,0.0734606880758595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133319915937523,0,0.131023376096787,0,0.0406624089067151,0,0,0,0,0,0,0,0,0,0,0,0,0.054213495306514,0,0,-0.0123248049944251,0,0,0,0
X600177.SH,0.145538847614752,0,0,0,0,0,0,0,0,0,0.118742210946245,0,0,0.171452563565448,0,0,0,0,0,0.119393886323121,0,0.0202516913460388,0,0,0,0,0,0,2.16840434497101e-19,0,0.0249076980124635,0,0,0,0.058729733893508,0,0,0,0,0,0,0,0,0,0,-0.0720970577386065,0,0,0.251145386610465,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050669807847487,0,0,0.0589370684981238,0,0,0,0,0.162921021723078,0,0,0,0.0411093707392472,0,0,0,0,0.255665463196408,0.0816747661195662,0,0,0,0,0,0,0,0,0,0,0,0.0396015897426221,0.0937783364097763,0,0,0,0,0,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239681754859701,-0.1473033820536,0,0,0.0862511528264205,0,0,0.0238884160639376,0,0,0,0.0275155209809228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434271287402586,0,0,0,0,0,0
X000559.SZ,0.0470827822613441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0846721719805568,0,0,0,0,0,0.0439768070924297,0.0142715053835084,0.00939188534261785,0.0561376225246321,0,0.228642713250427,0.110366144813499,0.0487921912385237,0,0,0,0,0,0.147717100416593,0,0,0,0,0,-0.0265697455415845,0,0,0,0,0,0
X000581.SZ,0.0677778526906673,0,0,0.0223624665047138,0,0,0,0,0.0184556861423955,0,0,0.177736822742033,0,0,0,0,0,0.0984399076271787,0,0,0,0.111575271605129,0.148970674488659,0,0,0.0231562929583073,0,0,0.0573766131409161,0,0,0,0,0.0557230619712287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0.0740167493064759,0,0,0,0.126420402826283,0,0,0.120952171021839,0,0.161593151814172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774144638729532,0,0,0,0.0195622070531739,0.0298115114044911,0,0,0,0,0,0,0,0.0670455430574718,0,0,0,0,0,-0.00764036395858847,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.0142822799677125,0,0,0,0,0,0,0,0,0,0,0.108610809165338,0,0.00527764165379504,0,0,0.188439539681805,0.242261821556979,0,0,0,0,0,0,0,0,0.131563422052499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0334856728670265,0,0,0,0,0,0
X000568.SZ,0,0,0.221639806204424,0,0,0,0,0.35538149001485,0,0,0,0,0,8.67361737988404e-19,0.00132059365616608,0,0,-0.102531640991454,0,0,0,0,0,0,0,0.0642776891347082,0,0.00724614099705633,0,0,-0.0287317352771901,0,0,0,0.0206685457448421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146766720144979,0.00202411316697352,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.112567116369662,0,0,0,0.0773578132333135,0,0,0,0,0,0,0,0,0,0,0,0.237062901131314,0,0,0,0,0,0.113970354465473,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256725506547253,0,0,-0.0855293697072852,0,0.0710022704866219,0.187758324030136,0,0,0,0,0.00395474094071012,0,0,0,0,0,0,0
X000623.SZ,0,0,0.315194962186099,0,0,0,0,0,0,0.307451363120151,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166297503085987,0,0,0,0,0,0.0425266486330916,-0.0244871802312277,0,0,0,-0.0145334058113459,0,0,0,0.219290252325922,0.0922104079060483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300146.SZ,0,0,0,-0.0275614672653683,0.125484809953478,0,0,0,0,-0.0645187889981838,0,0,0,0,0,0,0,0,0,0,0.0736809083533607,0,0.161994998591051,0,0,0,0,0,0,0,0,0,0,0.0714119886319609,0,0,0,0,0.121553817749711,0.143580384670256,0,0,0,0.178946453186434,0,0,0,0,0,0,0,0.051291341513882,0,0,0,0,0,0,0
X000400.SZ,0.0692904898372654,0,0,0,0.0463800033101712,0,0,0,0,0,0.0117705594834337,0,0,0,0,0,0,0,0.330955375530268,0,0,0.0942921502756625,0,0,0,-0.00135448861765978,0,0.0244737383288276,0,0,0,0,0,0.0642926214401365,0,0,0,0,0,0,-0.0637288293040691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000800.SZ,0.116837917020066,0,0,0,0,0,0,0,0.0220517330138446,0,0,0.122532246963789,0,0,0,0,0,0,0,0,0,0.0955358886244275,0,0,0,0,0,0,0,0,0.0809393604127646,0,0,0,0.156367049901053,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10754770628242,0,0,0,0.0281402406228821,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0.123470195026596,0,0,0.389229899973881,0,0,0,0,0,0,0,0,0.0589408958865893,0,0,0,0,0,0,0,0,0.059571207602655,0,0,0,0,0,0.30291929386589,0,0,0,0.00047311108358415,0.0897273330933427,0,0,0,0,0.0537822402841868,0,0,0,0,0,-0.0244714439827886,-0.0928177756768913,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.267436622131959,0.120512654039241,0,0,0,0,0.148026583201524,0,0,0,0,0.111794921163895,0.0445278289825936,0,0,0,0,0,0,0,-0.0237999627291682,0,0,0,0,0,0
X000050.SZ,0,0,0.0992461481520737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0054295143003822,0.049978429194475,0,0,0.00256448787431597,0,0,8.67361737988404e-19,0,0,0.112647267947403,0,0,0,0,-0.121331649568831,0,0.254987631857779,0,0,0,0,0,0.00379044835121658,0,0,0.0455840935111912,0,0,0,0
X002294.SZ,0.0149835124655035,0,0,0,0,0.0292070916917231,0,0,0.0931724999640619,0,0,0,0,0,0,0.204705736976819,0,0,0,0,0.0733606366984798,0,0,0,0.0187564167192246,0,0,0,0,0,0,0,0,0.033781396661859,0,0,0,0,0.131583766402428,0,0,0,0,0,0,0,0,0,0,0,0,-0.0476441480039916,-0.00540958876958421,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0.098019062383062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220018630738791,-0.255591172076412,0.116768018064611,0,0.0968200069789627,0,0,0,0,0,0,0,-0.0616196608712789,0.051638343660059,0,0,0.185499895438855,0,0,0.147554025671881,-0.0899455366629827,0,0,0.0672540961337698,0.0257377621102111,0,0,0,0,0,0,-0.112735422326255,-0.00438634980433093,0,0,0,0,0,0
X000977.SZ,0,0,0.00219991705750862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895532230695432,0,0,0,0,0.00686496146191855,0,0.0948833963226147,0,0,0.0476528621718991,0.041144843775415,0,0,0.118624335086868,0,0.126571970697,0,0,0,0,0,0,0,-0.045039661597567,0,0,0,0,0,0
X002465.SZ,0,0,0.141413164526892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115359835167338,0,0,0,0,0.0932060242189957,0,0,0,0,0,0,0,0,0,0,0.0250206977783824,0,0,0,0,0,0.0526193577819841,0,0,0,0,0,0,0.257464578811931,0,0,0,0,0,-0.00401289975990444,0,0,0,0,0,0
X600839.SH,0,0,0.26508134292401,0,0,0,0,0.288782898571784,0,0,0,0.0863041752688879,0,0,0,0,0,0,0,0,0,0,0,0,0.0420760750079921,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0631415258374054,0,0,0.107052434672835,0,0.0992251875998706,0,0,0.0102196400002463,0,0,0,0,0,0,0,0,0,0.0399218136382918,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0.00352986593293578,0,0,0,0,0,0,0.145036406580918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078886887139329,0,0.0814297707357435,0,0.0824475787648956,0.199215709205302,0,0,0.236972856910009,0,0,0,0,0,0,0,0,0.241617105775848,0,0,0,0,0,0,0.0077331415467354,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0.0664684897642388,0.203936902269202,0,0,0,0,0,0,0.214750927127417,0,0,0,0,0,0.0276777082614874,0,0.0544691560263079,0,0,0,0,0.0734130426751712,0,0,0,0,0.147097933464,0,0,0,0,0,0.00464676434470977,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0.00856397398314131,0,0,0,0,0,0
X600166.SH,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.00659498413431913,0,0.0476710208459552,0,0.143866627789202,0,0,0,0,0,0,0,0.178554612737369,0,0,0,0.0774326597095076,0,0,0,0.019126492675871,0,0,0,0,0,0,0,0.128821732857343,0.0267674247939161,0,0,0,0,-0.140446195012119,0.0177623988195986,0,0,0,0,0,0,0,0.036615332013259,0,0,0,0,0,0
X002007.SZ,0,0,0,0.0918487522727405,-0.0593051863148733,0,0,0,0,0,0,0,0,-0.143687462931437,0,0.236692771474075,0,0.18028053685967,0.0731604881430601,-1.73472347597681e-18,0,0,0.109628887344287,0,0.00426747560485116,0,0,0,0.016320189517342,0,0,0,0,0,0.0372665791887792,0,0,0,0,0,0,0,-0.0217692429072602,0,0,0,0,0,0,0,0,0.0707195808796604,-0.0386489804868777,0,0,0,0,0,0
Change_TY3M,-0.0820104749335551,0,0,0,0,0,0,0,0,0.0738149169792154,0,0,0,0,0,0,0,0.0485175710138315,0.0545871566272611,0,0,0,0,0.0522919339084565,0,0.0568055833661413,0,-0.0708775012586443,-0.0140370962937984,0,0.0351435702548453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.038801369731288,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.243077006960914,-0.0785741051494777,0,0,0,0,0,0.149137137715603,0,0.250058618406628,0,0.0869915458169344,0,0,0,0,0,0,0,0,0.0226855823378539,0,0,0,0,-0.129129119131192,-0.040945887384824,0,0,0,0,0,0,0,0,0,0.383824280049975,0,0,0.125619556798746,0,0,0,-0.05657316146523,0,0
TED,0,0,0,0,0,0.183435632643617,0.255565422530949,0,0,0,0,0,0,0,0,0,-0.44908072389365,-0.67100846761351,0,0,0,0,0,-0.642608431954761,-0.106928120634466,0,0,0.0838836464348722,0,0,0,0,0,-0.105783164374453,0,0,-0.304914341961375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543194800627977,0,0,0,0,-1.14330241748608,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.306281741853099,-0.119688933226013,0,0,-0.0460790215721513,0.0918739338894934,0,0,0.108699747522693,0,0,0,0,0,0,-0.100839627245477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146368075859772,0,0,0,0,0,0,0
MKreturn,0,0,0.121276560288864,-0.489241448907694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0460238562531179,0,-0.124979457024733,0,0.160578119304592,0.118100058323411,0,-0.218097135585014,0,0.146298276144913,0,0,0,0,0,0,0.00695344778753084,0.00527199099677363,-0.0077304427026137,0,0.0329505115240919,0,0,0,0,0,0,0,0,0,0,0,0,-0.213715028823316,0,0,-0.016733502451161,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00130330735408436,-0.00438110187550869,0.00153360366879575,0,-0.00353739001357364,0,0,0,0,0,0,0,0,0.000799111242764314,0,0,0,0,0.00349581899358098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0760497959792203,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0248838192637671,0.021995520399918,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0.00512853852704769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00226289482143079,0,0,0,0,0,0,0,-0.0138531349426664,0,0,0.00230749961798299,0,0,0,0.00054393544648315,0,0,0,0,0.0135405352698885,0,0,0,0,0,0,0,0,0.00597285790094574,0,-0.0328839965169345,-0.000125814455228154,0,0,0,0.172073585735251,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
