,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X600031.SH,X002304.SZ,X000568.SZ,X600809.SH,X000725.SZ,X000063.SZ,X000661.SZ,X600690.SH,X003816.SZ,X002241.SZ,X000338.SZ,X600703.SH,X002007.SZ,X300124.SZ,X000596.SZ,X300014.SZ,X300142.SZ,X002371.SZ,X600741.SH,X000100.SZ,X000625.SZ,X002049.SZ,X002129.SZ,X000157.SZ,X601877.SH,X002236.SZ,X300003.SZ,X600584.SH,X002414.SZ,X002179.SZ,X600183.SH,X000800.SZ,X300136.SZ,X000066.SZ,X000977.SZ,X601799.SH,X600118.SH,X002456.SZ,X002185.SZ,X000050.SZ,X000547.SZ,X002008.SZ,X600066.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.106658908645267,0,0,0,0,0,0.174901335770982,0.248461642620715,0,0,0,0,0,-1.73472347597681e-18,0,0.0200317233752052,0,0,0.0101226599576961,0,0,0,0,0,0,0.0249522797854312,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221312754381768,0,0,0,0,0,0,0,0,-0.00750902672327557,0.0233588440251251,0,0,0,0,0,0
X000858.SZ,0.15409322408022,0,0,0,0,0,0,0,0.145605047223309,0.0480646333527155,0.386296418821154,0,0,0,0,0,0.02433144277724,0,0,0,0,0.00542017096828032,0,0,0,0,0,0,0.00677368987459991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248882298432295,0,0,0,0,0,0,0,0.0315828406927709,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.111964145414388,0.178676360012267,0,0,0,0,0,0,0,0,0,0.0505690515691941,0,0.0829864795365519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156082621386369,0,0,0,0,0,0,0,0,0,0,0,-0.00736266917999194,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303546051177615,0,0,0,0,0,0,-1.38777878078145e-17,0.0260172146452243,0,0.0720581455186105,0,0,0.0561266892808647,0,0,0,0,0.13530487818694,0,0,0,0,0,0,0,0.0298229864112427,0,0,0.0749411451723364,0.0411577613202297,0.0219646093385898,0.0402122260102928,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.115093862469642,0,0,0,0,0,0,0,0,0,0,0.0543317376242015,0,0,0,0,0,0,0,0,0,0,0,0.0286143380096468,0,0.055372662749536,0,0,0,0.197772813844364,0.0550812345016293,0,0,0,0,0,0.0154945612410943,0,0,0,0,0,0,0,0,0,0,0,0,-0.00365830607868923,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0886485907542691,0,0,0,0,0,0,0,0,0,0.0225706954219733,0,0,0,0.0733408458971888,0.0776034857382041,0,0,0,0,0,0,0.019739124819245,0,0,5.42101086242752e-20,0,0,0,0,0.0223055429721053,0.0224548218258567,0,0,0,0,0,-0.0675687803169725,-0.0115816944550687,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0856107073345733,0.0800304027653797,0,0,-0.00601475178293167,0,-0.01876740885552,0,0,0,0.0588523670108227,0,0,0,0,0,0,0,0,0,0.0738220570544038,0,0,0.194878514917356,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.0623998307998749,0,0,0,0,0,0,0,0,0.311642032205845,0,0.00880100942274695,0,0.00146915317706483,0,0,-1.73472347597681e-18,0.0529717821845788,0,0,0,0,0.333428848887147,0,0,0,0,0,0,0,0,0,0,0,0.00284128688259897,0,0,0,0,0,0,0,0,-0.0107010449546085,0.0273664934760913,0,0,0,0,0,0
X002304.SZ,0,0.299714653613655,0,0,0,0,0,0,0,0.248965684465912,0.0247588565323708,0,0,0,0,0,0,0,0,0,0,0.0768802993559445,0,0,0,0,0,0,0,0.184035713620677,0,0,0.00452822137359042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000621784050076863,0,0,0,0,0,0
X000568.SZ,0,0.174300574420688,0,0,0,0,0,0,0.123018832840661,0,0.184816944275277,0,0,0,0,0,0.0421148206916113,0,0,0.0698325746757311,0,0.0808039210499229,0,0,0,0,0,0,0,0.0385279759810288,0,0,0,0,0.0187965596460636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0344483556856453,0,0,0,0,0,0,0
X600809.SH,0,0.444386703727632,0,0,0,0,0,0,0.0185555805941977,0.225617720061975,0,0,0,0,0,0,0,0,0,0.0461497001899683,0,0.118524865505752,0,0.0339737377611184,0,0,-0.0419233916956363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00267915953749304,0,0,0,-0.0395566764629784,0,0,0.472519737874703,0,0,0.188353618385049,0.0909928351958596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145240445924191,0,0,0,0,0,0.0427994066085926,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819526331340217,0,0,0,0.127916940386355,0,0,0,0,0,0,0,0.0376959737764318,0,0.0387852554384211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18376837831397,0,0,0,0,0,0,0.0280666893357162,0,0,0,0,0,0
X000661.SZ,0,0,0,0.0846559554929059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.159189726533544,0,0,0.169903561422098,0,0.17540624905534,0.121713466545088,0,0.0891803558897957,0,0,-0.0691376032689643,0,0,0.17743628687377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0372126404675148,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0268171381026611,0,0.199354312095586,0,0,0,0,0,0,0.00431969255299984,0.109670610244293,0,0,0,0,0,0,0,0,0,0,0.0179987146632444,0,0,0,0,0.0925781702036032,0,0,0,0,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0311145445603756,0.0340320794044596,0,0,0,0,0,0,0,0,0,0,0,0.0111905442242193,0,0,0.020652745775703,0,0.00543232926647891,0,0,0,0,0,0,0,0,0.0316205677126222,0,0.0380620102611967,0,0,0.132732785372022,0,0,0,0,0,0,0,0,0.000486161760402,0,0,0,0,0,0
X002241.SZ,0,0,0,0.304960178603883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155663872739465,0,0,0.204619678170335,0,0,0,0,0,0.0261285429632594,0,0,0,0,0,0.108626208210196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.198488252094331,0,0,0,0,0,0,0,0,0.0316039575237721,0,0.00523116709361174,0,0,0,0,0.00179293994341145,2.16840434497101e-19,0,0.0574693378265751,0,0,0,0,0,0,0,0,0,0,0,0.0400658413266511,0,0.072132583168222,0,0,0,0,0,0,0,0.0082373963707374,0,0,0,-0.010460254485835,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0625701423265023,0,0,0.170810449607987,0,0,0,0,0.0671831162574486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251765105788311,0,0,0.025715439282102,0,0,0.0701559587936244,0,0,0,0.0348296604952511,0.00862950535324773,0,0,0,0,0,-0.0331761706103283,0.00186825577187016,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0.177127014219119,0,0,0,0,0,0,0,0,0,0,0.0157419940935977,0,0,0.437212483486962,0.148102949064937,0,0,0,-0.000879970614399496,0,0,0,-0.0175538689287434,0.284780561683732,0,0,0,0,0,0.283969535117978,0,0,0,0,0,0,0,0,0,0,0,0.0199099029341833,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,-0.025866704443299,0,0,0,0,0,0.00375928087300927,0,0,0.17176436725211,0,0.0151212964159752,0,0,0,0,0,0,0,0,0.0354086333563258,0.0813122410909742,0,0,0.140608973108296,0,0,0.0285035985002226,0.0523276390273389,0,0,0,0,0,0.0743220784928864,0.195716826195993,0,0,0,0,0,0,0,0,-0.0477387166210856,0,0,0,0,0,0
