,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X003816.SZ,X002304.SZ,X000063.SZ,X002475.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000661.SZ,X600183.SH,X000596.SZ,X600703.SH,X002236.SZ,X000100.SZ,X002241.SZ,X601877.SH,X300003.SZ,X002007.SZ,X002463.SZ,X000157.SZ,X300142.SZ,X600271.SH,X002179.SZ,X300124.SZ,X000625.SZ,X002008.SZ,X600867.SH,X000066.SZ,X300014.SZ,X300136.SZ,X002049.SZ,X600498.SH,X002129.SZ,X000977.SZ,X002506.SZ,X600066.SH,X600177.SH,X002371.SZ,X300146.SZ,X600487.SH,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.213566735743276,0,0,0.0730819735474964,0,0,0,0,0.0524325802978478,0,0.208685420017844,0,0,0,-0.0165895649047436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00668882210215823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.0338599076262198,0,0,0,0.364570413214989,0,0,0,0,0.283179796536432,0,0,0,0,0,0,0,0,0,0,-0.0338272575757354,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038973021949776,0,0,0,0,0.0560059046659178,0,0,0,0,0.000149661546400618,0,0,0,0,0,0,0
X600276.SH,0.0131979200902715,0,0,0,0,0,0,0,0,0.111263368824675,0,0.218115782338107,0,0,0,0.0694147550889794,0,0.0633920722980998,0,0,0,0,0,0,0,0,0,-0.00632669313065502,0,0,0,0,0,0,0,0.0929064275816683,-0.0128558439920849,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476606466484784,0,-0.026282590166833,0,0,0,0.017251411530976,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388173950261158,0,-0.0139205068806203,0,0,0.11411525262015,0,0,0,0,0.0676200391150704,0,0,0,0,0,0,0,0,0,0.0799921706735192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00309649832458983,-0.00356271491893054,0,0,0,0.0176413220685051,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.168042527966054,0,0,0.0180564020358415,0,0,0,0,0,0,0,0,0.230032224780895,0,0.169189768285553,0.0447140968082457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06613692938909,0,0.0186506647829692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508266888246619,0.221616016692798,0,0,-0.00998152849954507,0,0,0,0,0,0.0759715473286224,0,0,0,0,0,0,0,0,0.111694562313307,0.0135917322108603,0,0,0,0,0,0,0,0.00968362118013595,0,0,0,0,0,0,0,0,-0.00470630933885895,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00215675287199446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166711152214423,-0.00556477440910717,0,0,0,0.153203111465056,0,0
X002304.SZ,0,0,0.0660060455580175,0,0,0,0.0237068334109501,0,0,0,0,0.279951422184372,0,0,0,0.0211041037545196,0,0,0,0.0912524300576395,0,0,0,0.0700442270006488,0,0,0,0,0,0,0,0,0,0,0.0493774849260851,0.00232285873534542,-2.71050543121376e-20,0,0,0,0,-0.0777351587515707,0,0,0,0,0,0,0,0,0,-0.0301364756428502,0.0726188083892049,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.268180593029398,0,0,0,0,0,0,0,0,0,0,0,0.232823617070558,0,0,0,0.0249643477150008,0,0,0.0679303373832262,0,0,0,0,0,0,0,0,0,0,0.0628482208039072,0,0,0,0,0,0,0,0.00164726126195132,0,0,0,0,0,0,0.0010517046761822,0,0.010178123555669,0,0,0,0,0,0,0
X002475.SZ,0,0.183986486253987,0,0,0.0944192951563897,0,0,0,0,0,0.0129719392811616,0,0,0,0,0,0,0,0,0,0,0.158231422003626,0.0403575513802898,0,0,0,0,0,0,0,0,0,0,0,0.0656282333437554,0,0,0,0.150089138323757,0,0,0,0,0,0,0,0.0140164947040817,0,0,0,0,0.00849138479260843,0,0,0,0,0,0,0
