,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X600104.SH,X300124.SZ,X003816.SZ,X000625.SZ,X000596.SZ,X000725.SZ,X002371.SZ,X000338.SZ,X000063.SZ,X600031.SH,X300014.SZ,X002179.SZ,X600703.SH,X000100.SZ,X002129.SZ,X600089.SH,X002236.SZ,X600372.SH,X002049.SZ,X000661.SZ,X002241.SZ,X600741.SH,X000157.SZ,X600584.SH,X601877.SH,X600522.SH,X000800.SZ,X000977.SZ,X002007.SZ,X601799.SH,X600183.SH,X002074.SZ,X600418.SH,X002028.SZ,X002463.SZ,X600702.SH,X300142.SZ,X002294.SZ,X000733.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0.0449682361464988,0,0,0,0,0,0,0.0694590753174401,0,0,0,0,0,0.228832856147449,0,0,0,0.10395430581029,0,0,0,0,0,0,0,0,-0.00241772865101326,0,0,0,0,0.0103593959613131,0.125173628151153,-0.0530111420707317,0,0,0.0301848260849342,0,0,0,0,0,0.0459283144333027,0,0,0,0.0062267468083716,0,0,0,0,0.00833663987154048,1.73472347597681e-18,0,0,0,0,0,0
X300124.SZ,0,0,0,0.0252211013901678,0,0,0,0.139672254643775,0.0616602500776878,0,0,0,0,-0.200521529064984,0,0,0,0.325902660213512,0,0,0.0349221778811116,0,0.0209138736101264,0,0,0,0.0649537782646066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179361299467323,0,0,0,0,0,0,0,0.0149192732664632,0.0457826202934635,0,0,0,0,0
X003816.SZ,0.0254038079941916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10026626400559,0.0318759870845942,0,0,0,0,0,0,0.0277876552943392,0,0,0,-0.201958173463662,0,0,0.0751459976981965,-0.0105350762285868,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047875904670807,0,0,0,0.0181785277293347,-0.0122931618049885,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412762510038916,0,0,0.151958997563853,0,0.18134804802534,0,0,0,0,0,0.196423422184022,0,0,0,0,0,0,0,0,-0.0234282781820951,0,-0.149188626939846,0,0,0,0,0
X000596.SZ,0,0,0,0.396011066520213,0.0447697089582384,0,0,0,0,0,0,0,0,-0.043719209109411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459658454686261,0,0,0,0,0,0,0,0.0077262467300079,0,0,0,0,0.0428566723999566,0,0,0.0176522905229469,0,0,0,0,0,0.00459604184703403,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0863325376829602,0,0,0,0,0,0,0.41132142665313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289501486232155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140134723052636,0,0,0,0,0,0,0,0,0,0,0.0653463211800923,0,0.0726247231859242,0,0.0269424036301985,0,0,0,0,0.110229093686271,0,0,0,0,0,0.0677138854520804,0,0,0,0,0,0,0,0,0,0.0694497014112882,0,-0.0157399898168417,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.0349504906506873,0,0.125510635375578,0,0,0,0,0.0179530968571375,0,0,0,0,0,0,0,0,0,0.0395975202574359,0,0,0,0,0,0,0,0.00559075517955917,0,0,0,0,0.054583994285023,0,0,0,0,0,0.000930118657240252,0,0,0,0,0,-0.126085526685056,0,0,-0.0104324975794501,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.297537648603505,0,0,0,0,0,0,0,0,0.0147377583319047,0,0,0,0,0,0,0.111717191394911,0,0,0,-0.0455544827320269,0,0.377898644757287,0,0,0,0,0,0,0,0,0,0,0.0566849691991096,0,0,0,0,0,0,0,0.204737147386282,0,-3.46944695195361e-18,0,0,0,0.0529799352775699,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00759696928367485,0,0,0,0,0,0,0,0,0,0,0.0760317224991193,0,0.105482271295812,0,0,0,0,0,0.608107039127202,0,0,0.0444246671291696,0.0285144305204871,0,0,0,0,0,0.0878502850932182,0,0,0,-0.0223670788978219,0,0,-0.181967686838292,0,0,-0.00519068215923284,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112156131340769,0,0,0,0,0,0,0,0,0,0,0.2799981103132,0,0,0,0,0,0.119083834508868,0,0,0,0,0,0,0.0482301483416705,0,0,0,0.0188256765196635,0,0,0,0,0.0223668814727065,0,0,0,0,-0.00816116045065664,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186052965076951,0,-0.18684544961572,0,0,0,0,0,0,0,0,0,0,0.0674528129029635,0,0,0,0,0,0,0,0,-0.104662963756804,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047972157641613,-0.08375848651672,0,0,0,-0.0931901699753701,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236013180904328,0,0,0,0,0,0.0718969532593202,0,0,0,0,0,0.0853610538913556,0,0,0,0,0,0,0.0173871285947142,0,0,0,0,0,0,0.159138337797093,0,0.075977225790664,0,0,0,0,0.00646264262969312,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.16344150985187,0,0,0,0,0,0,0,0,0,0.561988645267047,0,0,0,0,0,0,0,0,0,0,0,0,0.0345275309562771,0,0,0,0,0,0,0,0,0.0549138122308677,0,-0.0850368023113098,0,0,0.0359488362619454,0,0.10360314030194,0.0378691375298228,0,0.0322833909073195,0,0,0,-0.000160846786121296,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210082492948713,0,0,0.0032068380795746,0,0.222280395237108,0,0,0,0,0,0,0,0.109918956069859,-0.0209990768513603,0,0,0,0.164366420480907,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132375800408289,0,0,0,0.0921018240724926,0,0,0,0,0,0,0.210331494947754,0,0,0,0,0,-0.0335368681607026,0,0,0,0,0,0,0,0,0,0,0,0.0353376226173725,0,-2.40393968547401e-05,0,0,-0.0151587859360766,-0.070787361386599,0.111486334888794,-0.021501926082142,0,-0.0041218858727378,0,0,0,0,0,0
X002236.SZ,0,0,0.23475502725678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632120604588054,0.468762301624677,0,0,0,0,0,0,0,0,0,0,-0.210082654379407,0,0,0,0,0,0,0,0,0,0.0422773246803654,0,0,0,0,0,0,-0.0352852137553271,0,0,0,3.46944695195361e-18,-0.00950451877688037,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953066072719147,0,0,0,0,0.112142162274088,0,0,0,0.0159883842588793,0,0,0,0,0,0,0,0,0,0,0,0,0.0651418852005117,0,0,0,0,0,0,0.0174774888781042,0,0,0,0,0.0177810498453294,0,0,0.009234866832394,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506247430331793,0,0,0,0,0,0,6.93889390390723e-18,0.227538024115907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683516656296137,0,0.207991071913949,0.0952576514075779,0,0,0,0,0,0,-0.00947798878140798,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.0729903067241835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110057943026881,0.0647431785873617,0,0,0,0,0,0,0,0.0388588622416178,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11804712342788,0.143789916410536,0.295118046693024,0.148733164984116,0,-0.0128723424919632,0,0.00809244062457879,0,0,0,0,-0.0283959782051324,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138510333735509,0,0,0,0,8.67361737988404e-19,0,0,0,0.0055586513569217,0,0.0519941925677192,0,0.0355023492387151,0,0,-0.0801075778258007,0,0,0,0.0761725760231896,0,0,0,0.0673925152431051,0.100072045270579,0,0,0,0.0335693824888996,0,0.0371905203154125,0,0.221815582679025,0,0,0,0,-0.00995436823808552,0,0,0,0,0,0,0
X600741.SH,0,0,0,0.0173443152539601,0,0,0,0,0,0,0,0,0,0.038164492568859,0,0,0,0.0776084348944298,0,0,0,0,0,0,0,0,0,0,0.00403272697881581,0,0,0,0,0,0,0,0.137447707495474,-0.00915723367872701,0,0,0,0,0,0.184254512493937,0,0,0.22236649714424,0,0,0,-0.133124088808678,0.00253501707383039,0,0,0,0,0,0,0
X000157.SZ,0,0,0,-0.0853799505144415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518767209549316,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0347104126517832,0,0,0.139180467727835,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.000641250556943769,0,0,0.000381100082127343,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14731357360846,0,0,0,0,0,0,0,0.00161582663376415,0,0,0,0,0,0.0795095586682258,0,0,0,0,0,0,0.187342028433883,0,0,0,0,-6.93889390390723e-18,0,0.117989600637993,0,0,0,0,0,0,0.00147374204192402,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213359120709796,0,0,0,0,0.00056831804273699,0,0.124638053167332,0,0,0,0,0,-0.0293575560838365,0,0.0459120979038573,0,0,0,-0.0148344298378561,0,0,0,0,0.0675758104231326,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.00567996556845062,0,0,0,0,0,0,0
X600522.SH,0,0,-0.00598865176700928,0,0,0,-0.120264480479525,0,0,0,0,0,0,0,0,0,0,0,0,0.283243761898086,0,0,0,0,0,0,0,0,0,0.0115860343644501,0,0,0,0,0,0,0,0.0528673863312726,0,0.186958322670727,0,0.0598848368393714,0.159684162569795,-0.0701473724166538,0.0997350303599172,0,0,0,0,0,0.144771070057971,0.017081242562534,-8.67361737988404e-19,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124716342118189,0,0,0,0,0,0.123021450846723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128139259327989,0,0,0,-0.0163237247421897,0,0,0,0,0,0.0417701199193266,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0889109456332199,0,0,0,0,0.320450470689818,0,0,0,0.142059216500155,0,0.354718978907655,0,0,0,0,0,0,0,0,0.283128211352142,0,0,0,0,0,-0.325672333979898,0,0,0,0,0.472130169732457,0,0,0,0,0.0645817680111893,0,0,-0.00111205612358494,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0399701086954533,0.0886479504687584,0,0.0801570474398285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333914880004856,0.112961474993826,0,0.0179044233791158,0,0.0801904791262296,0,0,0,0,0,0,-0.0171958709532824,0,0,0,0,0,0,0
X601799.SH,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150647344721355,0,0,0,0,0,0,0,0,0,0.128952616799999,0,0,0,0,0,0,0.0272485362497025,0,0.0525338151143845,0,-0.161224936856169,0,0,0,0,0.0533112309506233,0.329173526075011,0,-0.118031037911733,0,0,0,0,0,0.010304787069843,0,-0.0974729691542535,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00146812094166531,0,0,0,0,0,0.388905182667182,0,0,0,0,0,0,0.0120545400552247,0.12827682570259,0,0,0,0,0,0,0,0,0,0,0.0306291591835153,0,0,0.0123115716000946,0.0353686312499874,0,0,0.047594358953636,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162640129427279,0,0,0,0,0,0,0.191107081784014,0,0,-3.46944695195361e-18,0.145707443358309,0.170389052520841,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280139468955641,0,0,0,0.0659731842633895,0,0,0,0,0,0,0,0.00164858447400152,0,0,0,0,0,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73111322793226,0,0,0,0,0,0,0,0,0.0269159472398152,0,0,0,0,0,0.133832327808353,0,0,0,0,0,0,0,0.16015735751738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331498318277897,-0.0218756060638297,0,0,0,0,0,0
X002028.SZ,0.083605586166602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238863670213326,-0.0188962379250675,0,0,0,-0.0392207756408673,0,0.157971919172203,0,0,0,0.125934867880796,0,-0.153534020282411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152800416947183,0.00492553971915779,-0.0134624478651079,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0.236657422419278,0,0,0,0,0,0,0,0,0,0,-0.180616083713759,0.013060318881267,0,0,0,0,0,0,0,0.296285474695667,0,0,0,0,0,0,0.0441671793054552,0,0.0525313766832967,0,0.438286273413714,0,0.185933364272332,0.169059416064575,0,0,0,0,0,-0.0902702197557903,0,0,0,0,-0.0256103875850179,0.0427389982707539,0,0,0,0,0,0
X600702.SH,0.00583917039003263,0.341076673750599,0,0,0,0.229482437556381,0,0,0,0,0,0,0,0,0,0,0,0,0.11928645754208,0,0,0,0,0,0,0,0,0,0.184465765994656,0.128898220876368,0.0254159499209013,0,0,0,0,0,0,0,0,0,0,0,0.0262265775597011,0,0,0,0.0296775776920426,0,0,0,0,0,-0.0132038477848393,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168214290379332,0,0,0.186084213407779,0,-0.253278579955572,0,0,0.0371452545504207,0.036301492258631,0.444236279916972,0,0,0,0,0,-0.00877206793172185,0,0,0,0,-0.174308562897035,0,0,0.0803243095096449,0,0.143056652629375,0,0,0,0,0.0124638940286554,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0.53824514850134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0459228904588523,0,0,0,0,0,0,0,0,0,0,0,0,-0.0536548448827277,0,0,0,0,0,0,0.0343643575574148,0,0,0,0.106601130783958,-0.0145851445686635,-0.0340928647234841,0,0,0,0,0,0
X000733.SZ,0,0,0.322933389864203,0,0,0.0544398467175788,0,0,0,0,0,0,0,-0.0936899014534598,0,0,0,0,0,0,0,0.599505954680186,0,0,0,0,0,0,0.0316114745194533,0,0,0,0,0.0156148905818378,0,0.105753264698759,0,0,0,-0.138712193205747,0,0,-0.0794016647703721,0,0,0,0,0,0,0,0,0.0629597701050609,-0.112228465790692,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897098298080286,0,0,0,0.131433617710829,0,0.0803300605752148,0,0.0149685893023748,0.153772413425471,0,0,0,0,0,-0.229890980529433,0,0,0,0.0446226537075867,0,0.0633036737203386,0,0,0,0,0.0912572435067074,-0.139504177768514,0,-0.119542541828899,0.169974202460122,0,0,0,0,-0.0202265287335701,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0354900836528749,0.0054848771605308,0,0,0,0,0,-0.099617165326567,0,-0.303795139059238,0,0,0,0,0,0,0,0,0,0,0,0,0.334674509338917,0.0725874442687985,0,-3.46944695195361e-18,0,0,0,0,-0.0179422586979113,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0409985188845695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276759982761955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65750029202494,0,0,0,1.40528149036891,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0575253675314343,0,0,0,0,0,0,0,-0.181355748473171,0.56350979949913,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0.0641824997383817,0,0,0,0,0.200866117534842,0,0,-0.0352709253742083,0,0,0,0,0,0.0159953974851104,0,0,0,0,0,-0.1101053913597,0,0,-0.0577720160642048,0,0,-0.0721976396914636,0,0.0742520567408632,0,0,0.0763539446655176,0,0,0,0,0,0,0,0,0,0,0,0,0.0728682504504437,0,0,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.0415133034015332,0,0,0,0,0,0.0318573926359547,0,0,0.135149881307398,0,0,-0.0415035729294838,0,0,0,0,0,0,0,0,0,0,-0.0839133579132121,0,-0.020606156737458,0.0390509266066433,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0479504490964117,-0.0342449526308271,0.0300271115864483,0,0,0,0,-0.000103963611034441,0,0,0,0,0,0,0
MKvol,0.000944721701938169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00268336682831239,0,0,5.42101086242752e-20,0,0,0,-0.000225260557804757,0,0,0,0,0,0,0,0,0,0,0,-1.6940658945086e-21,0.000448708995177636,0,0,0,0,0,0.000363912830082176,0.000301161534035768,2.71050543121376e-20,-0.00081243913084927,0,0,0,-0.00192530562433418,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00528817680287476,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00256694096005955,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000620651262921405,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.80385961666476e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00086264236199338,0,0,-0.011748023515491,0.0060829786037639,0,0,0,0,0,0
