,X600519.SH,X600104.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000063.SZ,X000625.SZ,X600690.SH,X600118.SH,X000100.SZ,X600031.SH,X600703.SH,X600271.SH,X600372.SH,X000157.SZ,X000559.SZ,X000338.SZ,X002241.SZ,X002129.SZ,X600066.SH,X600741.SH,X600089.SH,X002475.SZ,X002236.SZ,X600839.SH,X600177.SH,X000547.SZ,X300124.SZ,X002465.SZ,X600582.SH,X000568.SZ,X002506.SZ,X600435.SH,X000016.SZ,X300003.SZ,X000800.SZ,X002294.SZ,X600252.SH,X002456.SZ,X000977.SZ,X000581.SZ,X002242.SZ,X002008.SZ,X600498.SH,X600060.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.155164711988641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10092741474907,0,0,0,0.0250006834020589,0,0,0,0,0,0,0.0691407359247962,0,0,0,0,0,0,0.0234490118513923,0,0,0,0,0,0.00626512898525986,0,0,0,0,0,0.0024959967878381,0,0,0,0,0,0
X600104.SH,0.459819766852186,0,0,0,0,0,0.198362775273212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227917638984782,0.0231563571023404,0,0,0,0,0,-0.0068538140740414,0.0702520529479152,0,0,0,0,0,0,0.00325843585619644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.069923268614725,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0801054684218885,0,0.152129851955901,0.15867545073508,0,0,0,0,0.0773831991596082,0,0,0,0,0,0,0.0252708027870255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0726459780833178,0,0,0.0478025147263036,0,0,0.139388168201959,0,0,0.00762747724056343,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0566706254537809,0,0,0,0,0.0823368492076184,0.124010253041341,0,0,0,0,0.0347314875916659,0.0698299781007091,0,0,0,0,0,0,0,0,0,0,0.00250299094979142,0,0,0.322050196032026,0,0,0,0,0,0,0,0,0,0,0.0488367970815208,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0.0295939113456291,0,0,0,0,0,0,0,0,0,0,0.123001363140851,0,0,0,0,0.0222859533896101,0,0.0886447675301624,0,0,0,0,0,0,0,0,0,0.0872202381608157,0,0,0.112770171116,0,0,0,0,0,0,0.0128394198761013,0,0,0,0,0,0,-0.0648674904794019,0,0,0,-0.0569974702642899,0.0235927504685938,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.245707841780809,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.195672801015743,0,0,0,0,0,0,0,0,0.0513755125839671,0,0,0,0,0.512071936679843,0,0,0,-7.59235095239355e-05,0,0,0,0,0,0,-0.0918606653177734,0,-0.0778995263289314,0,0,0.0155050915850009,-0.0317984142943471,0,0,0,0,0,0
X002304.SZ,0,0.140529417314894,0,0,0,0.398829689970033,0,0,0,0,0.0683555091926528,0,0,0,0,0,0,0,0.00901208661707571,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0266940975589943,0,0,0,0,0,0,0,0,0.00173736621160053,0,0,0,0,0,0,0,0.102028439884879,0,0.00716822588510942,0.0261461154672871,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.0335085024998253,0,0,0,0,0,0.0454561887229392,0.056366681664363,0,0,0,0,0,0,0.350443645237426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634929306520174,0,0,0.0592641412407963,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.229839204860408,0,0,0,0,1.38777878078145e-17,0,0.0102648135863103,0,0,0,0,0.0435733106736848,0.398729904307147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400059627818179,0,3.46944695195361e-18,0,0,6.93889390390723e-18,0,-0.00572951947512175,-0.0182751296922648,0,0,0,0,0,0
X000625.SZ,0,0,0,0.095749031433017,0,0,0,0.0491320589558016,0,0,0.0974940283812511,0,0.00503257262577881,0,0,0,-3.46944695195361e-18,8.67361737988404e-19,0.0141773177695509,0,0,0,0.120693367044372,0.127583107588194,0.0536559722333762,0,0,0,0.00547558779383747,0,0,0,0,0.13746558627006,0,0.00795842195072481,0,0,0.0951443301502005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
