,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X600690.SH,X000651.SZ,X003816.SZ,X600809.SH,X002371.SZ,X000568.SZ,X000725.SZ,X600104.SH,X600031.SH,X000625.SZ,X300124.SZ,X000063.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X002179.SZ,X000100.SZ,X300014.SZ,X002241.SZ,X600089.SH,X002463.SZ,X002028.SZ,X600584.SH,X000157.SZ,X600372.SH,X600703.SH,X600741.SH,X600418.SH,X600066.SH,X000977.SZ,X600522.SH,X002236.SZ,X600183.SH,X601877.SH,X002049.SZ,X600487.SH,X002294.SZ,X601799.SH,X000921.SZ,X000800.SZ,X002180.SZ,X002074.SZ,X000661.SZ,X002129.SZ,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.256158195009096,0,0,0,0,0,0,0.0484586481105218,0,0.260915688588952,0,0,0,0,0,0,0,0.029598398973702,0.026074232461626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757246071695535,-0.0201615246674536,0,0,-0.0240817859496308,0,0,0,0,0,0,0,0,0,-0.0132365022281873,-0.0130469504703556,0,0,0,0.0333130229656263,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.0428839556130859,0,0.279765993581651,0,0,0,0,0,0,0.101187186846456,0,0.193166845322086,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239213461484819,0,0,0,0,0,0,0,0,0,0,0,0.0155506085115417,0,0,0,0,0,0,0.0125714121051139,0.0289107256966468,0,0,0.0071010053381902,0,0
X600276.SH,0,0,0,0,0,0.0454424678044766,0,-0.0710076082068033,0,0.01946311985628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.046397770575512,0,0,0,0,0,0,0,0,0,0,0,0,0.293285757597493,0,0,0,0,0,0.160397324153109,0,0,0,-0.0295708524881437,0,0,0,0,0.00591507893746635,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,-0.0453035666470379,0,0,0,0,0,0,0,0,0,0,0,0,0.339157559117131,0,0.106558051171066,0.120240368352872,0.272177158640878,0,0,0,0,0,0,0,0,0,0,0,0,0.0523986334252118,0,0,0,0,0,0,0,0,0,0,-0.0617317195219595,-0.0157906737701388,0,0,0,-0.0443927579377626,0,0
X002415.SZ,0,0,0,0,0,0.186078809963865,0,0,0,0,0,0,0,0.0314012473740025,0,0,0.0837429441284732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251832877874804,0,0,0,0,0,0,0,0,0,0,0,0.0119084399636531,0,0,0.0213499908743941,0,-0.0101777999471207,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.293584688500723,0,0,0,0,0.0577843776460869,0,0,0,0,0,0,0.123257822072527,0,0,0.0555305399913096,0.0315492651325169,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0.081379227173698,0,0,0.027667361017182,0,0,0,0,0.268745956140854,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148363237729375,0,0
X000651.SZ,0,0,0,0,0,0.240102185774456,0,0,0,0,0.101837469956174,0,0,0,0,0,0,0,0.0208426806610055,0,0,0,0,0,0,0,0.00464594421645206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15585170987814,0,-0.0145043706721206,-0.03668475666964,0,0,0,0,0,0,0,0,0,0.00258608950444754,0,0
X003816.SZ,0,0,0,0,0,-0.0317190743031725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167404495197628,0,0,0,0,0,0,0,0,0,-0.0591017194951303,0,0,0,0,0,0,0,-0.0342147833892525,0,0,0,0,-0.175813455771787,0,0,-0.108205967379725,0,0,0.202760967669298,-0.196467007366907,0.0230689793048412,0,0,-0.0775475654708018,0,0
X600809.SH,0,0,0,-0.0245863983533905,0,0,0,0.0212775719902987,0,0,0.322525399089413,0,0,-0.0544818218730401,0,0,0,0,0,0.539715471614733,0,0,0,0,0,0,0,0,0,0.064097986772926,0,0,0,0,0,0,0,0,-0.0200169306518445,0,-0.129293701667755,0,0,0,0,0,0,0,0,0,0,0.00338845255796578,0,0,0,0,0.0157844615104639,0,0
X002371.SZ,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.106360316331061,0,0,0,0,0,0.0631382488291391,0,0,0,0,0,0.0411686184285678,0,0.26870150706577,0,0,0,0,0.0474127302260244,0.156194333842729,0,0.111781676356445,0,0,0,0,0,0,0,-0.162754093619628,0,0.0238074696364985,0,0,0,0,0,0,0,0,0,0,0.0165146031014001,0,0
