,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002475.SZ,X002304.SZ,X600104.SH,X300014.SZ,X600690.SH,X002371.SZ,X000651.SZ,X000725.SZ,X600031.SH,X300124.SZ,X002241.SZ,X600703.SH,X000625.SZ,X002129.SZ,X000063.SZ,X003816.SZ,X000338.SZ,X002049.SZ,X000596.SZ,X601877.SH,X000661.SZ,X002179.SZ,X600089.SH,X600460.SH,X000100.SZ,X600741.SH,X300142.SZ,X002074.SZ,X002236.SZ,X000799.SZ,X600884.SH,X600779.SH,X601799.SH,X600702.SH,X000157.SZ,X000733.SZ,X600584.SH,X002414.SZ,X600183.SH,X002007.SZ,X000800.SZ,X600563.SH,X600522.SH,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.389264107747247,0,0.128643445256119,0.0734336492046403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353779371812849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.065229061898873,0,0,0,-0.00845368400327836,0,0,0,4.33680868994202e-19,0,0
X000858.SZ,0,0,0,0.315453631552617,0.162626085866992,0,0,0,0,0.0659546217709943,0,0,0,0,0,3.46944695195361e-18,-0.0495114070807111,0,-0.00938430839465855,0,0,0,0,0,0,0,0.0817010820720272,0,0,0,0,0,0,0,0,0.0457968534728379,0,0.143585678977162,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189196532654301,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0839323887344241,0,0,0.0936442454459108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740328265339839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162270465127701,0,0,0,0,0.0349325279152228,0,0
X600809.SH,0,0.220763777357784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0368215487143172,0,0,0,0,0,0,0,-0.0220929882213724,-0.0128404744972172,0,0,0,0.0290424790040339,0,0,0,0,0,0.539963156596023,0,0,0.118966356948176,0.086403276254705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0.0054129426294471,0,0.0705186417902538,0,0,0,0.0806961105239818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116279952296265,0.284600441000105,0,0,0,0,0,0,0,0,0,0,0.272843910818618,-0.109952896897592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281863579663732,0,0,0,0,0.0292206789286222,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139040363408592,0,0,0,0,0,0,0,-0.0201060745475671,0,0,0,-0.0846469357815179,0,-0.0234402747623297,0,0,0,0,0,0.330500685104298,-0.213215867274365,0.136301176146526,-0.0132148635100494,0,0,0,0,0,0,0,0,0,0,0,0,-0.00396406699080714,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100988135449037,0.0886447340389473,0,0.202836708638102,0,0,0,0,0,0.0176539116467305,0,0,0,0,-0.1290641353497,0.0622318644549777,0,0,0,0,0,0,0,0.0800541846121336,0,0,0.00222083340327651,-0.0863259490898774,0,0,0,0,0,0.00122946510089619,0,0,0,0,0,0,0,0,0.0976020833241904,0,0
X002304.SZ,0,0,0,0.299664119359025,0,0,0,0,0,0,0.0703633394786587,0,0,0,0,0,0,0,0,0,0,-0.12240182488465,0,0,0.125873064655788,0,0,0,0,-0.0356556669410942,0,0,0.0319326769144625,0,0,0.138686535402875,-0.0368109107053304,0.0389239522662999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246360694450259,0,0,0,0,-0.0479205713494227,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869422211656384,0,0.0282801667355196,0.0926721186995003,0,0,0.0831275074056588,-0.0405853906469749,0,-0.0192546774885051,0,0,0.0028928098841797,0.0351785416016627,0,0,0,0,0,0.0419593620597661,0,0,0.0499905496538149,0,0,0,0,0,0,0,0,0,0.0579390623045573,0,0,0.00783020438727094,0.0282600022115648,0,0,0,-0.00254750716840207,0,0
X300014.SZ,0,0,-0.211126616350863,0,0,0,0,0,0.321264910175966,0,0,0,0,0,0,0,0,0,0.00608106195774406,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0894301014434144,0,0,0.0482746693724793,0,0.00767311251772777,0,0,0.0419753223339747,0.0925785715101489,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069521532516482,0,0,0,0,0.211749149337045,0,0
X600690.SH,0,0,0.114026196038462,0,0,0,0,0.0393633895039718,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0492021660311442,0,0,0,0,0,0,0.0410058300253292,-0.0174300041460885,0.286251496139065,0,0,0,0,0,0,0.0580324194344994,0,0,0.0022755096040044,0,0,0,0,0,0,0.0488527888608706,0,0,0,0,0.0108973366871914,0,0,0,-0.00109755597286879,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180757807658634,0,0,0,0,0,0.375210098657277,-0.166532730914652,-0.17375972475738,0.029270618440607,0,0,0,0,0,0,-0.0564040602958074,0,0,0.423759981726334,0,0,0.225449141316064,0,0,0,0,0,0,0,0,-0.197191423115804,0,0,-0.00994623486521285,0,0,0,0,0.10871350815109,0,0
X000651.SZ,0.00269478530899561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0746391178596897,0,0,0,0,0,0,0,0,0,0,0,0,-0.0803656895182376,0,0,0,0,0,0,0,-0.0196651140036808,0,0,0.0161683776816766,0,0,0,0,0,0.108015265524461,0,0.00515554778105034,0,0,0,0,0.0470870272577407,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0962917240094579,0,0,0,0,-0.0228517527019487,0,0,0,0,0,0,0.307098508076772,0,0.0619047804170444,0.059289856623462,0.0378640182418603,0,0,-8.67361737988404e-19,0,0,0.0211479377224077,0,0,0,0,0,0,-0.0509873073371988,0.0424884750359768,0,0,-4.33680868994202e-19,-0.0112519295451128,0,0,0,-0.033297922357485,0,0
X600031.SH,0,0,0,0,0,0,0.190804969916217,0,0,0.052013079032198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0915864119821007,0,0,-0.0473934809316328,-0.0244902710155792,0,0,-0.0304507077549673,0,0,0,0,0.0229905053511899,0,0,0.656731585972515,0.137810865620393,0,0.115045360104154,0,0,0,0,0,0,0.0145602045140647,0,0.0213991573691757,0,0,0,0.0203034288523058,0,0
X300124.SZ,0,0,0,0,0.174753830083249,0,0.0502720193318726,0,0,0.00102648713408904,0,0,0,0,0,0,0,0,0,0.0256275416517255,0,-0.0627730225850951,0.333749035752695,0,0,0,0,0,0,0,0,0,0.078179288352084,0,0,0,0,0,0,0,0.0249400470183899,0,0,0,0,0,0,0,-0.143344783756567,0,0,-0.104263087681844,0,0,0,0,0.0804433898820397,0,0
X002241.SZ,0,0,0,0,0,0,0.351444072977029,0,0,0,0,0,0,0,0,0,0,0,0,0.147551652531058,0,0,0,0,0,0,0,0,0.0821099771157151,0.108301979322929,0,0,0,0.00960051338921681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279185674535352,0,0,0,0.00129230556266129,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.221291371250929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12182856586089,0,0,0,0,0,0,0,0,0,0,0,0.323384469475048,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.0609446835784449,0,0,0,0.00101699459916256,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.261559407827595,0.0399926189966051,0,0,0,0,0,0.0406518565070627,0,0,0.0364425000891576,0,0,0,0,0.0392413541322409,0.00397742109256627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409649108667032,0,0.20772657566814,0,0,0,0,0.0420914366181405,0,0,0,0.0272053800303586,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0.029839433040242,0,0,0,0,0,0.0180097698284339,0.0126053643180336,0.0284732235285911,0,0,0,0,0,0,0,0.339313826573515,0,0.0311586976737523,0,0,0,0,0.157614628274786,0,0,0,0.181903264654826,0,0.0992386406312386,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238480439089947,0,0,0,0.00284882805612669,0,0
X000063.SZ,0,0,0,0,0,0.0336117384134699,0.029161690425841,0,0,0,0,0,0,0,0.0221628460764764,0.108786840016917,0,0.401794622509442,0,0,0,0.144671233243377,0,0.0226103699472775,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0249061395777039,0,0,0,-0.100241217332342,0,0.021724925557849,0,0,0,0,-0.208327736426635,0,0,-0.00460069426672947,0,0,0,0,0,0,0
