,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X000651.SZ,X002415.SZ,X600104.SH,X000063.SZ,X000661.SZ,X000725.SZ,X600031.SH,X002304.SZ,X003816.SZ,X000568.SZ,X600809.SH,X600690.SH,X600703.SH,X000338.SZ,X002241.SZ,X002007.SZ,X300014.SZ,X002371.SZ,X000100.SZ,X300142.SZ,X000596.SZ,X600183.SH,X300124.SZ,X600741.SH,X300003.SZ,X002129.SZ,X002236.SZ,X601877.SH,X000977.SZ,X000625.SZ,X300136.SZ,X000157.SZ,X600584.SH,X002456.SZ,X000800.SZ,X002414.SZ,X002179.SZ,X002049.SZ,X002463.SZ,X000066.SZ,X002008.SZ,X002185.SZ,X002223.SZ,X600118.SH,X600867.SH,X600522.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.1723844488677,0.175200014086605,0.00249938314808323,0,0,0,0,0,0,0,0.100159558525316,0,0,0,0,0,0,0,0,0.0201168030409316,0,0.0149282310891692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334550359584203,0,0,0,0,-0.0132804715824205,0,0.024190430061732,0,0,0,-0.0021819717745514,0,0,0,0,0,0
X000858.SZ,0,0,0.00202007882646529,0,0,0,0,0,0,0,0,0.0445530550733657,0,0.258890924042618,0.190637059601868,0,0,0,0.0499913471117918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.00172747872249436,0,0,0,0,0,0
X600276.SH,0.0413195874759769,0.021129644128752,0,0,0,0,0,0,0.415486179841201,0,0,0,0,0,0.07156245634092,0,0,0,0,0,0,0,0,0.122889757243852,0,0.252327068427025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00835587497362408,0,0,0,0,0.00372456889397176,0.00329051092630653,0,0,0,-0.0114323293686812,0.0013046800187933,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27854229633428,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452826783566853,0,0.0501252151504443,0,0,0.0506571948456273,0,0,0,0.0369532948479747,0,0,0,0.116013461193181,0,0,0,0,0,-0.0120354238840562,-0.00991650112145022,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.075985202445622,0,0,0.0650781328469604,0,0,0.0749718406713206,0,0.215989210092162,2.16840434497101e-19,0,0,0,0,0,0.00450470229962026,0,0,0,0,0,0,-0.00257589203528771,0,0,0,0,0,0,0,0,0,0,0,0.0197965814328903,0,0,0,0,0.0303609454735926,0,0,0,0.00224116762253364,0.00433374040823755,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0637326640076375,0,0,0,0,0,0.131454139097008,0,0,-2.16840434497101e-19,0.0118882280636274,0,0.0106554776693374,0,0,0,0,0,0,0,0.0314757952963773,0,0,0.160210820505992,0,0.122007662707419,0,0,0,0,0.106088115673867,0,0,0,0.0788705411658845,0,0,0,0,0,0,0,0,0,0.00188599072672216,-0.00754063236687367,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.0123986045311954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349730466399239,0.0896790535338204,0,0,0,0,0.425119045817642,0,0,0,0,0,0.0500281295503444,0,0,0,0.0868269310807653,0,-0.0152988160016999,0,0,0,0,-0.0487164104696831,0.00292464203944226,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111405857325296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131572128943035,0,0,0,0,0,0.0250049857632095,0.0633790301373129,0,0.0291138067669154,0,0,0,-0.0372831285738898,0.0197361271030119,-0.0466343251368023,0,0,0,0,0,0
X000661.SZ,0,0,0.200555066084518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216071338289053,0,0,0.00901262154938756,0,0,0.00303870673507088,0,0,0,0,0,0,0,0,0,0,0,0.149701572903481,0,0,0,0,0,0,0,0,0,0,0.0319458847275963,0.0027752502281582,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197918965918905,0.105833965145272,0,0,0,0,0.348637160020666,0,0,0,0,0.106770907222233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555833546990475,0,0.0111173308374046,0,0,0,0,0,0,0
