,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X600104.SH,X000568.SZ,X002304.SZ,X600031.SH,X600809.SH,X600690.SH,X000725.SZ,X000063.SZ,X002241.SZ,X003816.SZ,X000661.SZ,X300124.SZ,X000338.SZ,X300014.SZ,X000596.SZ,X600703.SH,X600741.SH,X000100.SZ,X002371.SZ,X000625.SZ,X002007.SZ,X300142.SZ,X002129.SZ,X601877.SH,X002236.SZ,X600584.SH,X002179.SZ,X002049.SZ,X000157.SZ,X600183.SH,X002414.SZ,X000800.SZ,X601799.SH,X300003.SZ,X300136.SZ,X000066.SZ,X002008.SZ,X002456.SZ,X000977.SZ,X300146.SZ,X002185.SZ,X002508.SZ,X600779.SH,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0370568109931251,0,0,0.114032504205247,0,0,0.123015771431188,0,0,0.277507686751374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259488428859373,0,0,0.0254956699211964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01671558247651,0,0,0,0.0656699905674876,0,0,0,0,0,0
X000858.SZ,0.0726345987299665,0,0,0,0,0,0,0.0272123169966078,0.107485490126535,0,0.158762292128319,0,0,0,0,0,0,0,0,0,0.10834661436355,0,0.0199956282863312,0.092953872846165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120541471225745,0,0,-0.00434112849007105,0,0,0,0,-5.42101086242752e-20,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.0747110248304637,0,0.026133061610215,0,0,0,0,0,0,0,0,0.0141876601123624,0.0867759967478907,0,0,0,0,0,0,0.039224938014725,0,0,0,0,0,0.0143182973420096,0,0,0,0,0,0,0,0,0,0,0,0.0133567641404272,0,0,0.0172427464020282,0,0,0,0.0011629834159854,0,0,0,-0.0233450544971254,0,0
X002415.SZ,0,0,0,0,0.199181783895086,0,0,0,0,0,0,0.170636106086343,0,0,0,0,0,0,-0.115791127735698,0,-0.06025517181441,0,0,0,0,0,0,0,0,0,0.153399063449548,0,0,0,0,0,0,0,0,0,0.0456327868505428,0,0,0,0,0,0,0,0,0,0,-0.00192699853426386,-0.00305546073768377,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539035166672381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108535201236837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550888283415756,0,0.00393727360113573,0,0,0,0,0.0127440039391247,0,0
X000651.SZ,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0355663533615602,0,0,0,0,0,0,0,0,0.128415603929904,0,0.0464638470899845,0,0,0.0681329000975096,0,0.0957900414503495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132799803597326,0,0,0,0,-0.0106588152899577,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2787152385586,0,0,0.0303784114869347,0.0489196772226422,0,0.124319908151619,0.0939573212812304,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0123392821863206,0.0278720920330057,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201366955638921,0,0,0,0,-0.0810834299743685,0,0
X000568.SZ,0,0.35190457258203,0,0,0,0,0,0,0.170704376232303,0,0.105326274100688,0,0,-0.0743586254442324,0.0908383575220676,0,0,0,0,0,0.00478240084812343,0,0,0,0,0,0.0713613753776193,0,0,0,-0.0760546001095839,0,0,0,0,0,0,0,0.0949632245340404,0,0,0,0,0,0,0,0,0,0.0731757332311588,0,0,0.000808925589302897,0,0,0,0,0,0,0
X002304.SZ,0,0.0317007365570441,0,0,0,0,0,0.240776174092865,0,0,0.00237808007229552,0,0,0,0,0,0,0,-0.10918766090399,0.268857170582395,0,0,0,0,0,0,-0.0273675523831566,0,0,0,0,0,0,0,0,0,0,0,0.021538235109938,0,0.0110590389086831,0,0,0,0,0.060223994377537,0,0,0.0707768799038794,0,0,0,0.0283435188051489,0,0,0,-0.0147183513771055,0,0
X600031.SH,0,0,0,0.0602115258123738,0,0,0,0,0,0,0,0,0,0,0,0,0.227531338396142,0,0.545361523541506,0.050031248343017,0,0,0.139738886824846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00879654688496646,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0454266218857121,-0.043645759667722,0,0.0687767650465241,-0.0368611082109983,0,0,0,0,0,0
