,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000858.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600118.SH,X600703.SH,X600031.SH,X600271.SH,X000559.SZ,X000100.SZ,X600066.SH,X600372.SH,X002236.SZ,X000157.SZ,X600741.SH,X002475.SZ,X002241.SZ,X600089.SH,X002292.SZ,X300124.SZ,X000338.SZ,X002465.SZ,X000568.SZ,X600177.SH,X300003.SZ,X600839.SH,X000977.SZ,X002129.SZ,X002294.SZ,X000547.SZ,X002074.SZ,X002506.SZ,X600867.SH,X002008.SZ,X000800.SZ,X000550.SZ,X600582.SH,X600498.SH,X002085.SZ,X000623.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0.209793342625501,0,0,0,0,0,0,0,0,0,0,0.186513338696086,0,0.0818861245279832,0,0,0,0,0,0,0.276570585795242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029153061974571,0,0,0,0,0,0,0,-0.0227737095583446,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28375321986014,0,0,0,0,0,0,0,0,0,0.242695996237588,0,0,0,0,0.0830252635249402,0,0,0.228362992678799,0,0,0,0,0,0,0,0,0,0,0,0,-0.0277896999791638,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144413417813176,0,0,0,0,0.103271949274458,0,0,0.258241450427957,0,0,0,0,0,0,0.110795900321274,0,0,0,0,0,0,0,0,0.216365824763261,0,0,0,0,0,0.0456977924451518,0,0,-0.018236082598774,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.0264630576885949,0,0,0.0308481241649904,0,0,0,0,0,0.433628369904086,0,0,0,0,0,0,0,0,0,0,0,0.0169595226887462,0.0486508249705105,0.0963924989943662,0,0.0323172936583997,0.0427261856731215,0.0208830554677227,0,0.0177895470046998,0,0,0,0,0.00765714396023469,0,0,0,-0.0287002302066996,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143642751066263,0,0,0,0,0,0.222881423945647,0,0,0,0.112167070808608,0,0.103750718388969,0,0,0,0,0.0921875277274619,0,0,0,-0.003312831028989,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341224585257936,0.217795899841748,0.286404957162973,0,0,0.0661412630893108,0.0504135036491128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.129173522056644,0,0.0725730340564953,0.0709345887473807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690851224029967,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0567356927259259,0.221206167524959,0,0,-0.0234999310068643,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0.144246592476227,0,0,0,0,0,0,0,0,0.0239999759234051,0.113837422697657,0,0.0710297124102589,0.153809505574058,0,0,0.0238932693859375,0,0,0,0,0,0,0,0,0,0,0.0331497335220459,0.117837912140682,0,0,0,0.0311646510211531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0.0514970355952564,0,0.409676063737649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377266563366002,0,0,0,0,0,0,0,0,0,0,0,0.168609018956971,0,0,0,0,0,0,0,0,0,0,0,0.0162920648345652,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0.0588838322056204,0,0,0,0,0,0.0970458396454038,0,0,0,0,0,0,0,0.212072699472498,0,0,0,0.0572638249568857,0,0.0104677497649277,0,0,0.00507533454759124,0,0,0.119793936706567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149914851939543,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00496591908326902,0,0.180430239013836,0.106686141148075,0.00547809011878139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153739824470117,0.113417745085259,0,0,0,0.0291062896543717,0,0.0709962524277977,0.0350820078508921,0,0,0.0428039654324522,0,0,0,0,-0.0278218288617805,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.288337148810327,0.290888255308938,0,0,0.0307584683240577,0,0,0.00804527638133778,0,0,0.0501985390605682,0,0,0,0,0,0,0,0,0,0,0,0,0.0150662032929051,0,0,0,0,0,0,0,0,0,0.0806978755669423,0,0,0,0,0,0,0,-0.0183376879134606,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.10568867487087,0.0508518620356291,0,0,0,0,0,0,0,0.0677369460258684,0,0,0,0,0,0,0.0509632372104074,0.452543133377346,0,0,0.221300606253409,0,0,0,0,0,0,0,0,0,-0.0586033498502077,0,-0.116892095548276,0,0,0,-0.00171845162364361,0,0.146614746217177,0,-0.00906764830156759,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0460994994927851,0,0,0,0,0,0,0,0.0261005306678707,0.405951634872845,0,0,0,0.0644896697992004,0,0,0.211589790286382,0,0,0,0,0,0.299156847573205,0,0,0,0,-0.00916705620097041,0,0,0,-0.0142683593771705,-0.0270126989137148,-0.0302609277897434,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0.11077967344307,0.167621423136216,0,0,0.0138651957866961,0,0,0,0,0.0301256659089882,0,0,0,0,0,0,0,0.0335378425800091,0,0,0,0,0.0424818234131054,0.10153014775679,0,-1.0842021724855e-19,0,0.0569643202324348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0.129244556191035,0,-0.046799980925295,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0676395871544481,0,0,0,0,0.092230480203679,0.143647502163226,0.0627210015014755,0,0.225668363337362,0,0,0,0,0,0,0,1.73472347597681e-18,0.0618782894857742,0,-0.259677247783338,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229232126323041,0,0,0.0366365555569398,0,0,0,0.024903339503535,0,0,0,0,0,0.0927675114935006,0,0,0.0386597593052218,0,0.0409409109144359,0,0,0.00983763421902436,0,0,0,0.328059457694996,0.00886155005215766,0,0,0,0,0,0,0,-0.0222661864132116,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.201540161871401,0.0730490741022225,0,0,0,0,0.0769572411179948,0.0698207877735595,0,0,0.0843053117959003,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.047624647186151,0.132840171654542,0,0,0,0,0,0.0580397867428807,0,0,0,0,0,0,0,0,-0.0170068474327908,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0.371270410859769,0,0,0,0.0367436021497222,0,0,0.0221500476002906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198464600943564,0,0,0,0.155849827323737,0,0,0,0.19581595682317,0,0,0,0,0,0,0,0,-0.00711547833346908,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0.267647493712349,0,0,0,0,0,0,0,0,0,0,0,0,0.0586552982001395,0.0218681151258404,0,0,0,0,0,0,0,0,0.0467102127385023,0,0,0,0,4.33680868994202e-19,0,0.0795089225986053,0,0,0.111945159716527,0,0,0,0,0,0,0,-0.0131053172969281,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.130444730297166,0,0,0.0232310742642596,0.272804766548986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108242881909386,0,0,0,0,0,0,0.109507367428996,0.0467085030317125,0,0,0,0.0714165390321623,0.039807642500697,0,-0.0236897977814799,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135801479531014,0,0,0.133094122179083,0,0,0,0,0,0,0.608559016658967,0,0,0,0,0.0482462566636601,0,0,0,0,-0.0754061675890389,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0073247404179262,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436540985389579,0,0,0.0736054260037073,0,0,0,0,2.16840434497101e-19,0.120294364498654,0,0.240759771276386,0,0,0,0,0,0,0.190313165812315,0,0,0,0,0,-0.0397200257470431,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236152133938872,0,0.00212891602871433,0,0.169707868156061,0,0,0.267682060967933,0,0,0,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.138519286660942,0,0,0,0,0,0,0,0,0,0,0,0.03605916533505,0,0,0,0,0,0,0,0,0.0868255076725101,0.062200615757288,0,0,0.135869153911225,4.33680868994202e-19,0.0714826688711664,0,0,0.120359436986692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0.0819161414045231,0,0,0.0773851611285888,0,0,-1.73472347597681e-18,0,0,0.0248844715336722,0,0,0,0.0250751455122923,0,0,0,0.0421312877639297,0,0,0,0,0.0282188282204798,0,0,0.106085071011779,0,0,0,0.037586088838821,0,0,-1.35525271560688e-20,0,0,0,0,0.0838321356895092,0,0,0,0,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0.274707905636078,0,0,0,0.0562514510163448,0,0,0.0116331366702175,0,0,0,0,0,0,0,0,0,0.114069278433492,0,0,0,0.0356417256604378,0,0.0517855877729541,0,0,0,0.099402942533883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.21617557668452,0,0.0170613944170315,0,0.43459587818204,0,0,0,0,0,0,0,0,0,0.0672131780341904,0,0,0,0,0,0,0,0.0340498267107374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101505848030219,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0974173184462251,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0252441717896566,0,0,0,0,0,0,0.0906280312205299,0,0.260283702357848,0,0,0,0,0,0,0.0158266968623595,0,0,0,0,0,0,0,0,0.099111174759863,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.159092269403253,0,0,0,0,0,0.0839933873872259,0.156931879791264,0,0,0,0.0729711243048955,0,0.0527325932727749,0,0,0,-3.46944695195361e-18,0.0231032774288134,0,0,0,0.122550556669056,0,0,0.0343113387955494,0.017590445419426,0,0,0,-0.0339646371540745,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204137672453309,0,0,0,0,0,0,0,0.0638007441471391,0,0,0,0,0.312577189983039,0,0,0,0.0376475774070983,0.0441904834025678,0.0841597675511863,0,0.0900024273015907,0,0,0,0,0,0,0,0,0.0134813979756722,0,0,0,-0.00854525979979428,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311407427131096,0,0,0.0232496097951428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136809625163992,0.34876372014863,0,0,0.286654376441307,0,0,0,0,0,0,0,0,0,0,0,-0.024032851636333,0,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0.0975016804525844,0,0,0,0.0431507247228639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458662799687992,0.0524892213009558,0,0.0240328305708931,0,0,0,0.0338789122991166,0,0,0,0.262443635001206,0,0.0563322834454792,0,0,0,0,0,-0.0142984729124379,0,0,0,0,0,0,0
X600582.SH,0,0,0,0.0951673801637638,0,0,0,0,0.0774168922198714,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141713645380747,0.175316635374235,0,0,0.0279212015978049,0,0.0272971329622673,0.0395949719248905,0,0.0767849526313003,0,0,0.0520167379302182,0.134012732846219,0,0.124785852095683,0,0,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454309729432316,0,0,0,0,0,0,0,0.0313475982480625,0,0.0138654362406601,0,0,0.102258688374335,0,0,0,0,0.143312254220754,0,0,0.0785580465094749,0.155075888470751,0.0575325553973821,0,0,0,0,0.202203624216147,0,0,0,0.0335094569928093,0,-0.0118939402247402,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0796601328524743,0,0,0.273196166328658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290975876461826,0,0,0,0,0.0942634084114709,0,0,0,0,0,0,0.128853051773924,0,0,0,0,-0.0115335276075059,0,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00626570923119515,0,0,0.0563807102774683,0,0,0,0,0,0,0.0526926473085782,0.149835608906025,0,0,0,0,0,0,0,0,0,0,0.135019533733215,0,0,0,0,0,0.212602467427534,0,0,0.0302348757011073,0.0877901772071968,0.0216361881132735,0,0,0,-0.0162690867765245,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0152281625687736,0,0,0,0.32662255171592,0,0,0,0,0,0,0.0414641815506009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235703931269215,0,0,0,0,0,0,0,0.0263371721530733,0,0,0,0,-0.00985344115326375,0,0,0,0,0,0,0
Change_TY3M,0,0,0.0227992845488664,0,0,0,0,0,0,0,0,-0.0500834711829565,0,0.0594421775522495,0,0.0109423634841171,0,0,0,0,0,0,0,0,0,0,0,0,-0.0350913299687661,0,0,0.0146321123385688,0,0,0,0,0,0,0,0.0897320721881164,0,0,0,-0.136078779948935,0,0,0,0.0896956980191954,0,-0.0156814447518774,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.960882306755296,0,0,0,0,0,0,0.131842304230566,0,0,0,0,2.27095419239034,0,0,0,3.15951250871028,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446364165597348,0,0,0,0,0,0,0,0,0,0,0.277870959822064,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.126230117572434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162398988458277,0,0,0.207191047192022,0,0,0,0,0,0,0,-0.123238307015457,-0.115448204139542,0,0,0,0.217780147177005,0,0,0,4.33680868994202e-19,0,0,0,0,-0.0949836103304139,0,0,0.0280337268322501,0,0.511497103646395,0,0,0,0
MKreturn,0,0,0,-0.154929409092322,0,-0.261985698231447,0,0,0,0,0.267770494597644,0,0,0,0.0149838138790809,0,0,0,0,0,0,0,0,0,0.142834562403409,0,0,0,0,0,0,0.0111630078931508,0,0,0,0,0,-0.142285650030996,0,0,0,0,0,0,0,0.0157493808879342,0,0.0949443615429358,0,-0.0529367982996907,0.0768594639836114,0.340834909077559,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00209702621530199,0,-0.00221785909253297,-0.00257622667926654,0,0,0,0,0,0,0,-0.000249284921359035,0,0,0,0,0,0,0,0,0,0,0,0.00051241672551347,0,0,0,0,0,0,0,-0.00026610951432888,0.0022844039370807,0,0.00403492047817694,0,0,0,0,0.0251823521968368,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613257182740362,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127100804079544,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.0098976537562949,0,0,0,0,0,0,0,-0.00122777910090917,0,0,-0.00129535763084142,-0.00400346013710247,0,0,0,0,0,0,0,0,0.00159549877408168,0,0,0,0,0,-0.00125293726901316,0,0,0,-0.00141143917025406,0,0,0,0.00259638515385655,0,0,-0.000348248109651667,0,0,0,-0.00818324556599244,-0.00262478273849475,0,0,0,0,0,0
