,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X000559.SZ,X600118.SH,X600271.SH,X000100.SZ,X600066.SH,X600372.SH,X000157.SZ,X002241.SZ,X600741.SH,X002292.SZ,X002475.SZ,X002236.SZ,X600089.SH,X000338.SZ,X300124.SZ,X002465.SZ,X600839.SH,X600177.SH,X000568.SZ,X002074.SZ,X300003.SZ,X002129.SZ,X002294.SZ,X002276.SZ,X000977.SZ,X600867.SH,X000800.SZ,X600498.SH,X600582.SH,X002506.SZ,X000869.SZ,X002008.SZ,X002085.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568961169689075,0,0,0,0,0,0,0,0,0,0,0,0,0.0387706132663141,0,0,0,0,0.029282271977755,0,0.189437445705611,0,0,0,0,0.0984172346953346,0,0,0,0,0.253918706016933,0,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.169327960684063,0,0,0,0,0,0.328867436906433,0,0,0,0,0,0,0,0,0,0.267515215524309,0.131203048706771,0,0,0,0,0,0,0,0.10829696905355,0,0.152035814332428,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172355131019953,0,0,0,0,0.0362596555440234,0,0.376865768976949,0,0,0,0,0,0,0,0.0966334991619769,0,0,0,0,0,0,0,0,0,0,0.121464267114376,0,0,0.0170254800708654,0,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0.14919412078326,0,0,0,0,0,0,0,0.182069720442939,0.0899229869280963,0.217079853559419,0,0,0,0,0,0,0,0,0,0.0872317876139907,0.0467287367207907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103354855479401,0,0,-0.0140862980702752,0,0,0,0,0,0,0
X600066.SH,0,0.0508259519845357,0,0,0,0,0,0,0.0438021343660922,0,0,0.0535961861110463,0.0128738851846978,0,0,0,0,0,0,0,0,0,0,0.228358711890646,0,0,0,0,0,0,0,0.0456853904047705,0.0322815580473838,0,0,0,0,0,0,0.00853923375015154,3.46944695195361e-18,0,0.121237636705851,0,0,0,0,0,-0.0165830040005279,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296032903311302,0,0,0,0,0,0,0,0,0,0,0,0,0.405612476043208,0,0,0,0,0,0,0.0844415946801916,0,0,0,0,0,0,0,0.0393785441019717,0,0,0,0,0,-0.0245873277802442,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.232844278148693,0.0118510142518455,0.0652490415829929,0,0.0711900788344966,0,0,0,0,0,0,0.0879652700543064,0,0,0,0,0,0,0,0,0,0,0.0721087641233296,0,0.0212701914281091,0,0,0.0794112357195475,0,0,0.0446698993906142,0,0.203766102170291,0,0,0,-0.00535522702540432,0.00199146872296964,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582203253705252,0.161271572681158,0.0254019291497768,0.0250355284491133,0,0,0,0.0695876635635779,0.473088191020376,0,0,0,0,0,0,0,0,0,0.0582077114999934,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.0716995088941217,0,0,0,0.190407613115564,0,0.0898447771278457,0.0432508041971167,0,0,0,0,0,0,0,0,0.0667519636373441,0.0165551406276921,0,0.260692285578486,0.0070979458893592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721205234044317,0,0,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0.138552556123053,0,0,0,0,0,0,0,0,0,-0.0302269068338643,0,0.0102343614093114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241743328490783,0,0,0,0,0,0,0,0,0.111445641310303,0.201137167684374,0,0,0,-0.00409648590823023,0,0.0530642257296316,0.0405282889188693,0.352062329539777,-0.291203121409578,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728579639005209,0,0.108158735674231,0,0,0,0,0,0,0.509043411599473,0,0,0,0,0,0.16069122074481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0.1734711273295,0,0,0,0,0,0,0,0,0.0846220133713054,0.035224063228267,0,0,0,0,0,0,0.286865362741682,0,0,0,0.0370911974013755,0,0,0,0,0,0.11030017388874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129352351774165,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.479204793254002,0,0,0,0.0921469629485831,0.0129741330694506,0.0125491549057932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128664546948681,0,0,0,0,0,0,0,0,0,0.164844045380823,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157884667396531,0,0,0,0,0.0246449272048789,0,0,0.111337488915222,0,0.0158304565880853,0,0,0,0.0562746675307125,0,0,0,0,0,0,0,0,0,0,0,0.142345504264319,0,0,0,0,0.368234025015247,0.0297902234444266,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247921658044875,0,0,0,0,0.0414645430069264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728847607621923,0.0142849771802801,0,0,0,0,0,0,0.129940236481943,0,0,0.34672586752934,0,0,0,-0.015485321977965,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266245501366629,0,0,0,0.0244068888562862,0,0,0,0,0,0,0,0,0,0,0.040433875239067,0,0,0.017942954349291,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0493944431435795,0,0.195342095955095,0.0294517056212965,0.222668157608421,0,-0.0136343046679638,0,0,0,0,0,0,0
X600839.SH,0,-0.14327208909588,0,0,0,0,0,0,0,0,0,0,0,0,0.357853229268639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.120398282195084,0.0871889275887158,0,0,0.0585712239403267,0,0,-0.048253623098447,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.266534417725091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037167880883648,0.0916597913530355,0,0,0,0,0,0.0368180843229549,0,0,0.0806211425081039,0,0,0,0.045874351412859,0,-0.0302098090825146,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0.386662185834646,0,0.0894213409209535,0,0,0,0.0718189349766953,0,0,0,0,0,0.0355854040698875,0.033813261360429,0,0,0,0,0.0859109313846309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139072407476154,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.014528091261093,0.287174672760465,0,0,0,0,0,0,0,0,0.0638215758487249,0,0,0,0,0.0550109756508855,0.107318850567501,0.0356494209273883,0,0,0,0,0,0,0.106724981845548,0,0.00275053158138217,0,0,0,0,0,0,0,0,0,0,0.0820418680916098,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0.205765564037715,0,0.0211881111456447,0,0,0.0444471748922263,0,0,0,0.202923451845932,0.136929056217394,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0565217285939725,0,0,0,0,0.09753362261071,0,0,0,-0.00065854811691592,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212505846189985,0,0,0,0,0,0,0,0,0,0.151848074619923,0.0215897021351826,0,0,0,0,0,0,0,0.0292770710603958,0,0.216593400819851,0,0.200252607368435,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0242705694091551,0,0,-4.33680868994202e-19,0,0.0421038440499291,0,0,0,0,0.26505576020982,0,0.0156533194237578,0,0,0,0.168889763244147,0,0,0,0,0,0,0.0479788414438077,0,0,0,0,0,0,0,0,0,0.0864801091770095,0,0,0,-0.00861802633477593,0,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636071575710737,0,0,0,0,0.101333719781084,0,0,0,0,0.0213988172775736,0,0.191682970983739,0,0,0,0,0,0,0,0.251431084882836,0,0,0,0.0908157970472701,0,0,0.107072442587177,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871918843156834,0.122825448297062,0,0,0,0,0,0,0,0,0,0,0,0.345099113548453,0.00539204084540641,0,0.20076650699681,0,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0706253676987655,-3.46944695195361e-18,0,0.0354489598665295,0,0,0,0,0,0,0.0938808994954446,0,0,0,0,0,0,0,0.285174290579662,0,0.135722126509571,0,0,0,0,0.0367962170700232,0,0,0,0,0.068531670156845,0,0,0.0601738831614896,0.0521024349102163,0,0.0113123790450384,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296215164178342,0.00899448019571604,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141900518147256,0,0.400401708380008,0,0.0296797922663242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224452461181689,0.0339248998902147,0,0,0,0.0277492054420475,0,0,0,0.0198487488154705,0,0,0,0,0.0151732679493915,0.0120972108235171,0,0,0,0,0,0.117430202733743,0,0,0.149504007056507,0,0.01160210539351,0,0.291052993720562,0,0,0,0,0,0,-0.0179672343246769,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114873863668349,0,0,0,0,0.021649407546403,0,0,0.312140147495859,0,0.0692022081422869,0.15374988659449,0,0.0279244671617275,0,0,0.0927909789096918,0,0,-0.0240146838905851,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0915733263367799,0,0,0,0,0.231538953969719,0,0.101660612914686,0.121496763282509,0,0.137114942477542,0,0,0,0,0,0.014655557899573,0,0,0,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0.248845705124102,0.0241156371124219,0,0,0.0139734143192371,0,0.0500496611150942,0,0,0,0,0.00314243068583627,0,0,0.0464194795610323,0,0.0512573813939481,0,0,0.00484380483099429,0.176047296950167,0,0,0,0.0851150379744693,0,0,0.0298216264133713,0.0614977112247797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303485233246378,0.155149390542142,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.188162813058676,0.0093039433727372,0,0.0738508090750009,0,0,0,0,0.0558000872436146,0,0,0.074395148379762,0,0,0,0,0,0,0,0,0,0,-0.0178437713828727,0,0,0,0,0,0,0
X002085.SZ,0.0528800159708282,0,0,0,0,0,0,0,0,0,0,-0.077779441338211,0,0.340473929015801,-0.0910312440922407,0,0,0,0,0,0,0,0.196643438666715,0,0,0,0,0,0,0.402388451628107,0,0,0,0,0,0,0,0,0,0,0.0490180389155941,0,0,0,0,0,0,0,-0.0289523418920089,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839680831498989,0,0,0,0,0,0,0,0,0,0.0367429091159063,0,0,0,0,0.21788865499885,0,0,0,0.0941985747176009,0,0,0,0.0234399933743293,0,0,0,0,0.196403254684968,0,0,0,0,0,0,-0.0428567758669202,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.141785147896774,0,0,0.0281074935337907,0.0539006904598973,0,0,0,0,0,0,0,-0.0960608342836206,0,-0.0085207940288252,0,0,0,0,-0.0368290343727501,-0.14231758506602,0,0,-0.0232587079991667,0,0,0,0.0207084450065481,0,0.0724015007735278,0.00326546408864277,0,0,0.035540039836235,0,0,0,0,0,-0.0363623471077517,-0.0684134156711708,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257320766080114,0,0,0,0.283346645377434,0,0,0,0.284908202433055,0,0,0,0,0,0,0.162912217953011,0,0,-0.364916632152258,0,-0.971586875384271,0,0,0,0,1.19806166386672,0,-0.532249796868888,0,8.74570473945066,0,0
TED,0,0,0,0,0,0,0,0,0,-0.361927751490799,0.239825579960311,0,0,0,0,0,0,0,0,0,-0.125750996545205,0.0901505735810483,0.0345191160296349,0,0,0,0.186964387715794,0,-0.0973519557041757,-0.300122391941408,0,0,0,0,0,0,0.215991074433862,0,0,0,0,0,0.107575164838563,0,0,0,0.101574765961488,0,0.0725156463579001,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.0270236833535767,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145103145457114,0,0,0,0,0,0,0.127596382898052,0,0,0,0,0,-0.149291421818658,0,-0.252801569596142,0,0,0,0,0.169474359303761,0,0,0.0283016018426852,0,0,-0.0270905658554981,0.108835523771235,0,0.19877892211408,0,0,0,0
MKreturn,0,0,0,0,-0.19010135419672,0,-0.252092342922658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149585354738665,0,0,0,0,0,0.120879597438511,0,0,0,0,0,0.144134538310622,0,0,0,0,0,0,0,-0.00879211212999913,0,0,0.192125872596734,0,0,-0.0450440376549118,0,0.304393563749239,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.00294262777312538,0,0,0,0,0,0,0,0,0,0,0,-0.00593984593780523,0,0,0,0,0,-0.00671599570927521,0,0,0,-0.0110778110966426,0,0,0,0,0,0,0,0,0,0,0,7.12085336259641e-05,0.00679986790614494,-0.00281899879401339,0,0.00129062237247309,0.0050128262430579,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.103719591409049,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164553060380383,0,0,0.047566938831745,0,0,0,0,0,0,0,0,0,-0.00750704580178777,0,0,0.0124097017016865,0,0,0,0,0,0.00968458645358036,0,0,0.0393156951365114,0.0172264826162339,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179596973054331,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00734444927085701,0,0,0,-0.0142144431274139,0,0,0,-0.00843919528679962,0,0,0,0,0,0,0,0,0,0,0,0,0.00345937924564763,0,0,-0.0200429267152059,0.0216402125182877,0,0,0,0,0,0
