,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600066.SH,X600741.SH,X002241.SZ,X002236.SZ,X000568.SZ,X600031.SH,X000100.SZ,X600271.SH,X002456.SZ,X002475.SZ,X600118.SH,X600177.SH,X002292.SZ,X000338.SZ,X000157.SZ,X002180.SZ,X002007.SZ,X000559.SZ,X600372.SH,X300003.SZ,X600867.SH,X601877.SH,X002506.SZ,X600498.SH,X002085.SZ,X300124.SZ,X002074.SZ,X002294.SZ,X600522.SH,X002508.SZ,X002426.SZ,X600089.SH,X000977.SZ,X000050.SZ,X600418.SH,X002249.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600177.SH,0,0,0.0429493400133094,0,0,0,0,0,0,0.152340834198647,0,0,0,0.167634314328316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328905560239258,0,0,0,0,0,0,0,0,0.0188890778625674,0.00438398079158654,0,0,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,-0.0433110801852658,0,0,0,0,0.07619113773039,0,0,0,0,0.176241706938429,0,0,0,0,0,0,0,0,0,0,0.0476755850049013,0,0,0,0.104309660126132,0,0,0.273068582029247,0,0,0.0415298755572927,0,0,0,0,0.127574727759793,0,0.0803367873848629,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.072267035250842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908886815533659,0,0,0,0,0,0,0.0169734201787113,0.037192280200704,0,0,-0.0781089748576007,0,0,0,-0.030339170931171,0,0,0.107600929513485,0,0.126944895988702,0,0,0,0,0,0,0.301912829974558,0,0,0,0,0,0,0,0
X000157.SZ,0,0,-0.0221886762815224,0.0286453461228172,0,0,0,0,0,0,0,0.133632913616711,0,0,0.00527900349294814,0,0,0.15777765925026,0,0,0,0,0.0687165577808132,0,0.083363101911767,0,0,0,0.040784822420162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00384515495961516,0,-0.0267085202175527,0.0184934384297942,0,0,0,0,0,0
X002180.SZ,0,0,0.0986234234654063,0,-0.0979084893005453,0,0,0,0,0.035535703395595,0,0,0,0,0.14249876578873,0,0,0,0,0,0.0313448831280367,0,0,0,0,0,0,0,0,0,0,0,0,0.0866674773669899,0,0,0,0,0.0184690367495174,0,0,0,0,0,0,0,0.252088295079636,0,0,0,0,-0.0423948850826301,0,0,0,0,0,0
X002007.SZ,0,0,0.15745428146727,-0.172140010403053,0,0,0,0,0,0,0,0,0,0,0,0,0.154553932806012,0,0,0,0,0,0,0,0,0.152579838360405,0,0.091537028080105,0,0,0.126210299642186,0,0,0,0,0.262886504096543,0,0,3.46944695195361e-18,0,0,0,0,0,0.0592352169223302,0,0,0,0,0,0,0,0.0392527168318067,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.00983518753957152,0,0,0,0,0,0,0,0.207840001857332,0,0,0,0,0.0496638556704734,0.112159708980823,0,0.108233034202591,0,0,-0.00551748806188209,0,0,0,0,0,0,0,0,0.227080164948413,0,0,0,0,0,0.0924030263331952,0,-0.0187614505963072,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0.0620230052286647,0,0.0894975055499379,0,0,-0.0842950371256677,0,0,0,0,0,0,0,0,0,0,0.0274126005385528,0,0.532757500724332,0,1.73472347597681e-18,0,0,0,0.136836011243266,0,0,0,0,0,0,0.0343317248689754,0,0,0,0,2.16840434497101e-19,0,0.0119734527265759,0,0,0,0.149715471719964,0,0.0438848520649244,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.0776757613782356,0.0156357951499484,0.0875349798866838,0,0,0,0,0,0,0,0,0,0.00268144814630873,0.0636932655951145,0,0,0.140750451896502,0,0,0,0.0222302599309735,0.0452774555972663,0,0,0,0.0840154513453586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225518212817462,0,0,0,0,0,0
X600867.SH,0,0.144455471506712,0.010986691975339,0,0,0,0,0,0,0,0,0.0580480225012285,0,0,0.00662367357527748,0.089900841850253,0.117404783157656,0,0,0,0.0227436460098891,-0.0406097348957076,0,0,0,0,0,0,0,0,0,0,0,-0.0376845753992393,0,0,0,0,0,0,-0.0748977246636241,0,0,0,0,0,-0.0745443341645342,0,0.0711836312818648,0,-0.0500119648848164,-0.00776735920652331,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.0501932398088304,0.0925568770081756,0,0,0,0,0,0,0,0,0,0.0120307448177069,0,0,0,0,0,0,0.214265962024447,0,0.0357698022659627,0.276889609184934,0,0,0,0,0,0,0,0,0,0.00908089737690369,0,0,0,-0.161503556037301,0.221644027103853,0.101673114873727,0,0.0387199253190155,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0619389067373191,0,0,1.73472347597681e-18,0,0,0,0,0,0.0628901806000615,0,0,0,0.102270066506543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00945081024710382,0,0.139566569827169,0.188471437568982,0.169674701132093,0,0.0745461299294706,0,0,0,0,0,0,0,0,0
X600498.SH,0,0.0846115738942276,0.0648094969373693,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0469983716510015,0,0,0,0,0,0,0,0,0,0.0709125520757086,0,0,0,0,0,0,0.0243436512832728,0,0.235582404110516,0,0,0,0.00495933073711223,0.222679787160078,0,0,0,0.149524756718627,0,0,0.0356733462837757,0,0,0,0,0,0
X002085.SZ,0,-0.115775912022112,0,0,0.0402010260987854,0,0.229021269128726,0,0,-0.0499135881159136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292911720223775,0,0,0,0,0.091498772654989,0,0,0,0,0,0,0,0.205425217807688,0,0,0.0432232371002011,0,0.0238560708050282,0,0,0,0.00707102220695099,0,0,0,0,-0.0185182286514419,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.00408697836465266,0,0,0,0,0.0950102317890119,0,0,0,0,0,0.0193136850150882,0,0.169960317131368,0,0.027681926418701,0,0,0.0317303562547795,0,0,0,0.0573216754269652,0,0,0,0.00751776336916027,0,0,0.0844868605237364,0,0,0,0.12211247648392,0,0,0.121611854427598,0,0,0,0,-0.0114031778967432,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0.0985751917553058,0,0,0,0,0,0.101434720072548,0,0,0,0,0,0,0,0,0,0,0,0.00638245637862138,0,0,0,0,0,0,0.129342604869049,0,0,0,0,0.037300144857781,0,0.226974270955808,0,0,0,0,0,0,0,0,0,0,0.437886975327115,0,0.0108277319961832,0,0,-0.0992039906410746,0,0,0,0,0,0
X002294.SZ,0,0.0218241265723591,0,0,0.0222929850159684,0,0,0,0,0.045924572555524,0.0308769479890287,0,0,0.0375434153888907,0,0,0,0,0,0,0,0,0,0.0113955676970168,0,0,0,0,0.0984231311937383,0,0,0,0,0.0474774146968071,0,0.051471957331099,0,0,0.0309321528309426,0,0,0,0,0,0.0423048601644273,0,0,-0.052823643536469,0,0,-0.00825421349190533,0,0,0,0,0,0,0
X600522.SH,0.299094034891879,0,0,-0.157004125795468,0,0,0,0,0,0,0,0,0.051705378736225,0,0,0,0,0,0,0,0,0,0,0,0.171835474659349,0,0,0,0.0319274778087327,0,0,0,0,0,0.203215009787698,0,0.255186180450301,0,0,0,0,0.0932871186074693,0,0,0.02508851649773,0.106140807180666,0,-0.0689905333266711,0,0,0.0492114223840582,-0.0445105053120533,0,0,0,0,0,0
X002508.SZ,0,0.0765712534608189,0,0,0.344056827487884,0,0.0914862451704921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122279384995842,0,0,0,0,0,0.116062120689362,0,0,0,0,0,0.00479789234679019,0,0,0,0,0,0,0.0068618125007738,0,0,0,0.0507771372441833,0,0,0,-0.0070284469461718,0,0.0116008692094571,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0.104226269707473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0847978577452678,0,0,0,0,0.18150320708786,0.154237248011346,0,0,-0.0321893111493814,0,0,0,0,0.105277478417149,0,0.158108627683416,0,0,0,0,0,0.0317992269161674,0,0,0,-0.0141978455517897,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.15061718331666,0,0,0,0.1488941177972,0,0,0.0146172681752368,0,0,0,0,0,0,0.199724370712249,0,0,0,0,0,0,0,0,0,0,0,0.0828851824717142,0,0,0,0,0.0117472475716953,0,0,0,0.0525666920588154,0,0,0,0,0,0.0213972885129818,0.00223354949177824,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0.180702461764178,0,0.0528183965171202,0,0,0,0,0.0174873715580355,0,0,0.122189950045278,0,0,0,0,0,0,0,0.340669024502736,0,0,0,0,0.0518547382943854,0.0319844237871903,0,0,0,0,0,0.053022177593599,0.125488028989119,0,0,0,0,0.0223292831723057,0,0,0,0,0,0,0.106736978091747,0,0,0.0366250927696378,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,-0.065100882263466,0,0,0,0,0,0.168128719187881,0,0,0,0,0,0,0,0.0745849751462966,0,0,0,0,-0.00981426005791755,0,0.217373487806269,0,0,0,0.0274996792759327,0.797611577158914,0,0,0.0821951021675903,0.081479578959389,0,0,0,0,0,0,0,0.0424914621791384,0,0.00969856315708218,0,0,0,0,0,0,0,0,0
X600418.SH,0,0,-0.0731994977071815,0,0.0543554333809853,0,0,0,0,-0.0640206273220472,0,0,0,0,0,0.000574685681148102,0,0,0,0,0,0,0,0,0.0548075322150079,0,0,0,0,0.323781029911162,0,0,0,0,0,0,0,0,0,0.128987971523728,-0.0452331408633897,0,0.189403575535958,0,0,0.150328369557235,0,0,0,-0.170057601805981,0,0,0,0,0,0,0,0
X002249.SZ,0,0,0,0.136025555298269,0,0,0,0,0,0,0,0,0,0,0,-0.0263281746870586,-0.00484735558715018,0,0,0,0,0,0,0,0.175018527074386,0,0,-0.100981236753013,0,0.0411328414928457,0,0,-0.128385725817613,0,0,0.0160042134949582,-0.112162642222509,0,0,0,0,0,0,0,0.350665209159888,0.0411653160431421,0,0,0,0,-0.0116211057402142,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0.0807437333020427,0,0,0,0,-0.379647355852546,0,0,0,0,0.218333688092084,-0.00977735498668321,-0.0478359722946829,0,0,0,0,0,0,0,3.46944695195361e-18,0.0649454540782885,0,0,0,0,0.229876813961991,0,0,0,0,0.0238490872008793,0,0.0442506041453857,0,-0.104037639409181,0,0,0,0,0,-0.158326361147194,0.25442127884562,0,0,0,0,0,0
Change_TY3M,0.0572230129308612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0412030369751237,0.034359842312056,0,0,0,0,0,0,-0.0353666676196836,0.0512689994552279,0.056759744211543,0,0,-0.0105295902266893,0,0,0,-0.0020586248917234,0,0,-0.0507514781897638,0,0,0,0,0,0,0,0,0,0.00325694298117137,-0.0400628206437599,-0.0751940024436097,0,0,0,0,0
Slope,0,0,0,0,-0.170388213848938,0,0,0,0,0,0,0,0,0,0.75700319071787,-0.181235550665062,0,0,0,0,0,0,0,0,0,0,0,0,0.269554676876272,0,-0.29140222365195,-0.272929974736622,0,0,0,0,-0.0999144709139941,0,0,0,0,-0.0267917113013033,0,0,0,-0.223724564751652,0,-0.466706270687378,0,0,0,0.288318810828077,0,0,0,0,0,0.512873173558439
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0413947252634939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411343778290023,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0.00194676817002206,0,0,0,-0.102193050842077,0,0,0,0,0,0,0.0827951504362438,0,0,0,0,-0.00639204997514184,0,0,0,0,0,0,-0.0245800820193698,0.14724406031247,0,0,0,0,0,0,0.0388810816127048,0,0,0,-0.105567567008334,0,0.149497053529054,0.0172519871288804,0,0,0.0191472732481169,0,0.184746979327394,0,0,0,0,0,0.305773537505466,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0520785997700319,0,0,0,-0.0702064580462435,0,-0.0286434251524483,0,0,0,0,0,0,0.0383591640581762,-0.0913601534074846,0,0,0,0,-0.0644985113784518,0,0,0,0,0,-0.00595170721065469,0,0.0409187031974137,0,0,0,0,0,0,0,0,0,0,0,0.0677940440658841,0.0620627088363602,0,-0.0253558632146185,0,0.0426171671346521,0,0,0,0,0
MKvol,0,0,0,0.00284680461184858,0,0,0,0,0,0,0,0,0,0.00514240307614767,-0.00120537905545289,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102978441118603,0,0,0,0,-0.00273021759584376,0,0,0,0,0,0,0.00314876641703942,0,0.0016220685741101,0,-0.00424977376041959,0,0,0,0.00167416724562352,0,-0.0113752605958844,0.0204793787464407,0,0,0,-0.0523962517399809,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129658057928392,0,0,0,0,0,0,0,0,0.00313871179056722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357855922763127,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00528902956792449,-0.0102248888248748,0,0,0,0,-0.00266349250432405,0,0,0,0,0,0,0,0,0.00778554712661125,0,0,0,0,-0.00120507942457393,0,0,0.00420145922994562,0.0043483805073625,0,0,0,0,0,0
CarbonVol_Hubei,-0.0203916265697271,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.00185710128955684,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00674830845567936,0,0,-0.0452286066795195,0,0,0,0,0,0,-0.00684074274120579,0,0,0,-0.00668021940720746,0,0,0,0,0,0,0,0.046809746721594,-0.0832676112872074,0,0,0,0.396148913758401,0,0
