,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000625.SZ,X000063.SZ,X002292.SZ,X600703.SH,X600690.SH,X002241.SZ,X000100.SZ,X000559.SZ,X600271.SH,X600118.SH,X600031.SH,X600066.SH,X002236.SZ,X600741.SH,X600372.SH,X000157.SZ,X002475.SZ,X000338.SZ,X600089.SH,X600177.SH,X000568.SZ,X300124.SZ,X002049.SZ,X002465.SZ,X002129.SZ,X601877.SH,X000977.SZ,X002456.SZ,X002294.SZ,X000869.SZ,X300003.SZ,X002074.SZ,X600867.SH,X600582.SH,X002506.SZ,X002426.SZ,X002085.SZ,X600498.SH,X000623.SZ,X002008.SZ,X600839.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0.0241559171132052,0,0,0,0,0,0,0.0519358578687255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362781403792821,0,0,0,0,0.0220902108421444,0,-0.0246438518515977,0,0,0,0,0,0,0,0.0416610656550792,0,0,0,0,0,0.0595259502973446,0,-0.0196165054471622,0.0248262402935121,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.321987918906752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0843263687246343,0,0,0,0,0,0,0.019933531360702,0,0.0170864269191724,0,-0.0105168742173427,0,0,0,0,0,0,0,0,0,-0.0203448901074123,0,0,0,0,0,-0.02553331194573,0.0360941202449417,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117415672347237,0,0,0,0,0,0,0,0,0.00072570592512326,0,0,0.113001573427818,0.0430920334132216,0,0,0,0.049174945359851,0.0608741267042874,0,0,0,0,0.0131585079615816,0,0,0,0,0,0,0,0.103471828086215,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.185385853686206,0,0.0283185432578259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16736525129538,0,0,0,0,0.113532167764088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286269311782107,-0.00952565034767538,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490897373342102,0,0.032126820210381,0,0,0,0,0.000292838838698222,0,0,0,0,0,0,0,0,0,0.12181887469297,0,0.00229305764250728,0.0341693629970141,0,0,0,0,0,0,0.0067964750172143,0,0,0,0.0290085806483906,0,0.143872220582621,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142720389476435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204827930966173,0.00285280021445753,0,0,0,0,0,0
X002304.SZ,0,0,0,0.0109141911829147,0,0,0,0,0.103900145766993,0.00393178428713367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250064707304726,0,-0.0836442677566216,0,0.00708426904341167,0,0,0,0.0174432068222465,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00726897079939216,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.0479354295020533,0,0,0,0,0,0,0.0552144229338313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0424397931122552,0,0,0,0,0.010395049623594,0,0.154753071117043,0,0,0,0,-0.0144529422366811,0,0,0,0,0,0,0,2.16840434497101e-19,0.00178065979104363,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164382473925948,0,0,0,0,0,0,0,0,0,0,0,0.0771718726966393,0,0,0,0,0.0312870518759462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212428740200494,0,0,-0.0232794924813847,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309203310173316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231951427204399,0,0,0.0580367528817786,0,0.0066176577239879,0,0,0,0,0,0,0,0,0,0,0.105858979442139,0,0,0.0321302017789123,0,0,-0.00447916939516731,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378604132031016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411856819015474,0,0,0.245743075044054,0,0,0.162012667222391,0.236872286719947,0,0,0,0,0,0,0,0,0,0,0,-0.0225074510199009,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0615592927952434,0,0,0,0,0.0158260852568265,0,0,0,0,0,0,0.146139525026937,0,0,0.00213644875495812,0,0.0149795156031731,0.0680898841558724,0,0,0,0.0151369973200002,0,0,0,0,0.0489401716656479,0,0,0,0,0,0.0104083071553554,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.0406294377380899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500752162331928,0.0410759819562887,0,0,0,0,0,0.000510727748559796,0,0,0,0.0269047589896514,0,-0.0775617771351812,0,0,0,0,0,-0.0343001887071009,-0.00953702091260576,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0400175714257267,0,0,0,0,0,0,0,0.186973722822047,0,0,0,0,0,0,0,0,0.33093783351622,0,0.127683267081498,0,0,0,0,0,0,0,-0.0415101832335309,0,0,0.158423678447888,0,0.103839073067163,0,0,-3.22058517428303e-05,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.0668280940652144,0,0,0,0,0,0,0.00606043181728622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806606638465591,0,0,0.0233124665285341,0,0,0,0,0,0,0,0,0,0,0.0711085387106243,0,0.183053500872876,0,0.0134159322124146,-0.017662190744549,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0.0237922100040203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123355501757175,0,0,0,0,0.13683593057102,0.087688096824599,0,0,0,0.231216996776548,0,0,0,0,0.178417706665891,0,0,0,0,0,-0.0181946161014471,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0.0988734777952787,0,0,0,0,0,0,0,0,0,0,0,0.213407895564738,0,0,0,0,0,0,0,0,0,0,0,0.0802624940580298,0.0937876134356254,0,0,0,0,0,0.0561319350940615,0,0,0,0,0,0,0.223700171114547,0,-0.00763466637252641,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.0295166759920186,0,0,0,0,0,0,0,0,0,0,0,0,0.00824560701080298,0,0,0.110774167402144,0,0.184192443634973,0,0,0,0,0.0452558341382455,0,0,0.104680406653934,0,0,0,0,0,0,0,0,0,0,0,0,0.108872628942573,0,-0.010348465951333,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642892538075844,0,0.0269785372805857,0,0,0,0,0,0,0,0,0,0.0832500819195082,0,0,0,0,0.146855250208685,0,0,0,0,0,0,0.0110324629499767,0,0,0,0,0.0233796198780523,0,0.333011934298356,0,0,0,-0.00327902241895944,0,0,0,0,0,0,0
X002236.SZ,0,0,0.0480797415073035,0.0332634067001152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0045168118236125,0.248218438010313,0.00786818738019312,0.0360904061338597,0,0,0,0,0,0,0,0.0949635367159243,0.0100332198768542,0,0.0044932637677278,0,0.00892765230506192,0,0.0558069248774694,0,-0.00219005175788527,0,0,0,0,0,0,0
