,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X000063.SZ,X000725.SZ,X003816.SZ,X002304.SZ,X600031.SH,X600703.SH,X600690.SH,X000568.SZ,X000338.SZ,X000100.SZ,X000661.SZ,X600741.SH,X002241.SZ,X002371.SZ,X600809.SH,X300014.SZ,X600183.SH,X002236.SZ,X300003.SZ,X000596.SZ,X000977.SZ,X601877.SH,X002007.SZ,X002129.SZ,X002456.SZ,X000625.SZ,X300124.SZ,X600584.SH,X300136.SZ,X000157.SZ,X002180.SZ,X000066.SZ,X002463.SZ,X300142.SZ,X002008.SZ,X600118.SH,X600271.SH,X002179.SZ,X002414.SZ,X002185.SZ,X002049.SZ,X002156.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.209719170383035,0,0,0,0,0,0,0.0302093887115931,0,-0.0703714480987211,0,0.0760491950966718,0.146815158305289,0,0,0,0,0,0,0,0,0,0,0,0,-0.112885525745816,0.219130618028707,0,0,0,0,-0.0206063663941611,0.0415591217892927,0,-0.0433180456027147,0,0,0,-0.0193921233634095,0,0,0,-0.0437242487031962,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0474269932848934,0,0.0615372615587507,0.616052899819918,0.0167234150189225,0,0,0,0,0,0,0.0416221355461197,0,0,0,0.014320527783894,0,0,0,0,0,0.0238497162591485,0,0,0,0,0,0.0463359872987803,0,0.0157792434697697,0,0.0420837659363012,0,0,0,0,0,0,0,0,-0.00118441869684067,0,0,0,0,0.00528217775149541,0,0
X600276.SH,0.159435961661221,0,0,0,0,0,0.0242187310596371,0,0,0,0,0,0,0.00446686949602618,0,0,0,0.0778069375569911,0,0,0,0.0648828088023872,0,0,0,0.0495518248943788,0,0,0,0.0877839786066184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00567794780522672,0,0,0,-0.0201389670062965,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.12069097740557,0.00177177688903375,0,0,0,0.14812889708719,0.0184761727292511,0,0,0,0,0,0.0830641208416825,0,0,0,0,0,0,0,0.0625026729356375,0,0.0391459962622508,0,0,0,0,0.0376504608505357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212400004560646,0,0
X002415.SZ,0,0,0,0,0,0,0.118351813226032,0,0,0,0,0,0,0,0,0,0,0,0,0.124797967978581,0,0,0,0,0.148399690539389,0,0,0,0,0,0,0,0.257513498396753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.00577895057456804,0,0,0,0.0131233146508528,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.149062022717607,0,0,0,-6.93889390390723e-18,0.0517616314858518,0,0,0,0,0,0.0447644351175121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391711869455011,0,0,0.0914532028559527,0,0,0,0,0,-0.0441424619355491,0,0,0,0.0506715499474426,0,0.0213918968678038,0,0,0,0,0.056018882877311,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0.0761388608715841,0,0,0,0,0,0,0,0,0.0496642359255006,0,0.325922594832731,0,0,0.022617130953798,0,0,0,0,0,0,0,0,0,0,0,0,0.10762429839551,0,0,0,0,0,0.0776429615963498,0,0,0,0,0.0624459893555221,0,0,0,0,0,-0.0115865062822024,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123187470024598,0,0,0,0,0,0,0,0,0,0.0565642549524229,0,0,0,0.0437468639761031,0.09328997240444,0.0203030935440793,0,0.0824252427681722,0,0,0,0,0,0,0,0.222209735568122,0,0,0.100677706973333,0,0,0,0,0,-0.0106515860706187,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350566324842172,0,0,0,0,0,0.0689538691350942,0.0175993689302765,0,0,0,0,0,0,0,0.0143919688091977,0,0,0,0.145414937171496,0,0.0391741444304818,0.0403990915724203,0,0.00107788302327762,0,0,0,0,0,0,0,0,0,0,0,-0.0125982841581426,0,0,0,-4.33680868994202e-19,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0.094456438573682,0,0,0,0,0.0976232861723343,0.207957660280693,0,0,0,0,0,0,0,0,0,0,0,0.0121096760901115,0,0.0278931748568844,0,0,0.0636576733112476,0,0.0217289326321077,0,0.061877394131713,0,0,0.0508977771156987,0.0870847232774752,0,0,0,0,0,0,0,0,0.00808910918434132,0.123154489821712,0,0,0,0,0,0,0.0335879713675981,0,0
