,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X600690.SH,X600276.SH,X000568.SZ,X002475.SZ,X000651.SZ,X003816.SZ,X600104.SH,X300124.SZ,X000725.SZ,X002371.SZ,X000625.SZ,X002304.SZ,X600031.SH,X000338.SZ,X000596.SZ,X000063.SZ,X000100.SZ,X300014.SZ,X002179.SZ,X600089.SH,X000157.SZ,X600703.SH,X002463.SZ,X600372.SH,X000977.SZ,X002241.SZ,X002236.SZ,X000921.SZ,X600066.SH,X002028.SZ,X600741.SH,X600522.SH,X600183.SH,X002049.SZ,X601877.SH,X002129.SZ,X000661.SZ,X600584.SH,X002180.SZ,X002223.SZ,X000800.SZ,X002074.SZ,X002085.SZ,X600177.SH,X600418.SH,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.10237273095932,0,-0.00859636280544604,0,0.223609693371297,0,0,0,0,0,0,0,0.00686750854470686,0.04875154748174,0,0,0.0227477361506536,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011242180571244,0,0,0,0,0,0.0524096058620236,-0.01998378525876,0,0,0,-0.0149896743763654,0,0,0,0,0,-0.00678750146479374,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.352046150830376,0,0,0,0,0,0,0,0,0.120396151531142,0,0,0.101836947380084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112485127193142,0,0,0,0,0,0,0,0,0,0,0,0,0.00681367459869086,0,0,0,0,0,-0.0266365739129853,0,0,0,0,0,0
X600809.SH,0,0,0,0,-0.0092401759568022,0,0.28956692031073,0,0,0,0,0.159561341759137,0,0,0,0,0,0,0.0787216756447589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00416229345762292,0,0,0,0,-0.0431589831520369,-0.0177135481788236,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.150257333323513,0.0620171567983871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0691350785274216,0,0,0,0,0,0,0.157801297185279,0,0,0,0,0,0.0548666966343028,0,0,0,0,0.0366218258854715,-1.73472347597681e-18,0,0.0640998172165964,0,0,0,0,0,0,0,-0.0124575988641305,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,-0.0213794109029845,0.0409241126939305,0,0,0,0,0,0,0,0,0.0616883527071711,0,0,0,0,0,0,0,0,0,0,-0.00979221430508729,0,0,0.276501872248752,0,0,0,0,0,0,-0.0351965637342197,4.33680868994202e-19,0,0,-0.0859458892091079,0,0,0,-0.0532794565096508,0,-0.00228480350440089,0,0,-0.015998667304921,0,0,0,0,0.0232745931529617,0,0
X600276.SH,0,0,0,0,0,0,0,-0.0735820509115629,0,0,0,0,0,0,0,0,0,0,0,0,0.158580799886613,0.10575847353604,0.0707469684111863,0,0,0,0,0,0,0,0,0,0.0616852980970326,0,0,0,0,0,0,0,0,0.120259565327853,0,0,0,0,-0.00651914458507406,0,0,0,0,0.0635679173451353,0,-0.0268036615678084,0,0,0.00758298298159945,0,0
X000568.SZ,0,0.8290329891145,0.337965516335227,0,0.0588105253421128,0,0,-0.0158843318052366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.161948316911721,0,0,0,0,0,0.0193045588586553,0,0,0,0,0,0,0,0,0,0,0,0,0.120441206742598,0.0661371663965657,0,0,-0.0312673702379473,0,0,0.0386583382796294,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262474304688209,0.118978042490428,0,0,0.243975722712675,0,0,0,0,0,0,0.0435475337247242,0,0,0,0,0,0,0,0,0,0.0662948873463999,0,0,0,0,0.0163566400872501,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.188836272492753,0,0.0950358378207269,0,0,0,0,0.0673238314970107,0,0,-0.175206314993914,0,0,0.0441208785824284,0.0111531907126993,0,0.131621290905412,0,0,0.127906817163717,0.0362493049408972,0,0,0,0,0,0,0.15500547705764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0376157881502084,0,0,0,0,0,-0.0162270336744922,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,-0.163883101645929,-0.023103664855109,0,0,0,0,0,0,0,-0.103594323801873,0,0,0,0,0,0,0,0.0812040652198097,0,0,0,0,0,0,0,0,0,0,0,0.0437004789903234,0,0,0,0,0,0,0,0,0,0,-0.0201739351953314,0.2420169589824,0,0,0,-0.0568474106907509,-0.0279392979234465,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0866654278132248,0,0,0,0,0,0.0229016282509466,0,0,0.0121871629399796,0,0,0,0,0,0,0,0,0,0,0,0,-0.0452202287842715,0,0,0,0,0.0124086561366372,0,0,0,0.00401198576505794,0.00190957646381582,0,0.0654135708765465,0,0,-0.0574687911117295,0.00918639018842852,-0.0342629245743356,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.0601648883551656,0,0,0,0,0,0,0,-0.0699280075222291,0,0,0.0138022099411597,0.065474696391318,0,0,0,0,0,0,0,0.00796377275406022,0,0.0837840576101691,0,0,0,0.0470234340932409,0,0,0,0,-8.67361737988404e-19,0,0,0,0.09784010106228,0,0,0,0,0,0,0,0,0,0.0501811606535615,0.0104974883239607,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.0258815220946812,0,0,0,0,0,0,0,0,0,0,0,0,0.0530823472492816,0.132277766123532,0,0,0,-0.0331847386775086,0,0,0,0,0,0.0547165536773491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631269721574469,0,0,0,0,0,-0.0113817759320574,0,0,0,0,0.0560561399935434,0,0
