,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X600690.SH,X002304.SZ,X600104.SH,X000651.SZ,X300014.SZ,X600031.SH,X000725.SZ,X300124.SZ,X002241.SZ,X000063.SZ,X003816.SZ,X002371.SZ,X600703.SH,X000338.SZ,X002129.SZ,X002049.SZ,X000596.SZ,X000625.SZ,X601877.SH,X000661.SZ,X002179.SZ,X300142.SZ,X600741.SH,X000100.SZ,X600089.SH,X002074.SZ,X002180.SZ,X600460.SH,X600702.SH,X000157.SZ,X002236.SZ,X600884.SH,X000799.SZ,X000733.SZ,X601799.SH,X002414.SZ,X002007.SZ,X600779.SH,X600584.SH,X600183.SH,X002008.SZ,X000977.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048599691549501,0,0,0,-0.0576242953070133,0,0,0.0965066489890489,0.0963084824266923,0,0,0,0,0.0785479841596757,0.230217859192757,0,0.119805029165949,0,0,0,0.0616097575979999,0,0,0,0,0,0,0,0,0,0,0,0.0650709979058715,0.0418407876071024,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.021230671095301,0,0,0,0,-0.0747033204461498,0,0,0,0.05167347870327,0,0,-0.05922996214834,0,0.286471108465998,0,0,0,0.0198449375034715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461347473373998,0,0,0.00148789389676962,0,0,0,0,0,0,0.187363417353185,0,0,0.0121759623619594,0,0,0,-0.00543392566456146,0,0
X000725.SZ,0,0,0,0,0,0,0,0.0188832984710709,0,0,0.0330033271190807,0,0,0,0,0,0,0,0,0,0.0410740753942999,0,0,0,0.00849725232963013,0,0,0,0,0,0.39116693698991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00270567255258968,-0.00938419372219696,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,-0.0128641974666308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110089027334762,0,0,0,-0.0299745405421911,0,0,0.113994676422757,-0.0571541454610067,0.0365443115864347,0.207850796484015,0.136092585466778,0,0.197789405088533,0,0,0.0178498729386999,0,0,0,0,0,0,0,0,0,0,0,-0.00130643235062655,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.548932798781482,0,0,0,0,0,0,0,0,0,0,0,0,0.00842227825356029,0.0571776836304585,0.0104504348781735,0,0,0,0,0,0.13537196003473,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.205585376466086,0,0,0,0,0,0,0,0,0.0549225918991397,0,0,0,-0.0169924485421066,-0.011671524419976,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0393099288375842,0,0.054115928248875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444672187108141,0,-0.0178481552957102,0,0,0.0129479063051815,0.141337695138376,0,0,0.015808084661329,0,0.0391810605830804,0,-0.0377939204562234,0.120091299472941,0,0,0,0.0468041332501821,0,-0.00588942086191226,0,0,0,-0.0392365329900434,0,0,0,0,0,0,0,0,0,0,0,-0.00495805036635397,0,0
X003816.SZ,0,0,0,0,0.156908261060429,0,0,-0.0226659368081891,0,0,0,0,0,0,0.082205181776977,0,0,0,0,0.0751937953521594,0,0,0.0035679690130151,0,0,0,-0.155577090072769,0.0401805565467804,0.0307862152031681,0,0,0.140725850974061,0.0380574835342754,0,0,0.0128477173821953,0,-0.105822036914835,-0.0932493991462118,0,0,0,-0.0541152852790055,0,0,0,0,0,0,0,-0.00725312541306435,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145084456069241,0,0,0.264993506286649,0,0,0,0.267527645068794,-3.46944695195361e-18,0,0.130502344773289,0,0,0,0.120882180836902,0,-2.16840434497101e-19,0,0,0,0,0,0,0.25142569050915,0.140155865009909,0,0.319709480867365,0,-0.0460640454709366,0,0,0,-0.149658261885696,0,0
X600703.SH,0,0,0,0,0,0.0115651857729999,0,0,0,0,0,0,0,0,0.16346429569585,0.0973325037083469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103529128112747,0,0,0,0,0,0,0,0,0,0,0,-0.028089097962803,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.21579499206328,0,-0.0965820706774538,0.173384262728907,0,0.150280119704188,8.67361737988404e-19,0.0226378952066217,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.181398439685719,0,0,0,0,0,0,0,0.0210144261872528,0.0178297460632836,0.00856808119564395,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100377887702359,0,0,0.49801981257579,0.319497984591579,0,0,-0.00485715497922265,0,0,0,0,0.0618884837171986,0,0,0,0,0,0,0,0,0,-0.120491041634299,-0.0306360807738828,0,0,0,0,-0.0015246553584622,0,0
X002049.SZ,0,0,0.132870940805453,0.145111140961486,0,0,0,0,0,0,-0.137777429205511,0,0,0,0,0,0,0,0.00844796826810349,0,0,0,0,0,0.0898890245547204,-0.079233984857947,0,0,0,0,0,0,0.310647294423678,0,0.145611226905102,0,0,0,0,0,0.23813705202862,0,0,0,0,0,0,-0.134793124457247,0,0,0,0,0,0,0,0,0.00448568216489527,0,0
X000596.SZ,0.138693669706539,0,0,0,0.0687696292188033,0,0,0.075866283512889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456616304501158,0,0,0,0.156333507746713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0696384385542453,0.0109737523097145,-0.0291677938890997,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0955819381691255,0,0,0,0.0249145213162531,0,0,0,0,0,0,0,0,0,0,0,0,-0.283884778378095,0,0,0.213955615515739,0.128018097953145,0.0439277926642723,0.0408097340331578,0,0,0,0,0,0.294126790249586,0,0,0,0,0,0,0,0,0,0,0,0.0546985104676593,0,0,0,-0.00255106291226606,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0.155517141938101,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.110407756305483,-0.0704864307330613,0,0,0.192245689830257,0.0649128411322099,0,0,0,0,0,0,0,0.0287885268359758,0,0,0,0,0,0,0.106396551153149,0,0,0,0,0,0,0,0,-0.0317790726663695,0,0
X000661.SZ,0,0.145245400409664,0,0.0604267913231011,0.0753059051599948,0,0.0977671287311881,-0.04692409870515,0,0,0,0,0,0,0,0,0,0,-0.0179386680410625,0,0,0,0,0,0,-0.126270819970129,0,0,0.00943551479965677,0,0,0,0,0,0,0,0,0,0,0,0,0.196831991196329,0,0,0,0,0,0,0.441570011001714,0,0,0,0.0352281515403055,0,0,0,0,0,0
X002179.SZ,0,-0.0783791828732949,0,-0.0959648171337964,0,0,0,-0.11071411651512,0,0,0,0,-0.131376328568587,0,0,0,0,0,0,-0.0520866361641839,0,0,0.275235827099727,0,0,0.186729321759409,0,0,0,0,0,0,0,0,0,0,0,0,0.0274967600832159,0,0.129042099059759,0,0,0,0,0,0,0,0,0,0,0,-0.0232854685855304,0,0,0,0.0214856839122041,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,-0.0297505272484326,-0.161125195933023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376595461270035,0,0,0,0,0,0.0262365838549687,0,-0.259118401062898,0.0155955184453692,0,0,0,0,0.11579609510928,0,-0.0939519132920177,0,0,0,0,0.272364188249489,0,0,0,0.0241647066881068,0.0094495888200716,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.207762656772204,0,0,0,0,0,0.0125374846101096,-0.0508403287213954,0,0,0,0,0,-0.0196861234925637,-0.0106218324074495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0985610223796837,0,0,0,-0.0773757441861963,0,0,0,-0.141285672556042,0,0.013362457725524,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.12703002797632,0,0,0,0,0,0,0.0821375609745504,0,0,0.106633519071157,0,0,0,0,0.0589619713676497,0,0,0,0.0447651328847721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00486772896070868,0,0,0,0,0,0,0,0,-0.00532806175849646,-2.16840434497101e-19,0,0,0,-0.0364299156727206,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0.0752836754736356,0,0,0.0185855482528846,0.131276010410819,0.00971497768639904,0,0,0,0,0.452317241673608,0,0,0,0.040239790305427,0,0,0,0.0836941111523991,0,0,0,0,0,0,0,0,0.0859765824656441,0,0,0,0,0,-0.114043083874103,0,0,0,0,0,0,0,0.0178392740747169,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,-0.0890846057605063,0,0,0,0,0.277911332047511,0,0,0,0,0,0,0.0810813888699374,0,0,0.187546748860979,0.0424003554883017,0.0153129936840999,0,0.148524923512419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208109046610122,0,0,0,0.0354856215574687,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0.0579688539566157,0,0,0,0,0,0,0,0,0,0.00589042991137883,0.224641124700488,0,0,0,0,0.0409989369901358,0.00718106218536703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11853428568066,0,0,0,0,0,0,0,0,0,0,-0.0146081554078322,0,0,0,0,-0.0548374019806576,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0.0825692570966305,0,0,0.0241034910696397,0,0,0,0,0.312378809958204,0,0.0363354441740868,0,-0.0274732643720445,0,3.46944695195361e-18,0,0.0396371579078442,0,0,0,0.0189929750665055,0,0,0,0,0,0,0.230390156308778,0,0,0,0,0,0,0,0,0,0,0,-0.0569269845896427,-0.00613524549061469,0,0,0,0,-0.0490834817560031,0,0
X600702.SH,0.149382613128586,0,0,0.234689633236785,0,0.153292833383907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0569743197240065,0,0.0517351702995947,0,0,0,0,0,0,0,0,0,0.0541602442038836,0,0.0812910282671879,0,0,0,0,0,-0.00447514583182071,0,0,0,0.304254337282195,0,0,0,0,0,0,0,-0.0407074429809251,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.0353776498521672,0,0,0,0,0,0,0,-0.0401631478933209,0,0.205719892525233,0,-0.00150005061584765,0,0,0,0,0,0.0153548926319586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108056525479287,0,0,0,-0.0526104406542084,0,0
X002236.SZ,0,0,0,0,0,0,0,0.109454121844626,0.0938598402119988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0814963976355867,0,0.0150740217861846,0.0221725730221283,0,0,0,0.0305200163020792,0.121869133869239,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.16274060985803,0,0,0,0,-0.000775848229063016,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0.136439589819993,0,0,0,0,0,0,0,0,0,0.123888957147694,0,0,0,0.063441968146767,0,0,-0.162700573158664,0,-0.0200472076837413,0.0314948293307107,0.000146607830720071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0250396621079377,0,0,0,0,0,0
X000799.SZ,0.295349360139999,0,0,0,0,0,0,0,-0.0685604119301822,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0816146420241074,0.251113469816735,0,0,0,0,0,0,0,0,0,0,-0.0243212457123148,0.264855828523724,0,0,0,0,0,0,0,0,0.121287059927081,0,0,-0.0376388137943388,0,0,0,0,-0.0573190701092074,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,-0.112006150386754,0,0,0,0,0,0.0480784416863808,0,0,0,-0.0338423122274606,0,0,0.205037507991539,0.204226293008155,0,0,0,0,0.1511331244262,0,0,0.180978010158303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117615831374948,0,0,0,0,0,-0.407408535686902,0,0.0198728784892148,-0.00540106154437319,-0.0155461141764614,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191374894485739,0.0501508815002819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00208310952877385,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,-0.0689554571322849,0,0,0,0,0,0,-0.0475169116943216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489059078191492,0,0,0,0,0,0.147399131195326,0,0,0,0,0.077621978044041,0,0,0,0,0,-0.00199459805877669,0,0,0,0,-0.0138746406536522,0,0
X002007.SZ,0,0,0,0,0.0177810049578646,0.113533601875397,0.242546860225117,0,0,0,0.0780258453681106,0,0,0,0,0.0762311637655724,0,0,0,0,-0.0575494010096605,0,0.0551090023108198,0,0,0,0,-0.0237840991571562,0.0360814584474302,0,0,0,0,0,0,0,0,0,-0.0420973048453068,0,0,0,-0.0975079790518964,0,0,0,0,0,0,0,0,-0.0147018470541147,0.0262428398280859,0,0,0,0,0,0
X600779.SH,0,0.161999235213959,0,0.0219947309300186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301182052089251,0,0,0,0.276031367536637,0,0,0,0,0,0,0,0,0,0,0,-0.0203861663972469,-0.0240925220487335,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.0836352928127399,0,0,0,0,0,0,0,0,0,0,0,0,0.0463311659904782,0,0,0,0,0,-0.051435323740743,0,0,0.0604583711553636,0,0,0,0,0,0,0.0952196148763315,0,0.039812623460617,-0.113012320370524,0,0,0,0,0,0,0,0,0,0,0,0,-0.019629817699066,0.0203107004477945,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0.0251936917379805,0,0,0,0,0,0,0,0,0.0342820078630402,0,0,0,0,0.0635806894484095,0,0,0,0,0,0,0,0,0.0155391853152382,0,0,-0.104566944005009,0.0682532123221942,0,0,0,0,0.160860363266814,0,-0.00751777974177245,0,0,0,0,0,0,0,0,0,0,0,0.0153521191089197,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516919956404824,0,0,0.057536161788472,0,0,0,0,0.0442189387867151,0.177316632207897,0.0609305941631476,0,0,0,0,0,0.098507160895601,0.0812665737330124,0.044852248763977,0,0.0595319748089829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0407283607732974,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00522683703953326,0,0,0.064057866637945,0.105192073311997,0,0,0,0.0508457394522613,0,0.0172653681529418,0.0710819255734129,0,-0.0207021663154995,0,0,0,0,0,0,0,0,0,0,0,-0.0961900001876593,0,0,0,0,0,0,0.155588884469807,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349632447809323,0.128904054505712,0,0,0,0.0585067466740765,0,0,0,0,0,0,0,0,0,0,-0.00913350308212094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0466461083099289,-0.0157951626762551,0.0314330514920056,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0283124729476384,0,0,0,0,0,0,0,0,0,-0.0105557777328058,0,0,0,-0.0786932345388101,0,0,0,0,0,0.0684041367006624,0,0,0,0,0,0,0.0266419402889301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415189323566357,-0.112012065989734,0,0,0,0,0,0
Slope,0,0,-0.317083074794257,0,0,0,0,0,0,0,0,0.00139493309842504,0,0,0,0,0,0,0,0.296433555579022,0,0,-0.107710998116583,0,0,0,0,0,0,-0.151313735501667,0,0,0.165885580901735,0,0,0,-0.152215734769747,0,-0.0975163301897689,0,0,0,0,0,0,0,0,0,0,0,0.329173160623267,0,1.23481984858707,0,0,0,1.09085525530369,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0358360840513957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.536731120063821,0,0,0,0,-0.988079497318862,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.0794249614311412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0901269750296229,0,0.00568928355079379,-0.06476191163968,0.0138716624949663,0,0,-0.0146271463650736,0,-0.0169788723282313,0,0,0,0,-0.0363448479937525,0,0,0,0,0,0,0,0,0,0,0,0.0523880759463657,-0.0136428958713685,1.73472347597681e-18,0,0,0,-0.0316474123878405,0,0
MKreturn,0.0483764937990065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0955462772195362,0,0,0.0390001195804283,0,0.0556174311347618,0,0,0.0628901235189673,0,0,0,0,0,0,0,0,0,0,0,0,0.0109679534296178,-0.0223527929538441,0,0,0.00783269338652136,0,0,0,0,0,0.00650037019234485,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.0564268927525e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00767812164589297,-0.00640780083319489,0,0,0,0.00366267692607817,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.087433561151676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0636045538205036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493631008210296,-0.887519181073449,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.00752938086795256,0,0,-0.00670281032765441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00429000762162394,0,0,0,-0.0194173584878595,0,0.00678006338242928,0.00426940130954322,0.0118103805144647,-0.00227283546198053,0,0,0,0,0,0,0,0.00394275030829267,0,0,0,0,0,0.0131289958342095,0.0272313936066475,0,0,0,0,0,0.0113312211089405,-2.21043753800333e-05,0,0,0,-0.017461378749514,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00514256537739272,0,0,0,0.0178184865479575,0,-0.00186026449670173,0,0,0,0,0,0,-0.0103392681228719,0,0,0,0,0,0,0,0,0,-0.00466150651225631,0.0105130204660235,0,0,0,0.0193434336816318,0,0,0,0,0,0,0,0,-0.00244752181310279,0,0,0,0,0,0,0,0.0219375554423785,-0.0413943578233572,0.0575015308121008,0,0,0,-0.000115567548431957,0,0
