,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600031.SH,X600741.SH,X002241.SZ,X002475.SZ,X002236.SZ,X600066.SH,X000338.SZ,X601877.SH,X000100.SZ,X002456.SZ,X600118.SH,X600271.SH,X002085.SZ,X000157.SZ,X300124.SZ,X600089.SH,X600522.SH,X600177.SH,X002508.SZ,X002007.SZ,X600372.SH,X300136.SZ,X000066.SZ,X300003.SZ,X000981.SZ,X600487.SH,X600699.SH,X600867.SH,X002294.SZ,X002180.SZ,X002292.SZ,X000559.SZ,X600809.SH,X002008.SZ,X000623.SZ,X000596.SZ,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600089.SH,0,0,0,0.0742616048510468,0,0,0,0,0,0,0,0,0.115618598413135,0.0799416433888827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050378145333645,0,0.0265150454155193,0,0,0,0,-0.00785182012824255,0,-0.00561638510394909,0,0,0,0,0,0
X600522.SH,0,0.0370936570183664,0,0,0,0,0,0,0.0766485081057071,0,0,0,0,0,0,0.0970573118007814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136180550376089,0,0.0244904305721156,0,0,0.12476421303756,0,0,0,0.0231148962677527,0,0,0,0,0,0,0,0,0.000865540910404643,-0.00309971370767322,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0.0744285810486785,0,0,0,0,0,0,0,0.0657673244654315,0.0309835582033109,0,0,0,0,0,0,0.0212385762866797,0,0,0,0,0.0355296976269357,0,0,0,0,0,0.0257232454592965,0.0454347206835326,0,0,0,0,0,0,0,0.0191139165055147,0,0.00233757431644871,0,0.000130190208520206,0.00175164501182314,0,0,0,0,0,0
X002508.SZ,0,0,0,0.0128583965570775,0,0,0,0,0,0.0346409087446333,0,0,0,0.124786617571893,0,0.222012675761326,0.0469661467374261,0,0,0.0101281320522896,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00718859801623901,-0.00325033173095242,0,0,0,0,0,0
X002007.SZ,0,0,0,0.0489357315864323,0,0,0,0.00706030980578391,0,0.0893867054465944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0936754050075616,0,0,1.73472347597681e-18,0.10096270018374,0,0,0,0.0577488765876349,0,-0.0193896999663435,0,0.0991479589486827,0,0.0339961347322966,0,0.0183382160623052,-0.00778141455335725,0,0,0,0,0,0
X600372.SH,0,0.0105934627287217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00954222519147975,0.559228578063313,0,0,0,0.0603528861447309,0,0,0,0,0,0,0,0.0178250874331436,-0.0799345011019054,0,0,0,0,0,0,0,0,0.0740831227146278,0,0,0,0.0757393181129409,8.67361737988404e-19,0.0207989418102596,-0.000793362093191902,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0.176348948439088,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.323616832223087,0,0,0,0,0,0.565796877783722,0,0,0,0,0,0,0,0,0,0,0,0,-0.0554842299983997,0,0,0,-0.109460295630994,0,0,0,0,0,0.186941510717203,0.114145453639119,0,0,0,0,0,0.0109957882314189,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0.372469908818329,0,0,0,-0.294449133637651,0,0,0,0,0.134630075040726,0,0,-0.693124311843154,0,0,0,0.303953270875982,0,0,0,0,0,0.0674968562869702,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211208869082213,0,0.343043623923367,0,0,0,0,0,-0.0591004428062708,0.0113725286321522,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.168399629970246,0.0443320323860489,0,0.0619198897151223,0.0353232470687986,0,0,0,0,0.0395203695449342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153441278454983,0,0,0,0,0,0,0,-0.00568036295647694,0.00461429495065557,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174834918422025,0,0,0,0,0,0
X600487.SH,0,0,0,0,0.0798891694176582,0,0,0,0,0,0,0,0,0.0285111037343934,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0.104343085237476,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040030286783886,0,0,0,0,-3.46944695195361e-18,0.279822819044632,0,0.0492629228253635,0,0.00922173892178705,0.000167679221174662,0,0,0,0,0,0
X600699.SH,0,0,0,-0.146444783154066,0,0.0511861970605525,0,0,0,0,0.059467232665796,0.00150077893612428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155760069226007,0.118927083519489,0,0.16456487120082,0,0,0,0,0,0.142968777886422,0.0923274937967277,0.0481620619669234,0,0,0,0,0.00189703817350141,0.00426455656939454,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0.0457528007877788,0.0280161520689005,0.0481024258371751,0,0,0,0,0,0.0511382207050313,0,0,0,0,0.061299693668576,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200141814736528,0,0,0,0,0,0,0,0,0,0,0,0.106125204573446,0,0,0,-0.0234752283346902,0.00756747555993347,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0865582144485991,0,0,0,0,0,0,0,0,0,0.0194005632444398,0,0,0,0,0,0,0,0,0,0,0.0289982062570202,0.0859451628924161,0,0,0.100614123066108,0,0,0,0,0,0.000842512063761697,0,0,0,0,0.00991962006668404,0,-0.00418876827053816,0,0,0,0,0,0,0
X002180.SZ,0,0,0.210943946821798,0,0,0,0,0.0762377486179506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0816832755948926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566037257165969,0,0,0.0825629451131053,0.126605873502866,0,0.0620477086650855,0,0,-0.0254951362736468,0.00805878356942812,0.0166189398974744,-8.67361737988404e-19,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0.0213694074594748,0,0,0,0,0.0340185983654413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330505214579145,0,0,0,0,0,0,0,0,0.526237705465598,0,0,0,0,0,0.173830175056322,4.33680868994202e-19,0.000296104719811254,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0.075027156127551,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734498112030301,0,0,0,0,0,0,0,0,0,0,0.0751643485530946,0.0361057677455812,0,0,0,0,0,0,0,0.162023773431355,0,0,0,0,0,0.0455778517265223,0,0.0156021092549013,0.00196400866607626,0,0,0,0,0,0
X600809.SH,0,0,0.0646210723145744,0.0491835754384927,0,0,0,0,0,0,0,0,0.248350435951705,0,0,0,0,0.188007443030885,0,0,0,0,0,0,0,0,0,0,0.0362640864545982,0,0,0,0,0.156818318081822,0,0.146780635704532,0,0,0,0,0,0,0,0,0,0,0,0,0.465644249447111,0,0,0.00196781052461828,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0.0501596914979785,0,0,0,0,0,0,0,0,0.0336910368342396,0,0,0,0,0,0,0,0,0.160225258484764,0,0,0,0,0,0.187535427789666,0,0,0,-0.039416825113335,0,0,0.271214535683929,0,0,0,0,0,0,0,0,0.112371458974703,0,0,0,0,0,0,0,-0.00234808953238951,-0.00648861373671288,0,0,0,0,0,0
X000623.SZ,0,0,0,0.177686832161296,0,0.0421381055646067,0,0,0,0,0,0,0.0398630136555531,0,0,0,0,0,0,0.110973330517758,0,0,0,0,0,0,0,0.0869801433196118,0,0,0,0,0,0,0,0,0,0,0.0308279440544948,0,0,0,0,0,0,0,0.0934842897300522,0,0,0,0,0.00206614533810924,0.00847559011686869,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.068935113216418,0,0.0537353601820094,0,0,0,0,0.509271205045084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0950265037540205,0,0,0.0712489329426929,0,0,0,0,0,0.00380193295849737,2.16840434497101e-19,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0731635638181707,0,0.0866244709473806,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217767051322044,0,0,0,0,0,0.00685578593448788,0,0.018903970549502,0,0,0,0,0,0,0,0.162982406388121,0.0796407400094671,0,0,0,0,0,0,0.00707815816568253,-0.00746159163949743,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0855769422972498,0,-0.139901914081955,0,0,0,0,-3.46944695195361e-18,0,0,0.107577366092318,-0.458982882548882,0,0,0.118245750131696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0965027891594669,0,0,0,0,0,0,0,0,0,0,0,0,-0.0719262331517382,0,0,0.0270584647458564,0.0200827152988042,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449673263231031,0,0,0,0,0,0,0,0.508548860637256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.409990858570225,0,0,0,0,-0.35310432423045,1.37064105492326,0,0,0.287777727894444,0,0,0,1.9126016672948,0,0
TED,0,0,0.977000336796349,0,0,0,0,0,0,0,0,0,0,-0.1825325886764,0,0,0,0,0,-1.22796920785541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.14961283783272,0,0,0,0,2.66817165064616,0,0,0,0,0,0,0.0410583306908741,0,0,-1.83420021042556,2.12141721008479,0,-1.58812431350223,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0709149003802855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0247450730674777,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271808133802338,0,0,0.0121640989987243,-0.0356848010563423,0.0101711124097214,0,0,0,0,0,0
MKreturn,0,0,0.0644785899621631,0,0,0,0,-0.00349953651869887,0,-0.0176468054516996,-0.0899285430001302,-0.000446356864069493,0.0797418946992071,0,0,0,0,-0.0815704223406477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0827097955771799,0,0,0,-0.0131025710214107,0,0,0,0,0,0,0,0,0,0,0,0,0.00344307111474444,-0.000405260687051445,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,-0.000745663914171618,0,0,-0.00148339818297548,0,0,0,0,0,0,-0.00116961543687249,0,0,-0.00428975560811248,0,0.000375906524864466,0,0,0,0,0,0.0013791346014532,0,0,0,0,-0.00107368969445252,0,0,0,0,0,0,0,0,0,0,0.00417798656130332,0,0.00236433953037747,-0.00160324157477949,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246504893174241,0.000465309831514673,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.00618688304382014,0,0,0,0,0,0,0,-0.0139632994594542,0,0,0,0,-0.00473679433413912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157397926376097,0,-0.0315792912066761,0.0224163670848969,-0.0187066703638538,0,0,0,0.0357760573055707,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00438219056787525,0,0,0,0,0,0,0,0,0,-0.000902054758561075,0,0,0,0,0,-0.0017980175059826,0.00301561503163438,0,0,0,0,0,0
