,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000858.SZ,X000651.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X002475.SZ,X600741.SH,X600703.SH,X000338.SZ,X000568.SZ,X300003.SZ,X600271.SH,X601877.SH,X002236.SZ,X600487.SH,X300124.SZ,X002008.SZ,X600809.SH,X002456.SZ,X000661.SZ,X000596.SZ,X000100.SZ,X600867.SH,X002179.SZ,X000977.SZ,X002007.SZ,X300142.SZ,X000625.SZ,X600566.SH,X600066.SH,X600498.SH,X002294.SZ,X300136.SZ,X000157.SZ,X002241.SZ,X002180.SZ,X300146.SZ,X600522.SH,X600177.SH,X600089.SH,X000869.SZ,X600372.SH,X002506.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,-0.11223735134311,0.0949508073653819,0,0,0,0,0,0,0,0,0,0,0,0,0.120087238045405,0,0,0,0.153092456806172,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0480725124381666,0,0,0,0,0,0,0.0759806408680783,0,0,0.0198099182326589,0.0224056462031822,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.0531858599998432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503838285445219,0.120868714362362,0,0,0,0,0,0,0,0,0,0,0,0,0.107353361757113,0,0,0,0,0,0,0,0,0,0,0,0.0696324648732261,0.0190618697091197,0.0452997503497582,0,0,0,0,0,0
X600741.SH,0,0,0.0194548267001596,0,0,0,0,0,0,0.0247301381630108,0.0745854976925189,0.0756219889859117,0,0,0,0,0,0,0,0,0,0,0.0692948400983569,0,0.0579266478814883,0,0.0773134428977584,0,0,0,0,0,0,0,0,0.0657014228499189,0,0,0.0117331061396127,0,0,0,0,0,0,0,0,0,0,0,0,0.0280673657171838,0.0284367966125894,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.132579104139515,0.0394664409747775,0,0,0,0,0.0745760539504833,-0.00785293031283194,0,0,0.179813234938509,0,0,0,0,0.191360693019024,0,0,0,0,0,0,-0.0293390561933472,0.102872611803852,0,0,0,0.116363041058159,0,-0.045499753389036,0,0,0,0,0,0,0,0,0,0,0,0,-0.014589196798394,-0.00957689742707498,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.254646852711043,0,0,0,0,0,0,0,0,0,0,0,0.057503364585068,0,0,0,0,0,0.153779859066781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613417953474671,0,0,0,0,0,0,0.00958600725736011,0,0.11132639318032,0,0.018111238197936,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.333980727748153,0,0.0882422651197702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244161112784932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12357253671405,0.00508688238528925,0,0,0,0,0,0,0,0,0.0087235102159355,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205029296202787,0,0,0,0,0,0,0.0717504565108248,0,0,0.233590523507971,0,0,0.247293627410071,0,0.138154505317106,0,0.180738635853439,0,0,0,0,0,0,0,0,0,-0.0931294594901914,0,0,0,0,0,0,0,0,-0.00857167080233586,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104057118565167,0.244446297554947,0,0,0,0,0,0,0,0,0,0.185419325825903,0.0216531938589026,0.0974829619406431,0,0.0233082746661799,0,0.0376091892615451,0,0,0,0,0,0,0,0,0.257541751243348,0,0,0,0,0,-0.0174656990489219,-0.0219729204722562,0,0,0,0,0,0
X601877.SH,0,0,0,0.0307473989100798,0,0,0.110510826822535,0.0426431525054361,0,0,0,0.0313755777452824,0,0,0,0,0,0,0,0,0,0,0.0442264762753539,0,0.166998136761487,0,0,0,0,0,0,0,0,0,0.0616868416680075,0,0,0,0,0,0,0,0,0,0,0,0,0.0147718145233395,0,0,0,0.00406583024811413,-0.00264583485766007,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.151187322350424,0,0.423147349608696,0,0,0,0,0,0,0.354747446434394,0,0,0,0,0,0,0,0,0,0,0,-0.110864881514478,0,0.000856618417616282,0,0,0,0,0,0,0.126243933693416,0,0,0,0,0,0.0196800414522058,0.312717923280566,0.0145749886208103,0,0.0440101773637206,0.04130178455389,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0824234092793145,0,0.162439850182061,0,0,0,0,0.106034673365285,0,-0.00661210776067752,0,0,0,0,0,0,0,0,0,0.233442786559606,0,0,0,0,0,0,0.425451131780839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0.0720984799351284,-0.17333405045723,0,0,0,0,0,0,0,0,0,0.0463923416733893,0,0,0,0.0370239882787577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499659822365186,0,0,0,0,0.182340552260799,0,-0.106247646376153,0,0,0,0,0.0590823597807069,0,0,0.0424908102198625,0.010927511077173,0.0353867311983019,0,0,0,0,0,0
X002008.SZ,0,0.132991471807143,0.113211702961597,0,0,0,0,-3.46944695195361e-18,0,0.070512484893994,0,0.0957227139018893,0.0348242657437184,0,0,0.0158956809058674,0.304367882695145,0,0,0.174671831422095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00196871886603047,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.427950435725613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300224543380035,0,0,0,0,0,0,0,0.106052380750882,0,0,0,0,0,0,0,0,0,0,0,0.0248251198833454,0,0,0.20346713623832,0.0475556933037542,0.0116635488889192,0.0168220033768869,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0.587109259484905,0,0,0,0,0,0,0,0.00282502414586842,0.00928535078080608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209796901015193,0,0,0.15665346417899,0,0,0,0,0,0,0,0,0,0.00447813900704203,2.71050543121376e-20,0,0,0,0,0,0
X000661.SZ,0,0,0,0.0243745264475976,0,0,0,-0.199867175536192,0,-0.0605088546907783,0,0.0758635860078507,0,0,0,0,0.182299113630292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490172581585163,0.180816264661534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0422448216981731,-0.0427385390510481,0,0,0,0,0,0
X000596.SZ,0,0,0.0365447859778327,0.0703286187507683,0,0,0.162093890868214,0,0,0,0,-0.0468250432332784,0,0,0,0.424383621221856,0,0,0,0,0,0,0,0.18150753755096,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265426358927099,0,0.00781801675056099,0.0172774330569228,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.287200159613,0,0.0270521882825952,0,0,0,0,0,0,0,0,0,0.112623363932435,0,0,0,0,0.0399574298849409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00763810641016627,0.00544142803253637,0,0,0,0,0,0
X600867.SH,0,0,0,0.382897940684255,0,0.0407183181254141,0,0,0,0,0,0.207877666028155,0,0.173038540584342,0,0,0,0,0,0,0,0,0,0,0,0.0682252037942747,0,0,0,0,-0.0575669204322948,0.0483261208395503,0,0,0.324592721701532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175396278032062,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.0273405348585155,0.0627255909562163,0,0,0,0,0,0,0,0.0411911839102317,0,0.0978880758675099,0,0,0,0,0,0,0,0,0,0,0.132671360024414,0,0,0,0.0436178829340676,0,0,0,0,0,0,0,0,0,0,0,0,0.0950146415340989,0,0,0,0.0240091884205807,0.0491472165573486,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0.165212620663621,0,0.090931805090368,0,0,0,0,0,0.237896746362851,0,0,0.339613246039811,0,0,0,0,0.0761272477988501,0,0,0,0.167906283798786,0,0.0398597953147513,0,0,0,0,0,0,0,0,0,0.0390994815765599,0,0,0,0,0,0,0,0,0,-0.0428601845389521,-0.0425935191848265,0,0,0,0,0,0
X002007.SZ,0,0,0,0.227961528541483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481556846739347,0,0,0.025078676193994,0,0,0,0.0553913633205552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16379701663827,0,0.206635847554236,0,0,-0.00748180312739558,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.206330814838964,0,0,0,-0.282504065468829,0,0,0,0,0,0,-0.0162776029105334,0,0,0,0,0,0.29554710559503,0.099429631603072,0,0,0,0,0.126003341144296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471470819798586,-0.00411526080606374,0,0,0,0.0281180373875468,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0894345802206918,0,0,0,0.0474058897520845,0,0,0,0,0,0,0.178253911500887,-0.0195301979624958,0.194235699618731,0,0,0,0,0,0.050126885815319,0,0.0247778384863184,0,0,0,0,0,0,0.0263955023232387,0,0,-0.0287384064739117,-0.000559231379840495,-0.0169531140438062,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189613318696336,0,0,0.0722392435998892,0,0,0,0,0.0190534877848502,0.180559392468206,0.0949239701995845,0,0.18091158797669,0,0,0,0,0,0,0,0,0.0177320535115476,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00878061712212949,0,0,0,0,0,0,0
X600066.SH,0,0,0,0.196615684767782,0,0,0,0,0,0.0755459264007388,0,0,0,0,0.0171493200354007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868408455144767,0,0,0,0,0,0.0472902850792712,0,0,0,0,0,0,0,0,0,0,0,0,0.229278010741109,0.107862986750829,0.0354357354032369,0,0.0330247008296125,0.0265075610127578,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0.188703683163847,0,-0.0423664734426325,0,0,0,0,0,0.208560471535415,0,0.0511721335603479,0.380210659580321,0,0.106097569814129,0,0,0,0,0,0,0,0.0236837864131116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0835374711851546,0,0,0,0,-0.0236987776238724,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0.219537053471159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080211771163333,0,0,0.0900641509683985,0,0,0,0.0432146573781704,0,0.144163900673764,0,0.0420524399906618,0,0.0318511253956756,0,0,0,0,0,0,0,0,0,0,0,0,0.00311086919789568,-0.0112564737485425,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0.114104572580861,0,0.0540303230631475,0,0,0,0,0,0,0,0,0,0,0,0,0.342215109359362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518686350272386,0,0.0272906991746009,0,0,0,0,0,0,0,0,-0.0122343931515552,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0293395368593323,0,0,0,0,0,0,0,0,0,0,0,0.0281989430197336,0,0,0,0.0990521672316948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252690741240838,0,0,0,0,0.126591526305875,0,0,0,0,0,0,0,0.00520159987152822,0.00773199426322288,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.0466729680512528,0,0,0,0,0,0,0,0.114099635959201,0,0,0,0,0,0.0287134247654737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189499389517999,0,0,0,0,0.204036617471938,0,0,0,0.151646912960567,0,0,0,-0.00413837028936365,-0.00630858079781991,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0.000563575587286425,0,0,0,0,0,0.0401603394498,0.00329356734770296,0,0,0.0863571205140092,0,0,0.237424617152007,0,0,0,0,0,0.0333287081064803,0,0.243110271593502,0.345851913978859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172649168416911,0.0254100483297098,0,0,0,0,0,0
X300146.SZ,0,0,0,0.108163417077584,0,0,0,0,0,0.059879399869747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368975453814689,0,0,0,0,0,0,0,0,-0.0569274702633739,0,0,0.00665899720899014,-0.0154091877935069,0.047260178485612,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.132002270205452,0,0.04977631273501,0,0,0,0,0,0,0,0,0,0,0.286018569954212,0,0,0,0,0,0,0,0,0,0.0304002471232366,0,0,0,0,0,0,0,0,0,0.0314351528641263,0,0,0,0,0,0,0.0887211060803303,0,0,0,0.00301742252350834,-8.67361737988404e-19,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0910061414434764,0,0,0,0,0.067727412557254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963077639857511,0,0,0,0,0,0,0,0,0.131692028537775,0,0,0,0.00870134253933626,-0.0109115704498142,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.113110436591478,0,0,0,0,0,0,0.0339528766199306,0,0,0.040760601624188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448418967684025,0,0.0332103483968431,0,0,0.271801343701099,0,0,0,0.0340914496572063,0,0,0,-0.0136761231917005,-0.0223320354813142,0,0,0,0,0,0
X000869.SZ,0,0,0,0.00239724148363006,0,0,0,0,0.0365606104564791,0,0,0,0,0,0,0,0.258438007427159,0,0,0,0,0,0.183009025151908,0.0260146374591024,0,0,0,0,0.0840367630755401,0,0,3.89923063351861e-05,0.153739476774558,0,0,0,0.0346086464043158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00999009185228939,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0.108065320696002,0,0,0,0,0.30463526771834,0,0,0,0.0914173270819398,0,0,0,0,0.336442121117628,0,0.281568502990295,0,0,0,0,0,0,0,0.00445822752115449,0,0,0,0,0,0,0,0,0.0180303659104448,0,-0.0921839962014151,0.0762044223556737,0,0,0,0,0,0,-0.0403295993751165,-0.0039923663687283,-0.0199890959141873,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.305082624676635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232582657671419,-0.0519215632944177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174481826459671,0.00157411291719271,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.13380478905816,0,0.0237794068522546,0,0.0373470790982412,0,0,0,0,0,0,0,0,0,0,0,0.0480029829254153,0.0402891035998565,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111165453802623,0,0.144351281795584,0,0,0,0,0,0,0.0471057973301264,0,0,0,0.00982966196153801,-2.16840434497101e-19,0,0,0,0,0,0
Change_TY3M,0,0,0,0.391422116276034,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0967615569104281,0,0,0,0,0,0,-0.105250476638144,-0.0892137174010291,-0.156566516036907,0,0,0,-0.178338226306048,0,-0.0578688535036927,0,0,0,0,0,0.0136380952202298,0,0,0,0,0,0,0,0,0,0,0,0,-0.0254397228684652,-0.0992672470424639,0,0,0,0,0,0
Slope,0,0,0.394604052190236,0,1.52726222909664,0,0,0,0,0,0,0,0,0,0,5.55111512312578e-17,0,0,0,0,0,0,0,0,0,-2.07035673281954,0,0,0,0,-1.69679906931655,0,0,0,0,2.08140655433844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.16270310905816,0,0,0,4.81637352105136,0,0
TED,0,0,0.200260688125823,0,0,0,0,0,0,0,0,0.210429237933955,0.350181204735387,0,0,0,0,0,0,0,0,0,0,0,0,-1.45704091346328,0.235312918354387,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.482226504324288,0,0.160162545287802,0,0,0,0,0,0,0,0,-0.43729447306983,0,0,0,0,0,0,0
RealEstate_excess,-0.0543451847136502,0,0,0,0,0,0,0,0,0.0393656059558302,0,-0.0582527074748108,0,0,0,0,0,-0.0346158763384966,0,0.0233435976625391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.064151760802757,0,0.0477646140172425,0,0,0,0,0,0,0,0,-0.113526092620173,0,0,0,0.000855290607043068,-0.00591699733173252,0,0.149320650787791,0,0,0,0
MKreturn,0,0.0261011368106804,0,0,0,0,0,-0.0833646899024465,0,0,0,-0.0223310151148456,0,0,0,0,0,0,0,0,4.33680868994202e-19,-0.0619152706064328,0,0.118181465488889,0,-0.00540406210386629,0.0863669197650226,0,0.00344523831211216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0810443695563337,0,0,0,-0.000557478568797071,0,0.0312916875137353,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.000921962097327522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00145495043813136,0,0,0,0,0.00102549821539347,0,0,0,0.00119454440281575,-0.00216948820269024,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0.0331263912036292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00775274190777603,0,0,0,0,0.00518330080990679,0,0,0,0.0180846979800208,-0.0396921421365172,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.00690061528550887,0,0,-0.00989224414999464,0,0,0,0,0,0.019660972529294,0.000279019015159854,0,0.010882966496438,0,0,0,0.00529492101006373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00694020425313588,0,0,0,0,0,0,0,0.00712852452437835,-0.00151930711442027,0.0040987461263519,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.00706212715564384,0,0.00322210356502098,-0.00564043386115208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110245825176482,0,-0.00463206133402266,0.00790127810206372,0,0,-0.011928415674886,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,-0.00430647365754711,0,0,0,0,0,0,0,0.00631685861231745,0.00309871444078586,-0.0022914743170072,0,0,0,0,0,0
