,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X600104.SH,X300124.SZ,X000625.SZ,X000725.SZ,X003816.SZ,X000596.SZ,X000063.SZ,X000338.SZ,X002371.SZ,X600031.SH,X300014.SZ,X002179.SZ,X000100.SZ,X002129.SZ,X600703.SH,X600089.SH,X002236.SZ,X600372.SH,X002049.SZ,X000661.SZ,X002241.SZ,X600584.SH,X000157.SZ,X000977.SZ,X600741.SH,X601877.SH,X600522.SH,X000800.SZ,X002180.SZ,X002007.SZ,X002074.SZ,X601799.SH,X600183.SH,X600418.SH,X002463.SZ,X000733.SZ,X300142.SZ,X002028.SZ,X000066.SZ,X600702.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.403934570684793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470477591274201,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432430495492682,0,0.00263504900102246,0,0,-0.00944107612463161,0,0,0,0,0,0
X000858.SZ,0.130241066347759,0,0,0.0940530857291536,0,0,0,0,0,0,0,0,0.131241163124535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0593784333787448,0,0,0,0,0,0,0,0,0,0,0,0,-0.0515902174052273,0.0504169959812577,0,0,0,0,0,0,0.301100133057689,0,0,-0.00153990496516343,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215235167226857,0,0,0,0,0,0,0,0.112851230098805,0,0,0,0,0,0,0.113190884363792,0,0,0,0,0,0,0,0,0,0.0700679251776556,0.023978785546626,0,0,0,0,0,0,0,-0.00477358996862858,0,0,0,0,0,0
X000568.SZ,0.419123583142494,0,0,0,0,0.172841543953297,0,0,0,0,0,0.154031898805979,0,0,0,0.166769282217769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00724232742130219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104989848469214,0,0.109813635115017,0,0,-0.00149755481188696,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.0610941479303811,0,0,0,0,0,0,0,0,0,0,0,0,-0.0550974469959232,0,-0.111240401436589,0,0,0,0,0,0,0,0.202300337907227,0,0,0,-0.0413565779172882,0,0,0,0,0.0766522755379017,0,0,0,0,0,0,0,0.0593323542864138,0,0,0,0,0.00428086334984572,0,0,0,0,0,0,0
X600809.SH,0.278142448221139,0,0,0.224525172732549,0,0,0.0475170253545814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331198243221644,0,0,0,0,0,0,0,0,0,0,0,0,0.0207762724975161,0.0423551469661365,0.0674113525208788,0,0,0,0,0,0.00552136966676452,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452668251725832,0,0,0,0,0,0,0,0.113996954201778,0,0,0,0.166066989772628,0.144433031502619,0,0,0,0,0,0.0344358277374184,0,0,0,0,0,0.0834193019697346,0.0952778142203684,0,0,0,0,0,0,-0.0328557860623481,0.0238480752886518,0,0,0,-0.146716180631902,0,0
X600690.SH,0.180550535262626,0,0,0.0697884983105738,0,0,0,0,0,0,0,0,0.0037433868502431,0,0,0,0,0.0765160535835272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258550189856047,0,0,0,0,0,0,0,0.00640609463931541,0,0,0,0,0,0
X000651.SZ,0.0154274744369024,0,0,0,0,0,0,0.123340262946349,0,0,0,0,0.00750950370013841,0,0,0,0,0.0117121650352011,0,0,0,0,0,0,0,0,0,0,-0.0384097462025498,0,0,0,0,0,0,0,0.0975504490765885,0.0273169598871569,0,0,0,0.0744027185627742,0,0,0,0,0.0783672328574131,0,0,0,0,0,-0.0247300403916433,0,0,0,0,0,0
X002304.SZ,0,0,0,0.0846240726203713,0,0.0187549725903522,0,0,0,0,0,0,0.0518910944199122,0,0,0,0.0223846837686717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495143897359655,0,0,0,0,0,0,0,0,0,0,0,0.0300262503345792,0,0,0,0,0.305410712817631,0,-1.0842021724855e-19,-0.0155395005095056,0,0,0,0,0,0
