,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002475.SZ,X002236.SZ,X300003.SZ,X000338.SZ,X600031.SH,X601877.SH,X300124.SZ,X002008.SZ,X600809.SH,X002456.SZ,X000625.SZ,X600867.SH,X600271.SH,X600066.SH,X600487.SH,X000100.SZ,X002294.SZ,X000981.SZ,X600566.SH,X000596.SZ,X002241.SZ,X300142.SZ,X002508.SZ,X300136.SZ,X000661.SZ,X000157.SZ,X000050.SZ,X002180.SZ,X002049.SZ,X000977.SZ,X600522.SH,X002007.SZ,X002179.SZ,X600089.SH,X002038.SZ,X600177.SH,X600707.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.338636635271756,0,0,0.037328448261177,0,0,0,0.0572986178979382,0,0.0378103002016024,0,0,0,0,0,0,0,0.0199027197005691,0,0,0,0,0,0,0.0545655361562106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168148145955896,0.0229469693692024,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.318273617515245,0,0,-1.73472347597681e-18,0,0,0.0353013009393778,0,0,0,-0.129352563983555,0,0,0.0462957761097765,0,0,0,0,0,0,0,0.0106847583432087,0,-0.0252857180296467,0,0,0,0,0,0,0,0.142725801168702,0,-0.0881803152327183,0,0,0,0.0514178875339299,0,-0.0336963494221462,-0.0344913858932844,0,0.351280566572087,0,0,0,0
X002415.SZ,0.0977634000226268,0,0,0,0,0,0,0,0,0,0,0,0,0.0432195408434804,0.0455468357705296,0,0,0,0,0,0.115251577268585,0,0,0,0,0,0,0.323887331943,0,0,0,0.131495887497189,0,0.119418850248272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0.130530850932623,0,0,0,0.0889550078862816,0,0,0,0,0.075067598881991,0.526486710323033,0,0,0,0.0156991640257536,0,0,0,0,0,0,0,0,0,-0.0366946003543671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159598057363832,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0.29510937712817,0,0,0,0,0,0.421041677568419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567087242857027,0,0,0,0,0,0,-0.0644516800616863,0.172999818238611,0,0,0,0,0,0,0,0.00523678409156788,0.0435495914084992,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.0261102863865261,0,0,0,0.0994779356444424,0,0,0,0,0.285536006902241,0,0,0,0,0,0.183921556746648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067140687672605,0,0,0,-0.0405897509683933,0.00796943058495624,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0.241922924107898,0.217164801003503,0,0.149043275425331,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0313788228237981,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23465221017163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111156721133501,-0.0223753129544556,0,0,0,0,0,0
X000725.SZ,0,0,0.0736531748472582,0,0,0,0,0,0.233524109745,0,0,0,0,0,0.0894100224934041,0.0292214575560672,0.130174375028513,0,0,0,0,0,0,0,0,0,0,0,0.387786922362255,0,0,0,0,0,0,0,0,0,0,0,-0.0347537540637435,0,-0.0556512860466861,0,0,0,0.210307300254055,0,0,0,0,0,0.0699949786507656,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.226704319530847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089687220575577,0,0,0,0.197630381900497,0,0,0,0,0.00097072650135484,0,0,0,0.077434452138758,0,0,0,0,0,0,0,0,0,0,0.0180539561710268,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.310503407122292,0.188428940661787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0185457329682856,0,0,0,0,0,0
