,X600519.SH,X600104.SH,X000858.SZ,X002415.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X600741.SH,X000568.SZ,X600703.SH,X002475.SZ,X600271.SH,X300003.SZ,X601877.SH,X300124.SZ,X600487.SH,X002008.SZ,X000596.SZ,X000661.SZ,X002236.SZ,X600809.SH,X000100.SZ,X600867.SH,X002007.SZ,X002179.SZ,X000625.SZ,X002456.SZ,X300142.SZ,X600066.SH,X600498.SH,X600566.SH,X300146.SZ,X000977.SZ,X000157.SZ,X002294.SZ,X002180.SZ,X600177.SH,X600089.SH,X002241.SZ,X600522.SH,X002506.SZ,X300136.SZ,X600372.SH,X000869.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.399051327009407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139653935871181,0,0.019635577266816,0,0,0.0163613636050413,0,0,0.0865631071792706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00333155709708303,0.00219716998026352,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.0267857604616402,0.377474949415796,0,0,0,0,0,0,0,0,0,0,0,0,0.248175136556394,0,0.0533811579155606,0,0,0,0,-0.0664530939515518,0,0,0,0.0764784017496165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00358796037235026,0,0,0,0,0,0,0
X000858.SZ,0,0.0719681923244407,0,0.0232241912808357,0,0.0804957091046125,0,0,0,0,0,0,0,0.424730017821067,0,0,0,0,0,0,0,0,0.131969523973139,0,0,0.00967406328885735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00549585349210141,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.133443812529839,0,0,0,0,0,0,0,0.107205430272132,0,0,0,0,0,0,0.470006022793194,0,0,0,0,0,0,0,0,0,0,0,0,0.128296880905673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104867126445134,0,0,0,0,0,0
X000651.SZ,0.0147795425576401,0,0,0,0,0,0,0,0,0,0,0.0450299872091926,0,0.281801900592619,0,0,0,0,0,0.00414788287818979,0,0.25656901432215,0,0,0,0.0498420376954146,0,0.0415920213678216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453248551311839,0.0111220934400801,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00234967746876152,0,0.353497127502497,0,0,0,0,0,0.137072871083185,0.0887452716831489,8.67361737988404e-19,0,0,0.0279764611341049,0,0,0,0,0,0,0,0.161556589136924,0,0,0.237622354053837,0,0,0,0,0,0,0,0,0,0,0,0.0104097733413539,0.0203147231765517,0,0,0,0,0,0
X002304.SZ,0,0,0.246288297581587,0,0,0,0,0,0,0.129773876344372,0,0,0,0.285047841833381,0,0,0,0,0,0,0,0,0,0,0,0.112489185133844,0,0,0,0,0,0,0,0,0,0,0.0477872875611814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0226358200532696,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331006649524769,0.0349699994717893,0.162122963133871,0,0,0.0365443631907877,0,0,0,0,0,0.324543211308113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867325280758664,0,0,0.219925063933775,0,0,0,-0.00922666310022619,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.173351816943928,0,0,0,0.0438142063082031,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0932625530355184,0,0,0.106843522876876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00261967308199175,-0.000867911664011428,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.0572624326236228,0,0,0,0,0,0,0,0.0116636584568963,0.214164539255743,0,0,0,0,0.246355353124437,0,0,0,0,0.172896336254238,0,0,0,0,0,0.167923298637232,0,0,0,0,0,0.021206112579327,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00462429817485147,-0.0178791861224403,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.120021339424652,0,-0.137617493935885,0,0,0,0.0747944073205778,0,0,0,0.0064945923650115,0,0,0.174162367681104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430020940244366,0.0891771821440314,0,0,0.0442722063497551,0,0,0,0,0,0,0,0,0,0,0.0222606798147456,0.0364773587924284,0,0,0,0,0,0
X000338.SZ,0,0.08004851458182,0,0,0.470970857274495,0,0,0,0,0,0,0,0,0,0,0,0.0359482204854803,0,0,0,0,0,0.0562634637929846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0062999851004347,0,0,0,0,0,0.0124972548661767,-0.00691675525905363,0,0,0,0,0,0
X600741.SH,0,0.0783406360209321,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090408268623021,0,0,0,0,0,0.194244924959607,0,0,0.104232369151259,0.00336587223998702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130741915245843,0,0,0,0,0,0.00225379297777861,0,0,0,0,0,0
X000568.SZ,0,0,0.216804514598389,0,0,0,0.00699481152287327,0,0,0,0,0,0,0,0,0,0,0.0292693635935634,0,0,0,0,0,0,0,0.264109929725936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145894869034781,0,0,0,0,0,0,0,0,0,0,0,0.00044021967585358,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.105401359727784,0,0,0.0494375223595668,0,0,0,0,0,0,0,0,0,0,0,0.0624476263689877,0,0,0.18512606947331,0,0,0,0,0,0,0.165314148438814,0,0,0.039791912844565,0,0,0,0,0,0.0252605318424151,0,0,0.00444162751341048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,-0.0534013191492739,0,0,0.0625640258885127,0,0,0.0830388820702178,0,0,0,0,0.188298974201737,0,0,0,0,0,0.00889142813042883,1.73472347597681e-18,0,0,0,0,0,0,0.387492773712791,0,0,0,0,0,0.051760840637105,0,0,0,0,0,0,0,0,0.158504758152135,0,0,0,0,0,0.0396955708245394,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0.125753715175881,-0.143951277494825,0,0,0.172754885263152,0,0,0,0,0,0,0,0,0,0,0.077237257619458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.422645771433449,0,0,0,0,0,0,0,0,0,0.466336246594122,0,0,0,0.0346237601290751,0.0272775338140466,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.652086330330155,0,0,0,-0.0811322394151288,0.0491659031599155,0,0,0,0,0.126140543174115,0,0,0,0,0,0,0,0.0629994379325514,0,0,0,0.114882733478921,0.133965888459353,0,0,0,0,0,0,0.0687572341667333,-0.0652054292113904,0,0,0,0,0,0,0,0,0,0,0.0384511908298295,0,0,0,-0.00269496495898066,0.0150864033496281,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0.110168039148485,0.0235152399478875,0,0.0701874542161099,0,0,0,0,0,0,0,0,0,0,0,0.0690773372859409,0,0,0,0,0,0,0,0,0,0.0841974374541914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939374663298683,0.0396602883052659,0,0,0,0.000360422248732072,-0.015905278527601,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0759774062002847,0,0,0,0,0.12419140997639,0,0,0,0,0,0,0,0.129898455561174,0,0,0,0,0,0.0190323261735789,0,0,0,0,-0.0655925464051691,0,0,0,0,0,0,0,0,0,0.0172288507291078,0,0,0,0,0.0112211196693994,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0.14521556579833,0,0,0,0,0,0,0.155406635104608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151759436767242,0.00858198967548949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437754829961741,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0.243351139695124,0,0.146863933678225,0,0,0.109690572122517,0,0,0.128229931761098,0,0,0,0,0,0,0.08418130066859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671334582089587,0,0,0,0,0,0,0,0,0,0,0.0350291151494879,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0.0130857658405242,0,0,0.208577882912854,0,0,0,0,0,0,0.268483931282931,0,0,0,0,0,0,0,0,0,-0.0235248097056533,0,0.246273366318643,0,0,0,0,0,0,0,0,0,0.0992560475995562,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214099781480452,0,0.0154662541610926,0.00824885564029314,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,-0.0757578539226125,-0.0398667533539314,0,0,0,0,0,-0.0163770355684736,0,0.176388931550737,-0.15634285558106,0.445986882808858,0,0,0,0,0,0,0,0,0,0,0.29238431996187,0,0,0,0.0747247496420219,0,0,0,0.060665450708303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635948367443197,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.677468643817075,-0.0878203760912454,0,0,0,0,0,0,0,0,0,0.170414117231172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114866932065957,0,0,0.177848292031078,0,0,0,0,0.107692208176547,0,-0.216252936741306,0,0.0719816473700505,-0.0430537552490183,0.103801569508315,0.0652068145734511,0,0,0,0,0,0
X600809.SH,0,0.172542633764988,0,0,0,0,0.0858053293385086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509046008228751,0,0.0662293536637074,0,0,0,0,0,0,0,0,0,0,0,0.0305997129715689,0,0,0,0,0,0,0.050667087539839,0,0,0,0.0100233139989213,0,0.0801282509973536,0,0,0.00498047643572416,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.184148937250739,0,0.0577853510945314,0,0.0130582001317331,0,0,0,0,0,0,0,0,0,0,0.00412404294887,0,0.0174596148889935,0.0534635556502865,0,0,0,0,0,0,0,0.0373400738490532,0,0,0,0,0,0,0,0,0,0,0,0,0.00698256557265499,0,0,0,0,0.0110313752544557,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0.172409441233944,0.465686164868637,0,0,0.48720738791081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0945450021925056,0.0141457871877945,0,0,0,0,0,0,0,0,0,0,0.175822849187463,0,0,0,0,0,0,0,0,0,0,0.0269457523408452,0,0,0,0,-0.0232659941381221,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.215845024742614,0,0,0,0,0,0,0,0,0,0,0,0.0824181012004912,0,0,0,0,0.0241899113619756,0.412839902070382,0,0,0,0.00638021723730171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.260613387704576,0,0.179255553825125,0,0.0139159820302225,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0.159950138932148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137208902608257,0,0,0.104903373372941,0,0,0,0,0,0,0.0448250014477818,0,0,0,0.0350449362285315,0.0327075582539313,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,-0.0200153743572121,0,0,0.116873837262045,0.0469639497512996,0,0.104350540908215,0,0,0,0,0,0,0,0,0.0392060662160603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148848389914289,0,0,-0.0647345607996934,0.00672627045170148,-0.0230423700534043,0,0,0,0,0,0
