,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X600031.SH,X600690.SH,X000568.SZ,X000338.SZ,X002475.SZ,X600741.SH,X000596.SZ,X000661.SZ,X601877.SH,X600809.SH,X000100.SZ,X600703.SH,X600271.SH,X000157.SZ,X002236.SZ,X300124.SZ,X300003.SZ,X002007.SZ,X002008.SZ,X300142.SZ,X600498.SH,X002506.SZ,X002179.SZ,X600177.SH,X000625.SZ,X000977.SZ,X600487.SH,X002371.SZ,X600183.SH,X600066.SH,X600776.SH,X600522.SH,X000050.SZ,X000066.SZ,X600867.SH,X002049.SZ,X002129.SZ,X600089.SH,X600118.SH,X300146.SZ,X002241.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.182103170006207,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0222908518381629,0,0.0253739186698568,0.0183486817781877,1.73472347597681e-18,0,0,0,0,0,0,0,0.0965378993376431,0,0,0,0,0.0572584989069834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634020558759698,0,-0.00696418912434729,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.132079520463075,0,0,0.0208276410525191,0,0,0.283109982982647,0,0,0,0,0,0.438798735091152,0,0,0,0,0.02166488636576,0,0,0,0,0,0,0,0,0,0,0,0,0.015998715251482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000304758459986081,0,0,0,0,0,0,0
X000651.SZ,0,0.159852481697238,0,0,0,0,0,0.033569751606741,0,0.0522474531815311,0,0,0,0.145142951870945,0,0.0188869867319204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246005286091705,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0465385437692014,0,0,0,0,-0.0245007124710372,0,0
X600104.SH,0,0,0.1551917200357,0,0,0.00236499308661388,0,0,0,0,0,0,0,0,0.0172409983323625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156704093226096,0,0,0,0,0.0863605491497842,0,0,9.87280537817752e-05,0.132382117288716,0,0,0,0,0,0,0.0583752258976493,0,-0.00543493217472295,0,0,0,0,0,0,0
X600276.SH,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.179941017813866,0.0727205881413171,0,0.190342592729957,0.0132948679276335,0,0,0,0,0,0,0,0.0493127689119333,0,0,0.200520340394067,0,0,0,0,0,0,0,0,0,0,0,0,-0.0582152928670886,0,0,0,0,0,0,0,0,0,0,0.0102366449130921,0,0,0,0,0,0
X002415.SZ,0,0,0.0555681417175247,0,0,0,0,0.000515855977050711,0,0,0,0.0526842715602467,0,0.0427561265287831,0.101882250440556,0,0,0,0,0,0,0,0,0.467780297078925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0041815989179163,0,0,0,0,0,0,0,0,0,-0.0432347728668986,0,0,0,0,-0.0380321668482228,0,0
X002304.SZ,0,0.288835317514607,0.0251874631274096,0,0,0,0,1.73472347597681e-18,0,0.0711455720346001,0,0,0,0.0606652177939876,0,0.132859726041097,0,0,0,0,0,0,0,0,0,0,0.0511197649253103,0,0,0,0,0,0,0,0,0.0263059266268272,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161292269623103,0,0,0,0,0.0254429073890656,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683279430038672,0,0,0,0,0,0,0.0575313857679018,0,0,0,0.182227114663383,0,0,0,0,0,0.0297799998046245,0,0,0,0,0,0,0.226776882314892,0,0.167527591910377,0,0,0,0,0.122785100987071,0,0,0,0,0,0,-2.16840434497101e-19,-0.0585168792103949,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420950528440685,0,0,0,0,0,0,0,0,0,0.0611602177808083,0,0,0,0.146042894907962,0.0955783968098916,0.0556201371263059,0.00847543020846465,0,0,0,0,0,0.065377639228053,0,0.020254189722864,0,0,0.154959746502383,0,0.00870796981378279,0,-0.0407469901495646,0,0,0,0,0,0,0
X600031.SH,0,0.0619308609280458,0.0692491879172709,0,0,0,0.124873677259011,0,0,0,0,0,0.283688105114839,0.0359904060875273,0,0.036875975736324,0.00951208036309928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168818591354438,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212349398758513,0,0
X600690.SH,0,0,0,0,0,0.188803684306231,0,0,0,-3.46944695195361e-18,0,0,0.106691657715032,0,0.0877871896136668,0.0943291868720695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520037202301284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0217113916106217,0,0,0,0,0.00584258697146183,0,0
X000568.SZ,0,0.260752809237526,0,0,0,0.0987716620696328,0,0,0,0,0,0,0.0516325245455486,0.035281171003397,0,0.0354321434746957,0,0,0.180916834014108,0,0,0,0,0,0,0,0,0,0.0919989825875142,0,0,0,0,0.0606407989713897,0,0,0,0,0,0,0,0,0,0.00745081209593264,0,0,0,0,0,0.0549971868413185,0,0,0,0,0,0,-0.0093224794785599,0,0
X000338.SZ,0,0,-0.0346400556887971,0,0,0,0,0,0,0.634934718528052,0,0,0,0,0,0,0,0,0,0,0,0,0.128867988195665,0,0,0,0,0,0.0869123893785635,0,-0.0295141806836981,0,0,0,0,0,0,0,0.177750302456574,0,0,0,0,0,0.0744715866447636,0,0,0,0,0,0,-0.0448600046732102,0,0,0,0,0,0,0
X002475.SZ,0,0,0.0954180258822339,0,0,0.118004737422228,0.0569160533186677,0,0,0,0,0,0,0,0.145447479347637,0,0,0,0,0,0.29614434344683,0,0,0,0,0,0,0.0894973317004711,0,0,0,0,0,0,0,0.0113898693808216,0,0,0,0,0,0,0.0757891204827407,0,0,0,0,0,0,0.0413009498926563,0,0,0,0,0,0,-0.037723007073234,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.180094613440829,0,0,0,0.151443677070934,0,0,0,0,0,0.0768541227058637,0,0,0,0,0,0,0,0.122032467561932,0,0,0,0,0,0,0,0,0,0,0.133668592032178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0.0657634391397548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00276330428689481,0,0.483553503466677,0,0,0,0,0,0,0,0,0,0.029883245562529,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422798780147018,0,0,0,0,0,0,0.10376166355777,0,-0.0260130885504862,0,0,0,0,-0.0483074703749536,0,0
X000661.SZ,0,0,0,0,0.177453117775244,0,0,0,0,0,0,0,0,0,0,0.202744157748015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00784926004439692,0,0.0767348780146534,0.0283112555583608,0,0,0.0203019041338958,0,0,0,0,0.0213747539467134,0.0438234527736997,0,0,0,0,0,0,0,0.0047266624295338,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.115519284831611,0,0,0,0,0,0,0,0,0.0997592998048726,0,-0.0512325924020582,0,0,0,0,0,0,0,0,0,0,0,0,0.0727263640318055,0,0,0,0,0.00379733235485798,0,0,0,0,0.0387290430375672,0.0283090371766518,0,0,0,0,0,0,0.122254507261008,0,0,0,0,-0.0220394544651701,0,0,0,0,0,0,0
X600809.SH,0,0.271589280524812,0,0,0,0,0.149321128164026,0,0.068724984798594,0,0,0,0.119408811520246,0,0,0.186250520847823,0,0,0,0,0.0211632528251863,0,0,0,0,0,0,0,0.0411682285379129,0,0,0,0,0,0,0,0,0,0.0271025946250929,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225133727210385,0,0,0,0,0.00912734039691007,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.0158861475932761,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640205340569667,0,0,0,0,0,0,0,0,0,0.0811899044846489,0.0732070615359117,0,0,0,0,0,0.0758438146292749,0,0,0,0,0,0,0,0.150609984012256,0,0,0,0,-0.0652489447524063,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.162685199791993,0,0,0,0,0.0495881217001105,0.240953188977438,0,0,0,0,0,-0.0425421721597572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735480444193089,0,0,0.179081838741816,0,0,0,0,0,0,0,0,0,0,0,-0.0530570340270405,0,0
X600271.SH,0,0,0,0,0,0,0,0.032748118949138,0,0,0,0,0.126687257420844,0,0,0,0,0,0,0.104938514848102,0,0,0.0565549153614967,0,0,0,0,0,0,0,0,0,0,0,0.0185393221269819,0,0,0,0,0.0936402830210032,0,0,0,0,0,0.109327352469329,0,0.0950026162193598,0,0,0,-0.0181808904125071,0,0,0,0,0.0213202730302114,0,0
X000157.SZ,0,0,0.017221618084586,0,0,0,0,0,0,0,0.196022885097134,0,0.172402630625458,0,0,0.0116257564368837,0,0,0,0.0250251136618048,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123629127922666,0,0,0,0,0,0.0382677901156288,0,0,0,0,-0.0023391359457453,0,0,0,0,0,0,-0.00452405309841975,0,0,0,0,4.33680868994202e-19,0,0
X002236.SZ,0,0,0,0,0,0.313655698808511,0,0.035428910053431,0,0,0,0,0,0.0808584956631988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103454420392825,0,0,0,0,0,0,0,0,0,0.134861618554536,0,0,0.0242092664473553,0,0,0,0,0,0.201958864343639,0,-0.0098368210127154,0,0,0,0,-0.0110408771088821,0,0
X300124.SZ,0,0.114536950608639,0,0,0,0,0,0.0389156632325812,0,0,0.0260824211025219,0,0,0,0,0.00748760429478347,0,0,0,0,0,0,0,0,0,0,0,0.0334028253217154,0.0874797331633532,0,0,0,0,0.0355320995200161,0.118714226527161,0,0,0,0,0,0,0,0,0,-0.00800799437882478,0,0,0,0,0,0,-0.0338341824555736,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0.0848476322695698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102025411654521,0,0,0,0,0,0,0,0,0.0382437022167925,0,0,0,0,0.0216414131540913,0.113100676598094,0,0,0,0,0,0.0155665666787752,0,0.00534906496184073,0,0,0,0,0,0,0
