,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X002304.SZ,X000858.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X000100.SZ,X002241.SZ,X600741.SH,X600066.SH,X002292.SZ,X002506.SZ,X600118.SH,X002049.SZ,X600031.SH,X002236.SZ,X002475.SZ,X600372.SH,X000157.SZ,X000559.SZ,X002465.SZ,X000568.SZ,X300124.SZ,X000338.SZ,X600089.SH,X600867.SH,X300003.SZ,X002294.SZ,X600177.SH,X002007.SZ,X002074.SZ,X002085.SZ,X601877.SH,X002456.SZ,X000869.SZ,X600582.SH,X600584.SH,X300146.SZ,X600498.SH,X002008.SZ,X002129.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.00834013894776722,0,0,0,0,0,0,0.132471688323786,0,0,0,0,0.10324781025263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0942810482029424,0,0,4.33680868994202e-19,0,0,0,0.0141961052021849,0,0,0,0,0,0.0310577781099212,0,0,0,0,0,0.00283647129957335,0,0,0,0,0,0
X600104.SH,0,0,0,0.112558699284923,0,0,0,0,0,0,0,0,0,0.0428047234687883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186594004326219,0,0,0,0,0,0.0516901715574905,0,0,0,0,0.0830372842314915,1.73472347597681e-18,0,0,-0.0089413939592789,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.14528936257656,0.0417998576557962,0,0,0,0,0,0,0,0.00401976245981502,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763456640267327,0,0,0.275515768597055,0,0,0,0.0375292625208816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550433375748802,0,0,0,0,0,0,0,0.0524001012906419,0,0,0.0575213772246718,0,0,0,0,0,0.233482710588559,0,0,0,0,0.116539738944603,0,0,0,0.0959440248302515,0,0.0510902490721784,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145616913721552,0,0,0,0,0.0435011252924153,0,0,0,0,0,0,0,0,0,0,0,0,0.21428623353996,0,0,0.111872521055004,0,0,0,0.0904065896907415,0,0,0.0146836563892568,0,0,0.0142410069535987,0,0,0,0,-0.0431401494859756,-0.0166245965841698,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.100337773626554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222505180229876,0,0,0,0,0,0,0,0,0,0,0,0,0.126681269716283,0,0,0,0,0,0,0.0699980778358517,0.106629119853341,0,0,0,-0.0132776550025029,0,0,0,0,0,0
X600276.SH,0,0,0.14223741940524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576323340969419,0,0,0,0,0,0,0.0376022272816578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10236383021664,0.0981189084653501,0,0,0.0240088046013921,0,0,0,0,0,0.00545821371982844,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924316971199685,0,0,0.0208301552394527,0,0,0,0,0,0.206939615883246,0,0.0580716846137997,0,0,0.0122669578437222,0,0,0,0,0.0186626243034843,0,0.136676500206454,0,0,0,-0.00520623815202277,0,0,0,0,0,0
X000625.SZ,0,0,0.054956321762475,0,0,0,0,0,0,0,0,0,0.105057538050909,3.46944695195361e-18,0,0,0,0,0.134820805524816,0,0,0,0,0,0,0.213635151266197,0,0,0,0,0,0,0,0,0.0147821984431296,0.161580659640096,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.0230306028626602,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261840995303154,0,0,0,0,0,0,0,0,0,0,0,0.176715867999065,0,0,0.0854824083242366,0.00203579840909452,0,0,0,0,0.144609384084861,0,0.0421050615579785,0,0,0,0,0,0,0.146100558366047,0,0,0.0522068995630925,0,0,-0.0399197029444382,4.33680868994202e-19,0,0,0,0,0,0
