,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X002304.SZ,X600276.SH,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X600741.SH,X000568.SZ,X000338.SZ,X002475.SZ,X600066.SH,X002241.SZ,X000100.SZ,X002236.SZ,X600118.SH,X600271.SH,X601877.SH,X000157.SZ,X002456.SZ,X600177.SH,X600372.SH,X300124.SZ,X600522.SH,X002085.SZ,X002007.SZ,X600089.SH,X000981.SZ,X300003.SZ,X002294.SZ,X002508.SZ,X600699.SH,X600867.SH,X000559.SZ,X002180.SZ,X000066.SZ,X002292.SZ,X600498.SH,X002074.SZ,X000623.SZ,X002426.SZ,X300136.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600741.SH,0,0.470608542329104,0,0,0,0,0,0,0.127470789882083,0,0,0,0,0,0,0.118894413299143,0,0.00566505618358462,0,0,0,0,0,0.0844320141525219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00754412841196724,0.00271658822453172,0,0,0,0,0,0
X000568.SZ,0.032672426555657,0,0,0,0.563608988392833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178060590789331,0,0,0,0,0,0.171423822622005,0,0,0,0,0,0,0,0,0.0601946582571924,-0.0320189750509236,0,0,0,0.0527244202745246,0,0,0,-0.0109833534006618,0.00143632484486677,-0.00622275534125939,0,0,0,0,0,0
X000338.SZ,0,0,0,-8.67361737988404e-19,0,-0.0512554283850038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145674421960696,0,0,0.351547089826113,0,0,0,0,0,0,0,0.194371513591768,0,0.331247178198333,0,0,0,0,0,0,0,0,0,0,0.0469750884038074,0,0,0,0.0403149974948351,-0.0308867287832135,0.0187713962188891,0,0,0,0,0,0
X002475.SZ,0.0382856588286665,0,0,0,0,-0.30095372731026,0,0,0,0,0,0,-0.0421339983111207,0,0,0,0,0,0,0,0,0,0,0,0,0.236437028379582,0,0,0.0300779073362909,0,0,0,0,0,0,0,0,0,0,0,0.0175965056805652,0.0220952990258633,0,0,0,0.0874137578075126,0,0.193288889847758,0,0,-0.0486492945262058,0.02153975266042,0,0,0,0,0,0
X600066.SH,0,0.226547641763032,0,0,0,-0.0689479481675939,0.0168589477156886,0,0,0,0,0.094601541694798,-0.0098289490399294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143272162343252,0,0,0.156176912094012,0,0,0,0,0,0,0,0,0,0,0,0,0.150649453240916,0,0.0670871872205373,0.0317741319024648,0.128147318222305,-0.0418747168775947,0.0133894204846895,0,0,0,0,0,0
X002241.SZ,0,-0.122622825757776,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105645446351016,0,0,0,0,0,0.121063554981343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188848664068124,0.0574868419030123,0,0.19167207804028,0,-0.0885315951263379,0,0.11592939287442,0,0,-0.0114878483474158,0.0144298017185812,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.0322042005597789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037812652796611,0,0.0264864382717203,0,0,0,0,0,0,0,0,0.0546724152203021,-0.0176996448605408,0,0,0,0,0,0
X002236.SZ,0.0359695808326709,0,0.103126651790765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122300374085858,0,0,0,0,0.14962371096894,0,0,0,0.205867612366062,0,0,0.0191055196829401,0,0,0,0,0.00987651537059973,-0.00276952656776961,0,0,0,0,0,0
X600118.SH,0,0,0.00612477035615188,0,0,0,0,0,0,0,0,0,0.101758761535546,0,0,0.141382990673637,0,0,0,0,0.16375569970962,0,0,0,0,0,0,0.372180018203951,0,0,0,0,0,0,0,0,0,-0.0339482901123253,0,0.122658254109456,0,0.0561890657250674,0,0,0.0126690274821981,0,0,0,-0.000541551780133348,0,-0.00129892128713178,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0.11029956822942,0,0,0,0,0,0,0,0,0,0.0158776844707763,0,0,0,-0.0553080392671955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193325024641206,-0.00524212518433379,0,-0.0587089927172565,0.0061985944627528,0,0,0,0,0,0,0
X601877.SH,0,0.0533025589067731,0,0,0.0956284190721462,0.0194836947477201,0,0,0,0.0448077250802423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616845015041563,0,0,0,0,0,0,0,0,0.145867123991544,0,0,0,0,0.0359527620136438,0,0,0,0,0,0,0,0,0.0544706575178474,0,0,0.0197161189358113,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0653610357414665,0,0,0,0,0,0,0,0,0.466966164326381,0,0,0.0355214994756639,0.0179228041334969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016700372361527,0,0,0,0,-0.0125452397228622,0,0.0187121438953024,0,0.0467223388919309,0.0391026710253105,0,0,0,0,0.0239514326428766,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,-0.13232754035745,0,0,0,0,0,0,0,0,0,0,0.257387298217436,0,0,0,0,0,0,0,0,0,0,0,0,0.0695137151468094,0,0,0,0,0,0,0,0,0,0,0.0789865994296348,0,0.247041786139644,0,0,0,0,0.0621438643316065,0,0.138764960674029,0.0199213825048957,0.0168474892980368,0,0,0,0,0,0
X600177.SH,0,0.0829562345029455,0,0.0477077494219212,0,0,0,0,0,0,0,0.0300657990960395,0,0.0413754950517585,0,0,0,0,0,0,0,0,0,0.0429498819649601,0,0,0,0,0,0,0,0,0.0388006460746092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000472558123830515,0.00438051384925811,0,0,0,0,0,0
X600372.SH,0,0,0,-1.73472347597681e-18,0,-0.0165941034230656,0,0,0,0,0,0,0,0,0,0,0,0.0372538986227406,0,0,0,0.342542845637656,0,0,0,0,0,0,0,0.0915617315519381,0,0,0,0,0,0,0,0,0,0,0,0.019018075426142,0,0,0,0,0,0,0,-0.0790414804725577,0.0251858091563538,-0.00622147815095525,0,0,0,0,0,0
X300124.SZ,0,0,0,0.0626446244346477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252360552596652,0,0,0.1715185316494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073378450301617,0,0,0.0134475749137993,0,0.0791820202910151,0.203226820844189,0,-0.0259913322489175,0.0122522318203206,0,0,0,0,0,0
X600522.SH,0,0.0992553763161563,0,0.0561135567439235,0,0,0,0,0.128398631113496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161895328817648,0,0,0,0,0,0,0,-0.0204011047773341,0,0,0,0,0,0,0.0773610730727544,0.0239454681617968,0.100664043515251,0,0.0369685373016638,0,0,0,0.144505674150461,0.00533484535396691,-0.00136125075352301,0,0,0,0,0,0,0
X002085.SZ,0,0,0,-0.0818139959152334,0,0,0,0,0,0,0,0,0.0283023767629831,0,0,0,0,0,0,0,0.367498525726079,0,0,0,0,0.0304051446780311,0,0,0,0,0,0,0.151713239922364,0,0,0,0,0,0,0,0,-0.0113818093631256,0,0.014708193567473,0,0,0,0,0,0,-0.00788501742989696,-0.00469621596791219,0,0,0,0,0,0
X002007.SZ,0.158141461909551,0,0,0.0800817025270383,0,0.0031835464099646,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0788997324586923,0,0,0,0,0,0,0,0,0,0,0,0.0424292013734342,0,0,0,0,0,0,0,0,0.0355937208152976,0,0.0356259309788267,0.100619674794428,0,0,0,0,0,0,0,0.00771292643340826,-0.00197533628764861,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0.0372934771453361,0.0961234196949373,0,0,0.0922493723421741,0,0,0,0,0,0,0,0,0,0,0,0.0837745578734433,0,0.0256293751795454,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357913720330204,0,0,0,0,0,0,-0.00679093003440798,0,0,0,0,0,0,0
X000981.SZ,0,0,0,-0.00785669554821391,-0.0205421772039687,0,0,0,0,0.21432802468524,0,0,0,0,-0.0729697241377864,0.0299232218309472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11514372562781,0,0,0,0.0674501928835473,0,0,0,0,0,0.0236329356025094,0,0,0,0,0,0
X300003.SZ,0,0,0.0580254841217731,0,0,0,0,0,0,0,0,0,0,0,0,0.154893322429432,0,0,0,0,0,0,0,0.371676856123156,0,0.120959403266834,0,0,0,0,0,0,0,0.0488968024476504,0,0,0,0,0,0.0496970946277017,0,0.0175149784589606,0.203079759599277,0,0,0.120408652034655,0,0,0,0,0.005445500280423,-0.00462133629729348,0,0,0,0,0,0
X002294.SZ,0,0.0726032161513212,0,-0.0147881095828999,0,0,0,0.00695470359627071,0,0.0640196667256969,0,0,-0.0363824437523265,0,0,0,0,0,0,0,0,0.0460298886132507,0,0,0,0.0505312367075094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144736917893518,0.0500639980705593,0,0,0,0,0,0.0254589553453777,0,0,0.00158217841560599,0,0,0,0,0,0
X002508.SZ,0,0,0,0.0815348439218014,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.042753317476068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316080201457479,0,0.134959431115058,0,0,0,0,0,0,-0.172107394301091,-0.00103609734059836,0.00838523546669229,0,0,0,0,0,0
X600699.SH,0,0,0,-0.124819189488032,0,-0.0274152190769604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168051236234542,0,0,0,0,0,0,0,0,0,0,0.102526418001674,0,0,0,0,0,0,0.184784348730093,0.196205199471581,0,0,0,0,-0.023967205695677,0.0298807450735193,0,0.0235724214325853,-0.00236738275636454,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00157441692159223,0,0,0.0586041055288619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0858180265860424,0,0,0,0,0.134333998128662,0.0859604440921067,0,0.0128932163221544,0,0,0,0,0.0377393352724509,0,0,0,-0.000101197687742968,0,0,0,0,0,0
X000559.SZ,0,0,0,0.0170881573858638,0,0.0766503973081398,0,0,0,0,0,0,0.034423402677481,0,0,0.0634540359977023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.498988386304046,0,0,0.0329445284048363,0,0,0,0,0.0344709775485177,-0.00437601149787524,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,-0.102109257513114,0,0,0,0,0,0,0,0,0.06589449262532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295624847882767,0,0.0582609980389217,0,0,0,0,0,0,0,0,-0.067970033934215,0.0423288923947522,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.107680788580753,0,0,-0.157182462600183,0,0,0,0,0,0.409717187607584,0,0,0,0,0,0,0,0.252941771087582,0,0,0,0,0,0,0,0,0,0,0,0,0.192238162080929,0,0,0.143680725757636,0,0,0,-0.0625431986102497,0.121998305003022,-0.0863275579981927,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0.174156586342143,0,0,0,0,0,0,0,0,0,0.163912710150728,0,0,0,0,0,0,0,0,0,0,0,0.0764735062839118,0.0767465054076299,0.177778074448434,0,0,0,0,0,0,0.137614732937462,0,0,0.518402245365988,0,0.0129314601283063,0,0,0,0.0204904300366899,0,0,0,0.137761711507249,0.00996500046351182,0,0,0,0,0,0,0
X600498.SH,0,0.0463641065499654,0,0.0229012637273664,0,0,0,0,0,0,0,0,0.0903122507832776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948922468793767,0,0,0,0,0.082551491366293,0,0,0,0,0,0,0,0.115852766408228,0.00253770644311202,0.0528759649508441,0,0,-0.0548786884394278,0,0,0.225135978154112,-0.100653624413923,-0.00914470110845717,0.0018363337285791,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0.0491929365918397,0,0,0,0,0,0,0,0,0.153974422978733,0,0,0,0.108775224687312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851684520363479,0.229057812305453,0,0,-0.0679224398479652,0,0,0,0,-0.0434483366907112,0.0226974290310163,0,0,0,0,0,0
X000623.SZ,0,0,0,0.396612121773144,0,0,0,0,0,0,0,0,0,0,0.0651782989232592,-0.149373910007346,0,0,0,0,0,0,0,0,0,-0.179213604401798,0,0,0.47637500995466,0.00183931679765339,0,0,0,0.0861255200092597,0,0.243439670806422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171258233355002,0.0276061680986143,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269995493635238,0,0,0,0,0,0.119235586362253,0,0,0,0,0,0.0891278176594413,0,0.194902002673384,0,0,-0.0249705197338056,0,0,-0.282402852820737,0,0,0,0,0.164502177603104,0,0,0,0,0,0,0,-0.0180220667306449,0.0213173483713238,0,0.19891084037308,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306404428859305,0,0,0,0,0,0,0,0,0.535052346353801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030410459475828,0,0,0,0,0,0,0,0.0591617419109804,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0.0531544626363256,0,0,0,0,-0.0459734842578637,0,0,0,0,0,0,0,0,0.311449496668225,0,0,0,0,0.12072597723427,0,0,0,0,0.0367155938081708,0,0,0,0,0,0,0,0,0,0.169154004296625,0,0,0,0.116019855219817,0,0,-0.0142324507322754,0.00940587291039088,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0834159159672021,0,0,0,-0.0645388061314864,0,0,0,0,0,0,-0.472895096205491,0,0,0,0,0,0,0,0,0.229243353084536,0,0,0,0,0,-0.191197661864892,0,0,-0.203341458893922,0,0,0,0,0,0,-0.124266443714111,0.22964181350951,0,0,0,0,0,0,0,0.0530622979159401,-0.00783394136336439,0,0,0,0,0,0
Slope,0.512940319445179,0,0,0,0,-0.00541005738255532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.776697806937046,0,0,-1.46558566575144,0,0.179299219208825,0,0,0,0,0,0,0,0,0,-0.0944677951733442,0,0,0,0,0,0,0,0,0.279903966445609,0,0.463586301102869,0,0,0,0,0,0
TED,0,0,1.45512932877157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.77136261728343,-0.58903424219914,0,0,0,0,0,0,0.133464795277389,0.752633948265904,-1.27357687341013,1.14788360731703,0,-0.695866346385574,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,-0.19077665835083,0,0,0,0,0,0,0,0,0.130916461424363,0,0,0,0,0,0,0,0,0.0196743579367897,-0.0307651810777017,0,0,0,0,0,0,0,0,0,0,0,-0.0179758280019065,0,0,-0.0651392149542696,0,0,-0.144429857120629,0,0,0,0,0,0,-0.0405286938361728,0.0136377969502073,0,0,0,0,0,0
MKreturn,0,-0.0111787107972462,0,-0.0345123554422709,0,0.00734875140843202,0,0,0,-0.0583695070816533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00744884820400044,0,0,0,0,0,0,0,0,0,0,0,-0.0233350048240375,0,0,0,0,0,-0.122636599962217,0,0.0576446299967612,0.133590711097681,0,0,0,-0.0122544982673681,0.0102067767806044,0.0851571673647345,0,0,0,0,0
MKvol,0,-0.000816569680835634,0,0.000354640611962925,0,-0.00184152530685879,0,0,0,0,0,0,0.00224993894918003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000298161272022687,0,0,0,-0.000572339540195933,0,-0.000738940260842293,-1.35525271560688e-20,-0.00115254866051667,-0.00161313721098628,0.000263928282409887,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0615835185913122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0340043148962393,0,0,0,0,0,0,0,0,0,0,0,0.0595549603867737,0,0,0,0,0,0,0,-0.0149123617247512,0,0,0,-0.0395068487562828,0,0,0,0.00495345196791277,-0.0480230163830058,0.0294251740223204,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115859158181325,0,0,0,0,0,0,-0.0103428140378785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00280387568266232,0.0134451901618042,-0.0136473843503633,0,0,0,0,0,0
CarbonVol_Hubei,0,0,-0.00808095808930264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00582138489822847,0,-0.00801068301048309,0,0,-0.014781806793015,0.00985760481114841,0,0,0,0,0,0
