,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600741.SH,X600066.SH,X600271.SH,X000568.SZ,X000100.SZ,X002236.SZ,X002292.SZ,X002241.SZ,X600118.SH,X600031.SH,X600372.SH,X600177.SH,X000559.SZ,X002007.SZ,X002506.SZ,X002456.SZ,X002475.SZ,X000338.SZ,X002074.SZ,X300003.SZ,X000157.SZ,X002180.SZ,X600522.SH,X002426.SZ,X000050.SZ,X000981.SZ,X300124.SZ,X601877.SH,X002085.SZ,X002508.SZ,X002294.SZ,X600867.SH,X600089.SH,X000869.SZ,X002249.SZ,X600498.SH,X002465.SZ,X600699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.226536152745611,0,0.109046015536712,0.125442978517949,0,0,0,0.165383084859249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176103070283103,0,-0.0580811160465432,0,0,0.0698126258472851,0,0,0.0142784861880899,0,0,0,0,0.120109601026614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0.152559211719202,0,0,0,0,0,0,0.144839746187565,0.0657293971147042,0,0,0.146973566992351,0,0,0,0,0,0,0,0,0,0,0,0,-0.0335939982326977,-0.0322639812691134,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250924546544338,0.0598109164650262,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.0293714323055441,0,0,0,0,0,0,0,0,0.0591399798456665,0,0,0,0,0,0.00891770762537495,0.0735568220136846,0,0,0.0307124970720127,0,0.0891491086202173,0,0,0.0144452341958153,0,0,0.0179374397922534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243719671284775,0.0311915979903557,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.295624488260399,0,0,0,0.280395169525312,0,0,0,0,0,0.131786178751669,0,0,0.0510533202824699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287587620107375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0.101192777453169,0,0,0.729298797784549,0,0,0,0,-0.027929111885691,0,0,0,0.10500272112853,-0.0224100976152892,0,0,0,0,-0.0294481487275767,0,0,0,0,0,0,0,-0.0383519730524758,0,0,0,0.00708616314711425,0,-0.0275682759599631,0,0,-0.0302510677554727,0,0,0,0,0,0,0,0,0,0,0,0,0.0774859249740309,0,0.035856870203167,0.0055881239924957,0,0,0,0,0,0
X600276.SH,0,0,0,0.0423561602643321,0,0,0,0,0.156627997295363,0,0,0,0.0599296375227051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0362812341681429,0,0,0,0,0,0,0,-0.0178324824471815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.0399908468147391,0,0,0,0,0.127718554341129,0,0,0,0,0,0.0783360538696508,0,0,0,0,0.00889661167670132,0,0.217586470287559,0,0,0,0,0,0,0.0454194567204653,0.0438106954107251,0,0,0,0,0,0,0,0,0,0,0,0.0280647464268554,0,-0.0442412402501832,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.164911468472287,0,0,0.199067117954781,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457316002865572,0,0,0,0,0,0,0,0.0884349885604688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133133882840931,0.0786002546505587,0,0,0,0,0,0
X600690.SH,0,0,0.0216460449488869,0.122335286162863,0,0,0,0,0,0,0,0,0,0,0,0,0.0617011059140175,0,0,0,0,0,0,0.016550036939563,0.0560858406238212,0,0,0,0,0.0684966142156471,0,0,0.0448001230962032,0,0,0.116648599027853,0,0,0,0,0.108065788257023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0464426000613363,0,0,0,0.154836327315519,0,0,0,0,0,0,0,0,0.0708891994290513,0,0,0,0,0,0,0,0,0.0876468141179326,0,0,0,0,0,0.0360641144760039,0.0327711031851564,0.0430720941097807,0,0.115870735916426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.153821998980311,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.117344413279783,0.139921811208676,0,0,-0.000990849561879833,0,0,0,0.0402873156417202,-0.0706249522725933,0,0,0,0,0.061721551089716,0,0,0,0.0489009246989948,0,0,0,0,0,0,0,0,0,0,-0.007919711486722,0.00799869465532384,0,0,0,0,0,0
X600741.SH,0,0.111394058664485,0,0.0579677969091461,0.0400706770171598,0,0,0.0880056135494131,0,0,0,0,0,0,0.0312632728798964,0,0,0,0,0,0,0,0,0.0799018341501244,0,0,0,0,0,0.0720920724472628,0,0,8.67361737988404e-19,0,0,0.113064370592329,0.0966393070248947,0,0,0,0,0,0,0,0,0,0,0,0,0,9.51654639209522e-05,0.0041395732114768,0,0,0,0,0,0
