,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X300014.SZ,X600104.SH,X000596.SZ,X600031.SH,X003816.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X002129.SZ,X002371.SZ,X002049.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X002180.SZ,X000661.SZ,X300142.SZ,X601877.SH,X002241.SZ,X000733.SZ,X600741.SH,X000100.SZ,X002074.SZ,X600702.SH,X600460.SH,X600522.SH,X000157.SZ,X000799.SZ,X300003.SZ,X600584.SH,X600884.SH,X002007.SZ,X000800.SZ,X300146.SZ,X002414.SZ,X002236.SZ,X600487.SH,X601799.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0.000357107685313399,0,0.0123208249780609,0,0,0,0,0.0861322142877925,0,0,0,0,0,0,0.113347715053543,0,0,0,0.046949860154552,0.0057855120099362,-0.0457992419846957,0,0,0,0,0,0,0,0,0,0,0,0,0.0834609212239598,0,0,0,0,0,0.0239402157620921,0,0,0,0.00889956223015545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0,0.175422983003603,0,0.109352229597556,0,0.450083743772891,0,0,0,-0.117354280658876,0.0405844123779287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519509195715634,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0612240400458613,0,0.00492431073188231,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.219163306000276,0,0,0,0,0,0,0.367731333322641,0,0,0,0,0,0,0,0.0330472415866909,0,0,0,0,0,0,0,0,0.18882720065182,0,0,0,0,0,0,0,0,0,0.0960658735008274,0,0,0,0,-0.0165734595014508,0,0,0,0.0181622845160008,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00809902832916371,0,0,0.131601852959073,0,0,0,-0.12538580772738,0,0,0,0,0.064849048993827,0,0,0,0,0,0,0,0.0763541449356953,0,0.0331495042577986,0,0,0,0.0243160842173256,0,0,0,0,0.0576582350578123,0,0,0,0,-0.143262095195283,0,-0.0084302071564279,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200405697962544,0,0,0,0,0,0,0,0,0,0,0,-0.0548577111097023,0.00436222729171283,0,0,0.0051641567578674,0,0,0.264015955416376,0,0.0790197298323392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119416437008649,0,0,0,0,0,0,0,0,0,0.0600761520803896,0,0,0,0,0.137501605296807,0,0,0,0,0.169623548098232,0,0,0.331587160713328,0,0,0,0,0,0.045651396490468,0.00240138044564167,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074201080683166,0,0,0.144723932648476,0,0,0,-0.0240096669441892,0,0,0,0,0,0,0,0.1057661680604,0.0065612652401633,0.169902065697798,-0.0134382906934167,0,0,-0.0200364290458145,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0133094372900953,0,0,0.0997463884680761,0,0,0,0,0,0,0,0,0,0,0,0,0.0155877750296443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331221948722445,0,0,0.284294790262275,0,0.00213148141575078,-0.0146697350700929,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.310200405139936,0,0,0,0,0,0,0,0,0.0556647270244655,0,0,0,0.0239982036453282,0,0,0,0,0,0,-0.0879943393450598,0,0.0758202061984561,0.276188423592385,0,0,0,0,0.0571368532258917,0,0,0,0,0,0,-0.107908957577856,0,0,0,0.394629817549136,0,0,0,-0.0466387142901947,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.272208322299399,0,0,0,0,-0.153035770477444,0,0,0,0,0.0758360850314664,0,0.124114936857241,0,0,0,0,0,0,0,-0.123700056484184,0,0,0.255392445835387,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0429736363142886,0,0,0,0,0,0.140117023060134,0,0,0,0.0518254143275473,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0375714925748454,0,0,0,0.0362142556143552,0,0,0.214834832465687,0,0,0.11030224524958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623643063566075,0,0,0.0149670423812241,0,0,0,0.0900767265806929,0.10053431953813,0,0,0,0,0,0,-0.0206411020710784,0.0111687376639756,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131383544689525,0,0,0,0,0,0,0.0329655247605167,0,0,0,0.263526282511377,0,0,0,0,0,0,0,0,0,0,0,0.0632905160383,0,0,0,0,0,0,0,-0.0120570432671845,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.402273491043397,0,0,0.0217189381740412,0,0,0.197875744995593,0,0,0,0.00729375219709288,0.00910586798144197,0,0,0,0,0,0,0.175740443691965,0,0,0,0,0,0,0.0833165575929074,0,0.0094895059615588,0.120792873045004,0,0,0,0.116115973223447,0,0,0,0,0,0,0,0,0,0.136899803956445,-0.00786658707598373,-0.0183004139936014,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11561668619994,0,0.2025886397875,0,0,0.239373854184246,0,0,0,0,0,0,0.0461398544601586,-3.46944695195361e-18,0,0,0,0.00875114089942259,0,0,0.0332270045069405,0,0,0,0,0,0.060255338046627,0,0,0.0215657869248711,0,0,0,0,-0.00117790088292367,0,0,0,0,0,0,0
X002180.SZ,0,0,-0.0461027457505805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135435947973115,0,0,0,0,0.0920442256404562,0,0,0,0,0,0,0,0.245626950390067,0,0,0,0,0.274449467427816,0.0736986745891011,0,0,0,0,0,0,0,0,0,0,0.0373534964424775,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0.322959827377772,0,0,0,0.027478588919039,0,0,0,0,0,0,0,0,0.0607904630091181,0,0,0,0,0,0.172640924575678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352378555018512,0,0,0,0,0,0,0,0.0134852063101177,-0.011730373077809,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.347271979197311,0,0,0,0,0,0,0,0,0,0,0,-0.0814898271214466,0,0,0,0,0,0,0,0,0,0.073413632734714,0,0,0,0,0,0,0,0,0,0,0,0,0.0424748429998327,0,0,0.23602699281591,-0.186602381467,0,0,0,-0.00848429723762752,0,0,-0.00412772425818453,-0.0900337802118094,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.186963470233831,0,0,0,0,0,0,0.0415614656007538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110865465417289,0,0.22137495523787,0,0.0500376511156113,0,0,0.206295793863918,0,0,0,0,0,0,-0.0897223244891476,0,-0.00329085283302708,-0.040477253240779,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.456331386616672,0,0,0,0,0,0.107679454137596,0,0,0,0,0,0,0,0.35409013760169,0.21926974967049,0,0,0,0,0,0,0,0.240306220152517,0,0,0,0,0,0.103918269707342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308791364098357,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,-0.027982458637317,0,0,0,0,0,0,0,0,0,0,0,0,0.172495853463091,0.34950561665805,0,0.188211294772416,-0.0200831258573658,0,0,0,0,0,-0.00152020165228051,0,0,0,0,-0.0600192290377287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00604298287710821,-0.0231978549079889,0,0,0,0,0,0
X600741.SH,0.0349530070258172,0,0.0646294929240379,0,0.0463378517993991,0,0,0,0,0,0,0.046644985192376,0,0,0,0,0,0.0189883205990328,0,0,0,0,0.0571564415571795,0,0,0,0,0,0,0,0,-0.0359856968811238,0,0,0,0,0,0,0,0.14876492704005,0,0,0,0,0,0,0,0,0,0,0,-0.00581882931175353,-0.00154550915206796,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200087708189226,0,0.362008964227972,0,0,0,0.00736222510098826,0,0,0,0,0,-0.0490082104304018,0,0.0462320990774602,0,0,0,0,0,0,-0.0316245602428998,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00476102846732318,0,0.0135467838377646,0.0369545876969851,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.367570009443751,0,0,0,0,0,0.193258876170959,0,0,0,0,0,0,0,0,0,0,0,0,0.0901253203217422,0,0,0,0,0,0,0,0,0.0942280798171205,0,0,0,0,0,0,0,0,0.131447794775834,0.00620748558055496,0,0,0,0,0,0,0,0,0
X600702.SH,0,0,0,0,0.4001824338965,0,0,0,0,0,0,0.178469564359302,0,0,0,0,0,0,0,0,0,0,0,0,0.00428565246565278,0,0,0.272487291756868,0,0,0,0,0,0,0,0,0,0,0,0.138107278568863,0,0,0,0,0,0,0,0.0182873140581246,0.0655976769865811,0,0.195081320004122,-0.0071122749186324,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104921224571472,0,0,0,0.0577660777862309,0,0.101607285488385,0,0,0,0.267372567472254,0,0,0,0,1.73472347597681e-18,0,0,0,0.153319014846234,0,0.352025377828027,0,0,0.00060822968418071,0,0,0,0,0,0,-0.00960148062996235,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.179955931166611,0,0,0,0,0,0.169748089134011,0.10387524492585,0,0,0,0,0,0,0,0.209283884699327,0,0.384160250984116,-0.0941762033341009,0,0,0,0.135720358085291,0,0,0,-0.0767151632227023,0,0,0,0,-0.193135120298536,0,0,0,0,0.0459785027941091,0,0,0,0,-0.145800590915402,0,0,0.780828092450171,0,0,0.0186910658747707,-0.0993775960419544,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301777428414837,0,0,0.0293871213820129,0,0,0,0,0,0,0,0.0739667963562154,-0.00602883216752087,0,0.0122394770059946,0,0,0,0,0,0,0,0,0,0,0.0159937659267904,0,0,0.092149892855133,0,0,0,0,0,0,0,0,-0.00643023838592333,-0.0189361894969753,0,0,0,0,0,0
X000799.SZ,0,0.203097363975577,0,0,0.0888776321892029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00703376637912943,0,0,0.123035799601798,0,0,0.103171553920041,-0.0702932212560892,0,0,0.101211827673812,0.211266989231145,0,0,0,0,0,0,0,0,0.0274207196608107,0,0.115292812180451,0,-0.00589954630109808,0,0,0.0229846364740355,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.702465009234075,0,0,0,0,0,0.0729792624621368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0608122524843569,0,0,0,0,0,0,0,0,0,0.177480512951821,0,0.067261214652023,-0.19417273922026,0,0,0,0,0,0,0.0155196757208469,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108525430645009,0,0.0154447349996555,0.107984744387904,0,0,0.132320564981029,0,0,0,0,0,0.0131487665978033,0,0,0,0,0,0.157146037597596,0,0,0,0,0,0,0,0,0,0,0.0195067258765814,0,0,0,-0.00160545128701419,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0.0682197109996738,0,0,0,0,0,0.282329869345992,0,0,0,0,0.0881210409107599,0,0,0,0,0.0476835560349879,0,0,0.0508507241066477,0,0,0,0.00297694066026316,0,0,0,0,0.0106047696923769,0,0,0,0,0,0,0.0148635758466573,0,0,0,0,-0.0217715933346013,0.0193799090074521,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163532549916294,0,0,0,0,0,0,0.434413585371389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00528394367673302,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120656393571763,0,0,0.271368540925591,0,0,0,0,0.220740850866857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138136327545561,0,0,0,0,0.0235440333271391,-0.0460038656930296,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0936919185011317,0,0,0,0,0,0,0,0,0,0,0,-0.0171733892228318,0,0,0,0,-0.0094284199044707,0,0,0,0,0,0,0,0.269755023878111,0,0,0,0.137607759723933,0,0,0,0,0,0,0,0,-0.0709344870933008,0,0,0,0,0,0
X002414.SZ,0,0,0,0.34410197633332,0,0,0,0,0,0,0,0.030335350585611,0,0,0,0,0,0,0.0267854821952751,0,0,0,0,0,0.33701032400579,0,0,0,0.0143203011761351,0,0,0,0,0,0.248430672846446,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.0241061713181234,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.00954590442373922,0,0,0,0,0,0,0,0,0,0,0.223772375619961,0,0,0,0.0925967593654033,0,0.0715608494338211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160147269957117,0,0,0.0653230972633354,0,0,0,0.0767513562341011,0,0,0.148837956401308,0,0,0,0,-0.0156115163755818,0,0,0,0,0,0,0
X600487.SH,0,-0.0688954408132092,0,0,0,0,0,0,0,0,0,0,0,0,-0.148052426839898,0,0,0,0,0,0,0,0,0.0282513297601689,-0.152865165129491,0,0,0,0,0,0,0,0,0,0.167089165204291,0,0,0.704884465038427,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0.14419284473995,0,0,0,0.0325797246743558,0,0,0.133314764620664,0,0,0,0,0,0.153956142892247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032524387106178,0,0,0,0,0,0,-0.0488373525837109,0.0365552019509571,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168568296455839,0,0,0.0482052622412735,0,0,0.13190422282553,0,-0.205478482198625,0,-0.0285181912978283,0,0.123366549709118,0.0866055611658595,0,0,0,0,-0.0680431888020443,0.135308745027154,0,0,0,0,0,0,0,0.0358964609389646,-0.25093466124969,0,0,0,0,0,0
Slope,0,0,0,0,0,2.26485184441424,0,0,0,0,1.75787668250453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.811699021200787,0,0,0.896029138313227,0,0,0,0,1.20181387763518,0,0.417242806048797,0,0,0,0,0.42106847422468,0,-0.0175767786509027,-1.80082743029923,0,0,0,0,0,0,0.991617238478436,0,0.497415787139907,0,0,0,0,0,7.45248059361361
TED,0,0,0,0,0.0966387325329259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154792113132148,0,0,0.131404132267865,0,0,0,0,0,0,0,0,0,0,0,0.161321161413853,-1.08237288837378,0.238670141611316,0,0,0,0,0,0,0
RealEstate_excess,-0.0786523860509925,0,0,0,0,-0.0199345726056328,0,0,0,0,0,0.0198487621751041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164583524169947,0,0,0.0398936059726171,0,0.0981465343385765,0,0,0,0,0,0,0,0.0502968680080267,0,0,0,0,0,0,0,0.00821793787278752,-0.0489927432891401,0,0,0,0,0,0
MKreturn,0,0,-0.0567849445601595,0,0,0,-0.0236597763961841,0,0,0,0,0,0,0,0.0977226580704276,0,0,-0.0335570784018891,0,0,0,0,0,0,0,0,0,0.0247091239639804,0,0,0,0,0,0.0683146151530944,-0.0590500761414016,0,-0.0156213682735226,0,0,-0.0103120809599829,0,0,0,0,0,0,0,0,0,0,0,-0.0167245841097732,0,0.0292886927891763,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0032532718342501,0.000831490083966334,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0.00644933150208977,0.00632242458387868,0,0,0,0,0,0,0,0,0,-0.00927728019049177,0,0,0,0,0,-0.0215423685000139,0,0,0,0,0,0.0091306413950965,0,-0.0261555527554507,0,0,0,0,0,-0.00145960500233403,0,0,0,0,0,0,0,0,0.023169849600828,0,0,0,0,0,0,0,-0.0137506084826883,0.0209651062081812,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.0371908262553037,0,0.00355260466664939,0,-0.00571638956117634,0,0,0,0,0,0,0,0,0,0,0.021966201954921,0,0,0,0,0,-0.00461595599694876,-0.0143634032726691,0,0,0,0.00916183002076445,0.00430057993748361,0.00504155745511909,0,0.015665331180797,0,0,0,0,0,0,0,0,0,-0.00877147271771659,0,-0.00249084564120055,-0.0011698574314525,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000311135811598289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00767927732436133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160613230822884,-0.00785780238597244,0,0,0,0,0,0
