,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X002371.SZ,X000725.SZ,X000625.SZ,X300124.SZ,X000338.SZ,X002304.SZ,X000596.SZ,X000063.SZ,X600031.SH,X000100.SZ,X300014.SZ,X000157.SZ,X600089.SH,X002179.SZ,X002463.SZ,X600703.SH,X002236.SZ,X600372.SH,X000977.SZ,X600066.SH,X002241.SZ,X600741.SH,X000921.SZ,X002049.SZ,X002028.SZ,X600584.SH,X600522.SH,X000661.SZ,X002129.SZ,X600183.SH,X601877.SH,X000800.SZ,X002085.SZ,X601799.SH,X002223.SZ,X600566.SH,X600418.SH,X002007.SZ,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0727509508671856,0,0,0.173304998648099,0,0,0.000947517309181317,0,0,0.0220792498958485,0,0,0,0,0.0456593513782805,0.0696430429294895,0,0,0,0,0,0,0,0,0,0,0,-0.0345721517501865,0,0,0,-0.0122446988963484,0,0,0.0773965287245537,-0.03405490059138,0,0,0.0247773412544322,0,0,-0.0261183163642813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.286981719585539,0,0,0,0,0,0,0,0,0,0,0.16961033694573,0,0,0,0,0.0100177655518395,0,0,0,0,0,0,0,0.0113486550094286,0,0,0,0,0.0520796436085426,0,0.0466296024880214,0,0,0.0529160631194191,0,0,0,0.0034896550229206,0,0,0,0,0,0,0,-0.037147308496288,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.301234208948545,0,0,0,0,0,0.139035408617105,0,0,0,0,0,0.117203489593367,0,0,0,0,0,0,0,-0.0065131584849549,0,0,0,0,0.0608645558573141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0458005827509522,0.00214634508910747,0,0,-0.0303507635518974,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.163431105251331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124168641528123,0,0,0,1.73472347597681e-18,0,0,0.0963052424423735,0,0,0,0,0,0,0.0565555560853386,0,0.0917984198471039,0,0,0,0,0,0.068855593571945,0.00392070527913603,0,0,0,0,0,0.0230478985553976,0,-0.00452412763950734,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733842923818313,0,0,0,0,0,0,0.0307663276851419,0.0197519752318183,0,0,0,0,0,0,0,0.0373695672087885,0,0,0,0,0,0,0.116967237634418,0,0,0.0425969634344683,0,0,0,0,0.109158569589962,0,0,0,0,0.171442235407253,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0.954552671076846,0.0557263979796422,0,0,0,0,0,-0.0237103268261704,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,-0.105423873615469,0,0,0.0212770834169694,0,0,0,0,0,0,0,0,0,0,0.102715069859187,0,0,0,0,0,0,0,0,0,0,0,0.0115329751438892,0.0141226155530956,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.0701859796366727,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0.0354148295960459,0,-0.0803490020802368,0,0,0,0,0,0,0,0.126676607233495,0,0,0,0,0,0,0,0,0,-0.0184613950481356,0,0,0.0321361387974053,0.0411616210380984,0,0,0,-0.00372007367287437,-0.00344071242354398,-0.0312044196091492,0,0,0,0,0
X000651.SZ,0,0,0,0,-0.019666405749686,0,0,0,0,0,0,0,0,-0.192241586869,0.0977367432038485,0,0,0.0811642169920993,0,0,0.169878837072249,0,0,0.069754202314717,0,0,0,0,0,0,0,0,0,0.156565162829219,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0098550817583598,0,0,0,0.0110058456273384,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837060261272202,0,0.0651656587229513,0,0,0,-0.025234620012231,0.393540738497322,0,0,0,0,0,0,0,0,0.035388369296398,0,0,0.0228977349486287,0,0,0,0.0990416932999509,0,0.10898062450199,0,0,-0.0335368610914409,-0.140391874655205,-0.043828815513812,0,0,0,0
X003816.SZ,0,0,0,0,0,-0.354161580391554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0996802558498775,0.211805165416494,0,0,0,0,-0.0333598845734489,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.386288082771591,-0.0305445100078194,0,0,0,-0.0192326951351328,-0.0314071344757692,0,0,0,0,0,0
