,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X002236.SZ,X600741.SH,X000568.SZ,X000625.SZ,X002475.SZ,X600031.SH,X002241.SZ,X000338.SZ,X002456.SZ,X600066.SH,X601877.SH,X000100.SZ,X300124.SZ,X002508.SZ,X002008.SZ,X300003.SZ,X002085.SZ,X600177.SH,X600089.SH,X300136.SZ,X002294.SZ,X600271.SH,X600522.SH,X000157.SZ,X600487.SH,X600118.SH,X000981.SZ,X600867.SH,X600699.SH,X600566.SH,X600372.SH,X000050.SZ,X002074.SZ,X600809.SH,X000559.SZ,X300115.SZ,X000066.SZ,X002007.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.0495842030264479,0,0,0.0527795163108096,0,0,0,0,0,0.335866254021476,0,0,0,0,-0.0149835690384718,0,0,0,0,-0.0221974918593743,0,0,0.0463268039834437,0.0455240898620407,0,0.051692870208988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15924291433129,0,0,0,0,0,0,-1.0842021724855e-19,-0.0140717662395966,0,0,0,0,0,0
X600104.SH,0,0,0,0.147998903975324,0,0,0,0.0332080915661466,0,0.125677643460858,0,0,0.349956999848586,0,0.175941028619743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0519952040772368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.191031231133761,0,0,0,0.0294074806310036,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.199359429793086,0.0905723219728058,0,0,0,0,0,0.309623748822433,0.127196057068428,0,0,0.0968235362779976,0,0,0,0,0,0,0,0,0.15450850608802,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00267165717710287,0,0,0,0,0,0,0,0,0,0,0,-0.00266539544917903,0.0481927979095842,0,0,0,0,0,0
X000651.SZ,0,0.0616582996816904,0,0,0.184743237826715,0.0452018866539006,0,0,0,0.0521487598890799,0,0.00104201981320824,0,0,0.123182234049872,0,0,0,0,0,0.0989610034510899,0,0,0.14507356731778,0.0594991097568496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00772591275800308,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0497924024443079,0,0,0,0,0,0,0,0.0745894422309962,0,0.744783735812136,0,0,0,0,0,0,0,0.035904380079502,0,0,0,0,0.0457956600793806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401376937901702,0,0,0,0,0,0,0.000893059383480179,0.0128593866636066,0,0,0,0,0,0
X000725.SZ,0,0,0.114848265256444,0,0,0,0,0,0.151973472134503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064542057382509,0,0.0754425275014667,0,0.192862271612234,0,-1.0842021724855e-19,0.64113056760053,0,0,0,0,0,0,0,0,0,0.0983206381373159,0,0,0,0,0,0,0,0,0.00461738284270673,0.0265754756787889,0,0,0,0,0,0
X600276.SH,0,0,0.0617264196548009,0,0,0,0,0,0,1.49487165758368e-05,0,0,0.164662837888608,0,0,0,-0.0255704623872418,0,-0.0538919361609466,0,0,0,0,0,0,0,0.192256473730545,0,0,0,0,0,0,0.071801612964435,0,0,0,0,0,0,0,-0.0901251313916457,0,0,0,0,0,-0.0726445365426422,0,0,0,0.0128545284140633,-0.00302256125226746,0,0,0,0,0,0
X002304.SZ,0.165092970284639,0.0763191753358471,0,0,0.181782493690843,0,0,0,0,0.0271778134451803,0,0,0.109777706363068,0,0,0,0.00481269922707684,0,0,0,0,0.228572411071873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188393106834278,-0.0303647467350088,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.161101580012935,0,0,0.141433355816735,0,0,0,0,0,0.0936818174837244,0,0,0,0.0177581367586786,0,0.189908855200422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11438358620022,0,0,0,0,-0.0662026083203325,0,0,0,-0.0182334459201508,0,0,0,0,0,0,0
X600690.SH,0,0.0687964578884069,0,0.345509753192265,0,0,0,0,0,0,0,0.0666717344468507,0.242265154459952,0,0.035687525847078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0503180947174794,0.207441664120109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197120364915161,-0.0139025502396849,0,0,0,0,0,0
X600703.SH,0.187497241247549,0,0,0,0,0,0,0,0.0320522482757998,0,0,0.00524644204602106,0.201162121498712,0,0,0,0,0.573673887673629,0,0,0,0,0,0,0,0.0137885437542808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128665348217767,0,0,0,0.012397805722955,0.0248397438444019,0,0,0,0,0,0
X002236.SZ,0,0,0.384926629782594,0,0,0,0,0,0,0,0,0,0,0,0,0.213654770293781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126177850099372,0,0,0.0856903523691724,0,0,0,0,0.0251930440778134,0,0,0,0,0,0,0
X600741.SH,0,0.70018654717809,0,0,0,0,0,0.0171949821369118,0.108487461884744,0.0312070770010343,0.0655987154431357,0,0,0,0,0,-0.0890043577315057,0,-0.0314421860441276,0,0,0,0,0,0,0,0,-0.050652301812284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0733333585483502,0,0,0,0,0.0310966064291874,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.554608556448557,0,0,0,0,-0.00839528634657795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142615249734608,0,0,0,0,0,0.049638684316318,0,0,0.00591944539946708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00320387888712486,-0.0299687702629708,0,0,0,0,0,0
X000625.SZ,0,0.26593143872105,0,0.0840596238071009,0,0,0,0,0,0.0436333353348544,0,0,0,0,0,0,0,0,0,-0.081510595100684,0,0,0,0,-0.0227006575159271,0,0,0,0.000431689017612346,0,0,0,0,0,0,0,0,0,0,0,0,0.0723329162556913,0,0.068724874892992,0,0,0,0,0,0,0,-0.00396889901767979,-0.063367370280271,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.107997565666627,0,0,0,0,0,0.0582143149702845,0,0,0,0,0,0,0.0342933928181644,0.299825175435906,0,0,0,0,0.124744082171521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00433539944971738,-0.037788471764106,0,0,0,0,0,0
X600031.SH,0,0,-0.0151732207243332,0,0,0,0,0,0.0365317670050396,0,0,0,0,0,0,0,0,0,0.0963578383973934,0.0253890452360328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17479427040042,0.0431793915155776,0.107476730895724,0,0,0,0,0,0,0,0.179845353944587,-0.0260276865947664,0.0336110235531465,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481330532772537,0.0909631600848754,0.223786123649802,0,0,0,0.456390908930381,0,0,0,0,0,0,0,0.078820617902696,0,0,0,0,0.0892979793015411,0,0,0,0,0,0,0.0134703257454102,-0.018204845236802,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0709519215725671,0,0,0,0,0,0,0,0,0,0,0.509210215758165,0,0,0,0,0,0,0,0,0.0816049087537288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724473402022027,0,0,0,0,0.191970646225071,0,0,0,-0.0148152167348615,-0.00457721746185508,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0.149517902189362,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193023522896855,0,0,0,0,0,0,0,0,0,0.158202431443129,0,0,0,0,0,0,0,0,0.0805554271289834,0,0,0,0,0,0,0.00263135883555717,0.029369691918618,0,0,0,0,0,0
X600066.SH,0,0,0,0.0447868600736621,0,-0.0391353488702814,0,0,0,0,0,0.0444824574598177,0,0,0.0731631234691568,-0.293460653345269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00470926494395063,0,0,0,0,0,-0.0240903616812956,0,0.20610397174197,0,0,0,0,0,0,0,0.0325081868910878,-0.00869340978359355,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285043815099078,0,0.218509429490324,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476524107088423,0,0,0.0619354760087466,0.101488309813903,0,0,0,0,0,0.0146151593059594,0.220371988488493,0,0,0,0,0,0,0,0.00546769721742249,-0.0174033133167593,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
