,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X600104.SH,X600031.SH,X000725.SZ,X000063.SZ,X300014.SZ,X000596.SZ,X003816.SZ,X002129.SZ,X000625.SZ,X002371.SZ,X000338.SZ,X600703.SH,X002179.SZ,X002049.SZ,X600089.SH,X000661.SZ,X000100.SZ,X002180.SZ,X002241.SZ,X600702.SH,X601877.SH,X300142.SZ,X000157.SZ,X600741.SH,X000977.SZ,X600522.SH,X000733.SZ,X600584.SH,X002074.SZ,X000799.SZ,X600460.SH,X002236.SZ,X000066.SZ,X300003.SZ,X600183.SH,X601799.SH,X600884.SH,X002007.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00662588978072029,0,0,0,0,0,0.1810760959226,0,0,0,0,0,0,0,0,2.71050543121376e-20,-0.0226790582059934,0.024917140147342,0,0,0,0.035046037690201,0.386764990041964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215506044411185,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.158519698666405,0,0,0.0402445471128934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423350079593835,0,0,0,0,0,0,0,0.0543312977306065,0,-0.0278548153923912,0,0.00850108692350918,0,0.0218119455877119,0.281628069320905,0,0.00603054525768005,0,0,0,0,0,0,0
X002371.SZ,0,0,0.0217986804653733,0.0204622213932865,0,0,0,0,0.0191292538324184,0,0,0,0,0,0.038281641856061,0,0,0,0,0,0,0,0,0,0.322585263298096,0,0,0,0.0650539569326856,0,0,0,0,0,0,0.0698817320398609,0,0,0,0,0,0.1017566999904,0,0,0,0.148215686670381,0.0193190997174417,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459034873449584,0,0.00967236244275458,0,0.23364031375407,0,0,-0.00539931384564684,0,0,0,0,0,0,0.0439889391871097,0,0,0,0,0,0.106188319849973,-0.132199985846178,0.0194583064901472,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10002733211175,0,0,0,0,0.0800696166316499,0,0,0,0,0.114190381432542,0,0.197370033410044,0,0,0,0,0,0,0,0,0,0.210185167862143,0,0.0240044226922876,0,0,0,0,0,0,0,0.0303220165901855,-0.0269488874680699,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0.137458045428108,0,0,0,0,0.122443037575774,-0.0635185161149696,0,0,0.0320786576422931,0,0,0,0,0.0371806325717322,0,0,0,0.00898749332554989,0,0,-0.0278266473924556,0,0,0,0,0,0.552020300982755,0,0,0,0,0,0.0321306185767569,0,0,0,0,0,0,0,0,-0.00156820313769145,0,0.0309516621258061,0,0,0,0
X002049.SZ,0,0,0,0.0863599283299546,0,0,0,0,0,0,0,0,-0.10254050922134,0,0,0,0,0,0,0,0.0546393185473686,0,0,0,0,0,0,0,0.0684102040261322,0.17212142267832,0,0,-0.209542601136239,0,0,0,0,0.308014863525186,0,0,0,0,0,0,0.292224091449527,0,0,0,0,0,0,-0.0290347812463427,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547363292971789,0,0,0,0,0,0,0,0,0,0,0,0,0.163986181266586,0,0.0513333192107404,0,0,0.11451846239449,0,0.0350440436613117,0.0995788339692376,0,0,0,0,0.00186231520655303,0,0,0,0,0.08011263795061,0,0.0228746569576543,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.2362686753719,0.0931480947422456,0,0,0,0,0,0.0686557534553751,0,0,0,0.0470650164487237,0,0,0,0,0,0,0,0,0,0,0,0.0133221644264947,0,0.140868079574392,0,0,0.0757964791606385,0,-0.0190568218866744,0,0,0,0,0.0543799209410476,0,0,0,0,0,0,0,0.112216406907557,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158628525399809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00274586650916556,0,0.12811212068928,0,0,0,0.0606760851306821,0,0,0.0037328201623839,0,0,0.0478150058475252,0,0,0,0,0,0,0,0,0,0,0.0351860016548629,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,-0.145305309415077,-0.00517874884112607,0,0,0,0,0,0.0667059924785614,0,0,0,0.333958516255291,0,0,0,0,0,0.0350700209080985,0,0,0,-0.157344034459143,0,-0.0556918698840747,0,0,0,0,0,0.212457423964075,0,0,0,0,0.0486675938469569,0,0,0.0942724924926105,0,0.103595058153135,0,0,-0.0683530368570327,0.0224297690251896,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.0213775027304113,0,0,0,0,0,0,0,0,0,0,0.17863110684755,0,0,0,0.0745896386327646,0,0,0,0,0,0,0,0.100579833302933,0,0,0,0,0.0203249334739022,0,0.285227399759499,0,-0.0643638438221407,0.0420871057072126,0,0.0876807488031805,0,0,0,0,0,0,0,-0.0256641103290763,-0.00968587933237553,0,0,0,0,0,0
X600702.SH,0,0,0.0848979321067836,0,0.0324325264651026,0.110496943356037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457740778499332,0,0,0.0160802914017011,-0.172060757017726,0,0.0367414671139239,0,0.0714606300708616,0,0,0,0.0137566033057956,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249444010835584,0,0,0,0.00476036135005613,0,0,0,0.14944743953439,0.154454556501388,0.0629465258450536,0.0214630206751008,-0.0801364602876645,0,0,0,0,0,0,0,0,-0.0354486059591403,0.0958013200023264,0,0,0.0470002768062527,0,0.00273733167508673,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.223786293099277,0,0,0.0704142838455093,0.139111730289683,0,0,0,0,0,0,0,0,0,-0.110271662932462,0,0,0,0,0,0,0,0,0,0,0,0.0535465021258145,0,0,0,0,0,0,0,0,0.0505260172729937,0,0,0,0,0,0,0,0.0202384633284885,-0.187376326314109,0,-0.00557566816742331,0.0376887012264792,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.199583164881212,0.0787618753561178,0,0,0,0,0,0,0,0.0783455387251991,0,0,0,0,0,0,0,0,0,0.0423169755368932,0.0916414219938836,0,0,0,0,0,0.0191930039439125,0,0,0,0,0,0.0591882874337982,0,-0.00267457371676501,0,0,0.0775184188488452,0,0,0.00544180557869512,0,0,0,0,0,0
X600741.SH,0,0.111949015943549,0,0,0,0.0765488976798636,0,0,0.150836372621711,0,0.000513962519816186,0,0,0,0,0,0,0,0,0.0901681811242789,0,0,0,0,0,0.0197459017312403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559696857261096,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881563447664773,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418562761823734,0,0.415848498773182,0,0,0,0,0,0.00206150876439236,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,-0.220079413519017,0,0,0,0,0,0,0,0,0,0,0,0.602633898968814,0,0,0,0,0,0,0.0051707639480642,0,0,-0.191308250185723,0,0,0.0272556352006224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0363372136927944,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0.0816763484778426,0,-0.0597922114000681,0,0,-0.0410962391330182,0,0,0,0,0,0,0,0.262074187772531,0.0618440203241169,0,0,0,0.0882828857048753,0.120219862671793,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.0238913524379884,0,0,0,0,0,0,0,-0.0217480448396047,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607452995181308,0,0,0,0,0,0,0.0560334574433313,0,0,0,0,0,0,0,0,0.0154226131455859,0,0.013126290258865,0,0.0506454599503524,0,0,0,0,0,0,0,0.370349388572494,0,0.028292141960373,0,0.0405008720925814,0,0,0,0.0525163488725799,0,0,0.00304963606865108,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0.0534627437418008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172850301359638,0,0,0,0,0,0,0,0,0,0,0,0.104937196954789,0,0.015326775733824,0,0,0,0,0.059648678358973,0.00189524873462733,0,0,0.146414859877591,0,0,0,0.0344095926154072,0,0,0,0,0,0,0
X000799.SZ,0,0.0890851489265817,0.0794354653989054,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260645819946065,0,0,0,0.0130499018746755,0,0,0,0,0,0,0,0,0,0.352484596428436,0,0,0,0,0.0108607403597651,-0.0254656476202301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00424030588294389,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0.00821546362850807,0,0,0,0,0,0,0,0,0,0,-0.142271363333219,0,0,0,0.173270231156897,0,0.0656314208783243,0,0,0,0,0,0,0,0,0,0,0,0,0.0253304696933895,0,0,0.0234985633083565,0,0,0,0,0.00980485445609716,0,0.25313409899915,0.0977467623153871,0,0,0.0987513722324709,0,0.0267963497425718,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807102508007757,0,0,0,0,0.0547055259350631,0.109747570404703,0,0.036134563475748,0,0,0,0,0,0,0.0120068018176922,0,0,0,0,0,0.117403659313366,0,0,0,0,0.0224007704693501,0,0,0,0,0,0,0,0,0,0,0.0114902449821054,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147811445936631,0,0,0,0.15338803658473,0,0,0,0,0,0,0.16414802996144,0,0,0.0261223908569691,0,0,0,0,0.0621618693850926,0.205290060259351,0.12246862074111,0,0.362279479466338,0,0,0,0,0,0,0,0,0,0,0.125795093005318,-0.0506038413555618,-0.10921577634422,0.0533396037613098,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.337741410465404,0,0,0,0,0,0,0,0,0,-0.0469683993186111,0,0,0,0,0.0685710428316416,0,0,0,0,0,0.132732860400377,0,0,0,-0.425775813628983,0.00759928914708673,0.0318624828506946,0,0,0.103888921217391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279358551633013,0,8.67361737988404e-19,0,0,0,0,0,0
X600183.SH,0,0.134048310078714,0,0.0515171356598804,0,0,0,0,0,0,0,0,0,0,0.261251139632451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363173430680137,0,0,0,0,0,0.0307675617477098,0,0,0,0,0,0.25730274859282,0,0.0308094859391169,0,0,0,0,0,0,0,-0.0185770111354738,0.0358874766799289,0,0,0,0,0,0
X601799.SH,0,0.0914835656822217,0,0,0,0,0.0818253807906482,0,0,0,0,0,0,0,0,0.0475194209514443,0.0874931912178174,0,0,0.0815018531181247,0.0522186679220563,0,0,0,0,0,0,0,0.150766648076824,0,0,0,-0.122031083339199,0,0,0.0157702118936049,0,0,0,0.0652994095677489,0,0,0,0,0,0,0,0,0,0,0,0.0537551673706537,-0.0287028272816762,0,0,0,0,0,0
X600884.SH,0,0,0,0.00698196800284126,0,0,0,0,0,0,0,0,-0.0305979880067321,0,0.0191066394375051,0.0852840188054921,0,0,0,0.108128072481783,0,0,0,0,0.0215256869065171,0,-0.0304984799677651,0,0,0,0,0.155181451371395,0,0,0,0,0,0,0,0.475794873700764,-0.0494379742805884,0,0.155368909674597,0,0,-0.0486648862472849,0,0,0,0,0,0.00677778015785431,0,-0.103290201358269,0,0,0,0,0
X002007.SZ,0,0,0,0.00449147584498154,0,0,0,0.208963031929213,0.189030815670176,0,0.139561598667666,0,0,0,0,0,0,0,-0.130070717362532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193176323876026,0,0,0,0,0,0,0,0,0.251368967685945,0,-0.0546438739476284,0,0,0,0,0,0.0288415637227906,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,-0.0861131556125922,0,0,0,0,0,0,0,0,0,0,0.230453771469197,0.0506603142723039,0.104430960014708,0,0,0,0.0544120992622202,0,0.0609165541887511,0,-0.022429340052882,0,0,0,0.21752563064982,0,0,0,0,0,0,0,0,0,0.146721943501282,0,0,0,0,0,0,0,-0.0436303422234875,0.0638642228122214,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.214544782663367,0,0.00366525644243094,0,0,0,0,-0.0746895866938282,-0.0929973216475242,0,0,0,0,0,0,0,0,0,0,0,0,-0.200815258961884,0,0,0,0,0,0.0238947425554611,0,-0.148038203449702,0,0,0,0,0,0,1.0842021724855e-19,0,-0.118276057700562,0,0,0,0,0.0701687007713513,-0.0791481664686318,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00415162717136125,0,0,0,0,0,0,0,0,0,0.247719831004975,0,-0.327029729564411,0,1.0906153835796,0,1.08432589722847,0,0,0,0,0,0
TED,0,0,0,0,-0.136629238571278,0,0,0,0,0,0,0,0,0,0,-1.08000001570223,0,0,0,-0.377204365714647,0,0,0,0,0,0,0,0,0,-0.0710209905484112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36931684787518,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.145316957245829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0708512779878502,0,0,0,0,0,0,0.00187691575628588,0,0,0,0.0689822430525927,0,0.0466092901352273,0,-0.121446770614238,0,0,0,0,0,0,0,0,-0.0228070395037225,0,0,0,0.0135093250686513,0,0,0,0,0,0
MKreturn,0,0.0199438330956292,0,0,0,0,0,0,0,0,0,0,0,0,0.0172157530246562,0.0359835396086216,0,0,0,0,0.0436444515245867,0,0,0.0651388485476999,0,0,0,0,8.67361737988404e-19,0,0,0,-0.0362516820666905,0,0,-0.00748069162976053,-0.0631422723258528,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223777971158437,0.0018719910246028,0,0,0,0,0,0,0
MKvol,0,0.00270547350594973,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0.00229070063174783,0,0,0,0,0,0,0,4.16222517219891e-05,0,0,0,0,0.0033399209173996,0,0,0,-0.00342308021856746,0,-0.00316467059596246,0,0,0,0,0,0.00386971264084579,0,0,0,0,0,0,0,0,0,0.00591418970950109,-0.00528510009759826,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.00228840077513282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00120758875910319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138986526523911,-0.00760029299486405,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00264549425068039,0,0,0,0,0,0,-0.00968147880470562,0,0,0,0,0,0,0,0,0.0266028148741806,-0.0283490257357683,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,-0.00480163433090144,0,0,0,0.00674482362445751,0,0,0,0,0,0,0,0,0,0,-0.00868607281305083,0,0,0,0,0,0,-0.00582002623349781,0,0,0,0,-0.00829939161597533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252724439125433,-0.0212858347948252,0.029549034209008,0,0,0,0,0,0
