,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000063.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X600031.SH,X600690.SH,X600276.SH,X600118.SH,X000100.SZ,X600372.SH,X600271.SH,X002129.SZ,X000338.SZ,X600703.SH,X000157.SZ,X600089.SH,X600741.SH,X002241.SZ,X600177.SH,X002236.SZ,X600582.SH,X600066.SH,X002292.SZ,X600060.SH,X300124.SZ,X000559.SZ,X600435.SH,X000977.SZ,X000800.SZ,X002456.SZ,X002465.SZ,X002475.SZ,X601877.SH,X600839.SH,X002294.SZ,X000623.SZ,X300003.SZ,X002276.SZ,X000581.SZ,X002007.SZ,X000568.SZ,X000869.SZ,X600867.SH,X002491.SZ,X000550.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0052541519827762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0887458433267565,0,0.0329130026283442,0,0,0,0.116842822356095,0.00480222683296831,0,0.00375891593667558,0.119674086835547,0,0,0,0,0,0,0,0,4.91791029403872e-05,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.0642640904971486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800754022192843,0,0,0.0553833186610131,0,0,0.0173499148511914,0,0,-0.0186629964602839,0,0,0,0,0,-0.00175846772261324,0.013264022445445,0.0162645576136107,0,0,0,0,0,0,0,0,-0.0260854179772326,0,0,-0.00414379603215349,-2.16840434497101e-19,0,0,0,0,0,0
X600118.SH,0,0,0,0,0.156465641896886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341511311271585,0,0,0,0.0630217559503194,0,0.142886363377976,0,0,0,0,0,0,0,0,0,0.0405631369815562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0425125644378118,0.0619537777049622,0.0900323093091942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316648503239013,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0696320754960115,0,-0.00787535541399834,0.0113741662566833,0,0,0,0,0,0
X600372.SH,0,0,0,0,0.15267541139966,0,0,0,0,0.186211890935477,0,0,0,0,0,0.0334170253514595,0,0,0,0,0,0,0,0,0.0653214884454236,0,0,0,0.131822090664514,0,0,0,0,0,0,0,0,0.0691647934032339,0,0,0,6.93889390390723e-18,0,0,0.0846847976317548,0.0790497906632702,0,0,0,0,0,-0.00365569664970494,0,0,0,0,0,0,0
X600271.SH,0,0,0.184842239624971,0.0886911604714591,0,0,0,0,0,0,0,0,0,0,0,0,-0.0407480985810931,0,0,0,0,0,0,0,0.177126355031003,0.0310773523891628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716241248561536,0,0,0,0,0,0,0.183062136438898,0,0,0,-0.0154488985818726,-0.0207313312939568,0,0,0,0,0,0
X002129.SZ,0,0,0.148387330013824,0,0,0,0,0,0,0,0,0,0,0.0419397964391114,0,0,0,0,0,0,0,0.0651357991725048,0,0,0.0474233261192167,-0.134192780919871,0,0,0,0.129555623395817,0.106282821004116,0,0.0462455064222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00979004577548879,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0.0404673873747698,0,0,0,0,0,0,0,0,-0.0418302475652367,0,0,0,0,0,0,0.311391812015335,0.0270841040638623,0,0,0,0,0.0600487843353244,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580761317192154,0.115279528026755,0,0.00906215847299,0,0,0,0,0,0,0,0,0,0.00259117789430015,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.0884485830655654,0,0,0,0,0.110081503128385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741425673783694,0,0,0.0264857783261672,0,0,0,0.060948508656992,0.0641283351715443,0,0.115419999525291,0,0,0.129389646498271,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100725213630424,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0846730800921835,0,0,0,0,0.494837641093719,0,0,0,0,0,0,0,0,0,0,0.175039105558313,0,0,0,0,0,0,0,0.00379563101168182,0,0,0,0,0,0.025133864369512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000943074856735693,0.0166494846973217,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0416713065721484,0.0300513052434621,0,0,0,0.229223894026418,0,0,0,0,0,0,0,0.00201062135645911,0,0.385937495691857,0,0.0397090600766529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0314646182914284,-0.0127175200463407,0,0,0,0,0,0
X600741.SH,0.0976685965633641,0,0.141840602700112,0,0,0.016564288738155,0.0483419413554748,0,0,0.0639891957455065,0,0,-0.10832369436621,0,0,0,0.14601380036124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168070699569795,0,0,0,0,0,0,0,0,0,-0.119218878126824,-0.020993111615871,0,0,0,0,0,0,-0.0182482844545478,0.0176932515940725,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522177011470261,0,0,0,0,0.119061223914434,0,0.073349142587942,0.126942664109027,0,0,0,0.111176524406558,0,0.0158357804276999,0,0,0.0130578623822754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0086019629037279,-0.0232151440922785,0,0,0,0,0,0
X600177.SH,0.108591529562404,0,0,0,0,0.0721419144986134,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000839310010898121,0,0.0408327504178499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635645093418495,0,0,0,0.096604502260844,0,-0.0166311281675246,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0.0448923964969759,0,0.169348976305965,0,0,0,0,0.286985420928612,0,0,0,0,0,0,0.120612037309669,0,0,0,0,0.113155703898319,0,0,0.0932339805294886,0,0,-0.0576120792209273,0,0,0,0,0,0.16001867325475,0,0,0,0,0,0,0,0,0,0,0,0,0.00869239039069006,0,0,0,0,0,0
X600582.SH,0,0,0,0,0.0806384376060754,0,0,0,0,3.46944695195361e-18,0,0,0.0692009537570542,0,0,0,0.103750761418787,0,0.136769424225072,-0.0694487956119351,0,0,0,0,0,0,0,0,0,0.0210479849247868,0,0,0,-0.0894153745887724,0,0,0.583681733197367,0,0,0,0.150849239112862,0.0144129710833858,0,0,0,0,0,0,0,0,0,0,0.00209569114398674,0,0,0,0,0,0
X600066.SH,0,0,0,0,0.0163800674891046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859539852198029,0,0,0,0,0.0145314392703989,0,0,0,0,0,0,0.037172620051923,0,0,0,0,0,0.181149907710841,0,0,0.144965640347269,0,0,0.0155164647959022,0,0,0,0,0,0
X002292.SZ,0,0,0.191831542411015,0,0,0,0,0,0,-0.0982645056809779,0,0,0.0508708919219798,0,0,0,0,0,0,0,0,0,0,0.0469622444851914,0.144393959788906,0,0,0,0.164689023791926,0,0,0,0,0,0,0,0,0,0,0,0,0.1124224426687,0,0,0.246600184212909,0,0,0.018608530199675,0,0,0,-0.0293651612842664,-0.0261976060886817,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348969267901013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539145979639557,0,0,0.149304678130722,0.111807779897768,0.185104733616386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00231681690091821,0,0,0,0,0,0,0
X300124.SZ,0,0,0.0531534288174152,0,0,0,0,0,0,0,0,0,0.0544747215363099,0,0,0,0.0896719728433017,0,0.061170879071288,0,0,0,0,-0.0668471636217943,0,0.0748220681415853,0,0,0,0,0,0.228334292115153,0,0,0,0,0,0,0,0,0,0.185136810194805,0,0,0,0,0,0,0,0,0,-0.0156721932183916,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192740546149594,0,0,0,0,0,0,0,0,0,0.0702445153958296,0,0,0.159153541982826,0.0691322609029233,0,0,0.0530834438157394,0,0.0740273674887543,0,0,0,0,0.013880237979108,0,0.0650481429327532,0.17425670862767,0,0,0,0,0,0,0,0,0.0106995738520561,0.0154699157147864,0,0,0,0,0,0
X600435.SH,0,0,0,-0.111332457396761,0,0,0,0,0,0.0317418530047154,0,0,0.0185913204324348,0,0.157941818501636,0,0,0,0,0,0,0,0,0,0,0.0379432980283333,0,0,0.0473525844756847,0.126056231030891,0,0,0,0,0,0.232200942571627,0,0.0468085482496116,0,0,0,0.0706985535868729,0,0,0,0,0,0,0,0,0,-0.0224787801365613,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0.0300768048104917,0,0.00437773833440564,0,0,0,0,0.0411841105062552,0,0,0,0,0,0.0994099109807353,0,0,0,0,0,0,0,0,0,0,0,0.262119069555766,0,0.140974474155623,0,0,0,3.46944695195361e-18,0,0,0,0.0663229492088554,0,0,0.0300394910377714,0.0434724956894684,0,0,0,0,0,0,0,0,0.0056584492184154,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0990258972590954,-0.197900972399298,0,0,0,0,0.0730624653311102,0.16518182599201,0,0,0,0,0,-8.67361737988404e-19,0.130790687719765,0,0,0,0,0,0,0,0,0,0,0,0.0664355679632706,0,0,0,0,0,0,-0.012415517103321,-0.12665407227826,0,0,0.00604940262291086,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,-0.00654759467700575,0,0,0,0,0,0.0798218639406553,0,0.0276222246550061,0.120882629841042,0,0,0,0,0,0,-8.67361737988404e-19,0.0319672937546453,0,0,0.249181044274284,0,0,0,0,0,0,0,0.362448679386805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00240129036173529,0.0373671736346361,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0.0582226847970976,0,0,0,0,0,0.0900558006402857,0,0,0,0,0,0,0,0,0,0,0,0.0702952927179491,0,0,0,0.246392519243841,0,0,0.0227201427474986,0,0.108003237071934,0,0,0,0,0.0497864520315272,0,0,0,0,0,0.0236616618505655,0,0,0,0,-0.00906223592656419,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00904375064341755,0,0,0.0642419505572178,0,0,0,0,0,0.0547299968449958,0.149820560149078,0,0.0671092173846659,0,0,0,0,0,0,0.013212683170001,0,0,0,0,0,0,0,0,0,0,0,0,0.0192194579962362,0,0,0,0,0.00131001314539396,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.0685579310738144,0,0,0,0,0.0425702000439304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124302504779262,0,0.0254677141692857,0,0.0878095588098662,0,0,0,0,0.0464912643602066,0,0,0,0,0.0951976044137592,0.106908865142352,0,0,0,0,0,0,0,0,-0.00770417529488365,0,0,0,0,0,0,0
X600839.SH,0,0,0.0975162320802294,0,0.103337889555004,0,0,0,0,0,0.0513721147676681,0,0.0478857720585749,0.0548477777361464,0.0868443136120943,0,0,0,0,0,0.157875153457745,0,0,0,0,0,0,0,0.0989589261726754,0.0366169611784047,0.039347585452808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018348717509426,-0.0047545580846433,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.00295416532377118,0,0,0,0,0.0242153991345391,0,0,0.149747471984429,0,0.0393747179764124,0,0,0,0,0,0,0,0.0516867454976508,0.0974070681200662,0,0,0.121599598684263,0,0,0.0012354184100742,0,0.0775095505298804,0,0.0184094018058485,0,0,0,0,0,0,0,0.0315708218314667,0.114846714489376,0,0,0,0,0,0,0,-0.0138096928990028,0,0,0,0,0,0,0
X000623.SZ,0,0,0.134855189156652,0,0.119190525053744,0,0,0,0,0,0,0,0,0,0,0,0,0.308105790205701,0,0,0,0,0,0,0,0.0340711659387146,0,0,0.00771304995237747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00713223438096873,-0.0197180127004272,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.161136361549198,0,0,0,0,-0.0721267729804073,0,0,0.0139578246091016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214615411625798,0,0,0.221378995385835,0,0,0,0.192527197706959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169243404583233,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0,0,-0.0718924598904479,0,0,0,0,0,0,0,0,0,0,0.066368668505003,0.142036683721933,0,0,0,0,0,0,0,0.031228465257663,0.0687903555116889,0,0,0.0302892027977117,0.122829575636553,0,-0.140803118184282,0.108073286012364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797666356351646,0,-0.0223817431695898,-0.0538510309291382,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0.0303674304766128,0,0,0,0,0,0.361735490049709,0,0,0.00891062214279697,0,0,0,0,0,0,0,-0.0459523790374254,0,0.0297330699366779,0,0,0,-0.0205639652230423,0.0179363330217808,0,0.0162973979047943,0,0,0,4.33680868994202e-19,0.184439660346022,0,0,0,0.0556067718899455,0,0,0,0,0,0,0,0,0,0,0,0.00236919409629791,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0496900886685054,0,0.215685345884089,0,0,0,0,0,0,0,0,0,0.00369108419997509,0.0921048220778711,0,0.096259839664543,0,0,0,0,0,-0.0510058689033435,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411143651274421,0,0,0,0,0.0104880563519855,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0.166679343773631,0.125078083240956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123454578661639,0,0,0.00476955961887793,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762235534991583,0,0,0,0,0,0,0,0,0.0147152203107848,0.00746525531665152,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160550342188932,0.139782080115227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250624201171674,0.00981953606216602,0,0,0,0,0,0,0,0,0,-0.0419993173116968,-0.0470123540388102,0,0,0,0,0,0
X600867.SH,0,0,0,9.15190143828837e-05,0,0,0,0,0,0,0,0,0,0,0,0.0720628861235057,0,0,0,0,0.145452356293609,0,0,0,0.0243210861747055,0,0,0,0.148279558181809,0,0,0,0,0,0,0.227535272970908,0,0,0,0.0350177855618747,0,0,0,0.0936093305493186,0,0.0287949644700868,0,0,0.0541244081605338,0,0,0.0164475004168176,0.0391786085820078,0,0,0,0,0,0
X002491.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000550.SZ,0,0,0.206054772472151,0,0,0.0502786149870739,0,0,0,0.00935586925872871,0,0,0,0.0160067210437243,0,0.0394806114143542,0,0,0,0,0.0309721695317566,0,0,0,0.00159285129019156,0,0.0313716305274163,0,0.0533347422064294,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.143858551334355,0,0,0,0,0,0.00221430075053132,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.216852091255446,0,0,0,0,0,0,0,0,0,0,0.00925462746221616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0716112284189331,0,0,0,-0.0747178316642883,-0.0571854908710713,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.142411751304482,0,0,0,0,0,0,0,-1.19773771128209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29340934370649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.915564202399849,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,-0.0747297738936353,0,0,0,0.348363666994878,0,-0.945352831433325,0,0,0,0,0,0,0,0,0,0,0,0,-0.439411750682876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.636127629041693,0,0,-0.719750993198397,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.116156521078798,0,0,0,0,0,0.0934949078075513,0,0,-0.103589078622831,0,0,0,0,0,0,0,0,0,0,0,-0.218692661655474,-0.0594843683131577,0,-0.0742883883248054,0,0,0.171995685724326,0,0,0,0,0,0,0,0,-0.00673844825788461,0,0,0,0,0,-0.108272756805358,0,0,0,0,0,0,-0.0316225044279125,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0.0830498024934725,-0.0106426600723732,0,-0.108433381015545,0,0,0,0,0,0,0,0,0,0,0,-0.0148436064599954,0,0,0,0,0,0.0123161791375338,0.00211296623608778,0,0,0,0,0,0,0,-0.0280856334336102,0,0,0,-0.0913632718941683,0,-0.047515085213757,0,0,0,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,-0.0032071032969394,0,0,0,0,0,1.35525271560688e-20,0,0,0.0112143174764674,0,0,0,-0.000490975325189007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00136678039689428,0.00905697714555785,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.00567441157753955,0,0,-0.0204231171358823,0,0,0,0,0,0,0,0,-0.00126986222637732,0,0,0,0,0,0,0.0165364517145224,0,0,0,0,-0.00685077338929147,0,0,0,0,0,0,0,0,0,0,-0.0244456623603543,0,0,0,0.000404645942473291,0,-0.0264651721957213,0,0,0,0,0,0,-0.000544187266631785,0.00568002209769811,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.00982878677206883,0,0,0,0,0,0,0,0,0,0,-0.0274127490941004,0,0,0,0.0215243293446801,0,0,-0.0179365881855889,0,-0.000755335677312994,0,0,0,0,-0.0138868225204074,0,0.00152112223532888,0,0,0,0,0,0,0,0.0186024107833472,0,-0.0303693390452412,0,0.0123716347162679,-0.0056311796267429,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.00718686837867976,0,0,-0.00019014757708806,0,-0.0149863280481714,0,0,0,0,0,0,-0.0220438526632735,0,0.0233943555182425,0.0167215140591452,0,0,0.0115120219384352,0.00268911254842393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011887633283058,0,0,0,0,0,0,0,0.00316198769357935,-0.00907924012288876,0,0,0,0,0,0
