,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X000100.SZ,X600741.SH,X002241.SZ,X600066.SH,X002292.SZ,X002049.SZ,X002465.SZ,X002506.SZ,X600031.SH,X002475.SZ,X600118.SH,X002236.SZ,X000157.SZ,X600372.SH,X000559.SZ,X000568.SZ,X300124.SZ,X000338.SZ,X600089.SH,X300003.SZ,X002007.SZ,X600867.SH,X002294.SZ,X600177.SH,X601877.SH,X600584.SH,X000869.SZ,X002456.SZ,X600582.SH,X000550.SZ,X300146.SZ,X002512.SZ,X002008.SZ,X002129.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0255896868847567,0,0,0,0.0158255644549417,0,0,0.123234877390997,0,0,0,0,0,0.10606112017403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0863349617428482,0,0,0.00854278507102436,0,0,0,0,0,0,0,0,0,0.0276445788298089,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X600104.SH,0,0,0,0.0745312123331558,0,0,0,0,0.196666731510823,0,0,0,0.123815750536128,0,0.0467370061565728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1089703825859,0,0.0410669805150042,0,0,0,0,0,-6.93889390390723e-18,0,0,0,-0.0229628867596368,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.14711861639337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350473264366037,0.0555876860313982,0,0.300233827223307,0.0286346052516389,0,0,0,0,0,0,0,0,0.0103638287839409,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325147463857024,0,0,0,0,0,0,0,0,0.129844000218017,0,0,0,0,0,0,0.385481796234155,0,0,0,0.11697161682385,0,0,0,0,0,0,0.00706401089926819,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.067540658204894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180824578136847,0,0,0,0,0,0.0629629985168786,0.0984611691236317,0,0,0,-0.00975540957751845,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104849119872463,0,0,0,0,0,0,0,0.118307220557265,0,0,0,0,0.208118821061365,0,0,0,0.0852341142448823,0,0,0,0.0844329107176701,0.0407713215088864,0,0.0685077766058755,0,0,0,0,0,0,0,0.0603930667076538,0,-0.0035618085295398,-0.0156255772854761,0,0,0,0,0,0
X600276.SH,0,0,0.0192756536311387,0,0,0,0,0,0.0132973160507997,0,0,0,0,0,0,0,0,-0.0721187726447037,0,0,0,0,0.0334349710920878,0,0,0,0.0108672142568409,0,0.00153701406168077,0,0,0,0,0,0,0,0,0,0.164408232097442,0,0.122049549817712,0,0,0,0,3.46944695195361e-18,0.039696909729761,0,-0.0102409920415031,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101598171149611,0,0.0128574303785912,0,0,0,0,0,0,0.184049395385012,0,0,0,0.0329928662817921,0.0550712619475047,0,0,0,0,0.136216976716712,0.0324493001973033,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0680925937080145,0,0,0,0,0,0,0,0,0,0.0685541274250378,0,0,0,0.243701478394102,0,0,0,0,0,0.0128008305569281,0,0,0.21315020065773,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0786712828284822,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.116691091525914,0,0.166253908452872,0.0527767913834422,0,0,0,0,0,0.125491952207984,0,0,0,0,0,0,0.0402872251139249,0,0,0.127522041511025,0.0911968497503192,0,0,-0.0176295636715707,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120609781127429,0,0.0467509124644548,0,0,0,0,0,0.0281901181326015,0,0,0,0.159553353332741,0,0,0,0,0,0,0,0,0,0,0,0,0.165017030899141,0,0,0,0,0,0,0.0887556939699871,0,0,-0.0117966711422769,0,0,0,0,0,0
X000100.SZ,0,0,0.0300699064457588,0,0,0,0,0,0.16544582066541,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.00275108430683871,0,0,0,0,0,0,0,0,0.0379187950577411,0,0,0,0,0,0,0.0504630109734863,0,0,0,0.18760462030328,0.0167435109644478,0,0,0,0,0.0792280575025308,0,0,0,-0.0583917508756768,0,0,0,0,0,0
X600741.SH,0,0.0664252041100848,0,0.176168918336791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0565659991380976,0,0,0,0,0,0,0,0,0.345756546873093,0,0,0,0.0287190670393783,0,0,0,0.00208288729885513,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120200834141331,0,0,0,0.044502661953664,0.218500882040977,0.281045874733406,0.110094148116551,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0.0418613664331888,0,0,0,0,0,0.161100804566846,0,0,0,0,0,0,0,0,-0.0136892850526733,0,0,0,0,0.211529061413218,0,0.0806133339524231,0,0.0309201112732403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132674799051337,0,0,0,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790874072785905,0,0,0,0,0,0,0.196492898685665,0,0,0,0,0,0,0,0,0,0,0,0,0.539898025372973,0,0,0,0,0.08628175581067,0,0,0,0.0304160345534052,-0.0359635030093097,0,0.132773994343848,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.0723171822897189,0,0,0,0,0,0,0,0,0,0,0.0217690004158604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0803763521449568,-0.0419226185535643,0.504603769834592,0,0,0,0,0,0.0370144767814923,0,0,0,0,-0.0790102150055253,0.129768766000231,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0172185709971006,0,0.0839470364632626,-0.0419526052569966,0,0.106209096898493,0,0.111000855224621,0,0,0,0,0,0,-0.131003828921376,0,0,0,0,0.136085793158168,0,0,0,0,-0.0361546142184644,0.0728987018240635,0,0,0,0,0,0,0,0,0,0,0,0.0478554110907474,0,0,0,0,0,0
