,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X600104.SH,X600031.SH,X000725.SZ,X000063.SZ,X000596.SZ,X300014.SZ,X002129.SZ,X003816.SZ,X000625.SZ,X002371.SZ,X000338.SZ,X600703.SH,X002179.SZ,X002049.SZ,X600089.SH,X000661.SZ,X000100.SZ,X002180.SZ,X002241.SZ,X600702.SH,X601877.SH,X000977.SZ,X300142.SZ,X000157.SZ,X600741.SH,X600522.SH,X000733.SZ,X002074.SZ,X600584.SH,X000799.SZ,X002236.SZ,X600460.SH,X000066.SZ,X600183.SH,X300003.SZ,X601799.SH,X600884.SH,X002007.SZ,X600779.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.050774849373132,8.67361737988404e-19,0,0.123193307100073,0,0.228506658878639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607871900907765,0,0.0345451928672249,0,0,0,0,0,0,0,0.0304098732241879,0,0,0,0,0,0,0,0,0.0529583991371869,-2.71050543121376e-20,0.00632446789685056,0,0,0,0,0,0,0
X000858.SZ,0,0,0.141378396544997,0.0718994242712149,0.251855426606679,0,0.395344475674185,0.0313896782067324,0,0.0620617998550819,0,0,0.0852711232370667,0,0,0,0,0,0,0.0185372670064574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014515211085539,0,0,0,-0.00580018310599734,0,0,0,0,0,-0.0423311308236498,0.0155948915874403,0,0,0,0,0,0
X000568.SZ,0,0.360980476408258,0,0,0,0,0.271883119219141,0.115571959421698,0,0,0,0,0,0,0,0,0,0,0,0,0.0139086249083396,0,0,0,0,0,0.0677296022638903,0,0,-0.0419426717058404,0,0,0,0,0,0,-0.132313716428385,0,0,0,0,0,0,0,0.138467907394429,0,0,0,0,0.103092761005,0,0.0254079447220182,-0.0250576130544711,0,0,0,0,0,0
X002415.SZ,0,0.230928341915003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183845808451589,0,0,0,0.121950024668739,0,0,0,0,0,0,0,0,0,-0.0746807208472345,0,0.0631414326615909,0,0,0,0,0,0,0,0,0.123306273073797,0,0,0,0,0,0,-0.0126685877566644,-0.0172489524572957,0,0.0248465710823572,-0.0477139702148015,0,0,0,0,0,0
X600809.SH,0,0,0.114372108252053,0.137143759430593,0,0,0.213071269636194,0.0356974217356013,0,0,0,0,0.0201361164664983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0530900131146831,-0.0208111318726723,0,0,0.30884081477817,0,0,-0.0199066639433884,-0.0216445194031624,0,0,0,0,0,0,0,-0.00179764770626581,0,0,0,0,0,0
X600276.SH,0,0,0.123548587818503,0,0,0,0,0,0,0,0,0,0,0,-0.0757779083212589,0,0,0,0,0,0,0,0,0,-0.0113175564282772,0,0.0614227564293746,0,0,0,0,0,0.0768417517256378,0.0796160812826762,0,0.121913966523877,0,0.0399474925880187,0,0,0,0,0,0.0977960321225622,0,0,0.0157888575797179,0,0,0,0,-0.0164505550674231,0.00438443830647396,0,0,0,0,0,0
X002304.SZ,0,0.312978301865685,0.309309443541882,0,0,0,0,0,0,0,0,0,0,0,0,0.244325749566393,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0382102089728158,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06108777710912,0,0,0,0,0,8.67361737988404e-19,0,-0.00272682045480137,0.00238562616593163,0,0,0,0,0,0
X600690.SH,0,0.00550177321081266,0.106573701915092,0,0.0177506543077899,0,0,0,0,0,0,0,0.151497299993486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262564747720392,0,0,0.0800472510041099,0,0,0.0107635467093465,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.325996305768739,0,0,0,0,0,0.171927367353555,0,0,0,0.12144264683692,0,0,0,0.0477918837423782,0,0,0,0,0.0582216941410779,0,0.0049626360889698,0,0.049938562600989,0,0,0.0968469365247194,0,0.0780003766169983,0,0,0,0,0,0,0,0,0,0.0228091322150996,0,0.12942652643586,-0.0133948585789325,0,0,0,0,0,0,0
X000651.SZ,0,0.124712062624712,0,0,0,0,0,0.0934435370535613,0,0,0,0,0,0,0,0,0,0,0,0.0167417477175818,0,0,0,0,0,0,0,0,0,0,0,0.0194402423314643,0,0.0353470927231582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638189026677005,0,0.011980493652893,0,0,0,0,0,0,0
X300124.SZ,0,-0.0374958177994932,0,0,0,0,0,0,0.133902485641884,0,0,0,0,0,0,-0.00574981097983565,0.0567267862910415,0,0,0,0,0,0,0,0,0,0,-0.0281472721162526,0.133786689382167,0.0831679180800791,0.0813035722222219,0,-3.46944695195361e-18,-0.0557925599149114,0,0,0.0207390598252367,0,0,0,0,0,0,0,0,-0.0512714368472227,0.0239272571463551,0,0.370920581470823,0,0,-0.0432338136042508,0.0157173837443229,0,0,0,0,0,0
X600104.SH,0,0,0.0963426250061464,0,0,0,0,0,0,0,0,0,0.0758858330905316,0.0404122229455742,0,0,0,0,0,0.112382799259831,-0.00774920387533728,0,0,0,0,0,0,0,-0.0352411529945006,0,-0.0215117953140913,0,0,0,0,0,0.0420782290401087,0,0,0,0,0.0440438080198662,0,-0.0628740877933924,0,0,0,0,0,0,0,0.0285186336138662,0,0,0,0,0,0,0
X600031.SH,0,0.136003428052227,0,0,0.148728535170024,0,0.0378883207530185,0,0,0,0,0,0,0,0,0,0,0,0,0.0376159856357367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264193904067556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117372277618465,0,0,0.00297925706553713,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113184827793134,0,0.0158650886600011,0.0366631362191141,0,0,0,0.0294370344841358,0,0,0.0661851360801196,0,0,0,0,0.16378813717635,0,0.138808006730146,0,-0.0266356763034578,0,0,0,0,0.0656417317196233,0,0,-0.00243049832205617,0.00717000599455983,0,0,0,0,0,0
X000063.SZ,0,0,0,0.082983788263545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132908123408948,0,0.109282750391914,0,0,0,0,0,0,0.0583842096662701,0,0.184262479774401,0,0.0220234471181497,0,0,0,0,0,0,0,0,-0.00888129503487713,0,0,0,0,0,0
X000596.SZ,0,0,3.46944695195361e-18,0,0,0,0.341689675786175,0,0,0,0,0,0,0,0.108190442023858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683640506076887,0,0,0,0,0,0,0,0.12488235701829,0,0,0,0,0,0,0,0,0,0,-0.000260153765001489,0.00580726692745007,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0.0579501833553576,0,0,0,0,0,0,0,0,0,0,0,0.0877950714205123,0,0,0.0709736442516373,0,0,0,0,0,0,0.0101616779447042,0,0,0,0,0,0,0,0,-0.0964362422491541,0,0,0,0.0995082553302643,0,0,0,0,0,0,0,0.103608205253394,-0.0924485853823309,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191647489123813,0,0,0,0,0,0,0,0,0,-5.59374803860842e-05,0.046344699962094,0.0865725499031081,0,0,0,0.359172172673983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148968586796628,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00661794474172318,0,0,0,0,-0.033115634948657,0,0,0,0,0,0,0,0,-0.00893997960673078,0,0,0.0147733931324134,0.0421235353753467,0,0,0,0,0,0,0,0,0.0393667046042101,0,0,0.054880108791083,0,0,0,0,-0.00712518041156055,0,-0.00111887612135529,0.0106978095045344,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.00536629865671465,0,0,0.190255393770136,0,0,0,0.163984930799779,0,0,0,0,0,0,0,0,0,0,0,-0.056654889896363,0,0,0,0,0,0.0654971440223423,0.355668451173028,0,0,0.165353965825613,0,0,0.124578014665087,0,0,0,-0.102738128898402,0.0282076687409892,0,0,0,0,0.0380674541203423,0,0,0,0,0,0,0
X002371.SZ,0,0,0.0519501380940716,0,0,0,0,0,0.0207434183367134,0,0,0,0,0,0.0391631866131182,0,0,0,0,0,0,0,0,0,0.320997641772067,0,0,0,0.0704018335612293,0,0,0,0.082216282651774,0,0,0,0,0,0.010439603566378,0,0,0,0.123244730218195,0,0.139901905548957,0,0.0174455348055247,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0589790321889217,-0.0332830274675885,0.00435374930185458,0,0,0.256620908687634,0,-0.0335847022015228,0,0,0,0,0,0,0.0629281936820119,0,0,0,0,0,0,-0.120934923319481,0.00514839686648286,0.0232101372886234,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102777205290973,0,0,0,0,0.0803278204805144,0,0,0,0,0.0692947606998605,0,0.196822733337848,0,0,0,0,0,0,0,0.00393114442313954,0,0,0.20993096618841,0.0786181796242516,0,0,0,0,0,0,0,0.0330846598189172,-0.0294144094652517,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0.050352531596446,0,0,0,0,-0.076674567867695,0.130178536317944,0,0,0.0698380054232021,0,0,0,0,0.0592994284522845,0,0,0,0.0146121501340751,0,0,-0.00395745823174407,0,0,0,0,0,0.47956031816219,0,0,0,0,0,0.0153339521456342,0,0,0,0,0,0,0,0,-0.00489575853257731,0,0,0,0,0,0
X002049.SZ,0,0,0,0.0806412830866732,0,0,0,0,0.00364105236182628,0,0,0,-0.116258155156809,0,0,0,0,0,0,0,0.0450417982516418,0,0,0.0299283463360605,0,0,0,0,0.0847468237305436,0.177568968368761,0,0,0,-0.197840976069114,0,0,0,0.276717748017622,0,0,0,0,0,0,0,0.296140981144863,0,0,0,0,0,-0.0303819806462802,-0.00110945618815005,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164203973939165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136067085019903,0,0,0.126590584697594,0,1.0842021724855e-19,0,0.105237123524238,0,0,0,0,0,0,0.0343927929740818,0,0,0,-0.0958818663949278,0,0.0106798659933678,0,0,0,0,0,0,0
X000661.SZ,0,0,0.065362415614596,0,0,0.198470640396323,0,0,0,0,0,0,0.0772823021495284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00262057770173031,0.176326406483237,0.013999730173403,-0.00251688737291419,0,0,0,0,0,0,0.0132633750754464,0.0264957832701212,0,0,0,0,0,0,0,0.133780315488195,0.0736886263324659,0,-0.00527686221847555,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151687581759718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0812116889501684,0.0516438044380949,0,0,0,0.0441524779061169,0,0,0.0194894985377338,0,0.0285037828209386,0.00933186411448323,0,0.00113866304711697,0,0,0,0,0,0,0,0.0394870253257159,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,-0.00651350655789547,0,0,0,0,0.0174803334160454,0,0,0,0,0.323944324717947,0,0,0,0,0,0.150966606285362,0,0,-0.0315416326878699,-0.104765288921105,0,0.141149657755762,0,-0.00389468750113572,0,0,0,0,0.0873026065271821,0,-0.111611122863116,0,0.0444706932791831,0,0,0.125435032621091,0,0.0689324108594789,0,0,-0.0833599115618414,0.0129713113495283,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172517440062442,0,0,0,0.0516534588962793,0,0,0,0,0,0,0,0.116064387691403,0,0,0,0,0.0330723517609511,0,0,0.28347880702767,-0.0066328651566965,0,0,0.0669506325531478,0,0,0,0,0,0,0,-0.0154938947110102,-0.0120716066216378,0,0,0,0,0,0
X600702.SH,0,0,0.0848979321067844,0,0.0324325264651019,0.110496943356037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457740778499332,0,0,0.0160802914017008,0,-0.172060757017726,0.0367414671139239,0,0.0714606300708613,0,0,0,0.0137566033057957,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206928992887213,0,0,0,0,0,0.234590769309562,0,0,0,0.00313840634786074,0,0,0.081267676965483,0,0.11813525277863,0.240025703998275,0.0253835129668308,-0.101880366196491,0,0,0,0,0,0,0,0,-0.0560799118006054,0.0978552632891545,0,0,0.0210154139911597,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0.0149922301310641,0,0,0,0,0.00733046848499477,0,0,0,0,0,0,0,0,0,0,0,0.0383728575114607,0,0,0,0,0,0,0,0,0.0896857269516991,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436163736273759,0.431260230939582,0,0,0,0,0,0,0.000390751793743447,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.210165526021896,0,0,0.0796152667741733,0,0,0,0,0,0,0,0,0,0,-0.284533062728589,0,0,0,0,-0.0120226840989083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593452108636014,0.0490608237041047,0,-0.083787796235421,0.0849501823298653,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.181159305447874,0.0219515049727058,0,0,0,0,0,0,0.00172381321018456,0.0561701579011143,0,0,0,0,0.00276180964282255,0,0,0,0,0.0411008813653109,0,0.0967355716194141,0,0,0,0,0,0.0712462903601026,0,0,0,0,0,0,0,0,0,0,0,0.00197243932979289,0.00774552157123743,0,0,0,0,0,0
X600741.SH,0,0.11234652670292,0,0,0,0.0766221251327534,0,0,0.151193286414646,0,0,0,0,0,0,0,0,0,0,0.0900007555503714,0,0,0,0,0,0.0192547994958901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557300761171417,0,0,0,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,-0.28656824771737,0,0.131389063604429,0,0,0,0,0,0.0425333736118818,0,0,0.630745616815772,0,0,0,0,0,0,0,0.038300665373124,0,0,-0.292182711496324,0,0,0,0.085995557143373,0,0,0,0,0,0,0,0,0,0,0,0,-0.0610831554171861,0,0,0.0219352525188058,0,-0.120154019817427,0,-0.0234155843195599,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0.0927263474284783,0,-0.071041535235369,0,0,-0.0423945406198534,0,0,0,0,0,0,0.260144536810672,0,0.0775747322204239,0,0,0,0.0766840429452204,0.126002357096837,0,0,0,0,0.000608840762084473,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,-0.0332747017100174,0,0,0,0,0,0,0,-0.022239844802155,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,-0.116876474159614,0,0,0.0529482067498072,0,0,0,0,0,0,0,0,0,0,0,0.0268727280540462,0,0,0,0,0,0,0,0,0,0,0,0,-0.018877582248291,0,0,0.0652441035338421,0,0,0.0915037101799858,0,0,0,0.0595501691806031,0,0.0146899850348813,0.00677157488889888,0.188566157865475,0,0,0,0.0253992319197845,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697112332425876,0,0,0,0,0,0,0.0163432996082445,0,0,0,0.00142104184552959,0,0.0161287911984745,0,0,0.00838886860164078,0,0.00393712399082853,0,0,0.101245411738314,0,0,0,0,0,0,0,0.407932409317276,0.0583944217118337,0.0419735290847093,0,0,0,0,0,0,0,0.00478846909861766,0,0,0,0,0,0
