,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002475.SZ,X600690.SH,X000651.SZ,X003816.SZ,X600104.SH,X300124.SZ,X002304.SZ,X000625.SZ,X000725.SZ,X002371.SZ,X000338.SZ,X000063.SZ,X600031.SH,X000596.SZ,X300014.SZ,X000100.SZ,X600089.SH,X002179.SZ,X600703.SH,X002241.SZ,X002129.SZ,X600372.SH,X000157.SZ,X002236.SZ,X000661.SZ,X600741.SH,X002049.SZ,X600584.SH,X000977.SZ,X601877.SH,X002028.SZ,X600522.SH,X600183.SH,X002463.SZ,X000800.SZ,X002074.SZ,X002007.SZ,X601799.SH,X300142.SZ,X600460.SH,X600066.SH,X002294.SZ,X002223.SZ,X600418.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.233131809945392,0.269788550115964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00371521328777598,0,0,0,0,0,0,0,0,0,0.05971679278032,0,0.0521031969283166,0,0,0.0061181333906615,0,0,0,0,-0.00838439843213322,0.0103313808063495,0,0,0,0,0,0
X000858.SZ,0.104354901633543,0,0,0,0,0.429438956941945,0,0.0605849040976242,0,0,0,0,0,0,0,0,0,0,0.0758989599978261,0,0.0146023451909408,0,0,0,0,0,0.09780616387289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695307756982393,0,-0.0260967787340765,0,0,0,0,-0.00904867206051278,0.00546589867197395,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0731895640643844,0,0,0,0,0,0,0,0.357773782315472,0,0,0,0.131682339861894,0,0.205920552641221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0490691489269204,0,0,0,0,-0.000512000260354556,0,0,0,0,-0.0280876503576412,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217718174633543,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205685053554359,0,0,0,-0.0183813937717068,0,0,0,0,0,0.0698618165674995,0,0,0,0,0,0,0.170610960024444,0,0.0124671899684174,0,0.018035983806775,-0.0193734402817104,0,0,0,0,0,0
X600809.SH,0.128732833861569,0,0,0,0,0.435828198523104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310329185723251,0.0332605775843276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0728330297055188,0,0,0,0,0,0,0,0,0,0,-0.0002722615518936,0,0,0,0,0,0,0
X000568.SZ,0,0.66004353855045,0,0,0.266172589527345,0,0,0,0,0,0,0,0,0.0585267679966526,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.13943811574817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0353864579131125,0,0,0,0,0,0.0928526435983745,0,0,0,0,0,0,0.0355453680383876,-0.0251593266377751,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000411606887978027,0,0.100889482958781,0,0,0,0,0,0,0,0,0,0.219398821878519,0,0,0,0,0,0,0,0,-0.114781304111582,0,0,0.041212433088636,0.0753304778782905,-0.0196304939267167,0,0,0,0.0922679748031844,0,0,0,0,0,0.131101130551273,0,-0.0317971200572542,0,0,0,0,0,0,0
X600690.SH,0,0.0578909722609162,0,0,0,0.283799953181464,0,0,0.130690297314936,0,0,0,0,0,0,0,0.0366905837570837,0,0,0,0,0,0,-0.0163923115868783,0,-0.0175197955614433,0,0,0,0,0.0376079444912585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00313867380812093,0,0,0,0,0,0.0212347637723173,0,0,0,0,0,0
X000651.SZ,0.0357605520477988,0,0,0,0,0,0,0.168089988588339,0,0,0,0,0,0.0162419623305565,0,0,0.0591280227908047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250388709165765,0,0,0,0,0,0,0,0,0.075420598236484,0,0,0,0,0,0,0,-0.00640626930478164,0,0,0,0,0.0352376228607228,0,0
X003816.SZ,0,0,-0.0247893418294359,0,0,0,0,0,0,0,0,0,0,0.0661407395515635,0,0,0,0,0,0,0,0,0,0,0,-0.0466468244477571,-0.05294576984987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134533615489251,-0.0112019000252058,0.0152582057378177,0,0,0,0.0624169756444653,0,0
X600104.SH,0.179253037356825,0,0,0,0,0.0972711800976059,0,0.0144124770647684,1.73472347597681e-18,0,0,0.0869793553383038,0,0,-0.0558275322423045,0,0,0,0,0,0,0,0,0,-0.0474946467181376,0,0,0,0.0154961688060555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247770142644685,0,0,0,0,0.0897982798904579,0,-0.00195714641992074,0.028436176980956,0,0,0,0,0,0
X300124.SZ,0,0,0.0331549661826371,0,0,0,0,0,0,0,0,0,0,0.0839088944470727,0,0,0,0,0,0,-0.212295575741129,0,0,0,0,0.150559856693654,0,0,0,0,0,0,0,0,0.0847064443052288,0,0,0,0,0,0,-0.108052765693545,0,0.167807224038108,0.110258818827432,0,0,0,0,0,0,0.0219170360221088,0,0,0,0,-0.0220759260580589,0,0
X002304.SZ,0,0,0,0,0,0.311100395306954,0,0,0,0,0,0,0,0.0289518419598463,0,0,0,0,0,0,0.133376922994391,0,0,0,0,0.0236614938122201,0.0825903871858502,0,0,0,0,0,0.0331534224896364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289445098120302,0,0.00347613918261425,-0.0147162250483362,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134496201094375,0,0,0,0.0456651333881115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122979163399198,0.0391257048905884,0,0,0,0,0,0,0,0.405906322367213,0,0.00893472787631782,-0.0180265880005972,0,0,0,0,0,0
X000725.SZ,-0.0740328213231736,0,0,0,0,0,0,0,0,0,0,-0.0123753488270641,0,0,0,0,0,0,0,0,0.0331262470119242,0.549702998419509,0,0,0,0,0,0,0,0.194740314839317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0017139262878067,0,0,0,0,0,0,-0.00113526056589591,0.00369354093099105,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0.0443881711979332,0,0,0,0,0,0,0.000254270923110506,0,0,0,0.295559727039662,0,0,0,0,0,0,0,0.117909046866803,0,0,0,0,0,0,0.00100418375315701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181487575458378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183306436204378,0,0,0,0,-0.0233510827684159,0,0,0,0,0,0.0517389300998778,0,0,0,0.0270656187173996,0,-0.0604757326826867,0,0,0,0.0835750812257869,0,0.0135656718592935,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568638335868129,0,0,0,0,0,0,0,0,0.22664014525759,0,0,0.324775682848818,0,0.0552349707708348,4.13044058167722e-05,0,0,0,0,0,0.116234592881341,0,0,0,0,0,0,0,0,0,-0.059469309685449,0,0,0,0,0.0325796184765778,0,0
X600031.SH,0,0,0.0429557707195986,0,0,0,0.097802722156023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14634612372575,0,0,0,0,0,0.0315985244092066,0,0,0,0,0,0,0,0.0341485954491549,0,0,0,0,0,0,0,0,0,0,0,-0.00905724970742644,0,0,0.0969655319385458,0,-0.00882994858277207,0.0305481912754342,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.330390573958581,0.216742560343809,0,0,0,0,0,0,0,0.031740239536364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296053429184105,0,0,0,0,0,0,-0.00996367041839522,0,0,0,0,0,0,0,0,0,0,0,-0.0217389921882815,0,-1.0842021724855e-19,-0.00618740323314687,0,0,0,-0.0281762840683386,0,0
X300014.SZ,0,0,0.0214483218677371,0,0.0249977127306068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417501034917448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385110734888275,0,0,0,0,0.0737315596085715,0,0,0.0449633342674313,0,-0.00692632019652909,0.00160790632360167,0,0,0,-0.050247752102111,0,0
X000100.SZ,0,0.00763110553386532,0,0,0,0,0,0,0,0,0,0,0,0,0.673268942469448,0,0,0,0.00564119116918746,0,0,0,0,-0.113106602609724,0,0,0.0237178114803996,0,0,0,0,0,0,0,0,0,0,0,0,0.038809352556394,0,0,0,0,0.0523770882635013,0,0,0,0,0,0,-0.0233612968612823,0.0155843074796508,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0.11189082954169,0,0.00190711791886491,0,0,0,0,0,0,0,0,0,0,0,0,0.0867817829429949,0,0,0,0,0,0,0,0.0485526538594456,0.38024949560435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00738426806118047,0.0027434309502612,0,0,0,0,0,0
X002179.SZ,-0.304764240691115,0,0,0,0,0,0,0,-0.110180679656004,0,0,0.154918191523788,0,0,0,0,0,0,0,-0.0505691344220178,0.192175514907087,0,0,0,0,0,0,0.291307034907246,0,0,0,0,0,0,-0.0639642366904862,0,0,0,0,-0.174834394799396,0,0,0,0,0.00480577143655703,0,0,0,0,0.101328220462008,0,-0.0307378305511039,-0.00614483942959902,0,0,0,-0.0348708470914951,0,0
X600703.SH,0,0,0,0,0,0.0292886770653358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160136984142249,0.0804264234630941,0,0,0,0,0,0.125483737879932,0,0.025970710295304,0,0,0,0,0,0,0,0,0,0.0665910458966266,0,0,0,0,0.0363561486574491,-0.0904198487345852,-0.0156446237545524,0.020686689818067,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.0798985831593619,0,0,0,0,0,0,0,0,0.00976135016789944,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101544207510886,0,0,0,0.222681311393618,0.00505334701306047,0,0,0,0.183978998051408,0.154099607875852,0,0,0,0,0,0,0,0,0,0,0,0.000897815131966947,-0.0224935147520926,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0.0620813626958522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189842837158801,0,0,0,0,0,-0.081969318992143,0,0,0.0435329237654912,0,0,0.176070505633975,0,0,0,0,0,0,-0.0138504235444053,0,0,0,0,0.0606766129055756,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0449197036399806,0,0,0,0.120500066974204,0,0,0,0,0,0.0577456640668342,0,0,0,0,0,0.141213081225056,0,0,0.0138965515718636,0.0704185974851946,0.0314757803078795,0,0,0.105704595992729,0,0,0,0.0973785200634597,0,0,0,0,0,0,0,0,0,0,-0.013658972209483,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105929651595343,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023238163127234,0,0,0,0,0,0,0,0,0.0458245096378236,0,-0.0123837422533378,0.0259500314500267,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507431025345754,0.00733948857535501,0,0,0.529604283090231,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.173931915722533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189814716997883,0,0,0,0,0.0341057883749419,-0.0460583610897687,0,0,0,0,0,0
X000661.SZ,0,0,0,0.0779353473516264,0.26501854081847,0,0,0,0,0,0,0,0,-0.00223930116288226,0,0,0,0,0,0.0145041814545094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214328075084043,0,0,0,-0.11044354198491,0,0,0,-0.15267454875207,-0.0589783714910536,0.0280733607153007,0,0,0,-0.106241864440411,0,0
X600741.SH,0.264969236308473,0,0,0,0,0,0,0,0.0560111399490036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683273146682013,0,0,0,0,0,0,0,0,0,0,0,0.0515015009372555,0,0.144273354399314,0,0,0.140061220065326,0.0239991330266771,0,0,0,0,0,0,0.0176427095113115,0.00246039737728207,0,0,0,0.0535509027684088,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465276008709159,0,0,0,0,0.0464462961409875,0,0,0,0,0,0.0387115713793863,0,0,0,0,0,0,0.119033919009884,0.0653362931583898,0,0,0,0,0,0,0,0,0,0.149770808525044,0.325875868708923,0,0,0,0.0450763131738746,0,-0.00688345856389168,0,0,0,0,0,0,0
