,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X600276.SH,X000651.SZ,X002304.SZ,X600690.SH,X000725.SZ,X000568.SZ,X600741.SH,X600703.SH,X000338.SZ,X002475.SZ,X600031.SH,X002236.SZ,X300003.SZ,X300124.SZ,X000063.SZ,X002008.SZ,X600809.SH,X600867.SH,X601877.SH,X000596.SZ,X600271.SH,X600066.SH,X000625.SZ,X002456.SZ,X600487.SH,X002294.SZ,X600566.SH,X000100.SZ,X000661.SZ,X002241.SZ,X000157.SZ,X002179.SZ,X002508.SZ,X300142.SZ,X002007.SZ,X000981.SZ,X300136.SZ,X000050.SZ,X002180.SZ,X000869.SZ,X600177.SH,X000977.SZ,X600779.SH,X600522.SH,X600498.SH,X600884.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.282956713995678,0,0,0,0.0800504784239508,0,0,0,0,0.0654421830431021,0,0,0,0,0,0,0,0.113642538648112,0,0,0,0,0,0,0,0,0,0.0645014652973461,0,0,0,0,0,0,0,0,0,0,0.0167783115781342,0,0.017160984716785,0,0,0,0,0.0635375814976983,0,0,-0.000986566296932642,0.00273556230680079,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.148384335423431,0,0,0,0,0,0,0.0359480551187899,0,0,0,-0.0568594672207823,0,0,0,0,0,0,0.0545328401421587,0,0,0,0,0,0,0,0,0,0,-0.0877610916361689,0,0,-0.0320602524877015,-4.33680868994202e-19,0,0,-0.00977054900607985,0,0,-0.0888884849827012,0,0,-0.0558681851295189,0,0,0,0.0389466625651154,0,0
X002415.SZ,0,0,0,0,0,0,0.052081666562188,0,0,0,0,0,0,0,0,0.18760507686456,0,0,0,0,0,0,0,0,0,0,0,0,0.126630291730027,0,0.0238990390121173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763995088514104,0,0.0584474208465578,0,0,-0.0132506311913645,0,0,0,0,0,0
X000858.SZ,0.0912101084577931,0,0,0,0,0.209673198277655,0.121009310751716,0.0805634397402283,0,0.0457409861600061,0.0309463114870628,0,0,0,0,0,0,0,0,0,0.158629310223431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830064519565948,0,0,0,0,0,-0.0194577951872593,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.133021433690807,0,0,0,0,0,0,0.0780548657807216,0,0,0,0.0197612756219258,0,0,0,-0.128422059037938,0,0,0,0,0.202257083283575,0.304898379452223,0,0.0324933423595309,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800274368819505,0,0,0,0,-0.0416041368464288,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0.17092549762346,0,0,0,0.414601658105062,0,0,0,0,0,0,0,0,0,0,0,0,0.136173237630041,0,0,0,0,0,0,0.0484212004048406,0,0,0,0,0,0,0,0,0,-0.0273689329304927,-0.0408040152055149,0,0,0,0,0,0,-0.0891658252789689,0,0.0168788796795351,0,0.0202484896488773,0,0,0.0578021604255767,0,0,0,0,0,0
X002304.SZ,0,0,0.166042912339767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873313370518775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0393343431501039,-0.0287942198855763,0,0,0,0,0,0
X600690.SH,0,0,0,0.428276964703554,0.024307542843157,0,0.160178176176301,0,0,0,0.0332972722989797,0,0,0,0,0,0,0,0,0,0.0463380020931512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0385440124999059,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140594636971079,0.0269357916742474,0,0,0,0,0,0,0,0,0.222217723286944,0,0,0,-0.099701828846629,0.159697700923154,0,0,0,0,0,0,0.124865363138315,0,-0.126120039354177,0,0,0,0.0283811625572333,0,0,0,0,0,0.0330897531572218,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.218931680739349,0,0.086053659450486,0.327745087089525,0,0,0,0,0,0.0782158637161844,0,0,0,0,0,0,0,0,0,0,-0.0157634872739526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267796695548241,0.0250905289631673,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0.192341275499553,0,0,0,0,0.00506605398532746,0.18595174442872,0,0,0,0,0,0,0,0,0.0790878230952599,0,0,0.198554993711482,0.0342457745029306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030242033256699,-0.0558114274704451,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0698991556104834,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374799199735906,0.0887467577998168,0,0,0,0,0,0,0.0365393477249021,0,0,0,0,0,0,0,0,0,0.161850614767971,0.128492715624483,0.109729809379812,0,0.0992677386988476,0,0.0183156445442844,0,0,0,0,0.000402286629448207,0,0
X000338.SZ,0.0521210590269037,0,0,0,0,0,0,0,0.0325686508025357,0,0,0,0,0,0,0,0,0,0.133780350103776,0,0,0,0,0,0,0,0.254177712588939,0,0,0,0,0,0,0,0,0,0,0,0,0.170274119083045,0,0.0898767963154388,0,0,0,-0.0998249313792812,0,0.021351828936566,0,0.00160277305779038,0,2.16840434497101e-19,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475669431782933,0,0,0,0,0,0,0,0,0,0,0.0393055293057518,0,0.0540565131922817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0.102604955940464,0,0,0,0,0,0,0,0.086501688812207,0.000203734178400923,0,0.127096103344347,0,0,0,0,0,0,0,0,0,0,0,-0.0568621223024959,0,0,0,0,0,0,0,0,0.0703770190608848,0,0,0,0,0,0,0.152244397220544,0,0,-0.114179137204159,0,0,0,0,0,0,0,-0.00200978851044697,0,0,0,0,0,0,0
X002236.SZ,0,0,0.497170192730891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914753646249477,0,0,0.130162012114504,0,0,0.109986722055043,0,0.10902038325269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554316269197476,0,0.035913163711172,0,-0.00376918266555135,-0.0408279465168072,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317561067265136,0,0,0,0,0,0,0,0,0,0.0112690278531527,0,0,0,0,0,0,0.267048541908584,0,0,0,0,0,0,0,0,0.164735945563998,0,0,0.0366157023854687,0,0.0200766152863417,-0.0242844069576874,0,0,0,0,0,0
X300124.SZ,0,0.0593691989000799,0,0,0.0313280152392285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219884512946229,0,0,0,-0.0511102764064617,0,0,0,0,0,0,0,0,-0.133766736562263,0.29357158332474,0,0,0,0.0112181607267589,0,0,0,0.0399735241392373,0,4.33680868994202e-19,0,0,0,0,0.0987109331521197,0,0.0883155612187,-0.027438755684044,-0.0376991489314343,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139047901020501,0,0,0,0.0342344499829763,0,0,0,0,0,0.245918714072643,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0.20989455831721,0,0,0,0,0,0,0,0,0.28180792416327,0,0,0,0,0,0,0,0,0.175200410102366,0,0,0.05767298587092,0,0,0,0,0,0.229341128091494,0,0,0,0,0.0554929070121032,0,0,0,0,0,0,0.0100132650764291,0.0563467008161131,0,0,0,0,-0.0168563174245956,0.0231463789200104,0,0,0,0,0,0
X600809.SH,0,0,0,0.149651352467582,0,0,0.21095662437193,0.0375246624546575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192401241765108,0,0,0,0,0,0,0,0.236060118550056,0,0,0,0,0,0.162256752329883,0,0,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0.118841075859357,0,0.0416425976994228,0,0,0.360489521726671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211504168912691,0,0,0,0,0.169570573425419,0,0,0,0,0,0,0,-0.0595458587621766,0,0,0,0,0,6.7762635780344e-21,0,0,0,0,0,0,0
