,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600690.SH,X002304.SZ,X002475.SZ,X600276.SH,X600104.SH,X000651.SZ,X300124.SZ,X000725.SZ,X003816.SZ,X600031.SH,X002371.SZ,X002129.SZ,X300014.SZ,X002241.SZ,X000063.SZ,X002049.SZ,X000596.SZ,X000338.SZ,X002179.SZ,X300142.SZ,X600703.SH,X000625.SZ,X600089.SH,X601877.SH,X000661.SZ,X600741.SH,X000100.SZ,X002180.SZ,X600460.SH,X600522.SH,X000799.SZ,X000733.SZ,X600702.SH,X000157.SZ,X002236.SZ,X600884.SH,X002074.SZ,X600183.SH,X600584.SH,X000800.SZ,X002432.SZ,X600779.SH,X601799.SH,X002414.SZ,X002176.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000651.SZ,0,0,0,0,0,0,0.0121568933653568,0,0,0,0,8.67361737988404e-19,0,0,0.209176241401542,0,0,0,0,0,0,0.0748744462068187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00767714715310232,0,0,0,0,0,0.0284844073511083,0.0309831471761872,0,0.021902648150571,0,0,8.67361737988404e-19,-0.0257435548206105,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.237279941178622,0,0,0,0,0,0,0,0,0,0,0,0,0.0524695224228771,0.0815017227608389,0,0,0,0,0,0,0,0,0,0,0,0.187499586848846,0,0,0,0,0.0524635816964575,0,0,0,0,0,0.00962370455379822,0,-0.0327476136132074,0,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697845491844973,0,0.0251619304478336,0,0.127682098518833,0,0,0,0,0.0560518465227048,0,0,0,0,0,0,0,0.0357554939902487,0,0,0,0,0.171344465809087,0.0380808545914125,0,0,0.076298545849857,0,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0.012168206424389,0,0,0.207309036114756,0,0,0,0,0,0,0,0,0,0.0589532129138866,0,0,0,0,-0.0109124141605064,0,6.93889390390723e-18,0,0,0,0,0,0.075956987330274,0,0,0,0,0,0,0.112873981238701,0.0156773649755917,0,0,0,0.103989834870107,-0.00583587746763569,0,0,0,0,0,-0.012230081539882,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.155014126218314,0,0.112895998639607,0,0,0,0,0.135902641101963,0,0,0,0,0,0,0.197162182634037,0,0,0,0,0,0,0.0434743376106455,0,0,0,0,0,0,0,0,0.0842339494993972,0.0179684369396275,0,0,0,1.73472347597681e-18,0,0,0.0436851253900211,0,0.0485543749059027,0,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0.0262543948063757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211458765511809,0,0,0.256701281706293,0,0,0,0,0.231051286060247,0,0.00721808645540393,0,0,0,0,0.1165121140635,0,0,0,0,0,0,0,0,0.0156197272914435,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0586297100234571,0,0,0,0,0,0,0,0,0.256667795797374,0,0,0,-0.0224444829750914,0,0.0644557605380769,0,0,0,-0.0618781062850151,0,0,0.097557317856942,0,0,0,0,0,0,0.318372128540092,0,0,0,0,0.0686905813162521,0,0,0,0,0,0,0.0134461971947159,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062554664993625,0,0,0,0,0,0,0,0,0,0,0,0,0.0254209234734108,0,0,0,0,0,0.0564181953664752,0.262167252768296,0,0,0,0,0,0.3371298100511,0,0,0,0.00525583182496265,0,0,0,0,0,-0.0810269041186141,2.16840434497101e-19,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.58303362415366,0,0,0,0,0,0,0,0.155851566803857,0,0,0,0,0,0,0,0,0,0,0,0,0.111394189674807,0.108883628692045,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.0331140136820305,0,0,0,0,0,0,0,0,0,0.0255220656420541,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0893240694582215,0.0634068785262757,0,0,0.029823742389856,0,0,0.0217635691783545,0,0,0.0311492963864317,0,0,0,0,0,0,0.0548858268210112,0,0,0,0,0,0,0,0.0933744626432789,0,0,0.127201355165483,0,0,0,0,0,0,0.127520810514866,0.00464710653195518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0730471780134327,0,0,0,0,0,0,0,0,0.549379798242745,0,0,0,0,0,0,0,0,0,0.169175111082601,0.116188005063305,0,0,0,0,0,0,0,0,0,0,-0.0998518232465357,0,0,0,0,0.0496159070927977,-0.0383173557972579,-0.00851380126040145,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.1894956399783,0,0.388330442987594,0.0268713659792604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0647927731521776,0,0,0,0.0892506615616749,0,0,-0.0142635575688887,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0406924856893723,0,0,0,0,0,0.342240941794225,0,0,0,0,0,0,0,0,0,0,0,0.25350539202932,0,0,0,0,0,0,0,0,0,0,0,0.112299312330886,0,0.0269475281927043,0,0,0,0,0,0,0,0.0456757291262447,0.0199183235748838,0,2.16840434497101e-19,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,-0.160038588956146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156437852192158,0,0,0,0,0,0,0,0.115257492082537,0,0,0,0,0,0,0,0,0,0,0,0.155987523489736,0,0,0,0,0.025764340452749,0.104991672946587,0.080442595180283,0,0,-0.12022621233749,0,0.0148341896712126,0,0,0,0,0,0
X300142.SZ,0.102000845532663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000389472005164442,0,0,0,0,0,0,0,0,0.0879080239059675,0,0,0,0.24587233135653,-0.224814263275248,0,0.0190477899098135,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175303803661709,0.265767435634319,0,0,0,0.0675958827268326,0,0,0,0,0,0,0,0,0.308821084008662,0,0,0,0.0137876693577598,0,0.00947330153262346,0,0,0,0,0,0,0.0564544802256598,0,0,0,0,0,0,0,0,0,0,0.0291537364133444,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.0678846689612637,0.13126134343393,0,0,0,0,0.0127603394848243,0,0,0,0,0,0.0193120627280637,0,0.491389238084545,0,0.0414430283761359,0,0,0,0,0.0269313492201869,0,0,0,0,0,0,0,0,0,0,0.0994120866763544,0,0,0,0,0,0,0,0,0.0934753421053365,0,-0.0727784795864847,0.0571409699857439,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.00760759316581213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0480114656190497,0,0,0,0,0,0,0,0,0,0.108676716304405,0,0,0.0796117684614697,0,0,0,0,0,0.113259113984571,0.0515105674455591,0,0,0,0.0151252474079926,0.0937501426408126,0.014599905008751,0,0.031712750368088,0,0.00194845073197084,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112810985414089,0.120734283614146,0,0,0,0,0.0768112391706865,0,0,0,0,0,0.0690261779095567,0,0,0,0,0.0942861868798542,0,0,0,0,0,0.0377686951121389,0.126312411456334,0,0,0,-0.0497684637348232,0,0,0,0,0,0,0.00896444233882876,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0496623440943699,0,0,0.222317911104785,0,0,0,0,0.1090170174592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231437229406471,0,0,0,0,0,0,0,0,0.266119840804445,0,0,0.176069376100197,-0.0764678139338077,0,0.020192582177976,0,0,0,0,-0.0100636223041476,0,0
X600741.SH,0,0,0,0,0,0,0.103070992700302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209325455973358,0,0,0.0235728395396547,0.0488790615884285,0.122429201408102,0,0,0,0,0,0.069702792314998,0,0,0,0,0,0,0.170925701980466,0.0591715725081478,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183442030185903,0,0,0,0,0.0569689703367168,0,0,0.0233092967795017,0,0,0,0.192007579873181,0.0679287034902621,0,0,0,0,0,0,0,0,0,0,0.122529510893447,0.0327798442295612,0.0239617114113188,0,0,0,0.0872568334297151,0,0,0,0,-2.71050543121376e-20,0,-0.025372675350083,0.00506107337883367,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162951585734524,0,0,0,0,0,0.193740623180065,0,0,0,0,0,0,0,0,0.00913812470823106,0.152593926874617,0,0,0,0,0.123884001637226,0,0,0,0,-0.00363780800945216,0,0,0,0.137679088512967,0,-0.0235926513285825,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248391495142234,0,0,0.0952454989931287,0,0,0,0,0,0,0,0,0,0.140571412262849,0,0.104093738294433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546546207371733,0,0.0715527670794484,0,0,0,0,0.0350257164957625,0,0,0,0,0,0
X600522.SH,0.0625088185063643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461427689023928,0.000338460770637847,0,0.0450988770841525,0,0,0,-0.0749606128433171,0,0,0,0,0,0.1074631337276,0,0.0585868853778084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169299335142593,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106132798139136,0,0,0,0,0,0,0,0.120815696367804,0,0.103942258251007,0,0,0,0,0.0369757744104944,0,0.0407235872658518,0,0,0.720496498522017,0,0,0,0,0,0,0,0,0,0,0,0,0.0340781811651794,0.00326999941410633,-0.0138940786682863,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133853918821835,0,0.119819074670882,0,0,0.0439774275201743,0.127583701501581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.216917213915079,0.00781298468168073,0,0,0,0,0,0,0,0,0
X600702.SH,0,0,0,0,0.233744978759465,0,0,0.0202724699079554,0.0299245330603559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0675442331148401,0.610437215888047,0,0,0,0,0,0,0,0,0,0,0.145321373134195,0,0,0.0150582467701676,0,0,0.00909659993687579,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327488115485482,0,0,0,0,0,0,0,0.0308074461502561,0,0,0,0,0,0,0,0,0.285805610740548,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366745569040239,0,0,0,0,0,0,0.00225441278642974,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466666107837568,0,0,0,0,0,0,0,0,0,0,0.0375158671941075,0,0,0,0,0,0.254229739383164,0,0.0493183521719767,0,0,0,0,0,0,0.163731802400106,0,0,0,0.0368380528091338,0.033805000525059,0.0898321032498242,0,0.11757338847394,0,0.0126276627689347,0,0.0264889600853742,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0.0101818336900142,0,0,0,0.0572452312949751,0.102932092155906,0.201308805431319,0,0,0,0,0,0,0,0,0.249479288691169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544820228222436,0,0,0,0,0.171275315989428,0,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0.0183124392644907,0,0,0,0,0,0,0,0,0.251346095121133,0,0,0,0,0.0105482978992785,0,0,0,0.134589731866751,0,0.0283311780783174,0,0,0,0,0,0,0,0,0,0,0,0.310808769033058,0,0,0,0,0.0310079973669484,0.0104438518216804,0,0,0.0975897872318303,0,0,0,0,0,0,0,0,0
X600183.SH,0,0.152132358550556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677749045680263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134210484505598,0,0,0.133765955911562,0,0,0.219860379147671,0,0,0,0,0.105483283985108,0.0109780853923574,0,0.00606016879004906,-0.0170428269348188,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0816358032673552,0,0,0,0,0,0,0,0.168948467129218,0,0,0,0.0866679227436271,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152440675840134,0,0,0,0,0,0.0466260627121153,0,0.208024181650491,0.00554816737102375,0,0,0.017141458129182,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0.101855525185806,0,0,0,0,0.0197693529789016,0,0,0.0402508328415915,0,0,0,0,0,0,0.00697697460420714,0.213793829863126,0,0,0,0.0819291503338121,0,0,0,0,0.0289348656064862,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0898634083476942,0,0,0,0,0,0,0,0,0.0582863356376654,0,-0.00902253975853382,0,0,0,0,0,0,0
X002432.SZ,0,0,0.247190775326991,0,0,0,0,0,0,0,0,0,0,0,0,-0.0914833863557083,0,0.240754948736736,0,0,0,0,0,0,0,0,0,0.0570637667981445,0,0.19642653838139,0,0,0,0,0,0,0,0,0,0,0,0.335052437639761,0,0,0,0,0.424534995642797,-0.172069815791958,-0.17127008144934,0.0216994736872451,0.339899282636648,0.153747271106613,-0.112772104265444,0,0,0,-0.0896004308195318,0,0
X600779.SH,0,0,0,0,0,0,0,0,0.313638262815313,0,0,0,0,0,0,0.0641301965054711,0.114244789738416,0.0669889233633517,0,0,0,0.0934582843823885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273744635351236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356067050014388,0,0.0356986998921427,0,0,0,0,0,0,-0.0409510906919136,0,0,0,0,0,0.0887257586883991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247660165156222,0.321839772067869,0,0,0,0.0456514590876311,0,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0.0442066434786657,0,0,0.15891020735378,0,0,0.132155974158312,0,0,0,0,0.00619865373646658,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0280223626406709,0,0,0,0,0,0,0,0,0,0,0,0.24312567907257,0,0.248690195277381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002176.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986266866065962,0,0,0.263132476760615,0,0,0,0,0,0,0,0,0,0,0,0,0.167162151256674,0,0,0,0.360285605850171,0,0,0,0.00721407107898708,0,0,0,0,0,0,0.0639128285548488,-0.223183583867377,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.258776572509169,0,0,0,0,-0.0628797939832263,0,0,0,0,0,0,-0.0328630732531555,0,0,0.101519737286369,0,-0.180946226316655,0,0,0,0,0,0,0,0,0,0,0,-0.0380796797854277,0.0997965778432396,0,0,0,0,0,0,0,0,0.0450348299376285,0,0,0,0.148480294984423,0,0,-0.0596164189689378,0,0,0,0,0,0
Slope,0,0,0,0.0436994063362728,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0703710700823373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132705486755798,0,0,0,0,0,0,0.671510350964034,0,0,0,-1.33985474519694,0,0
TED,0,0,0,0,0,0,0,0,0.306873290569076,0,0,-0.281956811591573,0,0,0,0.355673632412751,0,0,-0.356135275445085,-0.168000712443716,0,0,0,0,0.0886637033059483,0,0,0,0,-0.384983544690864,0,0,0,0,0,0,0,0,0.838957401932211,0,0,0,0,0,0,0,0,0,0,0,0,0.72822262037191,0,0,0,0,0,0,0
RealEstate_excess,0,-0.160682980225978,0,0,0,0,0,0,0,0,0,0,0,0,-0.00801444689789279,0,0,0,0,0,0.103385048738761,0,0,0,0,0.0416875325626474,0,0,0.0630595742401472,0.0697177186401356,0,0,0,0,-0.123958142562864,0,0,0,0,0,0.0997444065381613,0,0,0,0,0,0,0,-0.0377717105473781,0,-0.0671216840533183,0,0.0189235599128615,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.0522529584583368,0,0,0,0,0,0,-0.0719317364045319,0,0,0,-0.103719245084736,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579574905344992,0,-0.0483957362768751,0.0750797767745803,-0.0888717566351323,-0.103476020161044,-0.213677934178509,0,0,0,0,0.0746972998120346,0,0,0,0,-0.0124240278150345,0.311954659164192,0,0,0,0,-0.0442268174847429,0.0344080049123491,0.0686139904586841,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00155209118304437,0,0,0,-0.000826734582327014,0,0.00336846699378215,-0.00508824754421266,0,0,0,-0.00499774503412258,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151656874629626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00210070676664504,0,-0.0458396276860954,0.0401728906830491,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00847532454833659,0,0,-0.0028000681874096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00827571145219194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00998280389045053,0,0,-0.0251281123214633,0,0,0,-0.0792049923604601,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00293797577236677,0,0,0,0,0,0
