,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X000725.SZ,X002304.SZ,X000063.SZ,X600031.SH,X600690.SH,X000568.SZ,X000338.SZ,X000661.SZ,X600703.SH,X600741.SH,X600809.SH,X002241.SZ,X300003.SZ,X000100.SZ,X000596.SZ,X002236.SZ,X601877.SH,X300014.SZ,X600183.SH,X300124.SZ,X000157.SZ,X000066.SZ,X300142.SZ,X002007.SZ,X002456.SZ,X002371.SZ,X000625.SZ,X300136.SZ,X002008.SZ,X002179.SZ,X002463.SZ,X000977.SZ,X600271.SH,X600584.SH,X002180.SZ,X600177.SH,X000050.SZ,X600066.SH,X002129.SZ,X600487.SH,X600498.SH,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,0,0,0,0.0499914076336245,0,0,0,0,0,0,0,0.07681136950393,0.11969277455682,0,0,0,0,0,0,0,0,0.0418340308541988,0.0813598967720692,0,0,0,0,0,-0.0183856998518831,0,0.0642671937972708,0.0611735228407115,0,0,0,0.00131836331324955,0,0,0,0,0,0,0,0.0704340348366654,0,0.0512258252909298,0,0,0,0,0,0,-0.080973425068872,0,0
X600031.SH,0,0,0,0,0,0,0.148241421886474,0,0,0,0,0,0,0,0.0844247851326529,0,0,0,0.140905698451364,0.0426445785712626,0.0143406894203133,0,0.0428799074380584,0.0169815626650492,0,0.0208323646147707,0,0,0.0530103221793109,0,0,0,1.73472347597681e-18,-0.0565516297809575,0.000250168316662801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00964665950529079,0,0,0,0,0,0
X600690.SH,0,0,0.0187093613472711,0,0,0,0,0,0,0,0,0,0,0,0,0.0143007964584964,0,0,0,0,0.104444400856671,0,0,0,0,0,0.188110535450291,0,0,0,0,0,0,-0.0555438359867388,0,0,0,0,0,0,0,0,0.0205499713206666,0,0,0,0,0,0,0.0204697939527857,0,0.0370892770328167,0,0,0,0,-0.00233197518383057,0,0
X000568.SZ,0.256645460741628,0.571172760205601,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038039817790782,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270704754231355,0,0,-0.0407096023101164,0.00635517005967557,0,0,0,0,0,0,0,0,0,0,0,0,0.0353024800026457,0,0,0.000672163511917851,0,0.0229764455852008,0.0211284296955355,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.1729783873186,0,0,0,0,0.0666201215799141,0,0,0,-0.0668279370320827,0,0,0,0,0,0,0,0,0,0,-0.022075545019376,0,0,0.0659316496902717,0,0,0,-0.0237537875334923,0,0,0,0,0.10029668892565,0.0585655422968831,0,0,0,0,0,0,0,0,0,0,0,0.0337831070395253,0.029416342346289,0,0,0,-0.0136740471660201,0,0
X000661.SZ,0,0,0,0.330163959810665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667677876957437,0.013044372505185,0.0789178675159943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0723292626604207,0,0,0,0.0542177786292591,0,0,0,0,0,0,0,0,-0.0172649244303039,-0.0682727403978063,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951648661515725,0,0,0,0,0,0,0,0,0,0.0626144325664206,0,0,0.074949058326966,0.174520257633995,0,0,0,0,0.0186987799651902,0,0,0.345414171791414,0,0,0.0718977464502047,0,0.150787692125875,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.0939247106708832,0,0.0368316325036622,0,0,0,0,0,0,0.0337101532444656,0.100871035033943,0,-0.149719220598431,0,0.0104631519053258,0,-0.124555821201649,0.0530848475773175,0,0.0947521188984482,0,0,0,0.0731297068303055,0,0,0,0,0.172082963958588,0,0,0,0,0.0165030886074051,0,0,0,0,0,0,0,0,0,0,0,-0.0151023768167509,0,0,0,0,0,0,0
X600809.SH,0,0,0,0.0614881495342908,0,0,0.0187259398892457,0,0,0,0,0,0,0.294353998212136,0,0.0449101998125268,0,0,0,0.0703433736099024,0.121027362599337,0,0,0,0,0.0507356556951155,0.0154131357614216,0,0,0.00420827395452098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0231610401052011,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.182632653494692,0,0,0,0,0,0,0,0,0,0.25765885229251,0,0.0769963248584323,0,0,0,0,0,0,0.119101127528506,0,0,0,0,0,0,0.114523769041327,0,0,0.00403826327750747,0,0,0,0.132530302249141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00266212040914632,0,0
X300003.SZ,0,0,0,0.163511660882944,0,0,0,0,0,0,0,0,0,0,0,0.0853024851028087,0.0578655068311576,0,0.212665918044159,0.00493151275074532,0,0,0,0,0,0.0433235791457552,-0.104141834672866,0,0,0.0732288282305949,0,0,0,0.0855035102722862,0,0,0,0,0,0.120592875252466,0,0,0.0388037217257637,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.455413528930425,0,0,0,0,0,0,0,0,0,0,8.07420091161748e-07,0,0,0,0,0,0.0264853200297132,0,0,-0.0785191436584859,0.0174038351108917,0,0,0,0,0,0.0272006518147607,0,0,0,0,0,0,0,0,0.372569540611118,0,0,0,0,0,0,-0.0120574162727652,-0.0121092947698269,0,0,0,0,0,0
X000596.SZ,0.260475883017284,0,0,0,0,0,0,0,0,0,0,0.078708710477164,0.057171302569046,0,0,0,0,0,0.145182025019132,0,0.107509400942125,0,0,0,0,0,0,0,0.125132224297384,-1.73472347597681e-18,0,0,0,0,0,-0.0103768279034053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0621727873748238,0,0,0,0,0.0198425079942063,0,0
X002236.SZ,0,0,0,0,0.738329071329801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0862711509656853,0,0,0,0,0,-0.0624526291909185,0,0,0,0,0,0.0841577188585261,0,0,0,0,0,0,0,0,0,0,-0.0209977007560419,0,0,0,-0.0404952297975163,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.097896679979419,0,0,0,0,0,0,-0.0691018338327915,0,0,0,0,0,0,0,0,0,0,0,0,0.0961018158638367,-0.0428642988959506,0.0175805100117803,0,-0.0091740330121179,0,0,0,0,0,0,0,0,0,0.0973973112885117,0.042598388581801,0,0,0,0.0432592298588212,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631277557942376,0,0,0,0,0.584215893678529,0,0,0,0,-0.0597078734707733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780685153284107,0,0,0,0,-0.133884498406154,0,0,0,0,0.0748887863110665,0.177208923340928,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0.0852143011649463,0,0,0,-0.153157466115601,0.244404138052291,0.0952842915485114,0,0,0,0,0,0,-0.134122893337634,0,0,0,0,0,0,0,0,0,0,0,0.0808836604784006,0,0,0.706562069876952,0,0,0.332625713636519,-0.406463326383997,0,-0.00587152461287825,0,0,0,0,0,0,-0.135747754811011,0,0,0,0,0.0421013581107888,0,0
X300124.SZ,0,0,0.0898673788295591,0,0,0,-0.0256012053603166,0,0,0,0,0,0.0641860023353795,0,0,0,0,0.120012189779899,0,0,0,0,0.00724148283336357,0,0,0,0,0,0,0,0,0,0.0330724559885205,0,0,0,0,0,0,0.0374798724144036,0,0,0,0,0,0,0.162820325602017,0,0,0,0,0,0.00321295207173757,0,0,0,-0.0268187359997154,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0874683654139987,0.0270468722802716,0,0,0,0.0397978314891216,0,0,0,0,0,0.0237229714016291,0,0,0,0,0,0,0,0,0.116219735289549,-0.0171790409288387,-0.0244348161463186,0,-0.0808146909861046,0,0,0,0.129044692037354,0,0,0,0,0,0,0,0.0322178618660173,0,0,0,0.0154539576514009,0.00968556065971521,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0.140216296530367,0,0,0,0,0,0,0,0.250388274201347,0,0,0,0,0.129865069930763,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146034987683144,0,0,0,0,0.234810767246984,0,0,0,0,0,0,0,0,0,0,0,0,-0.0392349954172456,0.108941171191998,0,0,0,0,0,0
X300142.SZ,0,0,0.0324284595037033,0.0444736333759544,0,0,0.212511764701673,0,0,0,0,0,0,0,0,0,-0.0511393500999721,0,0,0.0686137085508588,0,0,0,0,0,0.0498829080573299,0,0,0,0.0573673783271888,0,0,0,0,0.172605700480206,0.00687128948355383,0.160436244135782,0,0,0.0394592690907729,0,0,0,0,0,0,0.0296660317253955,0,0,0,0,0,0.0486466413978026,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190306369161204,6.7762635780344e-21,-0.132812141629397,0,0,0,0,0,0,0,0,0,0,0,0,0.260804317526456,0,-1.35525271560688e-20,0,0,0,0,0,0.153395829954533,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199121420159187,-0.0133749384559821,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240243530788103,0,0,0.0656091751538195,0,0.264016791045333,0,0,0,0,0,0,0,0,0,0.0335345463761436,0,0,0,0,0.0548015105087478,0,0,0,0,0.0124138919638726,0,0.256180171724267,0,0,0,0,0,0,0,0,0,-0.0782355792943056,0,0,0,0,-0.0922142872488027,0,0
X002371.SZ,0,0,0,0.0442687477116131,0,0,0,0,0,0,0,0,0,0,0,0,0.169405203762711,0,0,0,0.058568928171945,0,0,0,0,0,3.46944695195361e-18,0,0,0.270683828730051,0,0,0,0,0,0,0,0,0,0.066576842235082,0,0,0,0,0,0,0,0,0,0.122109176705891,0,-0.0625555188271696,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,-0.0274779366071761,0,0,0,0,0,0.141852469895068,0,0,0,0,0,0.228008406199236,0,0,0,0,0,0,0.012297603331089,0,0,0,0,0,0,0.0272480957710067,-0.0205848147331924,0,0,0,0,0.0871071580390636,0.123959534732765,0,0,0,0,0.185147651856903,0,0,0,0,-0.0849565496692749,0,0,-0.0200599754533943,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340603137854662,0,0,0,0,0,0,0.10659904370739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15055945541756,0,0,0,0,0,0,0,0,0,-0.0673121772207489,0.0204356404536299,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0.253749435230474,0,0,0,0,0,0,0,0,0,0,0,0,0.0471145562892662,0,0,0,0,0,0,0.0243347423908039,0,0,0.00541549413410041,0,0,0.120079297797373,0,0,0,0,0,0.0963876474383071,0,0,0,0,0,0.0789251124004602,0,0,0,0,0.00667410666977957,0,0,-0.0309250089015072,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0654576466819253,0,0,0,0,0,0,0.206059504539486,0,0,0,0,0,0,0.043414264571102,0,0.00878461091984898,0,0,0.155373162970774,0,0,0,0,0.10527474310557,0,0,0,0,0,0.110863987339029,0.0539417439939778,0,0,0,0,-0.0503308462271903,0,0,0,0.0174128891268021,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655509150092815,0,0,0,0,0,0,0,0,0.0639392260101118,0.226023577051929,0,0,0.296952508739839,0,0,0,0,0,0.16938620060032,0,0,0,0.0312321273313726,0.0550862365409206,0.0829478752865105,0.0216872857363688,0,0,0,0.0462338990215622,0,0,0,0,0.0800394966567653,0.0433945035910059,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286129901530829,0,0.302216369567833,0,0,0.0451257540197379,0,0,0,0,0,0.0734578369187084,0,0,0,0.00446064443281186,0,0,0,0,-4.33680868994202e-19,0,0,0.0541149040315082,0,0,0,0,0,0,0.328882003268764,0,0,0,0,0,0,0,0,0,0,0,-0.0254090432808553,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419946849829951,0,0,0,0,0,0,0,0,0.0264459975589663,0.0111075589143868,0,0.0547175785984585,0.045462824828941,0,0.152552905082236,0,0,0,0,0,0,0,0.0411531888662713,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430391458109389,0,0,0,0.0449867442943742,0,0,0,0,0,0,0,0,0,0,0,0,0.206199509318246,0,0,0,0,0,0,0,0,0.233582727101449,0,0,0,0,0,0,0,0,0.0290359192012997,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,-0.0318748961521364,0,0,0,0,0,0,0.0955443936289873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281412170613042,0,0.251634259251204,0,0,0.0863277291539011,0,0,0.125601842734879,0,0,0.0677717950794625,0,0,0,0,0,0,0,0,0,-0.112162598227256,0.0182230845891662,0,0,0,0,0,0
X600177.SH,0,0,0.0214164217705026,0,0,0,0,0,0,0,0,0,0,0,0.057355730053615,0,0,0,0,0,0,0,0,0,0,0.0029304156400096,0,0,0.150955539150394,-0.0278624731848572,0,0.0101600986253174,0.0802422586192612,0.0907408073592071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00870475783034567,-0.0337863009997413,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.0181089490809556,0,0,0,0,0,0,0,0,0.000826472921233241,0,0,0,0.0361810207843861,0.374246152032981,0,0.0247388631095685,0,0,0,0,0,0,0,0,0,0,0.0349454712520812,0,0,0,0.0729158997845128,0.0844175234014754,0.0442344400523692,0,0,0,0,0,0.0776946293954819,0.207866234925489,0,0.06992082685666,0,0.0149924327650252,0.0100354721035517,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0.0179642324693466,0,0,0,0,0,0,0,0,0,0,0,0.0611082283488978,0,0,-0.0705166889767826,-0.0307200526267068,0,0,0.0798796879266183,0,0,0,0,0.0681793102097751,0,0,0,0,0.0643077147812944,0,0,0.0487637560874948,0,0,0,0,0,0,0,0,0.108498350237322,0.0257655107520936,0,0,0,0,0,0
X002129.SZ,0,0,0.148497408910696,0,0,0.0914300295291547,-0.127704720561618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195861911848716,0,0,0,0,0.031779710475358,0,0,0.0486525473020396,0,0.0502740147391023,0.269549208146772,0,0,0,0.0395879287316588,0,0,0,0,0.0103999592183863,0,0,0.211193489292444,0.188035001605317,0,0,0,-1.73472347597681e-18,0,0,0,-0.0719244283490284,0,0
X600487.SH,0,0,0,0,0,0,0,0.0635825913211621,0,0,0.0115868366959014,0,0,0,0,0,0.0374232401602221,0,0,0,0.00999709849489473,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0.0184723040716582,0.077127368547162,0.0385400374796644,0.0641944306857549,0.0511894444474621,0,0,0,0,0,0,0,0,0,0.00996449672934319,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0240936632069304,0,0,-0.0160258282885311,0,0,0,0,0,0.157145115844189,0,0,0,0,0,0,0,0,0.0480627153386894,0,0,0,0,0,0,0,0,0.0974197731332385,0,0,0.0201428775099556,0,0,0,0,0.192948895879631,0,0,0,0,0,0,0,0,0,-0.00652498470261082,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528167563088459,0,0,0,0,0,0,0,0.0535510710114636,0,0,0,0,0,0.0438834178824207,0.1025118057281,0,0.192355433438648,0,0,0.415842872002721,0,0,0,0,0,0,0,0,0,0.0187379038778824,0.0235668693390213,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181312674387081,-0.00178585445917399,0,0.04117091997641,0.113515361950259,0,0,0,0,0.00818379215732138,0,0,0,0,0,0.0586603682947533,0,0,0.0327788275973157,0,0,-0.0946008464142114,-0.0484013479613567,0,0,-0.036249321262727,0,0,0,0,0,0,0,0,0,-0.0252809728440255,0,0,0,-0.023301694118692,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.259557047304858,0.0283296803475462,0,0,0,0,0,0,0,-0.233993918343909,0,0,0.172638206297137,-0.334227759954479,0,0,0.111783678241666,0,0,0.0949325741614318,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0242275571125172,0,0,0,-0.081396864350477,0,0
TED,0,0,-0.1249800559509,0,0,0,0,0,0,0,0,0,-0.12047436193381,0,0,0,-0.196602000350737,0,0,-0.0669569461613636,0,0,0,0,0,0,0.501480198659339,0,0,0.102546318049618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.196465190167821,0,0,-0.434652355365745,0.0155922333726992,0,0,0,0,-1.34241849377761,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199495104547384,0,0,-0.0581860090836586,0,0,0.0275291471191049,0,-0.0293429166844282,0,0,0,0,0,0,0,0,0.0491061526730216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00429326463225724,0,-0.0148596793975569,0.0136165293514419,0,0,0,-0.00918224126576923,0,0
MKreturn,0,0,0,0.00141382727157024,0,0,0,0,0,0,0,0,0,0,-0.0099062703342025,0,-0.0142082114577566,0,-0.0109978403758801,-0.0236632428065665,0,0,0,-0.0478812824416077,0,0,0,0,0,0.0976184582218214,0,0,-0.0501208913135968,0,0,0.0687625505978439,0,0,0,0,0,0,0,0,0,0,0.00983107263106353,0,0,0,0,0.0163456227016454,-8.67361737988404e-19,0,0,0,-0.024551242967189,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000536322507517174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000954855365196308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00397020132682575,0,0,0,0.00436721991005232,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092731039071754,0,0,0.0783199914886334,0,0,0,0,0,0,0,0,0.137103961109787,0,0,0,-0.157107172487993,0,0,0,0,0,0,0,0,0.17999707376435,-0.553435544533497,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,-0.00284932815295806,0,0,0,0,0,0,0,0,0,0,-0.00323617690418507,0,0,0,0,0,0.00190548213300489,0,0,0,0,0,0,0,0.00427650814162442,0,0,0,0,0,0.00168788155801506,0,0,0,0,0,0,0,0,0,0,0,0.00223084684465109,0,0,0,0,-0.00658831780537079,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106625245283523,0,0,0,0,0,0
