,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X000568.SZ,X600741.SH,X002475.SZ,X000338.SZ,X002241.SZ,X000100.SZ,X600066.SH,X002236.SZ,X600118.SH,X600271.SH,X002456.SZ,X601877.SH,X000157.SZ,X600177.SH,X300124.SZ,X600372.SH,X600522.SH,X600089.SH,X002007.SZ,X002085.SZ,X002508.SZ,X000981.SZ,X300003.SZ,X002294.SZ,X600867.SH,X600699.SH,X000559.SZ,X002180.SZ,X000066.SZ,X300136.SZ,X000623.SZ,X002292.SZ,X600498.SH,X002074.SZ,X002426.SZ,X000596.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.10630707414745,0.00748706597527283,0,0,0,0,0.00276059343259862,0,0,0,0.272028973080534,0,0,0,0,0,0,0.251139784499171,0,0,-0.0655760969834561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315542753855673,-0.0392080719328642,0,0,0,0,0,0,0,0,0,0.00248548161927319,-0.000691481306883202,0,0,0,-0.0189346909489749,0,0
X600104.SH,0,0,-0.0207064795836909,0,0,-0.0264570593071811,0,-0.0560364701892299,0,0,0,0,0,0,0.628886449983901,0,0,0,0,0,0,0,0,0.130490491663626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047671534660296,-0.136664570763444,0,-0.0684146395376659,0,0,0,0,-0.0410901229917266,-0.006823803288706,0.00335967187135539,0,0,0,0,0,0
X002415.SZ,0,0,0,0.143312949590259,0,0,0,0,0,0,0,0.0528103784530963,0,0,0,0,0,0,0,0,0.156614894631769,0.0116863129103414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145560796108611,0,0,0,0.0243344874285866,0,-0.00920666685649462,0.00747244058737816,0,0,0,0,0,0
X000651.SZ,0,0.0273719360029734,0,0,0,0,0,0.0110311328153423,0.108989418380076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162008959781241,0,0,0.47699030550216,0,0.0828598033778284,0,0,0,-0.103263263620183,0,0.0202592047135924,0,0,0,0,0,0
X000858.SZ,0.127733494449867,0,0,0,0,0,0,0.003558816491998,0.0633113778753916,0,0,0,0,0.255604462022081,0.143624972368521,0,0,0,0,0,0,0,0,0,0.154270999236443,0,0,0,0,0,0,0,0,0,-0.0694962324537697,0,0,0,0,0,0,0,0.0189667345995325,0,0,0,0,0,0,0,0,0.00589935697775163,0,0,0,0,0,0
X002304.SZ,0,0,0,0.0970756841293364,0,0,0,0,0,0.0385795099456085,0,0,0,0.42494819989676,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.025570881917317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510946603592824,0,0,0,0,0,0,0.137044066748113,0,0.00898363110697014,-0.00542365348026468,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0174568686760569,0,0,0,0.197039248831499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412549176686117,-0.0217396474623183,0,0,0,0,0,0,-0.107476882592511,0.0202473080286958,-0.000693179143290024,0,0,0,0,0,0
X000725.SZ,0,0,0,0.089989224090855,0,0,0,0,0,0.134729106634204,0,0,0,0.0643959831624089,0,-0.359732057539961,0,0,0.138757216148777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00997926378883292,0,0,0,-0.0402545611979899,0,0,0,0,0,0.154914798022813,0,0.0822545614321562,0,0,0,-0.0133944392237083,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0.159289854871507,0,0,0,0,0,0,0,0,0.0810153956938322,0,0.196812752345092,0,0,0,0,0,0,0.0104109165099429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201725814015095,0,0,0,0,0,0,0,-0.0175212315766456,0.00953523471151931,0,0,0,0,0,0
X000063.SZ,0,0,0,0.116373398430198,0,0,0,0,0,0,0,0,0,0,0,0,0.102590314496463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160817240201929,0.0393027134036963,0,0,0,0,0,-0.0139388015556412,0.0134598553784604,0,0,0,0,0,0
