,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X600276.SH,X000568.SZ,X002475.SZ,X002304.SZ,X600690.SH,X300124.SZ,X000651.SZ,X600104.SH,X300014.SZ,X002371.SZ,X002049.SZ,X003816.SZ,X002129.SZ,X000725.SZ,X600031.SH,X000625.SZ,X000063.SZ,X002179.SZ,X000596.SZ,X002180.SZ,X000338.SZ,X600089.SH,X600703.SH,X600522.SH,X002241.SZ,X000733.SZ,X000661.SZ,X300142.SZ,X000100.SZ,X601877.SH,X002074.SZ,X600741.SH,X300003.SZ,X000157.SZ,X600487.SH,X600460.SH,X600584.SH,X600884.SH,X600563.SH,X600702.SH,X002414.SZ,X002025.SZ,X000066.SZ,X600372.SH,X002236.SZ,X601799.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.289352376531186,0,0,0.185281297718528,0,0,0,0,0,0,0.00872526345230414,0,-0.0722552655559856,0,0,0,0,0,0,0,0,-0.0049939697156383,0,0,0,0,0.0908234840241589,-0.12398837580975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510297523017269,0.00766058713850536,0,0,0,0,0,0
X000858.SZ,0,0,0.153372572929807,0,0.126181054846702,0.191242345222121,0,0.0310485669183396,0,0,0.0308698736133087,0,0,0.121261939353953,0,0,0,0,0,0,0,0,0.0397329922175808,0,0,0,0,0,0,0,0,0,0,0,0.105593291887589,0,0,0,0,0,0,0,0,0.120536504526976,-0.0615545193850762,0,-0.059060859371124,0,0,0,0,0.0124887390392839,0,0,0,0,0,0,0
X600809.SH,0.291194202204204,0.0235188519176856,0,0,0,0.449686655711599,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0467307333637124,0,0,0.0737160501153097,0,0,0,0,0,0,0,0.00843444547066998,0,0,0,0,0,0.040668445316207,0,0,0,0,0,0,0.0421716061246437,0,0,0,0,0,-0.100975930009778,0,0.0163349039126364,-0.00924156896290683,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.22851285508683,0,0,0,0.0437786728446016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176598447670019,0,0,0.150359554909055,0,0,0,0,0,0,0,0,0,0,0,0,0.0388856325373087,0,0.0421849547598337,0,0.114603570172233,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0.171142500944726,0,0.123376647297192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.039725733396523,0,0,0,0,0,0,0,-0.144161817604752,0,0,0.0363648456096643,0.0969153161775053,0,0,0,0,0.0700140886328764,0,0,0,0.028398222020286,0.0216349284239129,-0.0394957075526571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0.124923179954092,0.567644834831363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00482597088935697,0,0,0,0,0.0205447338660933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148767583465829,0,0,0,0,0,0,0,0.0296462869753941,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.206691457294806,0,0,0.107303295770548,0.00789601808098568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129729922613256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501770871624862,0,0,0,0.145525162966828,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,-8.67361737988404e-19,0.158213483224947,0,0,0.010023974009417,0,0,0,-0.0255361321650526,0,0,0,0,0,0,0,0,0.156549630558559,0,0,0,0,0,0,0,0,0,0.0295007840336539,0.0111298259807105,0.0566131602588943,0.14489039156345,0,0,0,0,0,0,0,0.273797837456153,-0.175786186105199,0,0,0,0,0,0,0.012831099405593,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.281933647120427,0,0,0,0,0.235050124681768,0,0,0,0,0,0,0,0,-0.0324966300859159,0,0,0,-0.0950430007290672,0,0.133962747505066,0.0484310362811862,0.109367513988019,0.0640864590510732,0,0,0,0,0,0,0,0,0,0,0,0,-0.0209205035654306,0,0,-0.033144605076991,-0.0193861322853062,0,0,0,0,0,-0.0191772039288151,-1.73472347597681e-18,0,0,0,0,0,0
X300124.SZ,0,0,-0.327881619306488,0,0,0,0.0403655868964512,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.229678469590902,0,0,0,0,0,0,3.46944695195361e-18,0,0.0226503117174947,0,0,0,0,0,0.114501382833355,0,0,0,0,0,0,0,0,0,-0.0937604701251867,0,0,0,0,0,-0.0243201327644852,0,0,0,0,0,0,0,0
