,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X300124.SZ,X000625.SZ,X002304.SZ,X000725.SZ,X000338.SZ,X002371.SZ,X000063.SZ,X600031.SH,X000596.SZ,X000100.SZ,X300014.SZ,X600089.SH,X002179.SZ,X000157.SZ,X600703.SH,X002236.SZ,X002241.SZ,X600372.SH,X002049.SZ,X000977.SZ,X600741.SH,X002129.SZ,X002463.SZ,X000661.SZ,X600584.SH,X600522.SH,X002028.SZ,X601877.SH,X000921.SZ,X600066.SH,X000800.SZ,X600183.SH,X601799.SH,X002007.SZ,X002223.SZ,X600418.SH,X002074.SZ,X000066.SZ,X600460.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002463.SZ,0,0,0,0,0,0,0,-0.571939929813725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00659358254109265,0,0,0.53410917098283,0,0,0,0,0,0,0,0,0,0,0,0.0755961650064935,0,0,0,0,0.135734397375501,0,0,0,-0.0498431685447805,-0.00763017287232352,0,0,0,0,0,0
X000661.SZ,0,0,0,0.168626534829761,0.277025685331001,0,0,0,0,0,0,0,0,0,0,0,0,0.0895329882366391,0,0,0,0,0,0,0,0,0,0,0,0,0.0420761282707739,0,0.123871775629623,0,0,0,0,0,0,0,0,0,0,-0.0659781510275834,0.0799004323907655,0,0,0,0,0,0,-0.0440509343271356,0.03560819414931,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205231275334682,0,0,0.186799522836946,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.184453307170764,0,0,0,0.0985237232455501,0,0,0,0,-0.0144676872854433,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0244837023194368,0,0,0,0,0,0,0,0.0264828295922429,0,0,0,0,0,0,0,0,0.0517458170237239,0.101736214177891,0,0.144087604500586,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102536640516329,0.0513700920869399,0.034088640950961,0.252158451520686,0,0.00411798815163167,0,0,0,0,0,0,0
X002028.SZ,0,0,0,0,-0.066311669171406,0,0,0.109585503969772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139562942382858,0,0,0,0,0,0,-0.113595688764471,-0.0582979955919278,-0.0987055941451346,0,0,0,0,0,0.163067891145673,0,0.136215086180081,-0.0844975543775441,0,0,0.180810594839278,0,0,0,-0.11179034603204,-0.0817206805189437,0.0667241793090257,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366024932419864,0,0,0,0.0577516444364503,0.104809811329092,-1.73472347597681e-18,0,0,0,0.0383534640690661,0,0,0.00127275111844133,0,0.126315309977654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.221927856326613,0,0,0,-0.00259481525038957,-0.00782486139068377,0,0,0,0,0
X000921.SZ,0,0,0,0,0,0,0,0.4092167708348,0,0,0,0.106287443316631,0,0,0,0,0,0,0,0,0,-0.100800935589681,0,-0.0715401088209617,0.417664197608943,0,-0.138765409574208,0,0,0,0,0,0,0,0,0,0,0.0309810953382766,0,0,-0.0182833452459945,0,0,0,0,0.040659450271192,0.173498444435459,0,0,0,0,0,0.000492380372362337,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.096993305051205,0,0,0,0,0,0,0,0.316863864488434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11765392069289,0,0.0463993285221496,0,0,0,-0.107615249662174,0,0,0,0,0.0920553899164015,0,0,0,-0.00972314185060558,-0.0119038015079146,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0918275842357711,0,0,0.0750077931681731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872030337307608,0,0,0.0218364051381089,0,0,0,0.172277410212326,0.158001842778511,0.0633609279567238,0,-0.0300795134431893,0,0.00983765773262585,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0.201505997696774,0,0,0,0.164443300894877,0,0,0,0,0,0,0,0,0,0,0,0,0.172988179568115,0,0,0,0,0.00324441203997295,0,0.154451645479554,0,0,0.181802027948702,0,0,0,0,0,0,0,0,0,0,0,0,0.0395223992266278,0,0,0,-0.00815853545311762,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165099659708907,0,0,0,0,0.002082644441107,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.137678047497932,0,0,0,0,0,0,0,0.0371782636340782,0,0,0,0,1.0842021724855e-19,0,0,0.344351137827727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133166621510367,0,0,0,0,0,0,0,0.0158449589638029,0,0,0.149547665390681,0,0,0.0326128098896103,0,0,0.00246101505478823,0,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0.0507395378696662,0,0,0,0,0,0,0.0294459281129324,0,0,0.0108970425033686,0.0161153356014671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861915314655854,0,0,0.121620544678175,0,0,0,0,0,0.00718183927902768,0,0,-0.0265143003190756,0,0,0,0,0,0,0
X600418.SH,0,0,0,-0.125494042378637,0,0,0,0,0,0,0,-0.114051973411238,0.61611585759069,0,0,0,-0.00986697290427835,0,0,0,0,0.0437849258691543,0,0,0,0,0,0,0,0,0,0,0,-0.0409031045243641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213064211334048,0,0,-0.00352200878302625,0.0309871382733643,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,-0.0734628238104008,0.0230619184107836,0,0,0.0365516547734549,0,0,0,0,0,0,0,0,0.622303648230533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507936344962754,0.0313944315648149,0,0,0,0.067318748650313,0,0.0474069075297832,0,0,0.00596971450194247,0,0.0254209115095809,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.00518928263865756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37229468831838,0,0,0,0,0,0.179525958579698,0,0,0,0,0,0,0,0,0,0.0136662217599271,0,0,0.216171103266209,0,0.0421957345400083,-0.0729311772129305,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00469119967332407,0,0.0392760122651381,0.0962117526671089,0,0.180102154630249,0,0.0157045311710935,0,0,0,0,0,0,0.179955363724703,0,0,0,0,0,0,0.398396777684805,0,0,0,0.00456693926905393,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.332079019447151,0,-0.0215760730962372,0,0,0,0,0,0,0.193746004600134,0,-0.0334998208340563,0,0.0968844435695433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.397166802946541,0,0,0,0,0,0.0895511611932617,0,0,0.012000877799881,0,0,0,0,0,0,0,0.0428067959515737,-0.101252730268934,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.333022706724662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661013192177094,0,0.316515333092403,0,0.934345827837239,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,-0.692955629217502,0,0,0,0.909868688291955,0,0,0,0,0.592583788988338,0,0,0,0,0,0,0,0,-0.00730100647490875,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.619151399310727,0,0,0,-0.415245049030625,0,0,1.06039232411206,0,-0.0242161708190151,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101653080175487,0,0,0,0,0,0,0,0,0.0702024947206543,-0.204895265163937,0,0,-0.00450183294445455,-0.0959588383159511,0,0,0,0,0,0.154386631851074,0,-0.105404239938173,0,0,0,0,0,-0.00189781960054896,-0.0253565303318823,0,0.350026696852904,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169880444555737,0,0,0,-0.146780897010215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0637186900571824,0,0,0.0551702513551998,-0.0337758954606537,0,0,0,-0.0106112235194999,0,0,0.0480231830902474,0,0,0,0,0.0570191784106596,0.106737349526128,0,0.00838934053474375,-4.33680868994202e-19,0.226050462315584,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000270417779916542,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010775403358748,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00423537026402908,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0.00129636437810722,0,0,0,0.00242224614958056,0,0,0,0,-0.000506870429950298,0,0,0,0,0,0,0,0,-0.00102826261894901,-0.00363249680577111,0,0,0,-0.00103510393049119,-0.000497777024074865,0,0,0,0,0,0.00481752531145745,0.00480378980943117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00813814196171048,0,0.0040064031594347,-0.00444699749493419,0,0,0,0,0
