,X600519.SH,X000858.SZ,X002475.SZ,X600276.SH,X600690.SH,X002415.SZ,X000651.SZ,X600809.SH,X002371.SZ,X003816.SZ,X000568.SZ,X000725.SZ,X300124.SZ,X600104.SH,X000063.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X002179.SZ,X002463.SZ,X000100.SZ,X002241.SZ,X600418.SH,X600089.SH,X600584.SH,X600703.SH,X000977.SZ,X600372.SH,X000157.SZ,X002049.SZ,X002028.SZ,X600522.SH,X600066.SH,X002236.SZ,X600839.SH,X600741.SH,X600183.SH,X002129.SZ,X600460.SH,X601877.SH,X600487.SH,X002456.SZ,X000800.SZ,X601799.SH,X000661.SZ,X002074.SZ,X000921.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.434066032994361,0,0,0,0,0,0,0,0,0.00649843982797626,0,0,0,0,0,0,0.200433479885628,0,0,0,0,0,0,0.0132424964637767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0528615060779968,0,0,0,0,0.0188014659509355,-0.109015813927484,-0.0231371037946927,0,0,0,0,0
X000858.SZ,0.19879246996601,0,0,0,0,0,0,0.354894095088277,0,0,0,0,0,0,0,0,0,0,0.0125354868563352,0,0.0141261761417932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164754426389101,0,0,0.106804414258538,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.029356553581418,0,0,0,0,0,0,0,0,0,0,0,0,0.0748185948266323,0,0.0938815982878601,0,0.686454547794963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791245235629341,0,0,0,0,0,0,0,0,-0.0726384329584628,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.0519653244732886,0,0.0304349825919233,0,0,0,0,0,0,0,0.118140518709736,0.228351583669155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171765481149665,0,0,0,0,0,0,0.090297147589864,0,0,0,-0.107321210479097,0,0,0,0,0.0847579758988805,0,0
X600690.SH,0,0,0,0,0,0,0.177374895498214,0,0,0,0,0,0,0,0,0,0,0,0.0395016577983421,0,0,0,0,0,0.0138575684199451,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0434845505684135,0,0,0,0,0.201724262901371,0,-0.033131739533677,0,0,0,0,0,0,0
X002415.SZ,0.0486604825444784,0,0,0,0.14642763433656,0,0,0.0627861935677838,0,0,0,0,0,0,0,0,0,0,0,0,0.12108239409891,0,0.0723798670442233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0343613580026231,0,0,0.0540459720327102,0.0586659783263614,0,0,0.154913514314918,0,0.0605780831147721,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.336804272734208,0,0,0,0,0,0,0,0.0788506396439203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455820709247919,-0.0945352034918092,0,0,0.0167266820852746,0,0,0,0,0.115963019536499,0,0,0,0,0,0,0,0,0
X600809.SH,0,0.12408795052696,0,0,0,0,0,0,0,0.0432908206759645,0.508374382931679,0,0,0,0,0,0,0,0,0.283590417742696,0.0429208310269095,0,0,0,0,0.0345215835778791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010090357246304,0,-0.114229379046192,-0.0126697383738958,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.25847743286918,0,0,0,0,0,0,0,0.0580408172511018,0,0.0300209342009176,0,0,0,0,0.254084350050019,0,3.46944695195361e-18,0,0,0.00460618071417054,0,0,0,0,0,0,0,0,0.147907061283222,0,0,0,0,0,0.0641771878347871,0,0,0,0,0,0,0.0342579820529742,0,0,0,0
X003816.SZ,0,0,0,0,-0.113926936799071,0,0,0,0,0,0,0,0.0623586988496109,0,0,0,0,0,0.0921399131499205,0,0,0,0,0,0.0974962854455756,0,0,0,0,0,0,0.308825531868726,0,-0.225969742865103,0,0,0,0,0,0.0826111411167686,0,0,0,-0.0871834661862909,0,0,0,0,0,-0.0639363597554959,0,0,-0.0223209565467496,0,0,0,0,0,0
X000568.SZ,0,0.0475626376114211,0,0,0,0,0,0.662656189441078,0,0,0,0,0.067997947321044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344387224627692,0,0,0,0,0,0.0167315456649624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0542566047106447,0,-0.0326966489906342,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0810981242009505,0,0,0,0,0,0,0.042986429764302,0.00833642364070054,0,0,0.486280169929227,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783353504210099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927838340484824,0,0,0,0,0.0117048435070354,0.544381939032272,0,0,0,0,-0.0424961551919374,0,0,0,0,0,0,0,0,0,0,0,0.0225851116738775,0,0,0,0,0,0,0.0434276424765697,0,0,0,0,0,0,-0.169330296442027,0.0455013146599951,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.0732987200721248,0.199531194642402,0,0.0634771713240184,0,0,0,0,0,0,0,0,0,-0.00432484527815489,0,0,0,0.217950829494727,0,0,0,0,0,-0.0329273646282848,0,0.0433785675737797,0.0640446814138054,0,0,0,0,0,0,0,0.0421548900049878,0,0,0,0,0,0.0130056708097012,0,-0.000249140980625047,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.224936365192803,0,0,0,0,0,0,0.0533430361680678,0,0,0,0,0,0,0,0,0.117189163904719,0,0,0,0.146447372954377,0,0,0,0.273616943666465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660535622946214,0,0,0,0,0.0981789152300016,0,0
X600031.SH,0,0,0,0,0,0.0664206792342103,0.149036690981396,0,0,0,0.124938186429386,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.116662969850559,0,0.026026496434863,0,0,0,0,0,0,0,0,0.108742392801797,0,0,0,0,0,0,0,0,0,-0.032413085907649,0,-0.0122228605488927,0,0,0,0,0,0.0350753199986312,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18805307304151,0,0,0,0.00888233944299049,0,0,0,0,0,0,0.137608608502057,0,0,0,0,0,0.0205661098266158,0,0,0.110252725239705,0,0,0,0,0,0,0,0,0.183289945447426,0,-0.0495071811985384,0,0,0,0,0,0,0
X002304.SZ,0,0.62113888906369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00462350374562041,0,0,0,0,0,0,-0.0110618363029709,0,0,0,0,0,0.115083401978831,0,0,0,0,0,0,0,0,0,0,0,0,0.0512658889318202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0.0826144956490963,0,0,0,0,0,0,0,0.144163351540922,0.0263357238414385,0,0,0,0,0,0,0,0,0.170620667396793,0,0,0,0,0,-0.0394824372144418,0,0,0,0,0,0.0674908232052636,0,0,0,0.148226734316345,0,0,0,0.0535167749507854,0,0,0,0,0,0,0,0,0,0.210435242275295,0,-1.0842021724855e-19,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0.539814727234261,0,0,0.257379090756767,0,0,0,0.0384335702418448,0,0,0,0,0,6.93889390390723e-18,0,-0.0788466561799137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652479527824027,0,0,0.0888896533201166,0,0,0,0.0718310305250554,0,0,0,0,0,0,0,0.0117224061715362,0.0615979721017541,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.224209481125077,0,0,0,0,0,0,0.284925539515678,0,0,0,0,0.00924195107664987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406021479962874,0.0970284963440653,0,0,0,0,0,0,0,0.769558552283367,0,0,0.0138311022924015,0,0,0,0,0,0,0
X002179.SZ,0,0,0.0197432361962582,0.0461740138203468,0,0,0,0,0,0,0,0,0.148452179146407,0,8.67361737988404e-19,0,0,0,0,0,0.0879512517943439,0,0,0,0,0,0,0,0,0,0.224965609753655,0,0,0,0,0,0,0,0,0,0,-0.029140828697805,0,0,0.16392101178019,0,0,0,0,0,0,0,0,0,0,0,0.0136555538461697,0,0
X002463.SZ,0,-0.111210955229776,0.256917265033287,0,0,0,0,0,0.330000184983571,0,0,0,0,0,0,0,0,0,0,-0.0326091715182317,0,0,0,-0.106311663410375,0,0,0,0,0,0,0,0,0.216311590810383,0,0,0,0,0,-0.0699239701712085,0.615855475723405,0,0,0,0,0,0,0,0,0,0,0,0.0737704886078004,0,0,0,0,0,0,0
X000100.SZ,0,0,0.0258766612090756,0,0,0,0,0,0,0,0,0.685756798087607,0,0,0,0,0,0,0,0,0.0348892798740458,0,0,0,0,0,0.00445546245810928,0,0,0,0,0,0,0,0.0231886116062497,0,0.0784348291542229,0.0177023512949005,0,0,0,0,0,0,0,0,0,0,0,0.123504155507943,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0.455103367857775,0,0,0,0,0.0589352511370866,0,0,0,0,0,0,0,0,0,0,0,0.00120102739398509,0.0743803711125097,0,0,0,0,0,0,0.0389353505537562,0,0,0,0.0851436269970573,0,0,0,0,0,0.136263361826085,0,0,0,0,0,0,0.00634825250811683,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600418.SH,0,0,0.128855029220058,0,0.048678906215913,0,0,0.0106409270032026,0,0,0,0,0,0,0,0,0.289437375989003,0,0,0,0,0,0.00126751490153591,0,0,0,0,0.00504455084221291,0,0,0,0,0,0,0,0.0140391892199178,0,0.153687138254121,0,0,0,0.0451912197477147,0,0,0.0630293899198753,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0.0827336284887667,0,0,0,0,0,0,0,0,0,0,0,0.193341620996939,0,0,0,0,0.0486583163972688,0,0.140952673810485,0,-0.0201807449229356,0.11929488531005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104064122893645,0,0,0.0158577633933988,0,0,0,0,0,0
X600584.SH,0,0,0.384738467591725,0,0,0,0,0,0.269909877739288,0,0,0,0.0106282093566838,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.222636002528119,0,0,0.0687051958333864,0,0,0.235691436830015,0,0,0,0.178744196909831,0,-0.160120100853344,0,0,0,0,0,0,0,-0.17216446673798,0,0,0,0,0,0,0,0,0,-0.00529897100870822,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,-0.0298714669678011,0,0,0.0168966601782404,0,0,0,0,0,0,0,0.129856843540681,0,0,0,0,0,0,0.114307367335293,0,0,0,0,0.177973628311256,0,0,0,0,0.0291042858452828,0,0,0,0.0486536119858184,0,0,0.103481265300313,0,0,0.134517304108112,0,0,0,0,0.00824089599795152,0,-6.93889390390723e-18,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.0173873924512649,0,0,0,0.0154134129219914,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.204595028346415,0,0,0,0,0,0,0,0,0.0291723900397042,0.0645089714216811,0,0.200663248764024,0.120153538106918,0,0,0,0.0250761778943794,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0.224670789328359,0,0.0184089111997911,0,0,0.00936155160698278,0.0251816159536169,0.19968928287781,0,0,0,0,0,0.118503269320198,0,0,0,0,0.0213767305062411,0,0,0,0,0,0,0,0,0,0.178116869800734,0,0.054709121032478,0,0,0,-0.0223218610578538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.170578824372677,0,0.0595393407601491,0,0,0,0,0,0.0885507026577108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00502603565415279,0,0,0,0,0,0,0.0385356049124037,0,0,0,0,0.145005913930739,0,0,0.0434999639098388,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0969744526597697,0,0.0721712593982383,0,0,0,0,0,0,0,0,0,0,0,0,0.170113181066353,0.564829024227066,0.0264058255035303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00323239478839734,0,0,0.101317304674621,0,0,0,0,0,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174664568517091,0,0,0,0,-0.0814962888246261,0,-0.0383561982296469,0,0,0.0664606886823042,0,0,0,0,0,0,0.0816900123655271,0,0,0.164653545648384,0,0.0186426625088663,0.076576857996501,0,0,0,0,0,0,0,0.0306753980059077,0,0,0.013577737469054,0,0.0419713453868015,0.017993708088799,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.038650226445004,0,0,0,0,0,0,0,0.158682737862949,0,0,0,0,0,0,0,0,0,0.0817822215263616,0,0,0,0,0,0,0.167547035963296,0,0,0,0,0,0.174361938142223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0.13928279231998,0,0,0,0,-0.0483793722495473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839224191478453,0,0.0529831883960797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145376564412048,0,0,0.429013881139342,0,0.0705615194793587,-0.076281404401991,-0.0885015139374012,0,0,0,0,0
X002236.SZ,0,0,0.0788346045760197,0.0883173999135637,0,0,0,0,0,0,0,0,0.0603238871880384,0,0.116518699065933,0,0,0,0,0,0.0790728234444564,0.0869738624855149,0,0.0996492321461715,0,-0.0184909068008583,0,0,0,0.115739841818744,0,0,0,0,0,0,0,0.0223794199564276,0,0,0,0,0,0,0.10920379508185,0,0,0,0,0.0389874872528732,0,0,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221905209121152,0,0,0,0,0,0,0,0.0720634599907558,0.193075516201202,0.0144994596443581,0,0,0.0193294065103052,0,0,0,0,0,0,0,0.181444408954694,0,0,0,0.110984598359857,0,0,0,0,0,0,0.0624387952754299,0,-0.0254814811699375,0,0,-0.093785706651928,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148786859854534,0,0,0.168685359123082,0,0,0,0.0966042795239421,0,-0.13603782758495,0,0,0,0,0,0,0,0,0,0,0.0286746018610127,0,0,0,-0.0488133665338679,0,0,0,0,0,0,0,0,0,0.0727311873160838,0,0.0223459208082605,0,0,0.025656788577182,0,0,0,0.0662349572800693,0,0
X600183.SH,0,0,0.0159442736723515,0,0,0,0,0,0,0,0,0,0.0391386486026201,0,0,0,0,0,0,0,0.17001461525612,0,0.16658601493764,0,0.044476540186158,0,0,0,0,0.22999032742275,0,0.0549999205067845,0,0,0,0,0,0.119946534869608,0,0,0,-0.0333209296220198,0,0,0.00349302037288583,0,0,0,0,0,0,-0.0452446182496282,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0.0258996843352677,0,0,0,0,0,-0.038863146158639,0,0,0.166620256525647,0,0,0,0,0,0,0,0.302556460384924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0788606005680373,0,0,0,0,0,0,0,0,0,0,0,0.0593005976371695,0,-0.00726498392657619,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0.006765281312846,0,0,0,0,0,0,0,0,0,0,0.175419840480882,0,0,0,0,0,0,0,0,0,0,0,0.298167079257628,0,0.0665491001986633,0,0,0,0,0,-0.0134967065099802,0,0,0.192522402899504,0.155914382096435,0,0,0,0,0,0,-0.0415432398094312,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0.00459960913262533,0,0,0,0,0.0143546100285364,0,0,0,0,0,0.011947449836174,0,0.287010398673002,0,0,0,0,0,0.0961346611716854,0,0,0,0,0,0.0287292537429704,0,0,0,0,0,0,0,0.0557176171621884,0,0,0.0449777424456912,0,0,0.00186036089288436,0,0,0,0,0,0.0249537393493267,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.133210351375762,0,0,0,0,0,0,0,0,0,0.0479601212051252,0,0,0,0,0,0,0,0,0,0,0.0358826985422454,0.677170784435906,0,0,0,0,0,-0.0807492609214052,0,0,0,0.0600690933060988,0,0,0,0,0,0,0,-0.0169933907869456,0,0,0,0,0,0
