,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002304.SZ,X002475.SZ,X600690.SH,X600104.SH,X000651.SZ,X600031.SH,X300014.SZ,X000725.SZ,X002371.SZ,X000063.SZ,X300124.SZ,X002129.SZ,X600703.SH,X003816.SZ,X000338.SZ,X000625.SZ,X002241.SZ,X000596.SZ,X000661.SZ,X002049.SZ,X601877.SH,X002179.SZ,X300142.SZ,X000100.SZ,X600089.SH,X000799.SZ,X600460.SH,X600741.SH,X002236.SZ,X600702.SH,X600779.SH,X000157.SZ,X601799.SH,X002074.SZ,X600884.SH,X600584.SH,X002007.SZ,X002414.SZ,X000733.SZ,X600183.SH,X000800.SZ,X300003.SZ,X000977.SZ,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.453065720668598,0,0,0.0142985970336352,0,0,0,0,0,0,0,0,0,0,0,0.0381722852531962,0,0,0,0,0,0,0,0,0,0.0258896731578317,0,0.00422365094911693,0,0.00930098399067185,0,0,0,0,0,0,0,0,0.00897260253024863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308321889958812,0,0
X000858.SZ,0.072400748488559,0,0,0.061931773443833,0.202175483459454,0.124474345062901,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136924723361178,0,0,0,0,0,0,0,0,0,0,0,0.220203523586276,0.00183558607046133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0.209902108456597,0,0,0,0,0,0,0.123255920207205,0,0,0,0,0,0,0,0,0,0.0509629028110761,0,0,0,0,0,0,0,-0.0247781672041096,0,0.040135933105889,0,0,0,0,0,0,0,0,0,0,0,0.0841237279601464,0,0.00992645898219962,0,0,-0.053990566402145,0,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.025771616070426,0,0.187233258770631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0335049416736954,0,0,0,0,0.490022934154932,0,0,0,0.139445114846144,0.0309636048419015,0,0,0.00783437792469071,0,0,0,0,0.0348628204031306,0,0,0,0,0,0,0,0,0,0,0,0.0456296053181611,0,0
X000568.SZ,0,0.426589809353465,0,0.0142516569849098,0,0.00787296894479413,0,0,0,0,0,0,0,0,-0.038202401289025,0,0.019780063243435,0,0,0,0,0,0,0.0519436513579361,0,0,-0.0213666287995913,0,0,0,0,0.154909100862142,0,0,0,0.0361296391796966,0.0392180673764714,0,0,0,-0.0449512857867651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0.256175087886943,0,0,0,0,0,0,0.0735271281516223,0,0,0,0.181509566817107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685228647807165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0509426189729205,4.33680868994202e-19,0,0,0,0,0,0
X002304.SZ,0,0.0326752601352154,0,0.199616364854845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0811631225518787,0,0.051900775532068,0,0.0719124184060796,0,0,0,0,0.0169113477854449,0,0,0.221779054278385,0,0,0,0,0.0453825694128397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.06601358336453,0,0,0,0,0.0165728674214313,0,0,0,0,0,0.0784040643929651,0,0,0.120919427791192,-0.00248356762477288,0,0,0,-0.225671398528269,0,0.0869706988599545,0,0,0.0475972638995087,0,0,0,0,0.0121852282427383,0,0.0945578559268603,0,0,0,0,0,0,0,0,-0.00668049100232274,0,0,0,0,0.00672883600247954,0,0
X600690.SH,0,0,0.00690208989450058,0,0,0.086375589517096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037459252088669,0,-0.00815344159714774,0,0,0,0.171512845969707,0.11128669928666,0,0,0,0,0,0,0,-0.0463062929372319,0,0,0,0,0,0,0,0,0,0,-0.0127272022567101,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0275587454791476,0,0,0,0,0,0,0,0.0245187134500539,0.188493175659891,0,0,-0.0586814433128377,0,0,0,0.0236616463096481,0,0,0.0931154374435714,0,0.184693464143551,0,0,0,0.0437367689030216,0,0,0.0179733716416083,0,0,0,-0.0621429720549825,0,0,0,0,0,0,0,-0.0252761802014084,0,0,0,0,0,0
