,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600276.SH,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X300014.SZ,X600104.SH,X000596.SZ,X600031.SH,X000725.SZ,X003816.SZ,X000625.SZ,X002129.SZ,X002371.SZ,X000063.SZ,X002049.SZ,X000338.SZ,X002179.SZ,X600703.SH,X000661.SZ,X600089.SH,X002180.SZ,X601877.SH,X000100.SZ,X300142.SZ,X002241.SZ,X000733.SZ,X600702.SH,X600522.SH,X002074.SZ,X600741.SH,X000799.SZ,X000157.SZ,X600460.SH,X600584.SH,X300003.SZ,X002007.SZ,X600884.SH,X600779.SH,X300146.SZ,X600487.SH,X002294.SZ,X601799.SH,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195858803076545,0,0,0,0,0,0,0,0,0,0,0.00704912366897806,0,0,0,0.393567564132927,0,-1.73472347597681e-18,0,0.0517682131365074,0,0,0,0,0,0,0,0,0.017702445237655,0,-0.0461985293474729,0,0,0,0,0,0,0.0032024216101531,0.0116867969714621,0,0,0,0,0,0
X003816.SZ,0,0.000323831410173316,0,0.00424880668580474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149472961594903,0,0,0,0.0986839670868018,0,0,0,0.0677970625383811,0.0588792331403857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0069405239593184,0,0,0.00949443391928346,-0.00306351428251578,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.101491184875606,0,0,0,0,0,0.0709596805724552,0,0,0,0,0.0159474854486411,0,0,0,0,0,0,0,0.127093843776897,-0.05497741702266,0,0,0,0.115178044258575,0,0,0,0,0.127613941711146,0.0307573750582181,0,0,0,0,0,0.380431109490327,0,0,0,0,0.0778711122171099,0,0,0.0300214182546749,-0.0083861519894081,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0259893314919332,0,0,0,0,0,0,0,0,0,0,0,0.27428782833296,0,0.243597174372925,0,0,0,0,0,0.0532632553040292,0.00621735874566012,0,0,0,0,0,0,0.0214231827190379,0,0,0,0,0,0,0,0,0.00866175055196309,0.0175036936824195,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0990225869189366,0,0,0,0,0,0,0,0.0129810419214115,0,0.143410048282545,0,0,0,0,0,0,0,0.0580425298914934,0.199824462372375,0,-0.0622300704747101,0,0,0.0863290681701256,0.0357988854716008,0,0,0.189835349873366,0,-0.0199405843727717,0.0240462508287505,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0403887959408877,0,0,0,0,0,0,0,0,0,0,0,0,0.0910213591633618,0,0,0,0,0,0,0,0,0,0,0,0.108227450768694,0,0.114203415758388,0,0,0,0,0,0,0,0,0,0,0.0692848424210145,0,-1.73472347597681e-18,0.0459864839625441,-0.0132020447815266,0,0,0,0,0,-0.010265278947744,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140116603793229,0,0,0,0,0,0.287214796210825,0,0,0,0,0,0,0,0.124259393920111,0,0,-0.0480652112502884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156011078543511,0,0,0.126925379426763,0,-0.0123707794919811,-0.0204369295306852,0,0,0,0,0,0
X000338.SZ,-4.33680868994202e-19,0,0,0,0,0,0,0.101602702947653,0,0,0,0.0124205420541323,0,0,0.271410262417184,0,0,0,0,0,0.0583783894236472,0,0,0,0,0,0,0,0.0138842174627604,0,0,0.135606151986512,0,0,0,0,0,0,0,0.0253959839460011,0,0,0,0,0,0,0,0,0,0,0,-0.00934554141429863,0.00168706431681415,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394170625248609,0,0,0,0,0.0967111784753652,-0.0190863907287537,0,0,0,0,0,0,0,0,0,-0.0441916774119223,0,0.282468028151718,0,0,0,0,0,0,0,0,0,0.11093504581184,0,-0.0206540131794625,5.35380045596219e-05,0,0,0,0,0,-0.00709216988283263,-0.00688320053773326,0.0646418583303462,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.0765541556728174,0,0,0,0,0,0,0.0555646906370814,0,0,0,0,0,0,0,0,0,0,0,0,0.153055153628767,0,0,0,0,0,0,0,0.24947885119149,0,0,0,0,0,0,-0.0591723277243926,0,0,0,0,0.00645064527380138,0.028991800489363,0,0,0,0,0,0
X000661.SZ,0,0.0567799823635609,0,0.33712579209225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109898429908178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0854589665301066,0,0,0,0,0.185984596051764,0,0,0,0,0,0,0,0,0.0441542216898027,0.0585221107964655,0.0901114218168421,0,0,0,0,0
X600089.SH,0,0,0,0,0.0842916115899355,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248062983127199,0,0,0,0,0,0,0,0,0,0.166614050657515,0.0278253241763995,0,0,0,0,0,0.137203266621064,0,0,0,0,0,0,0,0.0399867775009801,0,0,0.117235110066914,0.0451338166672131,0,0,0,-0.00173083443972786,-0.00756342752207517,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363992643371026,0,0,0,0,0,0,0,0,-0.0194389111928628,-0.0308121395927538,0.0483860802303329,0,0.1752164172292,-0.100864579515204,0,0,0,0.362038476154642,0,0,0,0,0,0,0,0,0,0,0,0.0325117597055901,0.0224826608601904,0,0,0,0,0,0
X601877.SH,0,0,0,0.149617771447608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126945071535512,0,0,0,0,0.0398210602187772,0,0,0,0.249479906960812,0,0,0,0,0,0,0,0,0.173424614107072,0,0,0.0339328224523355,0,0,0,0,0.00817549474097427,-0.0376022519857152,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196379352338014,0.129656919905852,0,0,0,0.0750674796881014,0,0,0.0534947631345371,0,0,0,0,-0.0304173762569478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568055888101627,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0239540171405573,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412024713083093,0,0,0,-0.278048206725746,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0.0731035800071652,0,0,0,0,0,0,0,0,0,0,-0.079843646406515,0,0.0762020477814554,0.323711935277204,0,0,0,0,0.258380681577174,0,0,0,0.0188687490696487,0.00404626971353115,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525137458117821,0,0.521466964806862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598132277532554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119872788157763,0.0773888622781627,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,-0.184212292852381,0,0,0,0,0,0,0,0,0,0,0,0.158780058841903,0,0.240332265239747,0,0.0564267245309233,0,0,0,0.0528458814066695,0,0,0,0,0,0,0,0,0,-0.0467694037067058,0,0.0523844684706323,0,0,0,0,0,0,0.0591413628742471,0,0,0,0,-0.00551624232522471,-0.00287580986065717,0,0,0,0,0,0
X600702.SH,0,0,0.280276684862246,0.156095575666676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236220421565049,0,0,0,0,0,0,0,0,0,0,0,0.187728028778223,0,0,0,0,0,0,0,0,0,0,0,0,0.047535347088097,0.00449117075587425,0.00209717671408762,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033468447346276,0.13134660192805,0,0,0.245431159810624,-0.0742671272287653,0,0,0,0,0.139350308499952,0.105523063691763,0,0,0,2.77555756156289e-17,-0.145520733173794,0,0,0,0,0,0,0,0,0,0,0,0,0.593362558119899,0,0,0.284859263941403,0.113534072688665,-0.0293967003976068,0.0636319931826961,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.186277024964403,0,0.0788916700112314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730117028880218,0,0,0.0796545058836022,0,0,6.7762635780344e-21,0,0,0,0,0,0,0,0,0.095314442343349,0,0,0.037876049157082,0,0,0.0630428018056873,0,0,0,0,0,0,0,0,0
X600741.SH,0.129539226486923,0.0569828341588271,0.0471164190378148,0,0,0,0,0,0.0424991883251972,0,0,0.0447997202282373,0,0,0,0,0,0.152802476092847,0,0,0,0,0,0,0,0.0189125667386328,0,0,0,0,0,0,0,0,0,0,0,0.062808640198404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272698433783694,0,0,0,0,0,0
X000799.SZ,-8.67361737988404e-19,0.338624043267404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600329546693541,-0.0763604103583278,0.0394915576788456,0,0.0539851134572958,0,0,0,0,0,0,0,0,0.465735646355002,0,0,0,0,0,0,-0.00161937692882273,0.008946244113547,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267091983259721,0.249439404231039,0,0,0,0,0,0,0,0,0,0,0,0.0449058251814152,0,0.0661415047246934,0,0,0,0,0,0,0,0,0.0287155073431272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00692102242836008,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273338481028148,0,0.205675086481555,0,0.172892749614273,0,0,0,0,0.0624928818924679,0,0,0.0580263630451954,0,0,0,0,0,0,-0.157709105171095,0.0331766065596285,0,0.0456320789177194,0,0,0.100178203788278,0,0,0,0,0,0,0,0,0.0646269797437699,0.0191403953479585,0.00393490790114964,-0.0295792684948593,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0706905761270806,0,0,0,0,0,0,0,0.195371850734867,0,0,0,0,0,0,0,0,0,0.0550338177414363,0,0,0,0,0,0,0,0,0,0.308243698316031,0,0.0677625333901564,0,0,0,0,0,0.00403439126352376,0,0,0,0.00229519545827704,0.0149402624780849,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0.54672394093584,0,0.00564756633873911,0,0,0,0,0,0,0,0,0,0,0,0,-0.00999242840269112,0,0,0,0,0,0,0.098767355775871,0,0,0,0,-0.134177675997631,0,0,0,0,0,0,0.229517999656463,0,0.104253528643078,0,-0.00599815231580783,0,0,0.244906812151564,0,0,0,0,0.0156953982764623,0,0,0,0,0,0
X002007.SZ,0,0,-0.124243898574108,0,0,0,0,0,0,0.390568714201978,0.0513248910084161,0.244185355975426,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.464301687883762,0,0,0,0,0.0434638498066171,0,0,0,0,-0.0678251026697199,0,0,0,0,0,0.0174491259353224,0,0,-0.176960317526095,0,0,0,0,0,0.0427034652823875,0.0170819895207129,-0.0284858569695529,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0.0728664836965551,0,0,0,0,0,0.100133862829743,0,0,0,0,0,0,0.0659110293935919,0,0,0,0.0824287684266923,0,0,0.0644255349740875,0,0,0,0.169158354926009,0,0,0,0,0,0,0,0,0,0,0,0,0.10447234409928,0,0,0.00710091608812221,0.0217354988063343,0,0,0,0,0,0
X600779.SH,0.355640628678719,0,0.0514604459516316,0,0,0,0,0,0,0,0,0.0887032571328369,0,0,0,0,0,-0.0185384807789428,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0204130959938618,0,0,-0.0991117669316093,0,0,0.305766103212211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00283110840655379,-0.0202950033066726,0,0,0,0,0,0
X300146.SZ,0,0,0.0184909812697243,0,0,0.149074667507618,0,0,0,0,0,0.0267741798679484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00538962304342642,0,0,0,0.0939967484877539,0,0,0,0,0.169697411721945,0,0,0,0,0,0,0,0,0,-0.004110098851251,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143560973271516,0,0,0,0,0,0,0,0,0,0,0,0,0.479966363301867,0,0,0,0,0,0,0,0,0,-0.239056202313291,0,0,0.0562454998910384,0,0.147602005884421,0,-2.16840434497101e-19,0.0386694187497795,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0.234537434645114,0,0.141136214063466,0,-0.0698702569661468,-0.0850585366606745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900929282300087,0,0,0,0,0.061750702391271,0,-0.000670345295361771,0,0,0,0,0,0,0,0,0,0.0342695240036582,0,0.0292574975488832,0,0,0,0,0,0,-0.0167647135494615,0.0568692302286291,0,0,0,0,0,0
X601799.SH,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.0597014691296998,0,0,0,0,0,0.158622634778278,0,0,0,0,0.138010552077529,0,0,0,0,0,0,0,0,0,-0.0532852564115859,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.295169195639068,0,0,0,0,0,0,0,-0.0284291737035399,0.032895838031181,0,0,0,0,0,0
X600563.SH,0,0,0,0,-0.0609662772271601,0,0,0,0.170886686862454,0,0,0.100548281281388,0,0,0,0,0,0,0.0196787790934594,0,0,0.014513434186945,0,0,0,-0.00485057372534501,0,0,0,-0.13743193837276,0,0,0.151228056277341,-0.048465771469277,0,0.199349501955422,0,0,0,0,0,0,0,0,0,0,0,0.0846435315533908,0,0,0,0,0.0284405771845875,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.10417951432121,0,0.0252701199567934,0,0,0,0,0,-0.0334649717763745,0,0,0,-0.0646483614611527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190073412659608,-0.0843250411841137,0,0.282406972396323,0,0,0,0,0.18684091808316,0,0,0,0,0,-0.0563028484930475,0,0,0.0210808838276368,-0.11299679261824,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123383658842762,-0.8074166378135,0.453995626762962,0,0,0,0,0,0.326756627002892,0,0,0,0,0,0,-0.0950219041846332,1.18018245296902,0,0,0,0,0,0,0,0,-0.0683889469854867,0,-0.977940049543803,0,0.50269797002294,0,0,0,0,0,0.0217871023603779,0,0,0,0,0,0
TED,0,0,-0.26891615185606,0,0,0,0,0,0,0,0,0.145299017881348,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382598650258975,0,0,0,0,-0.340888306571865,0,0,0,0.284335118403999,0,0,0.284422821634572,0,0,0,0,0,0.0181640158203398,0,0,0,0,0.349441540843492,0,-1.95127483363019,-0.0133713352079808,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.0986994594501809,0.0815425498815193,0,0,0,0.0171362858977742,0,0,0,0,0,0,0,0,0,0.0666069075995835,0,0.040112912282023,-0.107471352847482,0,0,0,-0.0542696161111669,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11496655388171,0.0963529107547852,0,0.0573589687233853,0,0,0.0223018669373961,0.0193434130767587,-0.0019014968265649,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.000507906911205806,0.0167559819769647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159116160474463,0,0,0,0,0,0,-0.0900512536665032,0,0,0.0248606672195176,0,0,-0.101342970526693,0,0,0,0,0,0.0384684200650238,0,0,0.0262153277274417,-0.0782870073369147,0,0.0672650678280675,0,0,0.00858478061030319,0.0244119765705112,0,0,0,0,0,0
MKvol,0.00163198691442516,0,0,0.000356951430621128,0,0,0,0,0,0,0,0.00068574593859663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0024531888983125,0.0011299571085465,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00774537498617039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00360752029224036,0,0,0,0,0,0,0.00495345112978198,0,0,0,0,0,0,0,0.00163193523047104,-0.0157180353152297,0.0182241465080316,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.00102114753451935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00372246774061997,0,0,-0.00213397974220052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000450626793964336,0,-0.000572835038816471,0,0,0,0,0,0,0,-0.00163945290265124,0.00524913391831285,-0.00991903775175527,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,-0.00543320822172191,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000719900802145479,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,-0.00364794785302274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101078663424573,0,0.0143545771457008,0,-0.027709095324714,0,0,0,0,0
