,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X600690.SH,X600809.SH,X000651.SZ,X000568.SZ,X002371.SZ,X003816.SZ,X600104.SH,X000725.SZ,X300124.SZ,X000063.SZ,X000625.SZ,X600031.SH,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X002241.SZ,X000100.SZ,X600418.SH,X002179.SZ,X002463.SZ,X000977.SZ,X600584.SH,X600089.SH,X600703.SH,X000157.SZ,X600372.SH,X002028.SZ,X002049.SZ,X002236.SZ,X600183.SH,X600741.SH,X000066.SZ,X600522.SH,X600066.SH,X600839.SH,X601877.SH,X600460.SH,X002456.SZ,X002156.SZ,X600487.SH,X000661.SZ,X000800.SZ,X000921.SZ,X002085.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704424160963086,0,0,0,0,0,0.480605364988057,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446924465295965,0,0,0.00821863915569122,0,0,0,0,0,0,0,0,0,0,0,0.0865721496851081,0,-0.052296794623646,0,0,0,0,-0.0262754058875068,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0651456746438014,0,0.0925066782664127,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.00647174375478562,0,0,0.123189442573737,0,0,0,0,0,0,0.213799918469064,0.287245896503574,0,0,0.124020239684438,0,0,-0.0574282086268969,0,0,0,0,0,0,0,0,0,0,-0.012103877075471,0,0,0,0,0.0202373134353793,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0136044702976547,0,0.100192838887927,0,0,0,0,0.0579210658179219,0,0.063412069150453,0,0.0103134426999568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610022213174028,0,0,0,0,0,0.0554683847035262,0,-0.115536195885086,0,0,0,0,0.0229557630641792,0,0
X600031.SH,0,0,0,0,0,0,0.0018427679598741,0,0.210680408916462,0,0,0,0,0.00165790957109933,0,0,0,0.0166398659569289,0,0,0.164480764353125,0.0193690836792438,0,0,0,0,0,0,0,0,0.0723858235244405,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,-0.0263892543639359,0,0,0,0,-0.0132800383316482,0,0
X002304.SZ,0,0.39094486685381,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0508420857464844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000528722643077071,0.00163410460235344,0,0,0,0,0,0,0,0.103496816247841,0,0,-0.0429788668466381,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.133664694030339,0,0,0,0,0,0,0.199199915221694,0,0,0,0,0.0387891665628483,0,0.0600782798274667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717320802034497,0,0,0,0,0,0,0,-0.0136747214415212,0,0
X000596.SZ,0,0,0,0,0,0,0.488064839314932,0,0.224784462635239,0,0,0,0,0.102107477748573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00377022853369595,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0.0563202333003885,0,0,0,0,0.548740042230719,0,0,0,0,0,0,0,0,0.107433541709245,0,0,0,0.0558529832034474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861518058912135,0,0,0,0,0,0.0345317025496388,0,-0.00801879846358036,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0.122386008053007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125788136228431,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163276446882891,0,0,0.0698753285732876,0,0,0.110079665955576,0,0,0.0417617775467251,0,0,0,0,0,0,0,-0.0847240780579583,0,0,0,0,0,0,0
X000100.SZ,0,0.0771111597454877,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0179118440397872,0,0,0,0,0,0.0977030265651291,0,0.192227325831996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196615446960111,0,0.0158755690036289,0,0,0.0788562780064965,0,0,0,0,0,0,0,0,0.0344103136937842,0,0,0,0,0,0,0,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0,0,0.129277958372131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0956402416355134,0.0380566346418461,0,0,0,0,0.0875774905581237,0.332802059890217,-0.0481197443697001,0,0,0.125259648195955,0,0,0,0,-0.24763394058845,0,0,0,0.01875286708919,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275837174714346,0.0288695777591399,0,0,0,0,0,0.0506484194446923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053924462980518,0,0,0,0,0,0.0339196867079557,0,0.167184879762875,0,0,0,0.027209438656149,0,-0.052453929314437,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0.380122151999675,0,0,0,0.19494883107325,0,0,0,0,0,0,0,0.0408664242101842,0,0,0,0,0,0,0,0,0,0,0,0.0397644093863989,0,0,0,-0.00826363444954616,0.128253768829119,0,0,0,0.0085684863768111,0,0,0,0,0,-0.0534346407438134,-0.0273330398638134,0,0,0,0,0,0,-0.0462458689709265,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200457238638165,0,0,0.0943731142913619,0,0,0,0,0,0.107362758337815,0,0,0,0.233494435238572,0,0,0,0,0,0,0,0,0.0795241746868902,0.0995366661319681,0,0,0,0,0,0.0484972474456516,0,-0.0461243864068971,0,0,0,0,0.0128709760792581,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122624618176859,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.274453777304216,0,0,0,0.0627324459233156,0,0,0,0,0,0.11130751886029,0.133774414072714,0,0,0,0,-0.0725787331958294,0,-0.00864492930281906,0,0,0,0,0.016759492805266,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596655445705161,0,0,0.227934329918955,0,0,-0.000267419842629334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267933095743828,0,0,0,0,0,0,0,-0.00951097734418427,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.0614315241791356,0,0,0,0,0.0390598645877757,0,0,0,0,0,0.108403491808137,0,0,0,0,0.0284149999178551,0.112482863475388,0.134237370253629,0,0,0,0,0,0.230708122441656,0,0,0,0.0136201440282797,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0219873352129383,0,0,0,0,-0.0143439631313168,0,0,0,0,0,0,0
X000157.SZ,0,0.263049563991405,0,0,0,0,0,0,0,0,0,0,0,0.0916538048108936,0,0,0,0,0,0,0.0240047712315288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0913648435106988,0.0123942375292146,0,-0.0233599154860344,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196125459659974,0.0651070704832412,0,0,0,0,0,0.170623184016248,0,0,0,0.0226103406896416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000200940724658465,0,0,0,0,0,0,0,0,0.0529257113014788,0,-0.0835020612619165,0,0,0,0,0.00771160830124517,0,0
X002028.SZ,0,0,0,0,0,0.0611417839142504,0,0,0,0.108604618687334,0,0,0,0,0,0,0,0,0,0,0,0,-0.125363957712994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229818318231619,0,0,0,0,0.0372199071653186,0,0,0,0.119491887131121,0,0,0.0456030808413585,0,0,0,0,0.00634801481484062,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0.134579835455706,0,0,0,0.221485351382972,0.241639811513242,0,0,0,0,0,0,0,0,0,0,0.0259127691168105,0.111838105648121,0,0,0.066825133939117,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0751540648144895,0,0,0,0,0,0,0,0,-0.0219164710818684,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141692723642592,0.0255852014268138,0,0,0,0,0,0.215920035291338,0.146378282836407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535106201165074,0,0,0.0241459912555308,0,0,0.00069555468310254,0,0,0,0,0,0,0,-0.0481935534316499,0,0,0,0,0,0,0
X600183.SH,0,0,0,0.136716559602734,0,0,0,0,0,0,0,0,0,0.116773161914533,0,0,0,0,0,0,0.178290296960995,0.0205126772974545,0.0768508182315455,0,0,0.00475947877956154,0.0572212656974583,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0.0422709343490989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0.1111123121123,0,0,0,0.103215927172053,0,0,0,0.0735509535886666,0,0,0.00941489742754327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0681440249125093,0,0,0,0,0,0,0,0.216566606111666,0,0,0,0,0,0,0,0,0,0
X000066.SZ,-0.0130272695980418,0,0,0,0,0,0,0,0,0,0,-0.0142746040160573,0,0,0.357867336097208,-0.279605843642586,0,0,0,0,8.67361737988404e-19,0,0.645465512633627,0,0,0,0,0.0146593515405613,0,0,0,0,0,0,0.294290921598488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139260986983518,0,0
X600522.SH,0,0,0.156009031502313,0,0,0,0,0,0,0,0,0,0,0.0328557675589265,0,0,0,0,0,0,0.151392519492823,0,0.0932873642115112,0,0,0.074141277761301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861124899826553,0,0,-4.33680868994202e-19,0.0584107553017764,0,0,0.0406926015995761,0,0,0,0,0,0,0,0.0146715637695157,0,0
X600066.SH,0,0.215236601479364,0,0,0,0,0,0,0,0,0.136128758780732,0,0,0,0,0,0,0,0.0504958347876534,0,0,0,0,0.0219456650159333,0,0,-0.187023131162613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164776650063077,0,0.295000057271711,0,-0.0660500633788969,0,0,0,0,0,0,0.0291060903938699,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139347884400822,0.0875694741008199,-0.0258532958147987,0,0.22200801935784,0,0,0,0,0,0,0,0,0,0,0,0.0612758744857752,0,0,0,0,0,0.555083394695696,0,0,0,0,0,0,0,0,0,0,0,0,0.113739011673973,0,0
X601877.SH,0,0,0,0,0,0,0.0738512061993607,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302886967406307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0.0290522194556293,0.00730821937994977,0,0,0,0,0.0112803275125142,0,0,0,0,0,0,-0.0208206621343557,0,0,0,0,0.00100657838103218,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00768113388128024,0,0,0,0,0,0,0.138441539165701,0,0,0.149790160447591,0,0,0,0.218014531652368,0,0.0773954999698394,0,0,0,0.358518557330111,0,0,0,-0.0404260209387413,0,0,0,0,0,0.138416567533029,0,0,0,0,0,0,0,-0.0203039267067306,0,0,0,0,-0.00179349486416272,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163479069605181,0.463724875273832,0,0.187111177188634,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100937630319787,0,0,0.205003156715222,0,0.064438933872936,0,0,0,0,0,0.332125785145798,0.0452036826864987,0,-0.0229137300615441,0,0,0,0,0.0748580133087452,0,0
X002156.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303099644487144,0,0,0,0,0.128666666870782,0,0.0161519385173021,0,0.227463259827784,0,0,0,0,0,0,0,0.129591707728793,0,0,0.0121118567044095,0,0.289484881153304,0.00881754772312603,0,0,0,0,0,0.13894672499227,0,-0.121040815784716,0,0,0,0,0.0504642297734966,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125035969312059,0.0617141445835985,0,0,0,0,0,0,0.0464560811573905,0,0.0441326013724157,0,0.0986468525749135,0,0,0,0,0,0,0,0,0,0,0,0,0.351462696556458,0.0786395444049388,-0.100123138691863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0405164566221907,0,0.464409459181747,0,0,0,0,0,0.0380282284994223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139968726223598,0,0,0,0,0,0,0,0,0,0,0.00177130218255638,0,0,0,0,0.0576362493657873,0,-0.0459861196441938,0,0,0,0,-0.00950891280606129,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0615668435286361,0,0,0,0.235339030094374,0,0,0,0,0.0614079599564948,0,0.0672053451374587,0.0897383310573399,0,0,0,0,0,0,0,0,0,0,0,0,0.119097028806284,-0.00759922558004411,0,0.137892646845939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000921.SZ,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.150185986462202,0,0,0,0,0,0.280195821818893,0,0,0.00702068014494941,0,0,0,0,0,0,0,0,0,0.220180550774837,0,0.0374631258449452,0,0,0,0,0,0,0.0491673182313816,0,0,0,0.0979923603244223,0,0,0,0,0,0,0,-0.100716949116676,0,0,0,0,0.0210683987711439,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0685521911317441,0,0,0.169051104630598,0,0.353553720924145,0,0,0,0,0,0,0,0,0,0,0.112885408552042,0,0,0,0,0,0,0,0,0,0.0906745664068352,0.454823465854572,0,0,0,0,0,0,-0.0919919024947239,0,0,0,0,0.022441302202368,0,0
Change_TY3M,0,0,0,0,0,-0.0647045214678314,0,0,0.0237193088895716,0,0,0,0,0,0,0,0,0,0,0.023306222680633,0,0.012561024308832,0,0.0220094624582879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132470947337922,0,0.0141631857820808,0,0,0,0,0,0,0,0,0,0,0,-0.0463968365864582,0,0,0,-0.020672151059637,0,0
Slope,0,0,0.121529094192042,0,0,0,0,0,0,-2.16840434497101e-19,-0.608900733916221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.413831081275556,0,0,0,0.901747094366594,0,0,0,0.148455999801417,0,0
TED,0,0,0,0,0,0,0,0,0,0,-0.234520319706437,0,0,0.0177928953983881,0,0,0,0.104070085037135,0,0,0,0,-0.0126198921241896,-0.064398570427219,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0257949331071409,0,0,0,0,0,0,0,0,0.0442682525242414,0,0,0,0,0.376659085203308,0,0,0,0,-0.217510672069971,0,0
RealEstate_excess,-0.113435468930435,0,0.225046684528825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144424268681527,0,1.73472347597681e-18,0,-0.0025769919083271,0,0,0.166007569550593,-0.152938163221659,0,0,0,0,0,0,0,0,0,0.0432214675552662,0,0,0.017190297774367,0,0,0,0,0,0,0,-0.0481515528267823,0,0,0,0,0,0.106650138387974,0,0.00321308703538934,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.245874844837906,0,0,0,0,0,0,-0.00370639210826181,0,0.0738911795157044,0.0712560582293039,0,0,0,0,0,0,0,0,0,-0.08270992528985,0.030366148616746,0,0,0,0,0,0,0,0,0.1442118174679,0,0,0,0,-0.0353712066808931,0,0.100461372610991,0,0,-0.0406557024576533,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0528250385038993,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.0287682605184128,0,0.00738128534751878,0,0,0,0,0,0,0,0,0,0,0,0.0283684879735019,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000311085975724247,0,0,0,0,0,0,0,0,0,0.00662574583946007,0,0,0,-0.0496557134693135,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022767011705754,0,0,0,0,0,0,0,0,0,0,0,0.000512390824634011,0,0.0146392143000924,-0.0197533533874244,0,0,0,0,0,0,0,0,-0.00571489749214261,0,-0.0238282500252916,0,0,0,0,-0.0344391512598651,0,0
