,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X003816.SZ,X002475.SZ,X600104.SH,X300124.SZ,X002304.SZ,X000725.SZ,X000338.SZ,X002371.SZ,X000625.SZ,X000596.SZ,X600031.SH,X000063.SZ,X000100.SZ,X600089.SH,X300014.SZ,X002179.SZ,X000157.SZ,X600703.SH,X002236.SZ,X600372.SH,X002241.SZ,X600741.SH,X000661.SZ,X002129.SZ,X002049.SZ,X000977.SZ,X002463.SZ,X600584.SH,X002028.SZ,X601877.SH,X600522.SH,X000800.SZ,X601799.SH,X000921.SZ,X600066.SH,X600183.SH,X002223.SZ,X002007.SZ,X002074.SZ,X600177.SH,X002156.SZ,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.241117112997185,0.00252824970508711,0.244957450870264,0,0,0,0.013744833788245,0,0,0,0,0,0,0.0212616745465246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134291628265744,0,0,0,0,0,0,0.132264154789178,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0207745403344443,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.503194181753211,0,0,0,0,0,0,0,0,0,0,-0.0516660906521611,0,0,0.118844405682035,0,0,0.119498828300618,0,0,0,0,0,0,0,0,0.00832737136473003,0,0.0196663340764029,0,0,0,0,0,0,0,-0.00358900724697097,-0.0284389684626407,0,0,0,0,0,0,0,0,-0.000636099570469756,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.00831552387786135,0,0,0,0,0,0,0,0.0243665674106029,0.0276214401921662,0,0,0,0,0.033459880119448,0,0,0,0,0,0.0821514807091087,0,0,0,0,0.11435479516313,0,0,0,0.0882080215184538,0.0470637117446764,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.00410522314654509,0,0,0,0,0,0,0
X600809.SH,0.168260937734424,0,-0.0388121247402324,0,0,0.409886097656725,0,0,0,0,0,0,0,0,0,0,0,0.344304618601242,0,0,0,0,0,0,0,0,0,0,-0.0163545187959558,0,0,0,0,0,0,0,0,0,0,-0.010599605038911,0,0,0,0,0,0,0,0,-0.0339224766759361,0,0,-0.0474264858011322,0.0392490559328599,0.0827723267290121,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0746266770779091,0,0.163477312722665,0,0,0,0,0,0,0,0,0,0,0.00128463227862942,0,0,0.176256388137295,0.0305038648426485,0,0.0323646756791889,0,0,0,0,0,0,0,0,0,0.089640845915666,0,0,0,0,0,0.0203578874281453,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0.638354806889563,0,0.312456164786052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108906891282787,0,0,-0.0719025894319057,0,0,0,0,0,0,0,0.0348873127018789,0,0,0,0.0457881389633531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110262807336032,-4.33680868994202e-19,0,0,0,0,0,0
X600690.SH,0.124013045215223,0,0,0.0947471603709033,0,0.0370144662507376,0,0.0659459799966692,0,0,0,0,0,0,0.198537424429281,0,0,0,0,0,0,0,0.0382851265970473,0,0,0,0,0,0,0,0,0.0299184661216417,0,0,-0.00832076841172628,0,0,0,0,0,0,0.0284749024087652,0,-0.151779385614323,0,0,0,0,0,0.0636133024849113,0,-0.00180314434128744,0.00582885493580542,0,0,0,0,0,0
X000651.SZ,0,0,0,0.0840664158761532,0,0,0,0,0,0,-0.0213373674470225,0,0,0,0.064046433639471,0,0,0.0972071897748836,0,0,0,0,0,0,0,0,0,0,0,0.123109049295165,0,0,-0.134468262441217,0,-0.0185267548327737,0,0,0,0,0,0.0273202371194472,0.167627348813372,6.93889390390723e-18,0.00718685477742268,0,0,0,0,0,0,0,-0.0128628193429287,-1.73472347597681e-18,0.0481049948634103,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0.0934480715875968,0,0,0,0,0,0,0.000524887060839107,0,0,0,0,0,0,0,0.228316946183024,0,-0.134990528088171,0.339371921813413,0,0,0,-0.203284583914108,0,0,-0.0247599631869035,0,0,0,0,-8.67361737988404e-19,0,0.0756127450328452,0,0,0,0.127169476597214,0,0,-0.0410824887082272,0,0,-0.0297677910052751,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232097989743443,0,0,0,0,-0.075903652703485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545662262346896,0.275696921621607,0,-0.0469933988842839,0.00926362371883022,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0.0884758063340969,0,0,0,0.0336101157452554,0,0.120970755949948,0,0,0,0.0229771174503617,0.0362409160674849,0,0,0.00835589705125809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211715804305157,0,0.00722163724506873,0,0,0,0,0,0,0,0,0.0181806582346722,0,0,0,0,0,0
X300124.SZ,0,0,0.0702509496472104,0,0,0,0,0,0,0,0.180498220848073,0,0,0,0,0.0207394408616693,0,0,0,0,0,0,0,0.134793336077284,0,0,0,0,0.150465564196,0,0,-0.0170112051167823,0,0,0.103394022161837,0,0,0,0,0,0.150780792600126,0,0,0,0.116571502132981,0,-0.25304532450324,0,0,0,0,0,0.0117444844299329,0,0,0,0,0,0
X002304.SZ,0,0,0.111775120192156,0,0,0.459374507682635,0,0,0,0,0,0.0216910996985337,0,0,0,0,0.0286713974010313,0,0,0,0,0,0.0216046751778318,0.0136576618390509,0,0,0,0,4.33680868994202e-19,0,0,0,0.0836984668675759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283150380674158,0,-0.0068213891524533,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0.117316859311994,0,0,0,0,0,0,0,0,0,0,0,0,-0.022531057408177,0,0,0,0.379708616192615,0,0,0,0,0.0787948261487865,0.115590188510339,0,0,0,0,-0.0408714508972666,0,0,0,0,0,0,0,0,0,-0.0259910633787426,0,0,0,0,0,0,0,0.0626512547768551,0,0,0.00797534634309819,0.0272689503651717,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610913006328631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0663291837966254,0.161539043204999,0,0,0.226943256597274,0,0.0471428980442308,0,0,0,0,0,0,0,0,0.00896797689844696,0,0.00397604258533193,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0.130910695548865,0,0,0,0,0,0,0,0.320093497797712,0,0,0,0,0,0,0,0,0,0,0,0.0989876303471014,0,0,-0.0856664081698081,0,0,0,0,0,0,0,0,0.255622196905672,0,0,0,0,0,0,0,0.0108054918402173,0,0,0,0,0,0,0
