,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X600276.SH,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X000568.SZ,X600703.SH,X600741.SH,X002475.SZ,X601877.SH,X600271.SH,X300003.SZ,X002236.SZ,X300124.SZ,X002008.SZ,X600809.SH,X000100.SZ,X600487.SH,X600498.SH,X002007.SZ,X000625.SZ,X000661.SZ,X002179.SZ,X600867.SH,X300142.SZ,X000596.SZ,X000157.SZ,X600566.SH,X300146.SZ,X600177.SH,X002456.SZ,X600066.SH,X600089.SH,X002506.SZ,X600372.SH,X600522.SH,X002180.SZ,X600699.SH,X002294.SZ,X002241.SZ,X000977.SZ,X300136.SZ,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759093689981358,0,0,0,0,0,0,0,0,0,0,0,0,0.151623575825663,0,0,0,0,0,0,0,0,0.0618895980993307,0,0,0,0,0,0,0,0,0,-0.0290606589818603,-0.00146050693295484,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.103189319475614,0.022421793273498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163340176373942,0,0,0,0,0,0,0,0,0,0.0843779634471586,0,0,0,0,0,0,0,0,0,0.0477793962206423,0,0.0223480678884223,0,-0.0107077181786815,0,0,0,0,0,0,0
X000568.SZ,0.114736271286531,0,0,0,0,0,0.31504812353771,0,0,0,0,0,0,0,0,0,0,0,0.103594207210355,0.0174359949444175,0,0,0.056473254551496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0328118178670085,0.0350750823261487,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104593207976064,0,0,0,0,0.188627749777928,0.00342275675815462,0.0384731647212765,0,0,0,0,0,0,0,0,0.0678531513124408,0,0,0,0,0,0,0,0,0.116111353642451,0,0,0,0.087296156244183,0,0,-0.00530276825474436,-0.02284489164771,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.022815326044157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732641885054692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530255751802821,0.111134879761381,0,0,-0.0255082071329896,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.174446694443797,0,0,0,0,0,0,0,0,0,0,0,0,0.0598470248101825,0,0,0,0,0,0,0,0,0,0,0.0777648602971236,0,0,0,0,0,0,0,0,0.500964407016757,0,0,0,0,0,0,0,0,0,0,0.0996115285687425,0.0200679143119778,0,-0.0127939068303301,0.154836556963552,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.0125483485658224,0,0,0,0,0.0201553994940786,0,0,0,0,0,0.0697714141129066,0,0,0,0,0,0,0,0.0154158363502622,0,0,0,0.0661576544014859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580562638529094,0,0.17533108959915,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,-0.00578477057739384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072836921859263,0,0,0,0,0.590676770548628,0,0.098045736399038,0,0,0,-0.054115219816118,0,0,0,0,0,0.10976838263624,0,0,0,0,0,0.522994439699286,0,0,0,-0.00190291545511487,-0.0129909696152019,0,0,0,0.0185872828342324,0,0
X300003.SZ,0,0,0,0,0.237076045768073,0,0,0,0,0,0,0,0,0,0,0,-0.195787967470439,0,0,0,0,0,0,0,0,0,0.295059898453804,0,0,0,0,0,0,0,0.619755586394291,0,0,0,0,0,0,0,0,0,0,0.091277178432943,0,0,0,0,0,0.0230077504793845,0,0,0,0,0,0,0
X002236.SZ,0,0,0.683806013186579,0,0.123300494257712,0,0.0476123593081719,0,0,0,0,0,0,0.0415696747121142,0,0,0,0.0151417936119445,0,0,0,0,0,0,0,0,0,0,0.092869793395851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828428452957128,0,0.0966022439330563,0,0,0,0.0131494022291164,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.145637927059148,0,0,0,0.0720456692358693,0,0,0,0,-1.73472347597681e-18,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.295590637930378,0,0,0,0.0203327316839811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191040344283821,0,0,0,-0.0191780409062026,-0.0146947147228835,0,0,0,0,0,0
X002008.SZ,0,0,0.180693404543095,0,0,0,0,0,0,0,0,0,0.146757280672084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142967050208069,0,0.11188506048704,0,0,0,0,0,0,0,0,0,0,0.0996453565862319,0,0,0,0,0,0,0,-0.00470306152143545,1.73472347597681e-18,0,0,0,0,0,0
X600809.SH,0.360058710412328,0,0,0,0,0.194028846659733,0.260903494376539,0,0,0.119161751802606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704640653873151,0,0,0,0,0,-0.0222024773484934,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.202588226082139,0,0,0,0,0,0,0,0,0.168651164677789,0,0,0,0,0,0,0,0,0.173169641309632,0,0,0,0.0324618382083948,0,0.121511922158783,0,0,0,0.0102499338525293,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0343360851077848,0,0,0,0.00804714655719246,-0.055955407741455,0,0,0,0,0,0
X600487.SH,0.0173409466500753,0,0,0,0,0,0,0,0.21935268421068,0.348393180104632,0,0,0,0.037557821957255,0,0,0,0.0111091102435652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178434545276249,0,0,0,0,0,0,0,0,0.0373695793212744,0,0,0,-0.0211892146796839,-0.0380457414177249,0,0,0,0,0,0
X600498.SH,-0.039723022389673,0.0389797750403397,0.184864704289266,0,0,0,0,0,0,0.244438164670349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0421245856337123,0,0,0,0,0.398258324436147,0,0.0662904620146097,0,0,0,0,0,0.0738592457814453,0,0
X002007.SZ,1.73472347597681e-18,0,0,0,0,0,0.110012484957327,0,0,0,0,0,0.116483456546795,0,0,0,0,0,0.224593623928788,0,-0.0533554392683796,0,0,0,0.460579809276416,0,0,0,0,0,0,0,0,0,0.228003767744337,0,0,0,0,0,0,0,0,0,0,0,0,-0.104834775974868,0,0,0,-0.000511702609255705,-1.73472347597681e-18,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216715057631205,0,0,0.172422744600606,0,0,0,0,0,0,0,0.115805266784531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239374984373727,0,0,0,-0.00756040293076763,-0.0209415308102216,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0.0189784573149422,0,0,0,0,0,0,0,0,0,0.026645564501736,0,0,0,0,0,0,0,0,0,0,0.256064188535944,0.0310872411652202,0,0,0,0.0603854427736997,0,0.150835087638274,0,0,0,0,0,0.0601141316812993,0,0,0,0,0,0,0,-0.0747899534442666,-0.0503360701754109,0,0,0,-0.390264646395974,0,0
X002179.SZ,0,0,0,0,0,0,0.0876248184268267,0,0,0,0,0,0,0,0,0,0,0.0759065430342328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144218478092384,0,0.013977629238099,0,0,0,0.259727681595386,0,0,0,0,0,0,4.33680868994202e-19,0,0,-0.0221102304085446,-0.09976463953886,0,0,0,-0.125936116025957,0,0
X600867.SH,0,0,0,0,0,0,0,0,0.0717725835152548,0,0,0,0,0,0,-0.234469075489449,0,-0.0125602486856953,0.194917669425576,0,0,0.438766621464086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10074897054004,0,0.111552394796935,0,0,-0.111470916097467,0,-0.0189166192101464,0,0,0,0.073682504902823,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172004531842112,0.0208414800436298,0,0.0384342725065275,0,0,0,0,0,0,0,0.490415997762541,0,0,0,0,0,0,0,0,0,0.031610187233577,0,0,0,0,0.450232179744585,0,0,0,0,-0.117636210624012,0,0,-0.0261941011977598,-0.164492923698683,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.281733315287058,0.400158863673164,0,0,0,0,0,0,0,0,0,0,0.0756991774622447,0,0,0.00951629610012504,0,0,0,0.0787264433983949,0,0,0,0,0,0,0,0,0,0.0502888412202784,0,0,0,0.14473760389313,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165921088691164,0.033653834864633,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.000181878554611509,0.0565187693625502,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155962311843339,0,0,0,0.0848970977378535,0,0,0,0,0,0,0,0,0,0.0422156737054408,0,0,0,0,0,0,0,0,0,0,0,0.081797162813528,0,0,-0.0144823662951326,0,0,0,0,0,0
X600566.SH,0,0,0,0,0.562779960804027,0,0,0,0.111973766069449,-0.0223726222448884,0,0,0,0,0,0,0,0,0,0,0.0627484845293701,0,0,0,0,0,0,0,0,0,0.108129890429956,0,0,0,0,0,0,0,0,0,0,0,-0.241429677831903,0,0,0.0266797860301381,0,0,0,0,0,0.0159636946133321,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0.186882521619628,0,0,0,0,0,0.085010698661063,0.0960212647224625,0,0,0,0,0,0,0.0113587381772724,0,0,0,0,0,1.73472347597681e-18,0,0.0202808728456737,0.404714516163736,0,0.0247150073136003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00777024082270246,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0.069826033770531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128317324109504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00919318647288498,0,0,0,0.0315542172838531,0.16816986509735,0,0.00784695810358081,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0.0458259781353869,0,0.167431769075892,0,0,0,0,0,0.131493202023402,0,0.0659976887192997,0.148005192549997,0,0,0,0.109164142333467,0,0,0.030831676501766,0,0,0.0328400777197912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254487218627103,0,0,0.0168227254139947,-0.0759333685749871,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0.133739438347449,0,0,0,0,0,0,0,0,0.294185137036977,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0.245138875045785,0,0.0133049008276808,0,0,0,0.089444853206301,0.108664734087176,0.0685692012138089,0,0,0,0,0,0,0,0,0,0,0,0,0.00585408685573198,0,0,0,0,0,-0.0330898481854261,0,0,0,0,-0.0248619184374292,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252221114995468,0,0,0,0,0,0,0,0,0.0844236955551759,0,0,0,0,0,0,0,0,0,0.131671314349417,0,0,0,0,0,0.112438648856858,0.0717860318354916,0,0,0.0487611602674653,0.0686124209715773,0.0110889817390899,0,-0.00622638275116874,-0.0323789279526576,0,0,0,0,0,0
X002506.SZ,0,0,0.142283704113399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125179617899965,0,0,0.05206664979638,0,0,0.0892510934266585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167143224016449,-0.0460351315515068,0,0,0,0,0,0
X600372.SH,0,0,0.0490827185181964,0,0,0,0,0,0,0,0.182476481233685,0,0,0,0,0,0,0.170399328793673,0,0,0,0,0,0.117421352071829,0,0,0,0,0,0.0689492024968789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139693241587782,0,0,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.00339241668347948,0,0.0013950724692109,0,0,0,0,0,0,0,0,0,0.0806190250153001,0,0,0,0,0.180475356170277,0,0,0,0.0421069352402785,0,0,0,0,0,0,0.0148321368807908,0,0,0,0,0,0,0,0.118088107417254,0,0,0,0.118970966327269,0,0.174020073738301,0,-0.00110053174392678,-0.040908144579472,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0.152493410591838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111791514446428,0,0,0.0145257146552675,0,0,0.0552894174810039,0,0,0,0,0.154418925290966,0,0,0,0,0,0,0,0,0,0,0,0,0.133142708368127,0.0726187340956446,0,-0.0133637813212066,-0.0569953781814302,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120471883125002,0,0,0,0,0.110851366457058,0,0,0,0,0,0,0,0.156947951564814,0,0,0,0.0232838764221002,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.124771179249545,0.0194118615654918,0,0,-0.022243780523393,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230143424462627,0,0,0,0.242753779041368,0,0,0,0,0,0,0,0.0704276555997415,0.0303137026869042,0,0,0,0,0,0,0,0,0,0,0,0.0643626058634355,0,0,0,0.112176214745066,0,0,0,0.00887137540569246,-0.0295555251841293,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070043352375846,0.0134176687526453,0,0,0,0,0,0,0.241529692038328,0,0,0.029777605473098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782684080272175,0.2158097829345,0,0,-0.0106890189481784,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.459580062200323,0,0,0,0,0,0,0,0,0.586968224409221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164928084282404,0,0,0,0,0.131392609528442,0,0,0,0,-0.0170858035574653,0.0280114544880705,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0.264917153734784,0,0,0,0,0,0.325551606921612,0,0,0.137261428223969,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0734662579422689,0,0,0,0,0,0,0,0,0.0286353626560099,0,0,0.364504241238402,0,0,-0.0752756658609336,0,0,0,0,0,0
X002508.SZ,0.126826749811426,0,0.0399940410335859,0,0,0.0617816697517433,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035481067333698,0,0,0,0.0820486080228154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184404363247977,0,0,0,0,0.172203782977593,0,0,0,0,0.0769354290173252,0.15557167636457,0,0,-0.00678660671016259,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.0586761658322915,0,-0.161388083614223,0,0,0,0,0,0,0,0,0,0,-0.0563373868154824,0,0,0,0,0,0.0414278147728063,0.0831330166994322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269513157823594,0,0,-0.0142848938610655,-0.200926802779206,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0.203960678294415,0,0,0,0,0,0,0,0,0,0,0,0,-2.05204780868747,0,0,0.634407484372582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.87398179684794,0,0
TED,0,0,0,0,0,0,0.0942746673909292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31572488719797,0,0,0,0,-0.0954289357455109,0,0,0,0,0,0,0,0,0,0,-0.127475105943534,0,-0.937121085971623,0.0828170677204477,0,0,0,0,0,0,0
RealEstate_excess,0,0.0108219085902367,0,0,0,0,0,0,0,0,0,0,0,0.153462975379507,0,0,0,0,0,-0.0161638852241617,-0.00262921705555523,0,0,0,0,-0.105722730697482,0,0,0,0,-0.0330532724531299,0.0791118771134962,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00220123220116486,0,0,0,0,-0.077317519979944,0.013495145016744,-0.0123487778036759,0,0.167339937686546,0,0.0968397302310597,0,0
MKreturn,0,0,0,-0.373023947467342,0,0,0,0,0,0,0,0,0,0,0,-0.0358997495923709,0,0.0129375065613071,-0.0638331464268055,-0.0314289314049682,0,0,0,0,0,0,-0.102370371598643,0,0.100617286692768,0,0.0555547076379888,-0.00382189540657939,0.0842566525375191,0,0,0,0,0,0.14842585887648,0,0,0,0,0,0,0,0,0,0,0,0,0.0099173389105183,-0.0355944949213121,0.213132099790653,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.00295474084767284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00541888203750962,0,0,0,0,0,0,-0.00267344194436982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00316677248219321,0.00457893850925418,0,0,0,0.00213701347818305,0.0293315664161102,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.012268490651004,0,0,0,0,0,0,0,0,0,0,0,0.0205484484151377,0,0,-0.0151031275239292,-0.0330888574615195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00719446379318452,0,0,0,-0.0620139951908173,0.0343121757338392,0,0,0,0,0.662892446801848,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0520456213712643,0.0651692043869329,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00446199081752433,0,0,0,0,0,0,0,0,0,0,0.0025821810537402,-0.00443326914565128,0,0,0,0.00172965473478077,0,0,0,0,0,0,0,0,0,0,0,0.00400248839712017,0,0,0,-0.00949558116358219,0.00335982467466755,0,0,0,0.0266481819137481,0,0
