,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000858.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600703.SH,X600118.SH,X000559.SZ,X600031.SH,X002241.SZ,X600271.SH,X000100.SZ,X002292.SZ,X600372.SH,X600066.SH,X002475.SZ,X000157.SZ,X600741.SH,X002236.SZ,X000338.SZ,X600089.SH,X300124.SZ,X002049.SZ,X002465.SZ,X600177.SH,X002506.SZ,X000568.SZ,X000547.SZ,X002074.SZ,X002129.SZ,X300003.SZ,X600582.SH,X600839.SH,X002294.SZ,X300001.SZ,X002276.SZ,X002456.SZ,X002498.SZ,X600498.SH,X000977.SZ,X600867.SH,X002426.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.018630581643015,0,0,0,0,0,0.0565702312654483,0,0.0159405970027212,0,0,0,0,0,0,0.0511089415679,0,0,0,0,0,0,0,0,0,0,0,0,0.0556858903212412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0595902648586407,0.055360259939333,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.111222314904487,0,0,0.2004700955923,0.257688563844673,0.00576284771306618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0416986736674158,0.000183249709513172,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178750832266337,0.17684916428533,0,0,0.0435200670386952,0,0,0.0187231251206215,0,0,0,0,0,0.299680526051991,0,0,0,0.0192129239670049,0,0.028139943257493,0,0,0,0,0,0,0,0,0,0,0.03365434496148,0,0,0,0,0,-0.00775826094248182,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134941759656282,0,0,0,0,0,0,0,0,0,0.0575498029864911,0,0,0.0320927650401059,0,0,0.0155114089187172,0,0,0.141303790593209,0,0,0.00345327195854585,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.030381102509205,0.0231096674019439,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682043559236648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570991087899016,0.0862044330587412,0,0,0.0177119569987169,0,0.034251869414322,0,0.0409997156620417,0,0,0,0,0.0569806253761789,0,0.0688914562512013,0.0133626957926171,0,0,0,-0.0327445679945025,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340161728481899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155303816774579,0,0.011221034718245,0,0,0.0238170227091595,0,0,0.117124022747499,0,0,0,0,0.0767004357289358,0,0,0,0,-0.039323066856501,0,0,0,0,0,0,0
X002304.SZ,0,0.156633677730166,0,0,0,0,0,0,0,0,0,0,0.0801771495517469,0,0,0,0,0,0,0,0,0,0,0,0.173283345723382,0,0,0,0,0,0,0,0.157033666386979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211717837488872,0.0235735523366313,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102938079414288,0.0222451156704723,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.0496131640934927,0,0.220287706110079,0.0670678247241017,0.0789423955095252,0,0,0,0,0,0,0,0.0335154494798268,0,0,0,0,0.0549529193711893,0,0,0.0805470783077872,0.123760572492055,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675582343801788,0.0480855220171479,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609828101101625,0,0,0,0,0,0.0762691677078543,0,0.0474009391036829,0,0.243020590633973,0,0,0,0,0,0,0,0,0,0.0344252262405565,0,0.014317720378374,0,0,0,0.163932441478504,0.0275285274000509,0,0,0,0,0,0,0,0,-0.0194557021178257,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0.0383425394673865,0,0,0,0,0,0,0,0,0,0.0267940920855065,0,0.0217128698849492,0,0.108968561283431,0,0,0,0.0195017095716838,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.109061627231134,0.0219157317980724,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.16431366476037,0,0,0,0,0.0463212367450823,0,0,0,0,0,0,0,0,0,0,0,0,0.116396978615418,0,0,0,0.14053800522608,0,0,0,0,0,0,0,0,0,0,0,0.169636342375946,0,0,0,0,0,0,-0.0296220912121294,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143719454176614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534199900284524,0,0.0515599306947221,0,0,0,0,0,0.0657272562440047,0,0,0,0.0104844229777217,0,0,0,-0.0123804398069058,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125918560218454,0.0806834547259602,0,0,0,0,0.196557633606698,0,0,0,0,0.260798368842075,0,0,0,-0.0174054714750188,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0738926639999719,0,0,0,0,0,0,0,0,0,0.396721716902738,0,0,0,0,0,0,0,0,0.0240283932325793,0,0,0.0388065449669994,0.0911412519764009,0,0,0.00850144421658958,0,0,0,0.0677278558001091,0,0,0.0293985845919519,0,0,0,-0.0344848685983653,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179595618899446,0,0,0,0,0,0.21621451741535,0,0,0,0,0,0,0.178363140165157,0,0,0.058065326833136,0,0,0,-0.0298665301378831,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616157660248055,0,0,0,0,0,0.046875474565022,0,0,0,0,0.0670689079976818,0,0,0,0,0,0,0,0,-0.147159646726608,0.0268985794859885,0,0,0,0,0,0
