,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600276.SH,X600690.SH,X002475.SZ,X000651.SZ,X300014.SZ,X300124.SZ,X600104.SH,X000596.SZ,X600031.SH,X003816.SZ,X000725.SZ,X000625.SZ,X002371.SZ,X000063.SZ,X002129.SZ,X002049.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X002180.SZ,X000661.SZ,X300142.SZ,X601877.SH,X002241.SZ,X000733.SZ,X600741.SH,X002074.SZ,X000100.SZ,X600702.SH,X600460.SH,X600522.SH,X000157.SZ,X000799.SZ,X600584.SH,X300003.SZ,X600884.SH,X002007.SZ,X300146.SZ,X000800.SZ,X600779.SH,X601799.SH,X002414.SZ,X002236.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.251919521962666,0,0.31671523769192,0,0,0,0.0265327616904239,0,0,0.0616677599841222,0,0,0,0,0,0,0,0,0,0,-0.0811344122733138,0,0,0,0,0,0,0,0,0.00722316239721809,0,0,0,0,0,0,0,0,0.017699260491391,0,0,0,0,0,0,0,0,0,0,0,-0.00962148690531769,0,0,0,0,0,0,0
X000858.SZ,0,0,0.120514493738405,0.468894948893589,0,0,0,0,0,0,-0.0657176566667217,0,0,0,0.089720686343894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0244140103856402,0,0,0,0.0364218812520826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00699050825783885,0,0,0,0,0,0,0
X600809.SH,0.130228920235376,0,0,0.480218451862783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0628864963453405,0,0,0,0,0,0,0.00504294807450452,-0.0548718699212333,0,0,0.00407680598570827,0,0,0,0,0,0,0.125221258033143,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0.456700413937217,0.250852723838466,0.41487636344317,0,0,0,0,0,0,0,0,0,0,0.187266781030733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,-0.0189877231231312,0.0279929616613071,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0011755009613018,0,0,0.140394328699731,0,0,0,0,0,0,0,0,0,0,0.0434720206690822,0,0,0,0,0,0,0.0656086317105909,0,0,0,0,0,0.179558007770468,0,0,0,0,0,0.098145071963342,0,0,0.0189691893754076,0,0,0,0.0621589526618567,0,0,0,0.0241634318916104,0,0.0706294036254542,0,0,0,0,0,0,0,0,0
X002304.SZ,0.0521174660769928,0,0.179507357273029,0.231105727647957,0.0728413830418367,0,0,0,0.028372410446365,0,0,0,0,0.0574560790821045,0,0,0,0.0152651680410776,0.00696191982403063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487104124012983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00296731637515231,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.0113171595208186,0,0,-0.0160886774363539,0,0,0,0,0,0,0,0,0,0.104977577322341,0,0,0,0,0,0.0407781660038281,0.0203478016969449,0,0,0,0,0,0,0,0,-0.182388946567836,0,0,0,0.0655721730737756,0,0.0811428373468531,0,0,0.0898002322074839,0,0,0,0,0,-0.0139393623916824,0,0,0,0,0,0
X600690.SH,0.0891483737898829,0,0,0.211595936901197,0,0,0,0,0,0,0,0,0,0,0.0996211534212654,0,0,0,0,0,0.0212085020951506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0167700854559551,-0.0510778714912119,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.121624991290497,0,0,0,0,0,0,0,0.0743764648285262,0,0,0,0,0,0,0,0,0,0,0.0263425255274606,0.217771473367391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122836357972619,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0.111600495568137,0,0,0,0,0,0.204087374094954,0,0,0,0,0,0,0.0794863967743547,0,0,0,-0.0322795980785092,0,0,0,0,0,0,0,-0.0332958189335647,0,0,0,0,0,0,0,0,0.129056150197816,0,0,0,0,0,0,0,0.0542287814029395,0,0,0,0,0,0,0,-0.0133964708472416,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,-0.033573209249117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772732725813218,-0.0833226346299861,0,0,0,0,0,0,0,0,0,-0.03756595797394,0,0.428763834514636,0,0.00123407320521115,0,0.138710527512286,0,0,0,0,0,0,-0.108609395393579,0,0,0,0.329547489067966,0,0,-0.015172057338156,0.0708180044477265,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0.00762816621930905,0,0,0,0,0,0,0,-0.101931309415243,0,0,0,0,0,0,0,0,0,0,0.298865539035348,0.0218920561097347,0,0,0,0,0,-0.033640623611359,0.108683104129354,0,0,0,0,0,0,0,0,0,0.0431932082991465,0,0,0,0.00543608799638953,0,0,0,0,0,0,0
X600104.SH,0.0263727938537768,0,0,0,0,0,0,0.0742488874482084,0,0,0,0,0,0,0.0918887800166482,0,0,0,-0.0312916087402419,0,0,0,0.00743946911155979,0,0,0,0,0,0,0,0,0,0,0,0.0828763940423019,0,0,0,0,0.0244714274850214,0,0,0,0.0130678091270854,0,0,0,0,0,0,0,-0.00537246618212411,0,0,0,0,0,0,0
X000596.SZ,0,0,0.189191552850093,0.214463060898225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100596017264006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.212551035255727,0,0,0,0,0,0,0.225251718928529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281842483319545,0.321746905287896,0,0,0,0,0,0,0,0,0.0755019188047253,0,0,0,0,0,0,0,0,0.0150827133805515,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00231997901565248,0,0,0,0,0.100813606829781,0,-0.149751271631377,0,0,0,0,0,0,0.0219815871480873,0,0,0,0,0,0,0,0,0.0589057631775505,0,0,0,0,0,0,0,0,0,0,0.0637954122061429,0.0739911731848469,-0.0316391087688303,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.00377065588152039,0,0,0,0.262662901326206,0,0,0,0,0,0,0,0,0,0,0,0,0.119307935871012,0,0,0,0,0,0,0,0.0338631187573597,0,0,0,0,0,0,0,0.0526329786835934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.129167116224148,0,0,0,0,0.0268702337173864,0,0,0,0.0695334528171715,0,0,0,0.132924152231969,0,0,0,0.0371671944380913,0,0.102340883566971,0,0,0.337350230122352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.304178062203159,0,0,0,0,0,0,0,0,0.0511875280690751,0,0,0,0.0267365875653278,0,0,0,0,0,0,-0.089979274182637,0,0.0812976325966769,0.268358212077624,0,0,0,0,0.0658593257029564,0,0,0,0,0,0,-0.110557035879859,0,0,0,0,0,0.392315712038784,0,-0.0468555159696561,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013956324865498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715237301796713,0,0,0,0.130562364464343,0,0,-0.0141429240764869,0,0,0,0,0,0.0472461278927976,0.0994229507799913,0,0,0,8.67361737988404e-19,0.155086540435073,0,-0.0221085635712385,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0.0486635970061499,0,0,0,0.0510687636903308,0,0,0,0,0,0,0,0,0,0,0,0,0.0617397791549079,0,0,0,0,0,0,0,0,0,0.048240256382679,0,0,0,0,0,0.0255640102206724,0,0,0,0.205254153572408,0.0617937755087329,0,0,0,-0.025825283478801,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.0452809874365702,0,0,0,0,-0.129880961804167,0,0,0,0,0.189685117206186,0,0,0,0,0,0,0,0,0,-0.164964177339766,0,0,0.165043811045413,0,0.104710541456302,0,0,0,0.00676063164437381,0,0,0.111138964315643,0,0,0,0,0,0,0,0,0,0,-0.00323673068220419,0.0567589059859924,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.0403989041107416,0,0,0,0.241738758817455,0,0,0.0464880042330937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359481226723202,0,0,0.0924470849182706,0,0,0,0.0779082252239502,0,0.0837894917947755,0,0,0,0,0,-0.0181729438610633,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938544133539404,0,0,0,0,0,0.0338740595679866,0,0.00563901904625213,0,0,0,0,0.239321758785181,0,0,0,0,0,0.0109725374567648,0,0,0,0,0,0.066206227333174,0,0,0,-2.16840434497101e-19,0,0,0,-0.0214912874817113,-0.000477743989416014,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.364617184658089,0,0.0242503309781113,0,0,0,0.141166836832575,0,0,0,0.0638898492237089,0.0742157371752697,0,0.0877368808827461,0,0,0,0,0.142252620103007,0,0,0,0.0371993582336024,0,0,0,0.109623316825349,0,0,0,0,0,0,0.128199540593701,0,0,0,0.142412231541449,0,0,0,0,0.203689458578666,-0.0129617216373551,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161453448023316,0,0,0.138360045514066,0,0,0,0,0,0,0,0,0.0269500130150181,0,0,0,0.0387676347514956,0,0,0,0,0,0.00279317368833162,0,0,0,0.0630176785350974,0,0,0.0437564575289733,0,0.0604900146849869,0,0,-0.012547388858341,0,0,0,0,0,0,0
X002180.SZ,0,0,-0.0488019980458891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722353090100259,0.200341628452811,0,0,0,0,0,-0.0123046398363765,0.25162466105606,0,-0.0579296417647127,0,0,0.197102898683854,0.157550288055101,0,0,0,0,0,0,0,0.0564501181647584,0,0,0,0,0,-0.00856664652397625,0,0,0,0,0,0,0
X000661.SZ,0,0.310259490776145,0,0,0,0,0.0194816676040189,0,0,0,0,0,0,0,0.0601946237384373,0,0,0,0.168334006700451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210683978799477,0,0,0,0.344266324638784,0,0,0,0,0,0,0,0.0124833924660818,-0.015724122157649,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0.359153207521219,0,0,0,0,0,0,0,0,0,0,-0.0826052184278872,0,0,0,0,0,0,0,0,0,0.0661414397784822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414281835870753,0,0.232080829343608,0,-0.185014966516541,0,0,0,0,0,-0.00400889861397757,-0.0887132390710525,0,0,0,0,0,0
X601877.SH,0,0,0,0.113786041608242,0,0,0,0,0,0,0.0584133508323386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558243883848253,0,0,0,0,0,0,0.124745490642429,0,0.274351943035896,0,0.00610328696473155,0,0,0.159550069989012,0,0,0,0,-0.13435201522028,0,0,0,-0.0102565268119902,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.0787084639458831,0,0,0,0.22792624546363,0,0,0,-0.109639409893231,0,0,0,0.201887564587377,0,0.152935377929687,0,0,0,0,0,0,0,0,0,0,0,0,0.194751916716126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00714329047114569,0.350497762364884,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,-0.0970492573720388,0,0,0,0,0,0,0,0,0,0,0.14128013042227,0,0,0.364984463449768,0,0.156127074251775,0,0,0,0,0,0,-0.00399645205850654,0,0,0,0,-0.0154663708494539,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012312729290361,-0.0170996489391583,0,0,0,0,0,0
X600741.SH,0.0888638868956327,0,0,0,0,0,0,0,0.012104169624486,0,0.0462699929725278,0,0,0,0,0,0,0.0814333038568424,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0256154227347989,0,0,0,0.0493448863263886,0,0,0,0.092142834318004,0,0,0,0.0100517087668029,0,0.00154886811229792,0,0,0,0,0,-0.00378736901165536,-0.0269043139632455,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0.370868939517884,0,0,0,0,0,0,0.17864813176194,0,0,0,0,0,0,0,0,0,0,0,0,0.0406163654175463,0,0,0,0,0,0,0.101315446330838,0,0.0537233236932491,0,0,0.164392986687102,0,0,0,0,0.0184306175527432,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292636998220785,0,0.0888107998332088,0,0,0,0,0,0,0,0,0,-0.038392764030011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330759940099314,0,0,0,0,0,0,0,0.00589236882325913,0.0334934903348975,0,0,0,0,0,0
X600702.SH,0,0,0,0.420847223445006,0,0,0,0,0,0,0.127707923767367,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00527451567411615,0,0,0.312184188714086,0,0,0,0,0,0,0,0,0,0,0,0.120655499093086,0,0,0,0,0,0,0,0,0,0.0444356552896689,0.0924676369795847,-0.000490380287455057,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106814424731475,0,0,0,0,0,0.0719816950228848,0,0.0241952987520809,0,0,0,0.12903125678404,0,0,0,0,0,0,0,0,0.111708303882701,0.290374709991035,0,0,0,0,0.0312647956830039,0,0,0.0855887006337264,0,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0,0.414958220612369,0,0,0,0,0,0,0,0.0267397980499346,0,0,-0.404915568248192,0,0,0.488796232347396,-0.0113993076946589,0,0,0.154391098959545,0,0,0,0,0,0,0,0.307600289761895,0,0,0,0,0,-0.568203857317983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404251029723269,0.0120833394006174,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268879663004378,0,0,0.0263079186732752,0,0,0,0,0.105051881409571,0,0,0.0213895760612759,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0211784906105259,0,0,0.068551495567135,0,0,0,0,0,0,0,0,-0.00543824402242304,-0.0356573410972129,0,0,0,0,0,0
X000799.SZ,0.156814549238518,0.0204793657621326,0,0.0637812920346798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0877324843546886,0,0,0,0,0,0,0.041934565215514,0,0,0.0361349037469487,-0.162330274431012,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0.0254633247941535,0.57412261807871,0,0,0,0,9.62622217333352e-05,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465312343683821,0.0755601345358614,0,0.0808542682818188,0,0,0.199614885923089,0,0,0,0,0,0,0,0,-0.0252995894507169,0,-0.0141040574016723,0.197918612589217,0.00286708349832113,0,0,0,0.0186744160470311,0,0,0,0,0,0,0,0,0,-0.00158828193885252,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0.66272707796443,0,0,0,0.0534751255502817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0846550542361311,0,0,0,0,0,0.0220137540320676,0,0,0.202711864184098,0,0,0.0626619082661422,0,-0.191317297970544,0,0,0,0,0,0.0115092382580184,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350602662874852,0,0,0,0,0.0344981640372515,0,0,0,0,0,0,0,0.0100778534102882,0,0,0.244592922519547,0.0835546597680206,0,0.0194406144005993,0.0430686239484066,0,0,0,0,0,0,0,0.218616420584143,0,0,-8.67361737988404e-19,0,0,-0.0123778301823304,0.030217035124151,0,0,0,0,0,0
X002007.SZ,0,0,-0.0278780797685766,0,0,0,0,0,0,0,0.178071869730847,0,0,0,0,0,0.231001689444825,0,-0.0450644025267487,0,0,0,0,0,0,0,0,0.500300773625042,0,0,0,0,0,0,0,0,0,0.174010139074083,0,0,0,0,0,0,0,0,0,-0.202951643926609,0,0,0,0.0233027372798339,0,0,0,0,0,0,0
X300146.SZ,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00480193548695478,0,0.0568316641996827,0,0,-0.0169228407400156,0,0,0.0904109690423288,0,0,0,0,0.22934453351305,0,0,0,0.133813157920109,0,0,0,0,0,0,0,-0.0194628028726661,-0.0381134993115565,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761966140817411,0,0,0.237336753552954,0,0,0,0,0.329808848145525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114179248733609,0,0,0.0211565094167954,-0.0482162257441628,0,0,0,0,0,0
