,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X002475.SZ,X000651.SZ,X002304.SZ,X000568.SZ,X600031.SH,X600690.SH,X300124.SZ,X600104.SH,X300014.SZ,X000725.SZ,X600703.SH,X002371.SZ,X000063.SZ,X000338.SZ,X002129.SZ,X300142.SZ,X000625.SZ,X002241.SZ,X003816.SZ,X002049.SZ,X000661.SZ,X601877.SH,X000100.SZ,X002179.SZ,X000596.SZ,X600460.SH,X002074.SZ,X000157.SZ,X002414.SZ,X002007.SZ,X600741.SH,X000799.SZ,X600183.SH,X600584.SH,X601799.SH,X600702.SH,X600089.SH,X002236.SZ,X000800.SZ,X000066.SZ,X600779.SH,X300146.SZ,X000733.SZ,X300003.SZ,X600884.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.00106332974228335,0,0.0245070567964261,0.202010493630294,0.0317855958555003,0,0,0,0,0,0.00416772428528817,0,0,0,0.017929696497849,0,0,0,0,0,0.0824588589980707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128153540968014,0.0336048062251068,0,0,0,0,0,0.039197660619791,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.0409175718665905,0,0,0,0.382664009062313,0,0,0,0,0.0286681513412704,0,0,0,0,0,0,0,0,0,0,0,0.163889175998733,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00993617763459653,0,0,0,0,0,0.16544692829261,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0.0717552902668946,0,0,0.212011675676194,0,0,0,0.0214076361178768,1.38777878078145e-17,0,0,0,0.0876961074506244,0,0.0378164328405396,0,0,0,0.0284736762902311,0,0,0,0,0,0,0,0,0,0,0,0.00994565035152467,0,0,0,0,0.0429934720312295,0,0,0,0,0,0,0,0,0,0,0.0999492119254792,0,0.059731365541161,0,0,0,0,0,0,0,0,0
X600809.SH,0.042598867531867,0.0426767309430872,0,0,0,0,0,0.114448176038408,0.125350961847378,0,-0.0647417977739461,0.172888545806544,0,-0.0421202242934446,0,0,0,0,0,-0.0493831564646806,0,0,0,0,0,0,-0.0308481874678837,0,0,0,0,0,0,0,0,0,0.423907119617838,0,-0.0512627194775144,0,0,0,0,0,0,0.0813329680063119,0,0.0483216081197647,0,0,0,0,0.00892768652129216,0,0,0,0,0,0
X600276.SH,0,0.175794203880145,0,0,0,-0.0203623835411218,0,0,0,0,0.0398392810560438,0,0,0,0,0.138475595567937,0,0,0,0,0.0178338576159927,0,0,0,0,0.147037346950754,0,0,0,0,0,0,0,0,0,0,0,-0.0532248709937376,0,0,0.0743609589108249,0,0,0,0,0,0,0,0,0.116700055238956,0,0.0726677102877058,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,-0.0415440308788638,0.149134277002123,0,0.0645154421938678,0,0,0,0,0,0,0,0,0.168644573457043,0,0.0754412535155927,0,0,0,0.0617562006995016,0,0,0,0,0,0,0,0,0,0,0,0,-0.0692394617125401,0,0,0,0,0,0.0742675633369642,0,0,0,0,-0.00799434048889031,0,0,0,0,0,0
X000651.SZ,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.0515600420168357,0,0,0,0,0,0,0.195047119534429,0,0,0,0.000720012518880717,0,0,0,0.0218828247859214,0,0,0,-0.0617233619998077,-0.0208729393180049,0,0,0,0,0,0,0,0,-0.010463675853951,0.0916290132475042,0,0,0,-0.0293653595369106,0,0,0,0,0,0,0,0.0587459262547345,0,0,0,0,0,0
X002304.SZ,0,0,0,0.209026700836136,0,0,0,0,0.261819463286235,0,0.0615572346980366,0,0,0,0,0.125225989814062,0,0.0712267489126962,0,0,0,0,0,0,0,0,0,0,0,0.113550603870444,0,0.00839976385346444,0.0583868390819014,0,0.110114376811746,0,0,0,0,0,0,0,0,0,0.130182172100453,0,0,0,0,0,0,-0.0961076401466255,0,0,0,0,0,0,0
X000568.SZ,0,0.516374820645998,0,0.0926981341718175,0,0,0,0.0442072579805486,0,0,0,0,-0.0668333573185109,0,0,0,0,0,0,0,0,-0.0475249011862186,0,0,0,0,0,0,0,0.0941294872014432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0808490505550193,0,0.01183860560205,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0.00216378514122328,0,0,0.0526665339176288,0,0,0,0,0,0,0.0598295282935146,0,0.0588679265977186,0,0.255442229780352,0,0,0,0,0.0106474257337232,0,0.0697408738666014,0,0,0,0,0,0,0,-0.157086387348046,0,0.069194702131346,0.00334598890303969,0,0,0,0,-2.16840434497101e-19,0,0.0417254083774394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
