,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X002236.SZ,X600031.SH,X000625.SZ,X000338.SZ,X002241.SZ,X002456.SZ,X300136.SZ,X601877.SH,X600487.SH,X002008.SZ,X600066.SH,X000100.SZ,X600522.SH,X600809.SH,X300124.SZ,X002508.SZ,X600271.SH,X300003.SZ,X002294.SZ,X002085.SZ,X600867.SH,X600089.SH,X000981.SZ,X600498.SH,X600699.SH,X000157.SZ,X600177.SH,X300142.SZ,X000596.SZ,X000050.SZ,X002180.SZ,X600118.SH,X600566.SH,X600584.SH,X000661.SZ,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.297244807222394,0,0,0,0.0174319198470639,0,0,0.040671589098669,0,0,0,0,0,0,0,0,0,0,0.160710838460634,0,0.00180233743058726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000946754733827722,0.024703559181278,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.15144404255517,0,0.0640463636834835,0,0,0,0,0,0.0317885139149184,0,0,0,0,0.0791902797451283,0,0,0.0773727438641657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570598902016508,0,0.0238565966449585,0.0483943916903131,0,0,0,0,0,0,-0.0186702629368666,0.0273667128357164,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.054730517013716,0,0,0,0.0701592770163058,0,0,0,0,0,0,0.0680207601820921,0.0756064875708504,0.199853683156172,0,0,0,0,0.157593391271475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030131715574317,0,0,-0.00441840758639431,-4.33680868994202e-19,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.123182422917773,0,0,0,0.231662055967563,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0244827521173199,0.0325810570235264,0,0,0,0.281086124864109,0,0,0,0,0,0,0,0,0,0,0.0364447571458174,0,0,0,0,0.0617415523867338,0,0,0,0,0,0,0,0.00319219276924095,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0.109378660781726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125334009709219,0.113589855094158,0.0322369405804566,0,0,0,0,0,0,0,0,0,0.0159108000298526,0,0,0,0.129707224295312,0,0,0,0,0,0,0,0,0,0,0.00592160845445745,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.273199047360658,0,0,0,0,0.0795694591151225,0,0,0,0,0,0,0.12166694885506,0.102279880960631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0794660574174774,0,0,0,0.0300824355287272,0,0,0,0,0.0512298142666813,0,0,0,0,0,0
X600276.SH,0,0,0.0835216238093789,0,0,0.0895821675062601,0,0,0,0,0.160512884907524,0,0,0,0.0267635882873221,0,0,0,0,-0.1702125476869,0,0,0,0.0942716322318615,0,0,0,0.0770081685177398,0,0,0,0.0409743621817584,0,0,0,0,0,0.00845088241313905,0,0,0,0.0923074484377145,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.0469531000581945,0.0332568903876718,0,0,0,0,0,0
X002304.SZ,0.1472791207066,0,0,0.414880919542811,0,0,0,0,0,0,0.0486043313468551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585008139587048,0.0375265889679115,0,0,0,0,0,0,0,0,0,0,-0.00929793067910763,0,0,0,0.0390489659748389,0,0,-0.0129512733909676,0.01986801933757,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.338367055449163,0,0,0,0,0,0,-0.0562117292258368,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184945009981566,0,0,0,0,0,0,0,0,0,0,0.151298943528877,0,0,0,0,0,0,0.0576471977241903,0,0,0.345081092838048,0,0.04935324479657,0,0.00313766792028006,0.0120973408845996,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.0518488000391953,0,0,0.0399957201265954,0,0,0.0928455550799316,0.0522737439799643,0,0,0.163271251590655,-0.148419109111061,0,0,0,0,0,0,0,0.141545288401618,0,0.0928979441970797,0.236359532996472,0,0,0.057436598026235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173347839920779,0,0,0,0.0218121470604365,-0.0122298654034379,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.0470041140778277,0.229256191647079,0,0,0.0708722012044572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241903165436397,0,0,0,0,0,0,0,0,0,0.272370876431717,0.0120209139682777,0,0,0,0,0,0,0,0,0,0.32544421735323,0,0,0,0.00917115059651666,0,0,0,0,0,0
X000568.SZ,0,0,0.0394895721617969,0.276476652537698,0,0,0,0.165172703788005,0,0,0,0,0,0.0617503472382252,0,0,0,0,0,0,0,0,0,0.0466437548830278,0,0,0,0.218675656426556,0,0,0,0,0,0,0.00361919091650457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000404195670616076,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.185708445901032,-8.67361737988404e-19,0,0.049389860475471,0,0,0,0,0,0,-0.0109373354805099,0.158364402469027,0,0,0,0,0.178195288379664,0,0,0.135486427506165,-0.0738188878392799,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523429459094256,0,0,0,0,0,0.00934122907224776,0.015950930407702,0,0,0,0.023802154879994,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.00749183101728264,0.0613417758787458,0,0,0,0.0129721807121176,0,0,0,0,0,0,0,0,0.0157955965003883,0.21353047747351,0.171154955449542,0,0,0.125408035783871,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0878030423580519,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,-0.00675217004909334,0,0,0,0,0,0
X002236.SZ,-0.194017957771182,0,0.428798365842885,0,0.0475729827432805,0,0,0.0725786067796976,0.0822332571650886,0.15324334000336,0,0,0,0,0,0,0,0,0,0,0,0,0.0859089318592929,0,0,0.0231963376789001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0476845002276852,0,0,0,0,0.162244366384057,0,-0.188932923790563,0,-0.0127345031593231,0,0,0,0,0,0,0
X600031.SH,0,0,0.00324591261843607,0,0,0.145724437925361,0,0,0,0,-0.0352592811423058,-0.134137842788687,0,0,0,0,0,-0.0284906968750341,0,0,0,0.167276425798221,0,0,0.0886374699247313,0,-0.0432919708146125,0,0,0,0,0,0,0,0.0518544158761696,0,0,-0.0695630833105274,0,0,0,0,0,0,-0.102541712023615,0,0,0,0,0,0,-0.00642331696280265,0.00380071988690875,0,0,0,0,0,0
X000625.SZ,-0.106429904713031,0,0,0,0,0,0,0,-0.0959333673866885,0,0.0691003584785689,0,0.0245602865466986,0,0,0,0,0,0,0,0.0153561680182627,-0.0120738331446108,0,0.045372226819146,0,0,0,0,0.0250510098342746,0.0934373742545882,0,0,0,0,0.0235938560273904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444452426505163,0,-0.023675359060197,0.0170373558912412,0,0,0,0,0,0
X000338.SZ,0,0,0.00314608588344669,0,0,0,-0.0827628608894538,0,0,0,-0.0518999222957317,0,0,0,0.12140351226676,0,0,0,0,0,0,0,0,0,0,0,-0.134320142650898,0,0,0,0.0920036558998713,0,0,0,0,0.0822834079977888,0,0.235093938410583,0.0916614725042925,0,0,0,0,0,0.0596319606791111,0,0,0.092620358776942,0,0,0,0.0474549092948379,-8.67361737988404e-19,0,0,0,0,0,0
X002241.SZ,0,0,0.187630138531677,0,0,0,0,0,0,0,0,0,0,0.0646029867313588,0,0,0,0,0,0.433311891819508,0,0,0.09061842624983,1.73472347597681e-18,0,0,0,-0.0278470115053063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.167566783579949,0,0,0,0,0,0.0253693688460737,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0.0226264067878621,0,0,0,0,0.242410862498426,0,0,0,0,0.3079574624916,0,0,0,0,0,0,0.265330512212118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100877103485049,0,0,0,0.17969762363029,0,0.0717460817503065,0,-0.0322001762243715,0.0293477175510381,0,0,0,0,0,0
