,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002304.SZ,X000725.SZ,X002475.SZ,X000063.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000596.SZ,X000661.SZ,X600183.SH,X002236.SZ,X600703.SH,X601877.SH,X000100.SZ,X002007.SZ,X300003.SZ,X300142.SZ,X000157.SZ,X002241.SZ,X000625.SZ,X600271.SH,X002179.SZ,X300124.SZ,X600867.SH,X600498.SH,X002008.SZ,X002129.SZ,X300014.SZ,X002463.SZ,X300136.SZ,X300146.SZ,X600177.SH,X002506.SZ,X000977.SZ,X002049.SZ,X000050.SZ,X600066.SH,X600487.SH,X000066.SZ,X002371.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.221194843182565,0,0,0.0221473973289848,0,0,0,0,0,0.163369647866154,0,0,0,0,0,0,0,0,0.0744362403757342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180231953083936,0,0,0,0,0,0,0,0,0,0,0,0.0305847097586634,0,0,-0.00873439009984201,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.0439051969196823,0,0.368533493126159,0,0,0,0,0,0,0,0,0.00801115147404841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329693565302736,0,-0.00531460591649053,0,0,0,0,0,0,0,0,0,0,0.0597004740954671,0,0,-0.0102661399155266,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.047081452294118,0,0,0,0,0,0,0.226856717364352,0.0230647983510261,0,0,0,0,0,0,0.234963942291532,0,0,0,0,0,0,0.157407354366972,0,0,0,0,0,0,0,0,0,0,0.122938408751881,0,0,0,0,0,0,0,-0.0130677933556554,0,0,0,0,0,0,0
X000651.SZ,0,0.052517600714175,0,0,0,0,0.0517574304275461,0,0.199056717188345,0,0,0,0,0,0,0,0.0826743746823879,0,0,0,0,0,0,0,0,0.118708665663964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111499357453541,0,1.73472347597681e-18,0,0,0,0.00181598988026955,-0.0150341201806282,0,0,0,0,0,0
X002415.SZ,0,0.16387993502288,0,0,0,0,0,0,0.107804646853797,0.0175346227524076,0,0,0,0,0,0,0.0184297302305365,0,0,0.530980306709416,0,0,0,0,0.0347519905040268,0,0,0.193997370462182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209843979924616,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187791602403348,0,0,0,-0.0484360736552522,0,0,0,0,0.0686244907446229,0.102288165519631,0,0.0336177830020422,0,0.135406345545303,0,0,0,0,0,0,0,0.071319793932403,0,0,0,0,0,0.0460859819556025,-0.0102664991810895,0,0,0,0,0,0,0,0,-0.0107364758766801,0,0,0,0,0,0
X002304.SZ,0,0.121408480340278,0,0,0.0616274844149604,0,0,0,0,0,0.190958906999279,0,0,0,0.110946434039686,0.159455250260116,0.0236004486749188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679646909877535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00518891012650601,0.0616516212042072,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.100204253467125,0,0,0,0,0,0,0,0,0,0,0.00331184673829589,0.0416109109420804,0,0.270782209396786,0,0,0,0,0,0,0,0,0,-0.0161860758832008,0,0,0,0,0,0,0,0,0,0,0,0.270885560621587,0,0,0.0181231635845438,0,0,0,-0.012018932543641,0.0366049720475408,0,0,0,0,0,0
X002475.SZ,0,0.101506112700394,0,0.284146230737488,0.302834378291854,0,0,0,0,0.0644534423678157,0,0,0,0,0.128143693540459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668735086332411,0,0,0,0.0106171812582855,0,0,0,0,0.128820970972524,0,0,0,0,0.118090088225256,0,0,0,-0.0043751961907382,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.104184510567291,0,0,0,0,0,0,0,0,0,0,0.047959538587958,0.147260399138481,0,0,0,0,0,0,0.0532510338878789,0,0,0,0,0,0,0,0,0.0357568529746012,0.0895938345835062,0,0,0,0,0,0,0,0,0,0.15204476088129,0,0,0,0.0116672192063216,0.0382098220367295,0,0,0,0,0,0
X000568.SZ,0,0.246067306388298,0,0,0,0,0.309108508811967,0,0.0314568964454251,0,0,0,0,0,0,0,0,0,0,0.0885278877920487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021251258903322,0,0.0335854600295407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132460135984064,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.069168234445518,0,0,0,0.0680437187538211,0,0.000679802238169293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448942011501297,0.049929896446214,0,0,0,0.0350107390349406,0,0,0,0,0,0,0,0,0,0,-0.16482258353852,0.0992174699719737,0,0,0,0,0.0510196099355837,0,0,0,0.0115518074228495,0.0380544154737998,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502406955050431,0.0105158834289606,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110723486352698,-0.0479392999211222,0.0245335139597996,0,0,0,0,0,0.00450786030027881,0,0,0,0,0,0,0.0745800554297386,0,-0.00493314004342367,0.0472543349462982,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.123575113295499,0,0,0,0,0,0,0.0882213618397827,0,0,0.0113640026635267,0,0,0,0,0.100399402554275,0,0,0,0.015509127771578,0,0.0319396047108678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952098065770247,0,0,0.0208522122510732,0.0541161057721816,0,0,0.0147641989966241,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.256499585240087,0,0,0.268306602499353,0,0,0.0380284391078577,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158974010990986,0,0,0,0,0,0,0.0294541773048484,0,0,0.019815516337784,0,0,0,0,0,0,-0.126083761769195,0.128176470096752,0,0,0,0,0,0,0.00559986452865798,0,0,0,0,0,0,0,0
X600809.SH,0,0.242408915054758,0,0,0,0,0,0,0,0,0.0703568365907483,0,0,0,0,0,0.110243028308869,0,0,0,0.076587227380351,0,0,0,0,0,0,0,0,0,0,0,0.0435533178562215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0922717271278616,0,-0.00314819130421848,0,0,0,0,0,0,0
X000596.SZ,0,0.0721580026067431,0,0,0,0,0.341187350618545,0,0,0,0,0,0,0,0,0.35541281609138,0,0.00795682946162784,0.0563861890527742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474229295325906,0,0.0186003799012802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453989973866468,2.16840434497101e-19,0,0,0,0.0286582572926317,0,0
X000661.SZ,0,0,0.240855044902341,0,0.00573147518249042,0,0,0,0.116926005328023,0,0,0,0,0,0,0,0.209400284181734,0,0,0,0,0,0,0.229488274970578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117985624212931,0,0,0,0,0,0,0
X600183.SH,0,0,0,-0.214641540217645,0,0,0,0,0,0.0552159365727731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349175256773504,0,0.0628557512000759,0.187757130508728,0.0734724154317258,1.73472347597681e-18,0,0,0,0.160605733024436,0.142031734375615,0,0,0,0,0,0.0561296221095997,0,0.0269396978107666,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.773620003656784,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149918841202037,0,0,0,0,0,0,0,0,0.13288186119804,-0.0122751485300113,0,0.0564772845709791,0,0,-0.0324254238689743,0.0158043788743777,0,0,0,0,-0.00188522541690812,0,0,0.00990328970349138,0.0221056563553214,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151345562991098,0,0,0,0,0,0,0,0,0,0,-0.136876736656855,0.114652441468902,0,0,-0.0213475362442313,0,0.0683825715056926,0,0,0,0,0.128489179687308,0,0,0,0,0.233800851913014,0,0,-0.018787887858575,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.0711178112931106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263777451994126,0,0,0,0,0,0,0,0.0224927018703349,0.048520527372049,0,0,0,0,0,0,0,0.00736928302001658,-0.0011053064964293,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.229675573900068,0,0,0,0,0,0.0763613863291772,0,0,0,0,0,0.0728270749268148,0.0282076197886239,0,0,0,0,0,0,0.00898068231227337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256112420687391,0.044235304000598,0,0,0.0336565520956456,0,0,0,0,0.00434577671682776,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392876724848007,0,0,0,0,0,0,0,0.188468947759561,0,0,0.0504514505802728,0,0,0,0,0,0,0,0.116700290749496,0,0,0,0,0,0,0.0107598987792565,0,0,0,0.0387914106284596,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0614533227880207,0,0,0,0,0,0,0,0,0,0,0,0.14353010688227,0,0.102379474427892,0.0218354949384034,0.253717983962763,0.129964957571172,0,0,0,0.0798469604768211,0,0,0.0271056422180415,0.133152559760928,0.0531914399355424,0,0,0,0,0,-0.0308034799942875,0,0,0,0.0376905533269378,0,0,0,0,0,0,0,0,0,0,0
X300142.SZ,0,-0.243547781671573,0,0,0,0,0,0,0,-0.0481197686939008,0,0,0,0,2.16840434497101e-19,0,0,0.301167461498831,0,0,0,0,0,0.178151452894427,0.0545619645954367,0,-1.73472347597681e-18,0,0.229128202420947,0,0,0,0.185514445501428,0,0,0,0,0.129348577953142,0,0,0,0,0,0.142836227819912,0,0,0,0.00305645552272102,0,0,0,0,0,0,0,0,0,0,0
