,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X002236.SZ,X000568.SZ,X000625.SZ,X002475.SZ,X600031.SH,X002241.SZ,X000338.SZ,X002456.SZ,X600066.SH,X601877.SH,X000100.SZ,X300124.SZ,X002508.SZ,X002008.SZ,X300136.SZ,X300003.SZ,X002085.SZ,X600089.SH,X600177.SH,X600271.SH,X600522.SH,X002294.SZ,X000157.SZ,X600487.SH,X600118.SH,X000981.SZ,X600867.SH,X600566.SH,X600699.SH,X002074.SZ,X600809.SH,X600372.SH,X300115.SZ,X000050.SZ,X000559.SZ,X002007.SZ,X000066.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0.101665180242168,0,0.0116828604862251,0,0,0.326437128258179,0,0.11536517778333,0,8.67361737988404e-19,0,0,0,0,0,0,0.107699676148106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989210097049148,0.0566842046336217,0,0,0,0,0,-0.00422546757111714,-0.0202767535929046,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0.0552042499690766,0,0,0.0277558484067073,0,0.141903493592166,0,0,0,0,0.210824884862107,0,0,0,0,0,0,0,0,0,0.0919800937914047,0,0,-0.110726010358919,0,0,0,0.0232555410195612,0,0,0,0,0,0,0,0,0.205296075866782,0.0887516276725789,0,0,0,0,0,0,0,0,0.00727477559842507,0,0,0,0,0,0,0
X300003.SZ,0,0.103320766777514,0,0,0.107173711816654,0,0,0,0.0728029673636555,0,-0.0475213260735564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074874946320924,-0.0754473621846546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651446196797927,0,0,0,0,-0.148610079950539,-0.00511471792484506,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0.185926547876644,0,0,0.11433607201044,0,-0.0278124538789012,0,0.0201337128285851,0.101122505921114,0,0,0,0.290183544090075,0,-0.194228049454262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19488400247023,0.0716202603571586,0,0,0.131257956695577,0.106034617753217,0,0.0872939194931602,0,0,-0.0273531158657576,0,0,0,0,0,0,0
X600089.SH,0.204214957312669,0,0,0,0,0,0,0,0,0,0,0,-0.0588089919610823,0,0,-0.0119179049187893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593073896585598,0,0,0,0.0100033566425681,0,0,0,0.193884240084636,0,0,0,0,0,0,0,-0.0166477794954811,-8.67361737988404e-19,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0.0373723943948457,0,0,0,0,0,0,-0.0239916539087833,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0376480834237047,0,0,0,0,0,0,0,0,0.0325270972030831,0,0,0,0,0,0,-0.016882870835527,0,0,0.0111685485184566,0,0,0,0,0,0.0244178427205335,-0.0611250508471283,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0.205897482649919,0,0,0,0,0,-0.0880414547299735,0,0,0,0,0,0.0339557962625692,0,0,0,0,0,0,0,0,0,0,0,0.325869872395251,0,0,0,0,0,0,0,0,0,0.0172679461011806,0,0,0,0.0622759381070622,-0.147898907940877,0,0.0428523141994486,0.222057504249588,0,0,0,-0.0183315266643951,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0.114064350791973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293317358013306,0,0,0,0,0.205784515818291,0,0.0785590799217006,0,0,-0.113397631780526,0,0,0,0,0,-0.0140881500086816,0.0278411066209959,0,0,0,-0.0409158595306702,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0.287162694669925,0,0,0,0,0,0,0,0,-0.0749821795594028,0,0,0,0,0,0,-0.0444963875261667,0,0,0.118170147222426,0,0,0,0,0,0,0.0237714136532836,0,0,0,0.0285371632458551,0,0,0,-0.0104263665033332,0,0,0,0,0,0,0,-0.0135931965796838,0.0320888302809382,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263498266376327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110039600088911,0.114013133695759,0,0.0846181733022608,0,0.031940853867945,0,0,0,0,0,0.00419360358602567,-0.0471842817001517,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00883650650649047,0,0,0,0,0,0,0.204672859170931,0,0.021998648224987,0,0,0,0,0,0,0,0.26062470781546,0,0,0,0,0,0,0,0,0,0,0.127204892513276,0,0,0,0.263951062857974,0.0391305941000675,0,0,0,0,0,-0.00498067182889979,-0.0518045397495967,0,0,0,0,0,0
X600118.SH,0,0,0.00465886611492075,-0.0199728689165665,0,0,0,-0.104072940129638,0,0,0,0,0.0395943285292384,0,0,0,0,0.139521167751642,0,0,0,0.148669176795619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244085625492751,0,0,0.312827410565985,0,-6.93889390390723e-18,0,0,0,0,0,-0.0112630538806018,0.0215686378837877,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00967050906506412,0,0,0,0,0,0,0,0,-0.0409629434994943,0,0,0,0,0,0,-0.00428159722677532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176074190471466,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,-0.127879796539131,-0.0618563350664718,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027796587575378,0,0,-0.0220806917632868,-0.0577195607055882,0,0,-0.0216341800872527,0,0,0,0,0,0,0.171915638159555,0,0,0,0,0,0.043362055581233,0,0.0113610151167613,0.028925193487975,0,0.00532373156141709,-0.0330959006350065,0.023798120599232,0,0,0,-0.0332366251194251,0,0
X600566.SH,0,0,0,0.0568619915882619,0,0,0,0,0,0.209827352190613,0,0,0.0212167660617811,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.059468700606962,0,0,0,0,0.161543611762631,0.0134047429961994,0,0,0,0,0,0,0,0.0874237347168736,0,0,0,0,0,0,0,0,-0.0180525935598164,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,-0.0523265020746985,0,-0.0451012251539955,0,0,0.0700602407317578,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852564016823977,0,0,0,0,0,0,0,0.301901417054469,0,0,0,0.421294693130182,0,0,0,0,0,0,0.148132206370852,0,0.114992210234641,0,0,0,0,0,0,0.0168453125243745,0,0,0,0,0,0
X002074.SZ,0,0,0,0,-0.00138897340155126,0,0,0,0,0,0,0,0.0987920899012227,0,0.119540521766243,0,0,0,0,-0.050587747467229,0,0.0729183559721579,0,0,0,0,0.126549561951818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356845970363392,0,0,0,0,0,0,-0.0310888416569161,0.0211493322428353,0,0,0,0,0,0
X600809.SH,0,0,-0.0702298773987364,0,0.411101057294921,0,0,0,0,0,0,0,-0.0600855004203964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576739050881765,0,0,-0.00912088893160223,0,0,0,0,0,0,0,0.0648082978078968,0,0,0,0,0,0,0,-0.0124146845478141,0.0495011490776835,0,0,0,0.0219209584777914,0,0
X600372.SH,0,0,-0.156202545368948,0,0,0.139566000735775,-0.125293715625515,0,0,-0.0734707014880555,-0.120219573307262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257092296061536,0,0,0,0,0,0,0.417966964091223,0,0,0,0.00189548835965523,0,0,0,0,0.0431306517258226,0,0,0,0,0,-0.0138475483582915,0.0109594338730478,0,0,0,0.00839992794099153,0,0
X300115.SZ,0,0,0,-0.0393427093140445,0,0,0,0,0,0,0,-0.050253815799149,0.157440768088765,0,0,0,0,0,0,0.217048806776737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142541221321631,0,0,0,0,0,0.103629432675298,0,0,0,0,0,0,0,0,0,-0.00215288101711288,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146400405419641,0,0,0,0.112863294352432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167237516290021,0,0,0,0,0.178400065867402,0,0,0.0233852733188,0,0,0.303555752827838,0,0.0608262102923757,0.167267485683858,0,-0.0237777756251717,0.0584965267106333,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0.058288851656876,0,0,0,0,0,0,0,-0.0429855437225149,0,0,0,-0.173970281399253,-0.13050983069459,0,0,0,0.13098038745516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0863348219262842,0,0.35952297657492,0,0,0.0507444292633663,0,0,-0.0229557071951002,-0.0397935755065069,0,0,0,-0.0497562486386294,0,0
X002007.SZ,0,0,0.0529664574320864,-0.072785476187549,0,0,0,0,0,0.163808896016715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.089545926273418,0,0,0,0,0,0.206499138938566,0,0,0,0,0,0,0,0.0582096229511856,0,0,0,0.0593937876352856,0,0,0,0,0,-0.0403574470090964,0,-0.0172610535322032,0.00678046260578153,0,0,0,-0.187283218943105,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0.0169005177346003,0,0,0,0,0,0,0,0,0,0.191716810284843,0,-0.40819265771633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256048252498881,0,-0.0304068859694106,0,0,0,0.127807316976585,0,0,0,0,-0.0236472530150976,0.0070504288199638,0,0,0,0,0,0
X002179.SZ,0,0,0,0,-0.0442079162278382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00511220485451757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151381949715309,0.240239523188663,-3.46944695195361e-18,0,0,0.0588290885629201,0,0,0,0,0,-0.00801950269627161,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0260004233310534,0,0,0,0,0,0,0,0,0,0,0,0,0.0829249264014741,0.0320610602711582,-3.46944695195361e-18,0,0,0,0,0.111434917108804,0,0,0,0,-0.149644342849503,0,0,0,-0.197477029713807,0,0,0,0,0,0.0552879727140658,0,0,0,0.144478097269454,0,0,-0.0954418728953118,-0.0598475405176933,0,0.183740854354441,0,0,0.0310649628065452,-0.0454895874025273,0,0,0,-0.0121190516525711,0,0
Slope,0,0,0,0,0,0,0,0,0,0.940449029762855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.40088592665094,0,0,0,0,0,0,0,0,0,0,0,0,-0.279258178282788,0,0,0,0,0,0,0,0,0,0,2.25184204317557,0,0,0,0,0,0
TED,0,0,0,-0.313358348141734,0,0,0,0,-0.347398011655058,0,0,0,0,0,0,-0.0228104915585832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176507041702515,0,0,0,0.297789319241823,0.742372010915247,0,0,0,0,0.193703707816666,0,0,0,0,-0.857510820359689,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.0206336883476063,0,0,0,0,0,0,-0.015260142911145,0,0,0,-0.116668206720537,0,0,0,0,0,0,0,0,-0.0847330314478506,0,0,0,0,0,0,-0.100206092910791,0,0,0,0.0443700015630116,0,0,0,-0.0204246538641535,0,0,0,0,0,0,0.122099649219328,-0.0295339311716823,0.0547267046502237,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0.0315123581573413,0,0,0,0,0.0406440954754128,0,0,-0.0162832031728387,0,0,0,0,0,0,0.0123144441008543,-0.0110714240975194,0,0,-0.00368786734662282,-0.0647188372838081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274271250198726,0,0,0,0,0,-0.0207915651401589,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0.00126587257338802,0,0,0,0,0,0,0,0.00138709864549879,0,0,0,0,-0.00438175050153025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00369830668503634,0,-0.000814987281839303,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0202749786587539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311144294456839,0,0,-0.0172793020139531,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298056459303176,-0.0087676444304842,0,0,0,0,0,0,0.0606367224456303,0,0,-0.0782589003607181,0.132370929497785,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.0153398856537443,0,0,-0.00416530898127155,0,0.00968629316943782,0,0,-0.00372129122656819,0,0,0,0,-0.000914570351596964,0,0,0,0,0,0,0,0,0,0,0,-0.000536366115997745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163681464473546,0.0262490015913129,0,0,0,0.0706934238604547,0,0
CarbonVol_Hubei,0,0,0,0,0.0014520994683529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00526036599665985,-0.000328037095784701,0,0,0,-0.066350576795456,0,0
