,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X000568.SZ,X600066.SH,X002475.SZ,X002241.SZ,X600031.SH,X002236.SZ,X000100.SZ,X002456.SZ,X600271.SH,X002085.SZ,X000338.SZ,X600118.SH,X600177.SH,X002292.SZ,X000157.SZ,X002180.SZ,X600372.SH,X000559.SZ,X002007.SZ,X600867.SH,X300124.SZ,X300003.SZ,X002294.SZ,X002074.SZ,X002426.SZ,X002506.SZ,X600498.SH,X600089.SH,X600522.SH,X601877.SH,X002508.SZ,X002465.SZ,X600566.SH,X000050.SZ,X000981.SZ,X000869.SZ,X300115.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0,0,0.0674081536282835,0,0,0.13685557860317,0,0.0218630661968568,0.0641879294071937,0,0,0,0,0,0.00371890666279465,0,0,0.0394256419373766,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025271233017888,0,0.100322696490863,0,0,0,0,0,0,0,0.0443057884359233,0,0.0187437659234345,2.16840434497101e-19,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.111853695239483,0,0,0,0,0.0313505563552369,0,0,0,0,0,-0.0147166660431357,0,0,0.271090155123684,0,0,0.0722266390588598,0,0,0,0,0.0762361354490729,0,0,0,0,0,0.0806025831920565,0,0,0,0,0,0,0,0.143204462868965,0,0,0,0.0218724846043807,-0.0434221083944819,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354258078446509,0,0,0,0,0,0,0,0.0739627667900566,0,0.035308084095515,0,0,0.0187569514224884,0,0,0.067075692439132,0,0,0,0,0,0,0,0,0,0,0,0.520592254848343,0,0,0,0.0288849699389046,0.0699419271125722,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191518139042253,0.0136118045059784,0,0,0,0,0,0,0,0,0.0399964879982557,0,0,0,0,0,0,0,0,0,0,0.0934954765024191,0,0.113279848197179,0.00260212870786398,0,0,0,0,0,-0.107867146341879,0.0921488515199241,-0.097151797244577,0,0,0,0,0
X000858.SZ,0,0,0.0990673805934718,0,0,0,0,0,0,0,0.166973025241404,0,0,0.255540089346219,0,0,0,0,0,0,0,0,0,0.039502801303749,0,0,0,0,0,0.00313205995309581,0,0.123200793007886,0,0.0811846311674412,0,0,0.157137507840431,0,0,8.67361737988404e-19,0,0,0,0,0,0.0107554205304795,0,0,0.0762815817457476,0,0,0,0,0,0,0,0,0,0
X600276.SH,0.0120705310931033,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0792152504938065,0,0,0,0,0,0.232123062906785,0.146391554487387,0,0,0,0,0,0.071413840228032,0,0,0,0,0,0,0,0,-0.0343002854391174,-0.019161619002655,-0.0195695373337211,0,0,0,0,0
X002304.SZ,0.178707322134013,0,0,0,0.138145501125273,0,0,0,0,0,0,0,-0.0494844760922603,0,0,0,0,0,0,0,0,0,0.0310641157404875,0,0,0,0.0231851950396239,0,0,0,0.0332449079425911,0,0,0,0,0,0,0,0,0,0,0.161365478083684,0,0,0,0,0,0,0.143927278521362,0,0,0,0.0121923724335144,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659542271332792,0.0686090900366739,0,0,0.0236068907192354,0,0.0650766825637523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085656602238342,0,0,0,0,0,0,0,0,0,0.0332834993185711,0,-0.0829039934511148,-0.00342812631519766,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0188499809987961,0,0,0.0473016488400144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123873779202131,0,0,0,0,0,0,0,0,0,0.0331047365677566,0,0.108724557245859,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198329062650313,0,0,0,0,0,0.041350883005784,0,0,0,0,0,0,0,0.117192397926183,0,0,0,0,0,0,0,0.168851855582393,0.176587816222302,0,0.129030099336778,0.034846124818401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
