,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X002304.SZ,X600690.SH,X002475.SZ,X600104.SH,X600276.SH,X000651.SZ,X300124.SZ,X300014.SZ,X002371.SZ,X000725.SZ,X600031.SH,X002129.SZ,X003816.SZ,X002241.SZ,X000625.SZ,X000596.SZ,X000063.SZ,X002049.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X601877.SH,X300142.SZ,X600741.SH,X000661.SZ,X002074.SZ,X600460.SH,X600522.SH,X000733.SZ,X002180.SZ,X000100.SZ,X600702.SH,X000157.SZ,X600884.SH,X000799.SZ,X002236.SZ,X601799.SH,X600584.SH,X000800.SZ,X600372.SH,X002414.SZ,X600563.SH,X600183.SH,X002056.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.263653507630282,0.0578043534905677,0,0,0,0,0,0.0577577917609283,0,0,0,0,0,0,0,0.00499326887696463,0.0505853494460409,0.0461410681677832,0,0,0,0,0,0,0,0.0373674942180372,0,0,0,0,0,0.0364608389328489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00372153235517477,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.228062692199374,0,0,0,0,0,0,0,0,0,0,0.0246264018332927,0,0,0,0,0.137310106608088,0.0488925151046264,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161396097074278,0,0.255991504323545,0,0,0,0,0,0,0,0,0,0,0,0.036184242738199,0,0,-0.036607447591349,0,0,0,0,0,0
X600809.SH,0,0.0468522433587186,0,0.0570390233894323,0.3784622582146,0,0,0,0,0,0,0,0,0.052289058363584,0,0,0,0,0,0,0.0416337743837604,0,0,0,0,0.138353406573459,0,0,0,0,0,0.109217514993418,0,0,0,0,0,0.146415474536228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146325312735314,0,0,0,0,0,0,0
X002415.SZ,0,0,0.165818040274812,0,0,0,0,0,0,0,0,0.0605531224905717,0,0,0,0,0,0,0.17481105284608,-0.315318735199167,0,0,0,0,0,-0.0468332581599943,0,0,0.0115322739485418,0,0,0,0,0,0,0,0,0,0,0.160343492065748,0,0.578285421693949,0,0,0,0,0,0,0,0,0,0,0.0715755361600597,0,0,0,0,0,0
X000568.SZ,0,0.333151172795706,0.350853610163717,0,0,0,0,0,0,0,0,0,0,0.0222720061822166,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0197356788040195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00210467048610365,0,0,0,0,0,0,0
X002304.SZ,0,0,0.076254063959108,0.00806872861941759,0.0617273565489909,0,0.104361442710907,0,0,0,0,0.116202651002204,0,0,0,0,0,0,0,0,0.136547415266266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172578217378258,0,0,0,0,0,0,0,0,0.0773098166562597,0,0,0.0219851915249352,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.130982110318264,0.137660041625195,0,0,0,0,0,0,0,0,0,0.179395035590508,0,0,0,0,-8.67361737988404e-19,0.0985479107992437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0347706504390369,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.0169100646383321,0,0,0,0.0959129752312436,0,0,0,0,0.395210531197766,0,0.0543819165116916,0,0,0,0,0,0,0,0,0,0,0,0,0.0509956324309966,0,0,0,0,0,0,0,0.149927135591886,0,0,0,0,0,0,0,0,0,-0.000912593021510268,0.0086178875933309,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104625008122645,0,0.138064568903318,0,0,0,0,0,0,0,0,0,0.123492498565098,0,0,0,0,0,0.0602951947247644,0,0,0,0,0,0,0.00205361376977597,0,0.119902067857037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.169272099260972,0.0465047772328506,0,0,0,0,0,0,0,0,0,0,0,0.111209132501365,0,0,0,0,0,0.106680743098202,0,0,0,0,0,0,0,0,0,0,0,0.00542612859376618,0,0.0555429817857826,0.121730521343789,0,0,0,0.13957024641779,0.26956469475251,0,0,0,0,0,0,0.00291602391337165,0,0.112137089196873,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0691033933706408,0.00953516332796963,0,0,0,0,0,0,0,0,0.132863452543905,0,0,0,0.0558886393735215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00586514038102174,0.0460873788785459,0,0,0.0418845946447866,0,0,0,0,-0.0104689803499321,-0.00515393012806834,0,0,0,0,0,0
X300124.SZ,0,0,0,0.0614883431649051,0,0.0389746814964012,0,0,0,0,0,0,0,0,0,0,0.0994807843980165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154770437356785,0,0,0,0.13876161272564,0,0,0,0,0,0.142179939242525,0,0,0,0,0,0,0,0,-0.076243044948249,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176871327067945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337180883220668,0,0,0,0.386629791978451,0.0177071907025811,0.0155283493877423,0,0.096478380620218,0,0,0,0,0.115193212372856,0,0.0339636936251998,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.0911203699577726,0,0,0,0,0,0
X002371.SZ,0,0,0.0194523553574705,0,0,0,0,0.181576840941155,0,0,0,0,0,0,0,0,0,0,0.0426450579240633,0,0,0,0,0,0,0.122680303584356,0,0,0,0,0,0,0.215323781718679,0,0,0,0,0,0,0.321691467338771,0,0,0,0,0,0,0,0,0,0,0,0,0.0781592676618286,0,0,0,0,0,0
X000725.SZ,0,0,0,0.0136417427980326,0,0.00667036338254404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215838614741873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197356631600724,0.179987918879644,0,0,-8.67361737988404e-19,0,-0.00124844031557774,-0.011146647491281,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.0535892754001523,0,0,0,0,0,0,0,0,0.0535239686073316,0.174360634353838,0,0,0,0.235608977253193,0,0.00957084169732945,0,0,0,0,0,0.0292435226174687,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153279661591283,0,0,0,0,0,0.00211783586776452,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2023188528267,0,0,0,0.0231530834827202,0,0,0.167361565650782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246887028691018,0,0,0,0,0,-1.0842021724855e-19,0,0.0523471309910821,0,0.0322369770441975,0,0.0321150704418377,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0.109165107097063,0.0354828118842671,0,0.109476675266227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674394519581364,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.112693036117427,0,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.548240154939091,0,0,0,0,0,0.104834629204371,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0633349815484473,0.0317141474838388,0,0,0,0,0,0,0,0,0,0,0,0,0.0951640062697737,0,0,0,0,0,0.0553050059864483,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0327390759158683,0,0,0,0,0,0,0,0,0,0,0.542959630882502,0,0,0,0,0,0,0,0,0,0,0,0.0160518886039813,0,0,0,0.0858486981570357,0,0,0,0,0,0,0,0.0935269776581491,0,0,0,-0.0767551030428784,0,0,0,0,0,0,0
X000596.SZ,0,0.231965126767944,0,0,0.117207829487533,0.105467914481084,0,0,0,0,0,0,0,0,0,0,0,0,0.0377776685346541,0,0,0.0862072709590254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388040512059919,0,0,0,0,0,0,0,0,0.0134504647834303,0,0,0,0,0,0,0
