,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002475.SZ,X600690.SH,X002304.SZ,X600276.SH,X000651.SZ,X300014.SZ,X600104.SH,X002371.SZ,X002129.SZ,X300124.SZ,X003816.SZ,X000625.SZ,X002049.SZ,X000725.SZ,X600031.SH,X000596.SZ,X000063.SZ,X600703.SH,X002241.SZ,X002179.SZ,X000338.SZ,X600089.SH,X600522.SH,X000661.SZ,X300142.SZ,X601877.SH,X002180.SZ,X000733.SZ,X002074.SZ,X600741.SH,X000100.SZ,X600460.SH,X600884.SH,X000157.SZ,X600702.SH,X002414.SZ,X600487.SH,X600584.SH,X601799.SH,X000799.SZ,X002236.SZ,X600563.SH,X600418.SH,X000800.SZ,X002056.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002371.SZ,0,0,0,0,0,0.0685750312317197,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.029029091856242,0,0,0.365109293858413,0,0,0,-0.128859763945802,0,0.216225124781445,0,0,0,0,0,0,0,0.396016066342708,0,0,0,0.0325419067458605,0,0,0,0,0,0.0448150430651872,0,-0.0622434110712718,-0.00720281027565559,0,0,-0.0566470119908165,0,0,0,-0.00464733079146711,0,0
X002129.SZ,0,0,0,0,0,-0.044136652565819,0,0,0,0,0.0111215044012249,0,0.116111970032093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328606468176165,0.0813576382048552,0,0,0,0,0.0224501219241896,0,0.0321631401271574,0,0,0,0,0.0910962757176864,0,0,0,0,0,0.0423341442133049,0.0253381892414125,0,0,0,0,-0.0211337954348787,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.140578741822148,0,0,0,0,0.112280648489663,0,0,0,0,0,0,0,0,0,0,0,0,0.0893558405869928,0,0,0.121214267089637,0,0,-0.198406858563267,0,0,0,0,0.0691534519127439,0,0,0,0,0,0,0,-0.0603802460077236,0,0,0,0,0,0,0.0639059653930773,0,-0.00281246906284182,0.051291687801431,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0.074790544732788,0,0.076152477742795,0,0,0,0,0,0,0,0,0,0.0160879370588237,-0.00595456789860678,0,0.160488196056006,-0.0348799663893734,0,0,0,0,0,0.0359614558758515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161967256993894,0.0251444033085307,0,0,0,0.0185120758781266,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0.143350175325938,0,0,-0.151573637986946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258105399067162,0,-0.062733472306868,0.461410353417603,0,-0.0381790495832392,0,0,0,0,0,0,0,0.114139365372615,0.125922592623595,0,0,0,-0.0558321925653074,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.179373222444694,0,0.234186474157186,0.0241659870393323,0,0,0,0,0,0,0,0,0,0.0512987909024188,0,0,0,-0.125325257121137,0,0,0,0,0.0511479918352905,0,0,0,0,-0.00600902638478225,0,0,0.0133923509960864,0,0,-0.133415887199827,0,0,0.0750533555532362,0.15215977579494,1.73472347597681e-18,0,0,0,-0.00557776891215785,0,0,0,0,0,0
X000725.SZ,0,0,0.0133003298252678,0,0,0.00731829080146688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326456058277029,0,0,0,0,0.0319313331404004,-0.0436478859832498,0,-0.03406844008643,0,0,0,1.73472347597681e-18,0.129938403223426,0,0,0,0.00033167811573576,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.102475220499185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532993746761054,0,0,0,0,0,0,0,0,0,0.239013670143131,0,0,0,0.133463497779335,0,0,0,-0.0608208876681521,0,0,0,0,0,0.0952535352704978,0,0,-0.0191404148547624,0,0,0,0,0,0
X000596.SZ,0,0,0.203697956097027,0,0,-0.0804811808614087,0,0.244456068365764,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.0774704482088988,0,-0.0528326834600538,0,0,0,0,0,-0.0387076229592634,0,0,0,0,-0.099979643258401,0,0,0,0,0.172137333290643,0,0,0,0,0,0,0.0471587621730054,0,0,0.137630606338024,0,0,0,0,0,0,0.0147641844106073,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.0519144818825252,0,0,0,0,0,0,0,0,0,0,0,-0.0255346751816954,0,0.043404103120799,0,0,0,0,0,0,0,0.064405751774664,0,0,0.00418441879241594,0,0,0,0,0,0,0,-0.0341377598244592,0.185652259788154,0,0,0,0,0,0,0.0034664624535541,0,0,0,0,0,0,0.00170015787715428,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0.140797655238324,0,0.101938636811395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768850766491996,0,0,0,0,0,0,0,0,0.114636299493284,0,0,0,0,0,0,0,0,0,0,0.0628654705955558,0,0.0679250449226761,0,-0.0545423584992239,0,0,0,0,0.0631477520071394,0,0
X002241.SZ,0,0,0,0,0,0.714403628354454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175594620021709,0,0,0,-0.0764238511118958,0,0,0,0,0,0,0,0,-0.129052435131979,0,0,0,0,0,0,-0.0843892277066383,0,0,0.124878852277737,0.00136903006976192,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0291328550353625,0,0,0,0,0.176279610362545,0,0,0,0,0.0350456768828053,0.0212072232250943,0,0,0,0.0561721900355402,0,0,0,0,0.0552570161028292,0,0,0,0,0,0,0,0.117627853057497,0.0679237890188399,0,0,0,0,0.0200264259658881,-0.0271516681510562,0,0,0,0,-0.0241247786700684,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.0453616168570736,0.0374487825888507,0,0,0.0269495500653377,0,0,0.22240766422897,0,0,0,0,0,0,0,0.207214551833386,0,0,0,0.0060620528087081,0,0,0,0,0,0,0,0,0,0,0,0.0666178353066464,0,0.0549454670847169,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175049798278618,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00502262610765229,0,0,0,0.157623110755635,0,0,0,0,0.118656708182734,0,0,0,0,0.0611366215698646,0,0,0,0,0,0,0,0,0,0,0.215543401628738,0.140284256754634,-0.0564657257889083,0,0,0,0,0,-0.0204237995075259,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386359240244825,0,0,0,0,0,0,0,0,0.0123245989090905,0,0,0,0,0,0,0,0.0849607338663019,0,0,0,0,0,0.0728253179145514,0,0,0,0,0.533045736473173,0,0,0,0,0,0.106853508546252,0,0,0,0.0677727783195374,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,-0.0240041085899327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00412809179906393,0,0,0,0,0,0.250467840446337,0,0,0,0.43895320702241,0,-0.113858701754753,0,0,0,0,0,0.182910011957355,-0.157426258569516,0,0,0,0.0936750436722718,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.421334796938894,0,0.0125452935825643,0,0,-0.224335440073719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00705307604785518,0,0,0,0,0,0,0,0,0,0.277502599761388,0,0,0,0.13007785321754,0,0,-0.0509317240955907,0,0,0.173266214214668,0,-0.0325804012391734,0,0,0,0.0410638632529306,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0.0281697115324017,0,0,0,0,0,0,0,0,0,0,0,0.27263967847204,0,0,0,0.0118272807483596,0.178116439307086,0,0,0,0,0,0,0,0,0,0.0749112284580055,0,0,0,0,0,0,0,0,0.0418365582715901,0,0,0.0614384363844733,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0.0421622808333295,0,0,0,0,0,0,0,0,0.304098081958761,0,0,0.0854823091200463,0,0,0,0,0,0,0.0680192677051188,0,0,0.0941394462208562,0,0,0,0,0,0.0721026466582217,0,0,0,0,0,1.73472347597681e-18,-0.10893178912828,0,0,0.0624964159412012,0,0,0,0,0,0,0,0.0359962439931204,0.0105235194614504,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,-0.041488301582221,0,0,0,0,-0.0734275653948193,0,0,0,0,0,0,0.0117986090132735,0,-0.0602534371718349,0.0267859079921817,0,0,0,0.143365175935136,0,0.2287621959171,0,0,0,-0.0212693246270264,0.0084540737184901,0,0.134001520986672,0,0,0.116754868689458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0.12625045290106,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.0436758798475466,0,0,0,0,0,0,0,0,0,0.25422566385446,0,0.347787832188293,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400775007645945,0.161431720347862,0,0.039069577940868,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0.0924816817183808,0.362774261590669,0,0,0,0,0.0694967741833242,0,0,0.00308916146126622,-0.195687034486712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126561135392649,0,0,0,-0.0266805380134883,0,0,0,-0.0172807289505853,0,0
X000100.SZ,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.150426319162458,0.199836753684027,0,0,0,0,0,0,0,0,0,0,0,0.00506357511476169,0,0.00032521899925499,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108136712106614,0.13347550173177,-0.0471648869618478,0,0,-0.000337451741856887,0,0,0,-0.0243317492937217,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.330707444550825,0,0,0,0,0,0,0,0,0,0.0230526611088961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476106284457388,0,0.130115014735736,0.240716466848909,0,0,0,0,-0.0124805728685665,0,0,0,-0.0210701212027076,0,0,0,0,0.0495608413265971,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873350284938808,0,0,0,0,0,0,0,0,0,0,0.156219147437681,0,0,0,0,0,0.143485014043669,0,0.103444220005225,0,0,0,0,0,0.0920427187435372,0,0,0,0,0,0.0263888086661469,0,0.0450002703456379,0,0.0569364280127796,-0.0122775764261455,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546148243026918,0,0,0.241210845874603,0,0,0,0.00141406783816134,0,0,0,0.012119948825836,0,0,0,0,0,0,0,0.144441719615522,0,0,0,0,0,0,0,0,0,0,0.006103961879298,0,0,0,0,0,-0.00553205694194792,0,0,0,0,0,0
X600702.SH,0,0,0,0.277056583246696,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340575749598053,0,0,0.127288306803425,0,0,-0.0498809759880566,0,0,0,0,0.158270977733696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632124303839534,0,0,0,0,-0.00750211645439282,0,0,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0.175521191081958,0,0,0,0,0,0,0,0.0890125462287006,0,0,0.0136784739144733,0,0,0,0,0,0,0,0.119075886990475,0,0,0.085580579106413,0,0,0,0,0.0525944410366184,0,0.121466912700636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720176483875269,0,0,0,0.00156427684480056,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0.0159164865522564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484285843410228,0,0,0,0,0,0.178144042591947,0,0,0,0,0,0,0,0,-0.039970903536636,0.157897685923212,0,0,0,0,0,0,0,0,-0.0218339679007245,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104803039955634,0,0,0.0627351608639723,0,0,0,0,0.0572699913257787,0,0,0,0,0,0,0,0,0.2962684733336,0,0,0,0,0,0,0,0,0.203858445452715,0,-0.0444221253655458,0.0835478213399333,0.029317225037828,0,0,0.0438824686444068,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0.0771950829014856,0,0,0,0.0062448420790013,0,0,0,0,0,0.0585888465191394,0,0,0,0,0,0,0,0,0,-0.00368231645546482,0,0,0,0,0,0,0.161337008819622,0.196278502915067,0,0,0,0,0,0,0,0,0,0,0,-0.0833232746719968,0,0,0.102975456539519,0,-0.0861008788995172,-0.0305497783246112,0,0,0,0.0859904894260302,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163063292029533,0,0,0,0,0,0,0,0,0,0,0,0,0.0542573226006639,0,0,0,0.0653902409959632,0,0,0,0,0,0.50431219711022,0,0,0,0.0651685943024594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.293853025371696,0,0,0,0,0,0,0,0,0,0,0,0.00454368528070046,0,0,0.0255308079666181,0,0.0810885808770039,0,0.0472488043188359,0,0,0,0,0,0.0215321854277279,0,0,0,0,0,0,0,0,0,0,0,0,0.141899359328474,0,0.0658380572536779,0,0,0,0,0.0331072313104461,0,0,-0.00634427079824101,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0.0559413367671516,0,0,0,0,0,0,0.153615776392152,0,0,0,0,0,0,0,0,0,0.0387548465844865,0,0.021851752324883,0.395902620403393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207920234854294,0,-0.0808534843052821,-0.00226603772711748,0,0,0,0,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.643311919648265,0,0,0,0,0,0,0,0,0,0,0.146244422015081,0,0,0,0,0,0,0,0,0,0,0,0,0.199831770900997,0,0,0,0,0,0.00140800347793146,0,0.131289078471409,0.0951899265071893,0,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0.1912850072117,0,0,0,0,0.0829241429953621,0,0,0,0,0,0,0,0,0.0845997090708959,0,0,0,0,0,0,0,0,0.223604177207175,0,0,0.072254616095258,0,0,-0.0386181319215097,0,0,0,0,0,0,0.0124994800827555,0,0,0,0.0992301818887077,-0.112618947157174,0,0,0,0,0,0
X002056.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288212618237429,-3.46944695195361e-18,0,0,0.172288111977933,0,0,0.0227952838810515,0,0,0,0,0,0,0,0,0,0,0,0,0.152649720158212,0,0,0,0,0,-0.0348905276357947,0,0,0,0,0,0
Change_TY3M,0,0,0.161012878686639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133125133319753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0749106043530606,0,0,0.0232109998730151,0,0.0615080671230051,0,0,0,0,-0.0498680320716086,0,0.00738736140680183,0,-0.0692500119114418,-0.0291134464579555,0,0,0,0.0291301568990247,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881510228528691,0,0,0,0,0,0.0346728536484669,0,0,0,0.0622146344968605,0,0,0,0,0,0,0,0,0,0,0,0,-0.130091732224972,0,0,-0.0687414233825855,0,0,0,0,0.10176586737521,0.0656348381320942,0,0,0.140084100198443,0,0,0,-0.140569261429252,0,0
TED,0,0,-0.0175466969864855,0,0,0,0,0,0,0,0,0,0.165018305652785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378474469481125,0,0.219069458327299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.453338750774624,0,0,0.168525738635369,0,0,0,0,1.57433166413201,0,0
RealEstate_excess,0,0,-0.0560580999502114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163871040586095,0,0,0,0,0,0,0,0,0,0,0.0469958589322968,0,0,0.0274081041409299,0,0,-0.0179499296060222,0.0479237420470316,0,3.46944695195361e-18,0,-0.0909030625034575,-0.018344484442631,0,0,0,0.0218714055311363,0,0,0,0,0,-0.0116760863259749,0,0.0764460126821924,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,-0.06533211289632,0,0,0,0,0,0,0,-0.069700941732853,0,0,0,0,0,0,0,0,0,0,0.0705910203526859,-0.0268835822760591,0,0,0,0,0,0,0,-0.0661959491150214,-0.00781120847731095,-0.0169846003447534,0,0,0,0,0.026900605686303,-0.00194224851525415,0,0,0,0.0204395943602311,-0.0159543906012001,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,-0.00044352579325257,0,0,0,0,0,0,0,-0.00122003791081628,0,0,0,0,0,0,0,0,0,0,0,0,0.00112661571289465,0,0,0,0,0,0,0,0,0,-0.00219028910388223,0.00402357649934184,0,0,0,0.0246119326601546,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,-0.0071374848642326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469885111008118,0,0,0,0,0,0,0,0,0,0,0,0,-0.0284988274122782,0,0,0,-0.0276679683503245,0,0.0314256208627281,0,-0.250998696839219,0.220919549470892,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00165541317076243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031769978304703,0,0,0,0,0,0,0,0,0,0,0,0,0.000391455918551346,0,0,0,0,0,0,0,0,0,0,-0.005847429131749,0,0,0,0.0169130125674572,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00224797637805526,0,0,0,0,0,0,0,0,-0.00139733728131023,0,0,0,0,0,0,0,0,0,0,-0.000889603800993599,0,0,0,0.00155582901146764,0,0,0,0,0,0,0,0,0,0.00104933214640667,0,0,0,-0.00041583134877979,-0.0117523201899225,0,0,0,0.014657908932534,0,0
