,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X600276.SH,X000651.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002475.SZ,X002236.SZ,X300003.SZ,X000338.SZ,X600031.SH,X601877.SH,X002008.SZ,X600867.SH,X300124.SZ,X600809.SH,X002456.SZ,X000625.SZ,X600066.SH,X002294.SZ,X600271.SH,X600487.SH,X600566.SH,X000100.SZ,X000596.SZ,X000981.SZ,X300142.SZ,X000661.SZ,X002241.SZ,X002180.SZ,X300136.SZ,X002007.SZ,X000050.SZ,X002038.SZ,X600522.SH,X002508.SZ,X000157.SZ,X002179.SZ,X600498.SH,X000869.SZ,X600089.SH,X002049.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0220557773903039,0.294080789336702,0,0,0.0166676609941912,0,0,0,0.0641025183400368,0,0,0,0,0,0,0,0,0,0,0.0466997245737066,0.00237108895882041,0,0,0,0,0,0.0112993075363882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404229982118327,0.0490092799157765,0,0,0,0,0,0.00836383069066888,0,0,0,0,0,0
X600104.SH,0,0,0,8.67361737988404e-19,0,0,0.119292753543536,0,0,0,0,0,0.0505469011897165,0,0,0,0,0.13593061572042,0,0,0,0.0298112183920275,0,0,0,0,0,0,0.170970696989633,0,0,0,0,0,0,0,0,0,0,0,-0.0853233757232171,0,0,0,-0.00713505565360675,-0.0634015706975253,-0.0921408449600627,0,0,0,0,-0.0514666022856528,-0.0765765021827237,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112936447936684,0,0,0,0,0.108601756952414,0,0,0,0,0,0,0,0,0.200858203434856,0.140389257764026,0,0,0,0.00289403430522287,0,0.209698241379426,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.0124794831583714,0,0,0,0,0,0
X000858.SZ,0.251653615915561,0,0,0,0,0.123732723681001,0.0187762825139126,0,0,0.0234732088478628,0.405839083120939,0.0176365930327479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034324518169022,0,0,0,0,0.0204948801087184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00827992454916134,-0.00663977327984708,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.0404293027043706,0.0815518337507344,0,0,0,0.0246972950735735,0,0,0,0,0.109620386143213,0,0,0,0,0.0646865182344059,0,0,0,0,0,0,-0.0730098328154768,0,0,0,0,0,0,0.0716006369810358,0,0,0,0,0,0,0.171384527119639,0,0,0,0,0,0,0,0,0,-0.0129345016155899,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0.461455001711138,0,0,0,0,0,0.385265751548805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.072014160298679,0,0,0.23377363340822,0,0.0265839827210975,0,0,-0.0765665251573514,0,0,0,0,0.0580569247065648,0,0.0268248590502367,0.0636347236678714,0,0,0,0,0,0
X002304.SZ,0,0,0.160434531917972,0,0,0,0,0,0,0,0,0,0,0,0.00446198208840146,0,0,0,0,0,0,0.0283809285460185,0.147271650321396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312754803072961,0,0,0,0,0,0,0,0,0.0211026232746864,-0.0258685151563086,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148166734548808,0,0,0,0,0,0,0,0,0,0,0.0203598861228671,0,0,0.0105362001242083,0,0,0,0,0,0,0.0325114818187987,-0.113464659112203,0.112358704129152,0,0,0,0.0968162729159831,0,0,0,0,0,0,0,0,0,-0.00652628512337502,0.0246481202202998,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0530381504992491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030467167020175,0,0,0,0,0,0,0.0933638585649851,0.0486502673205996,0,0,0,0,0,0,0.0265523408093507,0,0,0.12959813109233,0,0,0,0,0,0,0,0,0.0273999207692985,0,0,0.0368548589074599,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.47602931573677,0,0.0382245811536937,0.124713058274839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762936923320926,0,0,0,0,0,0,0,0,0.00168637834356876,-0.00967920345557011,0,0,0,0,0,0
