,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X002304.SZ,X600276.SH,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X600031.SH,X002241.SZ,X002236.SZ,X000338.SZ,X600066.SH,X601877.SH,X000100.SZ,X002508.SZ,X600089.SH,X002456.SZ,X600271.SH,X300124.SZ,X600118.SH,X002085.SZ,X600522.SH,X000157.SZ,X600177.SH,X002007.SZ,X600372.SH,X300136.SZ,X300003.SZ,X600487.SH,X002294.SZ,X000981.SZ,X600867.SH,X600699.SH,X000066.SZ,X002074.SZ,X600809.SH,X002008.SZ,X600566.SH,X000596.SZ,X300115.SZ,X002180.SZ,X002426.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0664294430665879,0,0,0,0,0,0,0,0,0.183241197536449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133602989728626,0,0,0,0,0,0,0,0,0.146334739447313,0,0,0,0,0,0,0,0,0.0078672820031493,0,0,0,0,0,0
X600104.SH,0,0,-0.0612983859525054,0,0,-0.0757149365400852,-0.00955934832637909,0,0,0,0,0,0,0.243775300482244,0,0,0,-0.0249133492842367,0,0,0,0,0.0553067444292173,0.200134521481054,0,0,0,0,-0.0364026178019238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00830664955574728,-0.0133630637409907,0,0,0,0,0,0
X002415.SZ,0,0,0,0.222894599011186,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192319945133796,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.163205756000103,0,0,0,0.0207107353867031,-0.0858467730567483,0,0,0.000852185024309036,0,0,0,-0.0102694333952548,0.00458046385060594,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0546482363985701,0,0,0,0,0,0.0246991086366895,0.171788052943368,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0852442837028853,0,0,0,0,0,0,0,0,0,0,-0.0270226618377595,0,0,0,0,0,-0.0215279006081651,0,-0.0197012403235342,0,0,0,0,0.0124112018817514,0,0,0,0,0.0232928195818793,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0821353769565134,0,0,0.180013115044106,0,0,0,0,0,0.241222049227529,0,0,0,0,0.122937558511484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0985117574742864,0,0,0.0142690469623298,0,0,0,0,0,0,0.00249438507552803,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0.1399305876776,0,0,0.0038228805768429,0,0,0,0,0,0,0,-0.0568091489272738,0.0725516223248108,0,0,0,0,0.067661333984235,0,0,0,0,0,0,0,0,0,0.141161005451289,0,0,0,0,0.189949367081994,0,0,0,0.0728771200390736,0,0.0803420533551071,0.00277032101892423,0,0,0,0,0.0210625199580813,0,0,0.0490087185865838,-0.0365086409467803,0.0320639770926407,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.126780287800846,0,0,0,0,0,0,0,0.220723021292138,0,0,0,0,0,0,0,0,0.195199667918725,0,0,0.0587791899339787,0,0,0,0,0,0,0,0,0,0,0,0.049647591107611,0,0,0,0,0.0587405922757846,0,0.114392431026633,0,0,0,0,0,0,0,0.0103785371773733,-0.00486356556020968,0,0,0,0,0,0
X600276.SH,0,0,0,0.0801266897715109,0.0317323747616,0,0,0,0,0,0,0.244647400231941,0,0,0,0,0,-0.0903541168448394,0,0,0,0,0,0,0.0135492255475884,0,0,0,0,0,-0.0996773895977975,0,0,-0.0343723652530052,0,0,0.0733498116785023,0,0,0,0,0,0,0.128808017194838,0,0,0.0264184669681643,0,0.125116206190384,0,0,-0.0055146398798323,0.00476724763108212,-0.121082196610514,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0.0303324210446255,0,0,0,0,0,0,0,0.143113170940729,0,0,0,0.0359629366335337,0.115601165694944,0,0,0,0,0.0978005929972292,0,0,0.0540604808245492,0,0,0,0.162337691249231,0,0,0.163099372333147,0,0,0,0,0,0,0,0,0,0,0,0,-0.205204608829504,0,0,0,0,-0.00180586385759628,-0.0021043529810062,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.146348874139585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0418839732576254,0,0,0,0,0,0,0,0,0,0,0,0,-0.0666607369600841,0,0.114178824507934,0.0722256117816859,0,0,0.0060580796928689,0,0,0,0.00257336098967018,-0.00505590899889725,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.0627386403867037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573023367114088,0,0,0,0.0256527589988654,0,-0.165652813861599,0,0,0,0.0606490257326359,0.0549752767080986,0,0,0.0558372803150472,0,0,0,0,0.0625637076846477,0,-0.0660958607610997,0,-0.0183124049961669,0,0.113635206278637,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.114806100600122,0,0,0,0,0,0,0,0,0,0,0,0.0550848754787324,-0.0808995210821092,0,0,0,0,0,0,0,0,0,0,0,0.0993510618418349,0,0.0117250246989952,0,0,0,0.205218099186973,0,0,0,0,-0.04148227358233,0,0,0,0,0,0,-0.0645985127704204,0,0,0.00216309589616485,0.0161265166169317,0,0,0,0,0,0
X000568.SZ,0,0,0,2.16840434497101e-19,0.552394292186609,0.0309710917966231,0,0,0,0,0,0,0,0,0,0,0,0.0567627217919705,0,0,0,0,0.0789305804241053,0,0,0,0,0,0,0,0,0,0,0,0.0276391251614749,0,0,0,0,0,0,-0.048499749118954,0.00193291606760532,0.183834549132706,0,0,0,0,0,0,0,-0.000387756874970163,-0.000505299639887001,0,0,0,0,0,0
X600741.SH,0,0.296675009972598,0,0.0854436864761619,0,0,0,0,0,0.011401190650701,0,0,0,0,0,0,0,0,0,0,0,0,0.0471297241688581,0,0,0,0,0,0,0,0,0,0,-0.0120854238817827,0,0,0.030416751600485,0,0,0,0,-0.0733838220786701,0.0162621572795328,0,0.0707969970754449,0,0,0,0,0,0,-0.00566696456004855,-2.16840434497101e-19,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.0490465594558357,0,0,0,0,0,0.0815906903315247,0.12492398204306,0,0,0,0,0,0,0,0.165598913786126,0,0,0,0,0,0,0.0233815753095602,0,0.128200113495389,0,0,0,0,0,0,0,0,0,-0.0410248032792003,0,0,0,0,0,0,0.0161291326686582,-0.00011482579866831,0,0,0,0,0,0
