,X600519.SH,X002415.SZ,X600104.SH,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X000568.SZ,X600741.SH,X600703.SH,X601877.SH,X600271.SH,X000100.SZ,X002236.SZ,X000661.SZ,X600809.SH,X300003.SZ,X002008.SZ,X300124.SZ,X000596.SZ,X600487.SH,X600776.SH,X002007.SZ,X002456.SZ,X600498.SH,X000625.SZ,X000050.SZ,X002179.SZ,X000157.SZ,X300142.SZ,X002180.SZ,X002371.SZ,X002241.SZ,X300146.SZ,X000977.SZ,X600118.SH,X600522.SH,X600089.SH,X600372.SH,X600867.SH,X600177.SH,X300136.SZ,X600066.SH,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0.0044709071117258,0,0,0,0,0,0.112506478343391,0,0,0,0,0.404083752662386,0,0.0916111559546424,0,0.00212508408856891,0,0,0,0,0,0,0,0,0,0,-0.0150065026094338,0.0177262121182626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149937904387718,0,-0.012416334497496,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156115779118462,-0.0499883609675439,0,0,0.0793876010308763,-0.0983884305148999,0,0,0,0,0,0.0247757920760781,0.0140133660229655,0.103544233800795,0.00700595525333443,0,0,0,0,0,0,-0.0295526581136245,0.141702948114478,0.23499966481633,-0.0376434453477048,0,0,0,0,0,0,0.222510178917735,0,0,0,0.0159383027815308,0,0,0,0,0,0,0
X000338.SZ,0,0,0.161187941810552,0.0549602674579933,0,0,0.0259514111850709,0,0,0,0.0847406449316969,0,0,0,0,0,0.00760633767093366,0,0,0.0670739348382133,0,0,0,0,0,0,0,0,0,0.0234450364980251,0,0.0139063625691676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221992372641099,0.0365454925112015,0,0,0,0,0,0
X000568.SZ,0,0,0,0.35567423404043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211388073327281,0,0,0,0.0773924165922291,0,0.00688486766487307,0,0,0,0,0,0,0,0,0,0,0,0.0818363571363426,0,0,0,0,0,0.062850437475989,0,0.0140121987218386,0,0,0,0,0.0209435289882971,0,0,0,0,0,0
X600741.SH,0,0,0.310905995380523,0,0,0,0,0,0,0,0,0,0.123768759755942,0,0,0,0,0,0,0,-0.106594178823841,0,0,0.210975172192832,0,0,0,-0.0147707127259251,0,0.103347270582153,0,0,-0.0491883866054706,0,0,0,0,0,0,-0.054857486520699,0,0,0,0,0,0.188593238541388,0,0,0,0,0,0.00103408265040545,0.0324756281008373,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.0363709832474561,0,0,0.214720869009893,0,0,0,0,0,-0.0736228854204796,0,0,0,0,0,0,0.137519697722889,0,0,0,0,0,0,0,0.288838398247258,0,0.0598989673306581,0.0253324196506819,0,0,0,0,0.124223608079742,0.0112515870501612,0,0,0,0,0,0,0,0,0,0,0,0,0.128789408996739,0.0480241061295618,0,0,0,-0.408362504439371,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.0100156246932389,0,0.0926056994083644,0.0240030131919511,0,0.0362970162717109,0,0,0,0,0,0,0,0.186270683174406,0,0,0,0,0,0,0,0,0.0132388017353797,0.025606461792007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540081704540041,0,0,0,-2.16840434497101e-19,0,0,-0.0164632600884698,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0.157153028507632,0.111887340098662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431328495850246,0,0,0,0,0,0,0,0.032060847807251,0.171224432011962,0,0,0,0,0.00611170200800496,0,0.0256430318614542,0,0,0,-0.0186321755964244,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227010191417119,0,0,0,0,0,0,0.15168740621893,0,0.126714020012892,0.0126289533103005,0,0,0,0,0,0,0,0.180676822370615,0,0,0,0,0,0,0,0,0,-0.220126233770683,-0.0453295582033455,0,0,0,0,0,0,0
X002236.SZ,0,0.188409281972233,0,0,0,0,0,0,0,0,0,0,0,0,0.000593087838359427,0,0,0.0299974237398323,0,0,0,0,0,0,0.232168933743855,0,0,0,0,0.10686049576708,0,0,0,0,0,0,0.0328518457449395,0,0,0,0,0,0,0,0,0,0,0,0,0.0128585387864515,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.21665679448007,0,0,0,0,-0.04763400155725,0,0,0,0,-0.0819477485460233,0,0,0,0,0,0,0,0.147974412459605,0,0,0,0.0198459000700006,0.0448533725121466,0,0,0,0,0,0,0,0,0,0,0.152165333128101,0,-0.00384335394835029,0,0,0,0,0,0.153404892802661,0,0,0,0.0148600131207865,-0.0538141864485641,0,0,0,0,0,0
X600809.SH,0,0.0722200110028171,0,0.236848950413828,0,0,0,0.0463052792492624,0,0,0,0,0,0.183276479671275,0,0.0132531663118231,0,0,0.0109020038291862,0,0,0,0,0,0,0,0,-0.0229806651826964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00681017096230024,0,0.039498856450649,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.0134648030230912,0,0,0,0,0,0,0,0,0,0,0,0,0.176348589229517,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.125520098733818,0,0,0,0,0,0,0,0,0,0,0.0184153525166343,0,0,0,0,0,0,0,0,0.645240190035697,0,-0.0361970648979133,0,0,0,0,0.305380511951852,0,0
X002008.SZ,0,0,0,0,0,0,0,0.120592828034312,0.0597236424755561,0,0,0,0,0,0,0,0,0,0,0.183823255136374,0.0680718991976897,0,0,0,0,0,0.114728250648977,-0.0933147595073807,0,0,0,0,0,0.122800312983906,0,0,0,0,0,0,0,0,0,0,0,0.130197874213336,0,0.156686035110192,0.0598317573189302,0.0540318098967445,0,0,-0.0138113843857992,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.332148758645312,0.148939316662721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445486612020916,0,0,0,0.102498432141844,0,0,0,0,0,0,0,0,0.0652927192715935,0,0,0,0,0,0,0,0,0,0,-0.0160584542119674,0.0690887228239307,0,0,0,0,0,0
X000596.SZ,0,0,0,0.39448399244275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556078595928479,0,0,-0.0368270658116958,0,0,0,0,0,0,0,0,0,0,0,0.160901543878367,0,0,0.0200614115148515,-0.00296898451007124,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.10329750081024,0,0,0,0,0,0,0,0,0,0,0.0772902701369628,0.0397347572412061,0,-0.0143236191064142,0,0.0669673474151146,0,0,0,0,0,0.26216505227707,0,0,0,0,0,0,0,0,0,0,0,0.35141971935311,0,0,0,0,0.0570510177031646,0,0,0,0.00461941327350908,0,0,0,0,0,0,0
X600776.SH,0,0,0,0,0,0,0,0.137115539724552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.236436029086507,0.497555074176935,0,0,0,0,0,-0.352320185865635,0,0.601030144923005,0,0.452944172595311,0,0,0,0,0,0,-0.662551715282514,0,0.0264001365024878,0.0120426688086433,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233979980740527,0,0.335043705010139,0,0,0,0,0,0,-0.00218609718960517,0,0,0,0,0,0.321979375970067,0,0,0,0.000300812188512901,0,0,0,0,0,0,0,0,0,0.22386786521182,0,0.0322565077643434,-0.0585773114989117,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0.019547403861281,0.0222030522994248,0,0,0.121187971344355,0,0,0,0.207802981312586,0,0,0.0266708515777688,0,0,0.0664742434549512,0,0.130926582283705,0.493843690145781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0.0258109442293816,0,0,0.303340993663948,0,0,0,0,0,0,0,0,0,0,0,0,0.00863143695845486,0,0,0,0,0.15588356463516,0,0,0,0,0,0.0443103587010077,0,0,0,0,0.0527829273787012,0.0321210409395757,0,0,0,0,0,0,0.0500412527285845,0,0.0427170216427695,0,0,0,-0.031585757012167,0.00643077515443776,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332675712129233,0,0,0.0650851144152807,0.251234113068969,0,0,0,0,0,0.0101617622669294,0,0,0,0,0,0,0,-0.0635278640705591,0.0496681965218063,0,0,0,0,0,0,0.211362538727743,0,0,0.0867045374763359,0.0774185015993975,0,0,0,0,0,0,-0.0430378136857816,0,0,0,0,0,0,0
X000050.SZ,0,0,0.28075165427751,0,0,0,0,0,0,0,0,0,0,0,0,0.14829491494305,0,0,0,0,0,0,0,0,0,0,0,0.336796381917855,0,0,0,0,0,0,0,0,0.211729107414611,0.0144258714114455,0,0,0,0,0,0,-0.310747491815255,0,0,0,0,0,0,-0.0294099213038306,0.0217323634097778,0,0,0,0,0,0
X002179.SZ,0,0.191192902029757,0,0,0,0,0,0.0410499157498924,0.0672626188640606,0,0,0,0,0,0,0,0,0,0.154254701944268,0,0,0,0.0512600213904185,0,0,0,0,0,0,0.0252930395955911,0,0,0.112663257555418,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669849092041725,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0023852416549476,0,0.114874045098685,0.037844251199155,0,0,0,0,0,0,0,0,0,-0.0335928101984185,0,0.156409445532688,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.164829647452796,0,0,0,0,0,0,0,0,0,0,0.000400665286304576,0.0155244853052056,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0.00505999096480596,0,0,0,0,0,0,0,0,0,0,0,0.11210266104083,-0.0289960946566917,0,0,0,0,0,0,0.0443614892640968,0,0,0,0.104197173416864,0,0,0,0,0,-0.0599918030051719,0,0,0,-0.012120838225889,0,0,0,0.145471068132737,0,0,0,0.187895151871283,-0.0514415738575797,0.0095460348006083,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836119481640512,0.0840193700736799,0.146591723020489,0,0.0917766874899088,0,0,0,0,0,0,0,0.0221765310690247,0,0,0,0,0.0809347208063169,0,0,0,0,0.114968140303999,0,0.12231810888791,0,0,0,0,0,0.0714029218927392,0,0,0.0514175089782933,0,0,-0.017667971032614,-0.0136560254194675,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.0769916399853432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182691553160993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139757815328604,0.488910558732763,0,0,-0.0579440338868547,0,0,0,0.164156224744081,0,0,-0.0521421068512097,-0.0252196289773158,0,0,0,0,0,0,0
X002241.SZ,0,0.00262398352852657,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971855679282023,0,0,0,0,0,0.00923260948917994,0,0,0,0,0,0.0283025140925139,0,0,0,0,0.0512950350292537,0,0,0,0,0,0,0,0.205981038577863,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,-0.0331772480359936,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0998088828287034,0,0.499890297275842,0,0,0,0,0,0,0.140726022253604,0,0,-3.46944695195361e-18,0.0480806007235165,0,0,-0.0132467063018853,0,0,0,0,0,0,0,0.136071708968603,0.0929100854692534,0,0,0,0,0,0,0,0,0.22447007868063,0,0,0,0,0,-0.0134511444789912,0,0,0,0,0.072354483148119,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.148429350214653,0,0,0,0,0,0,0,0,0.543051511036471,0.090582203543881,0,0,0,0,0,0.202707483132711,0,0,0.0676919250677465,0,0.117105829900613,0,0,0,0,0,0,0,0.0852879038328299,0,0,0,0,0,0.0150394940457105,0,0,0,-1.73472347597681e-18,0,0,0,0.00953389770436835,0,0,0,0,0,0,0
X600118.SH,0,0,0,0.121812249546782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00806010992857818,0.0054741240489141,0,0.00989737715648681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114625914228088,0.038733675994493,0,0,0.0726014903228954,0,0,0,0,0,0,0.0574972782140717,0,0,0,0,-0.0207815717136334,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0.0681628221548947,0,0,0,0,0,0,0,0.0695724577101828,0,0,0,0,0,0,0,0,0,0.29423523948633,0.0029722280270533,0,0,0,0,0.0150068711637537,0,0,0,0,0,0,0,0.069802237189197,0,0,0,0,0.0789957896359755,0,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.0531301615135748,0,0,0,0,0,0,0,0,0,0.119954432058219,0,0,0,0,0,0,0.0150856100543128,0,0,0.0306943460102136,0,0.0382707561981463,0,0,0,0.00447240372137988,0,0,0,0,0,0,0.140768258696528,0.0544974791269526,0,0,0,0,0,0,0,0,0,-0.0103182481892849,0,0,0,0,0,0,0
X600372.SH,0,0,-0.0448925101449692,0,0,0,0,0.0277633004822998,0,0,0,0,0,0,0,0,0,0.193340015789543,0,0.0639381006284426,0,0,0.089950629902398,0,0.127877433724079,0,0,0,0,0,0,0,0,0,0.183529847420572,0,0,0,0.0487117549196834,0,0.0363292979647223,0.217928699307356,0,0,0,0.0683928590194346,0,0,0,0,0,0.0183522018258648,0.016296033535798,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19401021344525,0,0,0,0.0628849231444546,0.282055608565585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23549953998447,0,0.267086959825649,0,0.0962813100195233,-0.133872974351056,0,0,0,0,0,0
X600177.SH,0,0,0,0.0568282467383114,0,0,0,0.0128060361987618,0,0,0,0,0,0,0,0,0,0,0.0110312611478867,0,0,0,0.0333800618667646,0,0,0,0,0.0486291725278299,0.0258166359724798,0.0657144807885754,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0.126047600360843,0,0,0,0,0,0,0,0,0,0,-0.0151384860240019,0.0105817521492887,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0.118394243253245,0,0,0.605246773191894,0,0.0933552519501872,0,0,0,0,0,0,0,0,0.00406081469197335,0.240245250569282,0,0,0,0,0.0525022997543032,0.105589410357608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033865702563824,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,-0.0388958067047017,0,0.250670446614842,0,0,0,-0.000874705820234115,0,0.0306808760321816,0,-0.0457545544528017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132136470037172,0,0,0,0,0.0295967193361882,0,0,0,0,0,-0.0599236808642123,0.108046443563708,0,0,0,2.16840434497101e-19,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.124664280194886,0,0.342543163021825,0,0,0,0,-0.0981874047684004,0.418921768141977,0,0,0,0,0,0,0,0,0,0,0,0,-0.0523476808609477,0,0,0,0.0606925572072484,0,0,0.0574579824090424,0,0,-0.00481167071256315,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.368980197602615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0386535495783987,0.210275429186094,0,0,0,0,0,0,0,0,0,-0.0697562809085926,0,-0.0683678189473697,0,0,0,0,0,0,0,0,0,0,0.0325340157379039,-0.135381641515516,0,0,0,-0.10018915534659,0,0
Slope,-0.47352028897754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619186948633362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.187625999944901,0,0,0,0.215935018953036,0,0,0,0,0.637253057448055,0,0,0,0,0,0,0.537837706031172,0,0,1.32112217332024,0,0.818409321032198,0,0,0,0,-3.18287595999679,0
TED,0,0,0,0,0,-0.222957546732653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138904175197839,0,0,0,0,0,0,0.331471541533842,0,0,0.192004684019773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.213192638209703,0.521347052835926,0,0,0,0,-0.780630959193861,0,0
RealEstate_excess,0,0,0,0,0,0,-0.081463807375623,0,0,0,0,0,0,0,0,0,0,0,0,-0.0707627484322032,0,0,0,0,0,0.112560941180064,0,0,0,-0.0276706320557535,0,0,0.045984863458606,0,0,0,0,0,0,0.0331942882728684,-0.0441205926375588,0,0,0,0,0,0,0,0,-0.0478752631068841,0.0638373729770062,0,0.0310109391167938,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0.046904478330319,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181094903234125,0,0,0,0,0,0,-0.0724627400956591,0,0.0218351724849799,0,0,0,0,0.0476340807164709,0,0,0.0666369204086974,0,0.133783154315369,-0.0810814263795539,0,0,0,0,-0.0978777188864715,-0.102929068071068,0,0,0,0,0,0,-0.00189606475779882,0,0,0,0,0.0525362784338139,0,0
MKvol,0,0,0,-0.00235032003424974,0,-0.00219598744912823,0,-0.00298355942102628,0,0,0,0,0,0,0.0041665343568096,-0.00279830597090624,0,0,0,0,0,-0.000457089978241913,0,0,0,0,0,0.00117157124129147,0,-0.00140354923638996,0,0,-0.00124425119987014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00236756495724287,0,0,0,0,0.0998308876032034,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138681780073525,0,0,0.0244609895345736,0,0,0,0.25662287741551,0,0,0,0,-0.0339768496097931,0,0,0,0,0,0,0,0,0.154014044859598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141866186431986,-0.120249646812763,0,0,0,0,-0.773027708683074,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00611803121959376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161448438513448,0.0133275632925756,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00208207027376439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00415270332479574,0,0,0,0,0.041147329263553,0,0
