,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X000568.SZ,X000625.SZ,X002236.SZ,X002475.SZ,X600031.SH,X002241.SZ,X000338.SZ,X600066.SH,X002456.SZ,X300124.SZ,X000100.SZ,X601877.SH,X002508.SZ,X300136.SZ,X300003.SZ,X600271.SH,X002008.SZ,X600177.SH,X600089.SH,X002294.SZ,X002085.SZ,X600522.SH,X000157.SZ,X002007.SZ,X600118.SH,X600487.SH,X000981.SZ,X600809.SH,X600867.SH,X600699.SH,X600566.SH,X600372.SH,X002074.SZ,X000559.SZ,X300115.SZ,X600498.SH,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000338.SZ,0,-0.046968124723406,0,0,0,0.167647115979138,0,0,0,0,0,0,0,0.0064316457941413,0,0,0.256205296654603,0,0,0,0,0,0,0.0726673080249755,0,0,0,0,0,0,0,0,0,0,0.331764233364968,0,0,0.0207050103470565,0,0,0,0,0,0,0.141831756618514,0,0,0,0,0,0.00485018349226472,-0.0252943981151483,-0.130590970014591,0,0,-0.126247805505111,0,0
X600066.SH,0,0,0,0,0,0,0,4.33680868994202e-19,0,-3.46944695195361e-18,0,0,0,0.207219087103291,0.118527325110465,-0.241341766233815,0,0,0,0,0,0,0,0,0.0593285318176031,0,0,-0.0513277432700781,0,0,0,0,-0.0694842915209265,0,0,0,0,-0.0153364839243624,0,0,0,0,0,0,0.0411492495514763,0,0,0,-0.0567330113000001,0,0.0199797195683154,0.00938436785973879,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,1.73472347597681e-18,0,0.0675679493398757,0,0,0.0430486760227962,0,0,0,0.0698793618597525,0,0,0.207783304552559,0,0,0,0,0,0,0,0,0,0,0.0404405306562453,0,0.0292393089662418,0,0,0,0,0,0,0.179056959953429,0,0.0185288265496821,0,0.10647935362032,0,0,0,0,0,0,0,0,0.00272974882334628,0.00559598027659524,0,0,0,0,0,0
X300124.SZ,0,0,0,0.227709395746051,0,0.152346107133604,0,0,-1.73472347597681e-18,0,0.113399157760251,0,0,0,0,0,0,0,0.0165383936546207,0,0,0,0,0,0,0,0,0.00991373703681016,0,0,0,0.0148057769237252,0,0,0,0,0,0,0,0,0,0,0,0,0.0413262258874726,0,0,0,0,0,-0.0419977893701698,0.0172801051289431,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,-0.0147468082983069,0,0.0284785299677351,-0.0651970430029283,0,0,0,0,0,0,0,0,0,-0.00354533255898487,0,0,0,0,0,-0.056082288491222,0,0,0,0.00824322604678515,0,0,-0.024965555627665,0,0.133953961384085,0,0,0,0,0,0,0.0398519019408039,0,0.0389462915686812,0,0,0,0,0,0.0992949663457103,0,0.0067659648973595,-0.0445520141163554,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743397103102559,0,0,0.208978704675831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394418239444503,0,0.0628918501772211,0.102366257875846,0,0,0,0,0.113519486412406,0,0.150058736697177,0,0,0,0.0242313389821495,0,-0.00712602664859248,0.0188736459747642,0,0,0,0,0,0
X002508.SZ,0,0,0.126336353731023,0.284265236555046,0,0,0,0,0,0,0,0,0.117104064695015,0,0,0,0,0,0,0.0737437853630133,0,0,0,0,0,0,0,0,0.337562108914421,0,0,0,0,0.0123803762755424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0825528821502323,0,-0.00865634770342585,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0.101826191041983,0,0.00175930315350689,0,0,0,0,0,0,0.141691135268145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329805951678389,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014451047012264,-0.0151649829027555,0.0611206078179831,0,0.10676331241904,0,0,0,0.0109832623102457,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0.00783705952215956,0.122561502021001,0,0,0,0,0,0,0.130886874285352,0,0,0,0,0.0329039383168625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617040537359122,0,-0.00469884177506912,0.0252878035940329,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0.140454430246093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944452333871158,0,0.0553228814777263,0,0,0,0,0,0,0.325926755400207,0,0,0,0,0,0,0,0,0,0,0,0,0.131412435052636,0,0.0845272683205728,-0.0556732675902141,0,0,0,-0.0122796728784182,0.00912013721252078,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0.103419564594398,0,0,0,0,0.196624974569469,0,0.113313057688549,0,0,0.0979401454519076,0,0,0,0.0118846688084367,0.105466216849939,0,0,0,0,0,-0.0682583578421242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146689376189271,0,0,0,0,-0.0189470816613249,0,0,0,0,0,0
X600177.SH,0,0,-0.0204889170951032,0,0,0.106098012284909,0,-0.120505825870348,0,0.0916816873856304,0,0,0,0,-0.0398073523195624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0794884179476398,0,0,0,0,0,0,0.1027082824878,0,-0.0178250444888371,0,0,0,0,0,0,0,0,0,0,0.0204986558719913,-0.0147601692998833,0,0,0,0,0,0
X600089.SH,0.373545290787038,0,0,0,0,0,0,0,0,0,0,-0.0680213795202617,0,0,0,0,0,0,0,-0.0573044687670469,0,0,0,0,0.0389123782161296,0,0,0.144925801325049,0,0,0,0,0,0,0,0,0,0.071357269489608,0,0,0,0,0,0.180804248472341,0,0,0,0,0,0,-0.0262926342430611,-0.0243720463232606,0.139898917961985,0,0,0,0,0
X002294.SZ,0,0.0568671302272797,0.0440662378097177,0,0,0.00394824795962264,0.245150950367494,0,0,0.0303999311622632,0.00602904709263003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0506188622597429,0,0,0,0,0,0,0.00588794722324721,0,0,0,0,0,0,0,0,0,0.092242011409443,-0.104071045146994,0,-2.16840434497101e-19,0,0.120409745054335,0,0,0.00138709327916236,0.00751853095868397,0,0,0,0,0,0
X002085.SZ,0,0,0,0.0515876148744053,0,0.0991540693663887,0,0,0,0,0,0,0,0,0,0,-0.248652788421484,0.245595860934285,0,0,0,-0.260702318725367,0,0,0,0,0,0,0,0,-0.270283399178384,0,0,-0.177218840199279,0,0,0,0,0,0.112764033644946,0,0,0.0249078438389842,0,-0.189654423015648,0.117162284210249,0,0,0.0779019580829986,0.155691580680347,-0.0310110776957951,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145998032935428,0,0,0,0,0.0171954469787422,0,0,0,0,0.0954796900241967,0,0,0,0,0,0,0,0,0,0,0,0.0481802661422669,0,0,0,0,0,0,0,0,0,0.119600037851381,-0.110840060210536,0,0,-0.0610242530661287,0,0,0,0,0,0
X000157.SZ,0,0,0,-0.0514550929068227,0,0,0,0,0,0,0,0,0,0,0,0,0.384926443479894,0,0,0,0,0,0,0,0,0,0,0,0.0296037227462655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419872384700151,0.0764117816833411,0,0,0,0.0369904108577551,0,-0.0109325133103215,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157117931384134,0,0.0290921527489875,0,0,0,0.0319820541826139,0,0,0,0,0,0,0,0.00266286405167282,0,0,0,-0.0566193686827934,0,0,0,0,0,0,0.0511640499400683,0,0,0,0,0,0,0.119770136742225,0,0,0,0.000945997419721183,-0.00787652271245705,0,0,0,0,0,0
X600118.SH,0,0,0,-0.0148524356508517,-0.0597927225758906,0,0,0,0,0,0,0,0,0,0.0489574984983028,0,0,0.0781051344709679,0,0,0,0,0,0.111434713933491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363278343618703,0,0,0,0,0.0176147588683543,0,-0.0149423757679429,0.0295441513860636,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.0887053744548286,-0.012683241338682,0,0,0,0,0,0,0,0,0.25275027894231,0,0.194815726335643,0,0,0,0,0.0826076526916905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747781336966801,0,0,0,0,0.359036634233548,0.0744390044106724,0.0392732155370098,0,-0.0147888923711405,-0.00831032851575214,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00288355946210515,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.463892285066118,0,0,0,0,0,0,0,0,0,-0.0413212191854121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.088175087384266,0,0,0,0,0,0,-0.00544299493466983,-0.0029735168748184,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,-0.0430184704017491,0,-0.119878673857768,0,0,0,0,0.0709654972653598,-0.0241927600939828,0,0,0,0,0,0,0,0.00718268736261858,0,0,0,0,0,0,0,0,0,0,0,0,-0.0551437264308419,0,0,0,0,0.259009725726735,0,0.0525801830802744,0,0,0.0237244610267935,0.0873636780349348,0,-0.0143187924909786,0,0.018932534182666,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0.0604452789806308,0,0.101923940014497,-0.163300517676528,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.061496954594307,0,0,0,0,0,0,0,0.244965834195113,0,0,0,0,0,-0.0161291197332316,0,0,0,0.421642778834839,0,0.0112558431236858,0,0.174422618577132,0.0497853769464184,0,0,-0.000953346170896504,0,0,0,0,0,0
X600566.SH,0,0,0.0911559815914942,0.13691102010625,0,0,0,0,0,0.0807748096711912,0,0.037816127585136,0,0,0,0,0.0839528736352643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07377274350829,0,0,0,0.12711846622895,0,2.16840434497101e-19,0.0181074993390021,0,0,0,0,0,0
X600372.SH,0,0,-0.178245300402329,0,0,0.140137214676402,0,0,0,0,-0.144349953591651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243446658294034,-0.135799403057826,0,0,0,0,0.619865664884515,0,0,0,0,0.0359907841796389,0,0,0,0,0,0,0.0412317954576319,0,-0.0161434957338265,0.00781323609116956,0,0,0,0,0,0
X002074.SZ,0,0,0,0,-0.0965416642429401,0,0,0,-0.0222124101712002,0.168849425314451,0,0,-0.0133862314222322,0.193988884168569,0.0744406585108228,0.00384099048227288,0,0,0,0,0,0,0,0.146121050968974,-0.0172630651996084,0.0641571627483948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145775760218264,0,0,0,-0.0379806119545048,0.0336933074074717,0,0,0,0,0,0
X000559.SZ,0,0,0,-0.169613484033351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00942760540741587,0,-0.0303973233276305,0,0,0,0,0,0,0,0,0,-0.0298235657804763,0,0.403068540653746,0,0,0,0,0,0,0,0,0,0,0.0944051590834512,0,0,0,0,0.285865370793048,0,-0.00980976543877817,-0.0251168807739944,0,0,0,0,0,0
X300115.SZ,0,0,0,0,0,-0.0130733994415257,0,0,0.0600768970046446,0,-0.256355133253613,0,0,0,0.23504832768696,0,0,0,0,0,0.132459569753252,0,0,0,0,0.0454646951119751,0,0,0,0,0,0,0,0,0,0,0,0.282260894544111,0,0,0,0,0,-0.0533606561674086,0,0,0,0,0,0,-0.0156055317217942,0,0,0,0,0,0,0
X600498.SH,-0.0918837298253058,0,-0.0183523922189711,0,0,0,0,0,0,0,0,0,0,0,-0.0123320393455459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0619837845541076,0.0822135533474478,0,0,0,0.0974042635922514,0,0.0367049287841068,0,0.151826310667799,0,0,0,0,0.0940158051388627,0,0.0241402678234911,0,0,-0.014969649323725,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0.473821540651543,0,0,0,0,0,0,-0.00151274573864574,0,0,0,0,0.0329056104389773,0,0,0,0,0,0.100605973175286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521667231592164,0.28217061057442,0,0.13568945339155,0,0.0968593090481385,0,0.0070207996611149,0,0,0.0137549123712075,-0.0747966791886604,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.027835789220606,0,0,0,-0.0443553160431985,0,0,0,-0.127960849343232,0,0.0868110650945419,0,-0.0358964532693895,0,-0.00866282620981222,0,0,0,-0.0668684401314657,0.0293510897712104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580901569333611,0,0.0178817329625196,0,0,0,0.0168557033659936,0.00189691992173827,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.248082107166882,0,0,0,0,0,0,-1.35847159500729,0,0,0,0,-0.0782242532952244,0,0.559863378149935,0,0,0,0,-0.710988439552604,0,0,0,0.157400164597673,0,0,1.19266949200232,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,-0.0451875510790128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.273680130183586,0,0,0,0,0,-0.100985406418722,0,0,0,0,0.0396601997563214,0,0,0,0,0,0.380529932691777,0,0.24144976691085,0,0,1.66893032709839,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.00907496619923987,0,0,0,0,0,0,0,0,0,0,0,0,-0.17505934126615,0,0,0,0,0,0,0,0,0,0,0,-0.0287788316174595,0,0,0,0,-0.123336781397687,0,-0.0170833111969907,0,0,0,0,0,0,0,0,0,0,-0.0180841978244074,0.0309278088826857,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0.0588218307093206,0,0,0,0,0.0406846447507289,0,-0.0237626346850349,0,0,0,0,0,0,0.000822595172307343,-0.0288495392361937,0,0,0,-0.00597242639700302,0,0,0,-0.0589282775201222,0,0,0,0,0,0,0,0,-0.0446811499583431,0,0,0,0,0,-0.0214886524024946,0,0.0406581535786258,0,0,0,0,-0.00271188106100519,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.000179330209756193,0.000346664767860717,0,0,0,0,0,0,0,-0.00197335015399966,0,0.000916500250646537,0,0,0,-0.00153141762865362,0.000460113461039777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00119238252835765,0,0,0,0,0,0,0,7.43536267889164e-05,-0.00219734384525117,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195953210362859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0700676113334293,0.0738973294249953,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.00460198369499682,0,-0.00802069259014554,-0.0143209635415342,0,0.0147443675881931,0,0,-0.000839695773303686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00683631699376367,0,0,0,0,0,0,0,0,0,0,-0.00185463961443885,0,0,0.00723146351289726,0,0,0,-0.0145275790766995,0.0237313623395655,0,0,0,0.0731470793339874,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149015024226183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268046082651211,0.0235571163820864,0,0,0,0,0,0
