,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X000568.SZ,X002475.SZ,X600741.SH,X601877.SH,X600271.SH,X600703.SH,X002236.SZ,X000100.SZ,X300124.SZ,X300003.SZ,X000625.SZ,X002008.SZ,X600809.SH,X600487.SH,X000596.SZ,X000661.SZ,X600498.SH,X002007.SZ,X002456.SZ,X000157.SZ,X002179.SZ,X300142.SZ,X600566.SH,X600177.SH,X300146.SZ,X600066.SH,X600089.SH,X600522.SH,X002180.SZ,X600867.SH,X002129.SZ,X002506.SZ,X000050.SZ,X600372.SH,X002241.SZ,X000977.SZ,X300136.SZ,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.030690390074114,0.162095922756334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207944826400437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537361324696641,0,0,0,0,0.0157977373379599,0,0,0,0,0,0,0.0799229946387745,0,0,-0.030719055819806,0.024888616714387,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.115539489868205,0,0,0,0.0612016615492538,0,0,0,0,0,0,0,0,0,0.0746209066035797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275468471776193,0,0,0,0,0,0,0,0.0253007996193861,0,0,0,0,0,0,0,0,0.0107777215648627,-0.0558601259302484,0,0,0,-0.00189719599802525,0,0
X002415.SZ,0,0,0,0,0,0,0.17472062660699,0,0.0562618869844427,0,0,0,0,0,0,0,0,0,0.455863141013376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212572840007734,0.00619064185789863,0,0,0,0,0,0
X000651.SZ,0.0166295819952904,0,0.0399775592043742,0,0.017343911937054,0,0.00788362157742138,0,0.163366829106721,0,0,0,0,0,0,0,0,0,0.0214450807628411,0.0226119888288615,0,0.0124322928409395,0.0383050440008668,0,0,0.0196426816672305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.00381758253349107,0,0,0,0,0.00690113268647416,0,0
X000858.SZ,0,0,0.127178120136958,0,0,0.0285110153133404,0.0930458613676521,0,0,0,0,0,0.322027901659576,0,0,0,0,0,0,0,0,0.00367158871560452,0,0,0.0104205865375791,0,0,0.0490415636272087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013614425394121,0,0,-0.000178720527353736,-0.00580390995031715,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.0844258993731179,0,0,0,0,0,0,0,0,0.0844229761677233,0.0498492749433501,0,-0.102571954289493,0.317246266459099,0,0,0.309378043213138,0,0,0,0.0100919421839562,0,0,0,0,0,0.0982619489355452,0,0.0451435221952593,0,0,0.0653301701732583,0,0.04998016541397,-0.264829712140936,0,0,0,0,0,0,0,0,0.0032002563581866,0.0533074171375779,0,0,0,0,0,0
X002304.SZ,0.0413560324714894,0,0,0,0,0,0,0,0,0,0,0,0.401201444352873,0,0,0,0,-0.112686556037128,0,0,0,0.0919584925728267,0,0,0,0,0.347645316694069,0,0,0,0,0,0,0,0,0,0.0905606644835475,0,0,0,0,0,-0.0322265908302624,0,0,0,0,0,0,0.106918324661731,0,-0.00388986217420108,0,0,0,0,-0.00755109586681784,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.0559582921434549,0,0,0,0,-0.0455267469942037,0,0,0.0235840191333885,0.100433710454552,0.221533312524073,0,0,0,0,0,0,0,0,0,0,0.00695035589177308,0,0,0,0.0608660317035874,0,-0.0289152184003597,0,0,0,0,1.73472347597681e-18,0,0,0.214688947724081,0,0.0215493367110256,0,0,0,0,0.00197769551302729,0.0127496568397807,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.0217645195149653,0.0878632786398178,0,0,0,0,0,0,0,0,0,0,0,0.0708657036375869,0,0,0,0,0,0,0,0,0,0,0,0,0.0330955469911558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034196568176045,0.205540399172794,0,0.0322984128523301,-0.0413153741470388,0,0,0,0.0397727765445106,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539027051574068,0,0,0,0,0,0,0,0,0.255016654839134,0,0,0.192902077088612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0930673430935831,0,0,0,4.33680868994202e-19,0,0,0,0.121055186093168,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783942127426226,0,0,0.101337404535212,0,0,0.00729970905550999,0,0.00343458734308393,0,0,0,0,0,0.104208965525393,0,0,0,0,0.0668251322924062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772511044271371,0,0.00802005802838482,0.0157380164606588,0,0,0,0.0257470532084838,0,0
