,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002304.SZ,X002475.SZ,X600104.SH,X600690.SH,X000651.SZ,X300014.SZ,X600031.SH,X000725.SZ,X002371.SZ,X300124.SZ,X002129.SZ,X000063.SZ,X003816.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002241.SZ,X002049.SZ,X000596.SZ,X601877.SH,X000661.SZ,X002179.SZ,X300142.SZ,X600089.SH,X000100.SZ,X600460.SH,X600741.SH,X000799.SZ,X002236.SZ,X000157.SZ,X002074.SZ,X600884.SH,X600702.SH,X600779.SH,X601799.SH,X600584.SH,X002007.SZ,X002414.SZ,X000733.SZ,X600183.SH,X000800.SZ,X300003.SZ,X000977.SZ,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.476292808307936,0,0.0216940569413836,0,0,0,0,0,0,0,0,0,0,0,0.0490323712943057,0,0,0,0,0,0,0,0,0,0.0346137635842859,0,0,0.00484340983341864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00634724568333268,0,0,0,0,0,0
X000858.SZ,0.287236712170724,0,0,0,0.0857864721900956,0.0784634516758534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124326939379657,0,0,0,0,0,0,0.12168663996924,0,0,0,0,0,0.198260329339438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0.237648352550025,0,0,0,0,0,0,0,0.154075566558564,0,0,0,0,0,0,0,0,0,0,0,0.0912444869508854,0,0.0243996133130585,0,-0.0268794862525024,0,0,0.027334483021914,-0.000203134553292661,0,0,0,0,0,0,0,0.0951293085925097,-0.015428026031619,0,0,0,0,0,0,-0.106277796924758,0,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.215990169818705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516763803305705,0,0,0,0,0.145224119642789,0.00248939267855065,0,0,0,0,0.00278483168867185,0,0,0,0,0,0,-0.0069303535691111,0,0,0,0,0,0,0
X000568.SZ,0,0.383063513307733,0,0.102706886692173,0,0,0,0,0,0,0,0,0,0,-0.0636678436725438,0,0,0,0,0,0,0,0,0,0,-0.0201855679396322,0,0,0,0,0,0,0,0.177641096156726,0,0,0,-0.0256553036066897,0.0234522497976537,0.0498648670337488,0,0,0,0,0,0,0,0,0,0,0,0,0.00839005150172864,0,0,0,0,0,0
X600276.SH,0,0.184617812474724,0,0,0,0,0,0,0,0.123882665841844,0,0.205598945154403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,-0.0217272460342119,0,0,0,0,0,0,0,0,0,0.0900642502681133,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.052271821253777,0,0,0,0,0,0
X002304.SZ,0,0.0710449943628547,0,0.331812061317573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0490810896373937,0.0919067736423334,0,0,0,-0.0190553123431808,0,0,0,0,0,0,0,0,0,0.0854545185568512,0,0,0,0,0,0.0538216533104217,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0
X002475.SZ,0,0,0,0.010742715917146,0,0,0.0296653612838604,0,0,0,0,0,0.0695998944898924,0,0,0.0200838686924079,0,0,0,0,0,0,0.0720185358294604,0.132183586765016,0,0,0,0,0,-0.219570544280936,0,0.0497540214852038,0,0,0,0,0,0,-3.46944695195361e-18,0.0487321090951485,0,0,0.0517363903541451,0,-0.0323112788436814,0,0,0,0,0.064489018614325,0,-0.0100490727899938,0,0,0,0,0.000410051728302446,0,0
X600104.SH,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.109180257758726,0,0,0,0,0,0.149275114484189,0,0,0,-0.014705827851272,0,0,-0.0426764714731239,0,0.040504624822978,0,0.0118881052731313,0,0.190293309357394,0.0837983984144209,0,0.0582192228677913,0,0,0,0,0,0,0,0,-0.00615769074946342,0,0,0,0,0,0,0,-0.0190136006468847,0,0,0,0.0246246481938924,0,0
X600690.SH,0,0,0.0778866809963174,0,0,0.0304623007020128,0,0,0,0,0,0.0430357620638484,0,0,0,0,-0.0224116653311052,0,0,0,0,0,0,0.0299905343012689,0,-0.00470627323406287,0,0,0,0.044236174992611,0,-0.0379819652109298,0,0,0,0.111789066156934,0,0,0,0.182293197124449,0,0,0,0,0,0,0,0,0,0,0,-0.0133559521372129,0,0,0,0,0,0,0
X000651.SZ,0,0.0433086217026835,0,0,0,0,0,0,0,0,0,0,0.167714512878248,0,0,0,0,0,0,0,0,-0.0497420749631763,0,0,0,0,-3.46944695195361e-18,0,0,-0.0154791158876933,0,0,0,0,0,0,0,-0.0247774684167826,0,0,0,0,0.0974142872450334,0,0,0,0,0,0.0778145095200475,0,0,0,0.0358646140348453,0,0,0,0.0115764131901635,0,0
X300014.SZ,0,0,0,0,0,0.0356346620294956,0,0,0,0,0,0,0,0,0,0,0.153521709330029,0,0,0.0325774135210287,0,0,0,-0.00272642129825943,0,0,0.170374243911925,0,0,0.0434257446121103,0,0,0,0,0,0,0.248649943148313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406976223500962,0,0,0,0,0,0,0
X600031.SH,0,0,0,0.00700267045455333,0,0,0,0.286670015943201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146467143245447,-0.0853716812285468,0,0,0,0,0,0,0.346714399072445,0,0.00726460674033702,0,0,0,0,0,0,0.0409192412417639,0,0,0,0,0,0,0,0.0146658191444246,0,0,0,0.0706291056971238,0,0
X000725.SZ,0,0,0,0,0,-0.00333906340756706,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522561241260403,0,0,0,0,0,0,0,0,0.0943369537276509,0,0.325038132434788,-0.0044740852942884,0.0828680335063427,0,0,0,0,0,-0.0356773736452946,0,0,0,0,0,0,0,0,0,0,-0.0633539935170041,0,0,-0.00429259972716207,0,0,0,-0.00285169683423004,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223290946983847,0,-0.164995646536553,0,0,0,0,0,0.504384734124604,0,0,0,0,-0.0271976503089236,0.0544353317015737,0,0,0,0,0,0,-0.0609305961736693,0,0,0,0,0,0,0,0,0,0,0,0.0110305725094285,0,0
X300124.SZ,0.421681788790153,0,0,0,0,0,0,0,0,0,0,0.0409300399546712,0,0,0.0466543065461288,0,0,0,0,0,0,0,0,0,0,0.0474121473308575,0,0,0,0,0,0,0,0,0,0.0758284347892594,0.215830929039792,-0.0516027200866014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.23847590570076,0,0,0.0381419382574924,0,0,0,0,0,0,0.182723985622709,0,0,0,0.217087859566231,0,0,0,0.0549359525906174,0,0,0,0,0,0,0.129571020986139,0,0,0,0,0,0,0,0,-0.0923085565538726,0,0,0,0,0,0,-0.0179039378459398,0,0,0,0.0339461770957587,0,0
X000063.SZ,0,0,0,0,0,0,0,0.0609242616475125,0,0,0,0,0.0257084613875305,0,0.169390139229413,0,0,0,0,0,0,0,0,0,0,-0.00168883924094277,0,0,0,-0.00934984584057676,0.187899343399313,0,0,0,0,0,0,-0.157005078548729,0,-0.0299925101136129,0,0,0.0221688330804427,0,0,0.134576595977992,0,0,0.149287318053398,0,0,0.0102753763595669,0,0,0,0,0.0106424327747013,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467568273227932,0.00613259386398143,0,0.0370743957662727,0,0,0,0,0,0,0,0,0,0,0,0.0287146140051101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.000388692802496425,0,0,0,-0.185351102794337,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0.404802318383659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119192832874583,0,0.140665961994525,0,0,0,0.0526637476892208,0,0,0,0,0,0,0.292006932447364,0,0,0,0,0,0,0,-0.0198942828930239,-0.0118567975672027,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100477690706566,0.155600344172601,0,0,0.0148955003715638,0,0,0,0,0,0,0.0821090184883245,0,0.0709752062819412,0,0.021798046100456,0,0,0,0,0,0.110477850957714,0,0,0,0,0,0,0,0,0,0,0,0,0.0909006074648983,0,0,-0.00153066993448907,0,0,0,0,0.038215779785238,0,0
X600703.SH,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.219262215206578,0,0.285451584006207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391509960791153,0,0.0905649449103476,0,0,0,0,0,0,0.0117605711138025,0.0852055451919676,0,0,0.118449605095642,0,0,0,0,0,0,-0.00547647693320103,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.0312819598609676,0,0,0.33355819689933,0,0,0,0,0,0,-0.0739388259012871,0,0.115984601651239,0,0.414284910469461,0,0,-0.0545643159172503,0,0,-0.0596698320523592,0.0013744513497849,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542616172429631,0,0,0,-0.0114348300699874,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291895690095837,0,0,0,0,0,0,0,0,0,0,0,-0.165264451513469,0.0195830832899984,0.0321879681604338,0.116797548595617,0,0,0,0,0,0,0,0.0454269933017981,0,0,0,0,0,0,0.152522534311551,0,0,0,0,0,0,0.0136619126572799,0,0,0,0,-0.0261116438701727,0,0
X000596.SZ,0,0,0,0,0.105874820498304,0,0,0,0,0,0,0,0,0,-0.0958400671239726,0,0,0,0,0.0203506321615591,0,0,0,0,0,0,0.28153201752021,0,0.017979311717316,0,0,0,0,0,0,0,0,0.105777230596805,0.128428109450239,0.0760038898653378,0,0,0,0,0,0,0,0,0,0,0,-0.00447647993834635,-8.67361737988404e-19,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178236372301503,0,0,0,0,0,-0.125638776501697,0,0,0,0,0,0.0205307079748333,0,0,0,0.142764576366178,0,0,0,0.33885635505321,0.295918765102809,0,0,-0.116931364756494,0,0,0,0.06750284051007,0,0,0,0,0,0,0.050723053208922,0,0,0,0,-0.190559265341795,0,0
X000661.SZ,0,0,0,0,0.259900927782055,0.156827328512608,0,0,0,0,0,0.31308255578864,0,0,0,0,0,0,0,0,0,0,0,-0.0252398770351322,0.136748430019903,-0.074720983217078,0,0,0,0,-0.105115832621781,0,0,0,0.238908281537609,0,-0.337618252439858,0,0.100883641158791,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0649575703972059,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149027232996482,0,0,0,0,0,0,0,0,0,0.215460281707514,0,0,0,0,0,0,0,0,0.0562489776367079,0,-0.0717288979253202,0,0,0,0,0.426526424445633,0,0,0,0,0.175096639062194,0,0,-0.0427979188478143,0,0,0,-0.0679732754433547,0,0
X300142.SZ,0,0,0,0,0.305963212318608,-0.179296218954531,0,0,0,0,0,0,0,0,0,0.217380925362351,0,0,0,0,0,0,0,0.118604760854557,0,0,0,0,0,-0.126371298632782,0,0.124718511537214,0,0,0,0,0,-0.0579832888127714,0,-0.0917574847658501,0,0,0,0,0,0,0,0,0,0,0,0.40072688352815,-0.341113268371909,0,0,0,0.0315897477185146,0,0
X600089.SH,0,0,0,0,0,-0.0773862884653685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162650746813198,0,0.113290341688983,0,0.0213480736258399,0,0,0,-0.0421344389279159,0,0,0,0.132733735417574,0.203423553618557,0.0952472821167308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0820554449738418,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463055423020676,0,0,0,0,0,0.0432624957036097,0,0,0,0,0,0.0317592342547465,0,0,0,0,0,0,0.101718466320657,0,0,0,0,0,0,0,0,0.15733283988529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125668567725387,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167662873086754,0,0,0,0,0,0,0.160929821386214,0.0649221882740937,0.106536191409712,0,0,-0.228832496312514,0,0.133800016150308,0,0,0,0,0,0,0,0.170049123906307,0.0918908027799065,0.203890480593265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120936329244539,0,0
