,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000625.SZ,X000651.SZ,X300124.SZ,X002304.SZ,X600104.SH,X003816.SZ,X000725.SZ,X000596.SZ,X000063.SZ,X002371.SZ,X000338.SZ,X600031.SH,X300014.SZ,X002179.SZ,X000100.SZ,X600089.SH,X600703.SH,X002129.SZ,X002236.SZ,X000661.SZ,X600372.SH,X002241.SZ,X002049.SZ,X000157.SZ,X600584.SH,X600741.SH,X000977.SZ,X601877.SH,X002007.SZ,X000800.SZ,X600522.SH,X601799.SH,X600460.SH,X600183.SH,X002463.SZ,X300142.SZ,X002180.SZ,X002074.SZ,X002028.SZ,X600418.SH,X002294.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.350431043827773,0,0.0729448854498525,0,0,0,0,0,0,0,0,0,0,0,0,0.0421173886489956,0,0.0136410320725989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000797082065751915,0,0,0,0,0.0229964432677952,0,0,0,0,0.0260729240123723,0.00562807567261283,0.10568104149054,0,0,0,0,-0.00979472774765061,0,0,0,0,0,0,0
X000858.SZ,0.299434684914986,0,0,0,0,0.0827016571702744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733594779312535,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00835414875611914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813853596593543,0,0.103070724513952,0,0,0.0104022046402067,0,0,0,0,0,0,0.03523912565517,0,0.103821797145731,0,0,0,0,0.094135990782999,0,0,0,0,-0.0496420555018404,0,0,0,0,0,0,0,0.0236816217381841,0,0,0.0617810208695938,0.000807926474204708,0,0,0,0,0,0,0
X000568.SZ,0.331826870798084,0.0250553252771255,0,0,0,0.307576708415361,0,0,0,0,0,0,0,0,0,0.204356777980676,0,-0.016386149124698,0.0759640199817658,0,0,0,0,0,0,0,0,0,0,-0.000542582557502662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00617158645957613,0,0,0,0,0,0
X600276.SH,0,0,0,0.0554147909262399,0,0,0.0742395936262384,0,0.0323460437331201,0,0,0,0,0,0,0,0,0,0.109576834373459,-0.0624301167030286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103149179941786,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309608075510835,0,0,0.00864281090613964,0,0,0,0,0,0,0
X600809.SH,0.13230453897516,0,0,0.496675990194747,0,0,0.0290121978250075,0,0,0,0,0,0,0,0,0.0871932491613166,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00570229916798902,0,0,0,0,0,0,0,-0.0683768567352747,0,0,0,0,0,0,0,0,0,0,0,0.0696114081379482,0,0.0130789702017595,-0.0244352289762368,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0.0206908414020448,0,0,0,0,0,0,0,0,0.0110810867701905,0,0,0,0,0,0,0,0,0.123248881250956,0,0,0.218954906011441,0,0,0,0,0,0,0,0,0,0,0,0,0.0876385827450695,0,0,0,0,0.0922763300723198,0.178377109937064,0,0,-0.00551071081167145,0,0,0,0,0,0,0
X600690.SH,0.177926866152888,0.0369953051465061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853444237507948,-0.0272396624525081,0,0.0671627508252517,0,0,0,0,0,0,0,-0.00755409749195928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138468872263428,0,0,0,0,0,0,0,0,0.0114019238233556,0,0,0,0,-0.0546502411918325,0,0
X000625.SZ,0,0,0,0,0.142589460702566,0,0,0,0,0,0,0,0,0,-0.0344707624206407,0,0,0,0.247044514076281,0,0.148841443287047,0,0,0,0,0,0,0,0,0,0,0,-0.0954657813846562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420872317096353,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.168026219865497,0.034083989486355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12146638924098,0,0,0,0.0207016919548197,0,0,0,0.0523688872649841,0.0437401127232296,0,0,0,0.0832021669104707,0,0,0,0,0.00810243456101001,0,0,0.0285209484962013,-0.0680975561247121,0,0,0,0,0,0
