,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600031.SH,X600741.SH,X000568.SZ,X600066.SH,X002475.SZ,X000338.SZ,X002241.SZ,X000100.SZ,X002236.SZ,X600271.SH,X600118.SH,X601877.SH,X600177.SH,X002085.SZ,X600372.SH,X002456.SZ,X000157.SZ,X002007.SZ,X300124.SZ,X600089.SH,X300003.SZ,X600699.SH,X002294.SZ,X600522.SH,X600867.SH,X002180.SZ,X000559.SZ,X002508.SZ,X600498.SH,X002074.SZ,X002292.SZ,X002426.SZ,X000550.SZ,X000623.SZ,X600566.SH,X000981.SZ,X002506.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0960594309498364,0.335658887762184,0,0.0334942783641807,0,0,0,0,0,-0.0433064421406142,0,0,0,0,0,0,0,0.158544420099062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00604909099488242,0.0106715047504787,0.0299613963839352,0,0,0,-0.0036950755986913,0.00306916769635012,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.00800971433749864,0.560971453698181,0,0,0,0,0,0,0,0,0,0,0,-0.0661017752578196,0,4.33680868994202e-19,0,0,-0.0599314083399291,0,0,0,0,0,0,0.0903271066637969,0,0,0,0,0,0,0.0617098173569599,0,0,0,0,-0.0316265965029226,-0.0286561265111219,0.0297686149487348,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,-0.0329983393073854,0,0,0.0225056067666594,0,0,0.0636188743421374,0,0,0,0,0,0.028418278559332,0,0,0.0108024407036568,0,0.0529773228739773,0,0,0.0277239435098751,0,0,0,0,0.181687273438576,0.105259024719032,0,0,0,0,0,0,0,0,-0.103207047584083,0.257344622063615,-0.0241111342246762,0,0,0,-0.0520709985257097,0,0,-0.0256782275396706,0.0176010413752343,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.335745432395945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785972619063665,0.0512951951927906,0,0.141591328222677,0,0,0,0,0.341896009375657,0,0,0,-0.072945150044914,0.00597589737371117,0.0325575061490813,0,0,0,0,0,0
X000858.SZ,0,0,0,5.42101086242752e-20,0,0,0,0,0.263552844584014,0,0,0.0385962524384131,0.0556285972377665,0,0.370475871573614,0,0,0,0,0,0,0,0,0.0700104483204435,0,0,0,0,0,0,0,0,0,0,0,0.022285842953983,0,0,0,0,0,0,0,0,0,0.0209228847299554,0,-0.0117666515280437,0,0,0,0.00683679868743172,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0761698033004123,0,0,0,0,0,0,0.107968630034543,0,0.0303292832542915,0.0123231861623509,0,0,0,-0.0421606482841345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0924948399921711,0,0,0.00390459965040494,-0.0225666318156752,0.0773777417753919,0,0.0814201889025604,0,0,0.00302371749364347,0.0102548496570481,0,0,0,0,0,0
X000725.SZ,0.0748182331451203,0,0,0.112399443180734,0,0,0,0,0,0,0.0714938215231582,0,0,0,0,0,0,0,0.0494932687812336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0464190266407674,0,0,0,-0.0353684099613267,0,0,0,0,0,0,0,0,0,0.235152276064277,0,0,0.0384292114811693,-0.0423998371943102,0,0,0,0,0,0
X002304.SZ,0,0.0431202328200978,0,0,0,0,0,0,0,0,0.0703359378728717,0,0,0.273442515003617,0.0949438024243591,0,0,0,0,0,0,0,0,0,0,0,0,0.0262732863477678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117604097961775,0,0,0,0.0472973711199227,0,0.00622692097895348,2.71050543121376e-20,0,0,0,0,0,0
X000625.SZ,0,0.120835356258627,0,0.168934947402683,0.0979419531214009,0,0.0386911237689843,0,0,0,0,0.0955059664191994,0.0416381538889955,0.154424832423771,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.111394840257794,0,0,0,0,-0.00419481113004964,0,0,0,0,0,0
X600690.SH,0,0,0,0.208026418509419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0337849218178275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
